"S0038-23532009000200010-sza","A review of soybean rust from a South African perspective","Jarvie, J. Antony","South African Journal of Science; 105(3-4); 103-108","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000200010&lang=pt" 
"S1989-38092009000100001-esp","Analysing motivation to do medicine cross-culturally: The International motivation to do medicine scale","Pastor, Mª Ángeles, López-Roig, Sofía, Sánchez, Salvador, Hart, Jo, Johnston, Marie, Dixon, Diane","Escritos de Psicología (Internet); 2(2); 03-09","Escritos de Psicología (Internet)","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100001&lang=pt" 
"S1989-38092009000100005-esp","Acogimiento en familia ajena y visitas de los menores con sus padres biológicos","Salas Martínez, María D., Fuentes Rebollo, Mª Jesús, Bernedo Muñoz, Isabel Mª, García Martín, Miguel Ángel, Camacho Pérez, Sandra","Escritos de Psicología (Internet); 2(2); 35-42","Escritos de Psicología (Internet)","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100005&lang=pt" 
"S1989-38092009000100003-esp","Assessment of distress caused by psychopathology in children and adolescents","Ezpeleta, Lourdes, Reic, Wendy, Graner, Roser","Escritos de Psicología (Internet); 2(2); 19-27","Escritos de Psicología (Internet)","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100003&lang=pt" 
"S1989-38092009000100002-esp","¿Cómo perciben los hijos la crianza materna y paterna?: Diferencias por edad y sexo","Rodríguez, Miguel Ángel, Barrio, María Victoria Del, Carrasco, Miguel Ángel","Escritos de Psicología (Internet); 2(2); 10-18","Escritos de Psicología (Internet)","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100002&lang=pt" 
"S1989-38092009000100006-esp","Un estudio descriptivo sobre el acoso y violencia escolar en la educación obligatoria","Félix Mateo, Vicente, Soriano Ferrer, Manuel, Godoy Mesas, Carmen","Escritos de Psicología (Internet); 2(2); 43-51","Escritos de Psicología (Internet)","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100006&lang=pt" 
"S1989-38092009000100004-esp","Las expectativas de autoeficacia y el ajuste emocional en el afrontamiento de la fibromialgia","Vallejo Pareja, Miguel Ángel, Comeche Moreno, Mª Isabel, Ortega Pardo, José, Rodríguez Muñoz, Mª de la Fe, Díaz García, Marta I.","Escritos de Psicología (Internet); 2(2); 28-34","Escritos de Psicología (Internet)","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092009000100004&lang=pt" 
"S1405-27682009000100001-mex","El género Gentiana (Gentianaceae) en México","Villarreal-Quintanilla, José A., Estrada-Castillón, A. Eduardo, Jasso de Rodríguez, Diana","Polibotánica; (27); 1-16","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100001&lang=pt" 
"S1405-27682009000100010-mex","Usos múltiplos de plantas do Cerrado: um estudo etnobotânico na comunidade sitio Pindura, Rosário oeste, Mato Grosso, Brasil","Moreira, Déborah Luíza, Guarim-Neto, Germano","Polibotánica; (27); 159-190","Polibotánica","Português","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100010&lang=pt" 
"S1405-27682009000100011-mex","Etnobotánica de siete raíces medicinales en el mercado de Sonora de la Ciudad de México","Manzanero-Medina, Gladys Isabel, Flores-Martínez, Alejandro, Sandoval-Zapotitla, Estela, Bye-Boettler, Robert","Polibotánica; (27); 191-228","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100011&lang=pt" 
"S1405-27682009000100002-mex","Pteridofitas extintas o raras del Valle de México","Arreguín-Sánchez, María de la Luz, Quiroz-García, David Leonor, Fernández-Nava, Rafael","Polibotánica; (27); 17-29","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100002&lang=pt" 
"S1405-27682009000100003-mex","Small-scale environmental gradients in a pine-oak forest community in Nueva Colonia, Mezquitic, Jalisco, Mexico","Nieves-Hernández, Gregorio, Vázquez-García, J. Antonio, Vargas-Rodriguez, Yalma L., Vázquez-García, Marcelino, González-Gallegos, Jesús","Polibotánica; (27); 31-52","Polibotánica","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100003&lang=pt" 
"S1405-27682009000100004-mex","Cambios en la estructura y composición de la vegetación relacionados con los años de abandono de tierras agropecuarias en la selva baja caducifolia espinosa de la reserva de Dzilam, Yucatán","Leirana-Alcocer, Jorge L., Hernández-Betancourt, Silvia, Salinas-Peba, Luis, Guerrero-González, Leonardo","Polibotánica; (27); 53-70","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100004&lang=pt" 
"S1405-27682009000100005-mex","Diversidad, estructura y productividad de bosques templados de Durango, México","Návar-Cháidez, José de Jesús, González-Elizondo, Socorro","Polibotánica; (27); 71-87","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100005&lang=pt" 
"S1405-27682009000100006-mex","Anatomía floral de cinco especies de Opuntia (Opuntioideae, Cactaceae) de México","Fuentes-Pérez, Mireya, Terrazas, Teresa, Arias, Salvador","Polibotánica; (27); 89-102","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100006&lang=pt" 
"S1405-27682009000100007-mex","Efecto de la presencia de fenantreno sobre la expresión de proteínas y la actividad enzimática radical de Cyperus hermaphroditus","Guerrero-Zúñiga, L. Angélica, Rodríguez-Dorantes, Angélica Ma.","Polibotánica; (27); 103-130","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100007&lang=pt" 
"S1405-27682009000100008-mex","Producción y almacenamiento de bellotas de Quercus hintonii Warburg (Fagaceae) de la Depresión del Balsas, México","Díaz-Pontones, David, Reyes-Jaramillo, Irma","Polibotánica; (27); 131-143","Polibotánica","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100008&lang=pt" 
"S1405-27682009000100009-mex","Avaliação da atividade alelopatica do extrato aquoso de folhas de Eugenia involucrata DC. e Acca sellowiana (O. Berg) Burret","Sausen, Tanise Luisa, Löwe, Tatiana Raquel, Figueiredo, Luciano Silva, Buzatto, Cristiano Roberto","Polibotánica; (27); 145-158","Polibotánica","Português","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-27682009000100009&lang=pt" 
"S1665-27382009000100001-mex","Editorial","Ochoa Tapia, J. Alberto, Vernon Carter, Eduardo J, Viveros García, Tomás","Revista mexicana de ingeniería química; 8(1); -","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100001&lang=pt" 
"S1665-27382009000100010-mex","Efecto de las cargas hidráulica y orgánica sobre la remoción masica de un empaque estructurado en un filtro percolador","Reyes-Lara, S., Reyes-Mazzoco, R.","Revista mexicana de ingeniería química; 8(1); 101-109","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100010&lang=pt" 
"S1665-27382009000100011-mex","Evaluación de la calidad sanitaria de quesos crema tropical mexicano de la región de Tonalá, Chiapas","Romero-Castillo, P. A., Leyva-Ruelas, G., Cruz-Castillo, J. G., Santos-Moreno, A.","Revista mexicana de ingeniería química; 8(1); 111-119","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100011&lang=pt" 
"S1665-27382009000100012-mex","Efecto del pH y la concentración del fosfato dibásico de sodio en las propiedades de hinchamiento de hidrogeles de quitosana","Becerra-Bracamontes, F., Sánchez-Díaz, J. C., Arellano-Ceja, J., González-Álvarez, A., Martínez-Ruvalcaba, A.","Revista mexicana de ingeniería química; 8(1); 121-126","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100012&lang=pt" 
"S1665-27382009000100013-mex","Análisis comparativo de la dinámica de un cristalizador continuo tipo tanque agitado: Casos isotérmico y por enfriamiento","Velázquez-Camilo, O., Álvarez-Ramírez, J. J., Bolaños-Reynoso, E.","Revista mexicana de ingeniería química; 8(1); 127-133","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100013&lang=pt" 
"S1665-27382009000100014-mex","Desempeño dinámico de esquemas alternativos a la columna petlyuk (columna de pared divisoria) para la separación de mezclas ternarias","Martínez-Cisneros, J., Hernández-Sánchez, A. A., Segovia-Hernández, J.G., Hernández, S., Hernández, H","Revista mexicana de ingeniería química; 8(1); 135-144","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100014&lang=pt" 
"S1665-27382009000100015-mex","Análisis de la producción de entropía en una máquina térmica operada con un sistema químico no-lineal","Villanueva-Marroquín, J., Barragán, D.","Revista mexicana de ingeniería química; 8(1); 145-152","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100015&lang=pt" 
"S1665-27382009000100002-mex","Chemical engineering education: Making connections at interfaces","Whitaker, Stephen","Revista mexicana de ingeniería química; 8(1); 1-33","Revista mexicana de ingeniería química","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100002&lang=pt" 
"S1665-27382009000100003-mex","Adsorción de atrazina en secciones circulares de raíces de tres plantas de humedales","Cejudo-Espinosa, E., Velázquez-Zepeda, A., Rodríguez-Vázquez, R.","Revista mexicana de ingeniería química; 8(1); 35-39","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100003&lang=pt" 
"S1665-27382009000100004-mex","Producción de aminas biogénicas en carne de bovino conservada con ácido láctico de origen químico y bacteriano","Signorini, M. L., Guerrero-Legarreta, I.","Revista mexicana de ingeniería química; 8(1); 41-49","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100004&lang=pt" 
"S1665-27382009000100005-mex","Caracterización del componente prebiótico de Aspergillus niger estimulante de bacterias celulóticas de origen ruminal","Quintero-Lira, A., Hernández-Díaz, R., Pimentel-González, D. J., Rodríguez-Huezo, M. E., Campos-Montiel, R. G.","Revista mexicana de ingeniería química; 8(1); 51-55","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100005&lang=pt" 
"S1665-27382009000100006-mex","Caracterización tridimensional de proteínas de soya mediante electroforesis de dos dimensiones y partición en fases acuosas","Aguilar, O., Rito-Palomares, M., Glatz, C. E.","Revista mexicana de ingeniería química; 8(1); 57-65","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100006&lang=pt" 
"S1665-27382009000100007-mex","Producción de proteína y biomasa probiótica de Lactobacillus casei liofilizadas a partir de suero de leche de cabra","Aguirre-Ezkauriatza, E. J., Ramirez-Medrano, A., Aguilar-Yáñez, J. M., Alvarez, M. M.","Revista mexicana de ingeniería química; 8(1); 67-76","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100007&lang=pt" 
"S1665-27382009000100008-mex","Estudio numérico del efecto de la temperatura ambiental en la convección natural bidimensional en el almacenamiento de granos en silos cilíndricos","Carrera-Rodríguez, M, Martínez-González, G. M., Navarrete-Bolaños, J.L., Botello-Álvarez, J.E., Rico-Martínez, R., Jiménez-Islas, H.","Revista mexicana de ingeniería química; 8(1); 77-91","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100008&lang=pt" 
"S1665-27382009000100009-mex","Evaluación de un humedal artificial de flujo vertical intermitente, para obtener agua de buena calidad para la acuicultura","Ramírez-Carrillo, H. F., Luna-Pabello, V. M., Arredondo-Figueroa, J. L.","Revista mexicana de ingeniería química; 8(1); 93-99","Revista mexicana de ingeniería química","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-27382009000100009&lang=pt" 
"S0798-11712009000100001-ven","","","Revista de Filosofía; 27(61); 6-6","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100001&lang=pt" 
"S0798-11712009000100009-ven","Humanismo y Crítica Democrática","Tinoco Guerra, Antonio","Revista de Filosofía; 27(61); 126-127","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100009&lang=pt" 
"S0798-11712009000100008-ven","Le futur et ses Ennemis","Navarro Pardiñas, Blanca","Revista de Filosofía; 27(61); 122-125","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100008&lang=pt" 
"S0798-11712009000100007-ven","El legado filosófico árabe","Alba Rico, Santiago","Revista de Filosofía; 27(61); 119-121","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100007&lang=pt" 
"S0798-11712009000100006-ven","Multiculturalidad y multiculturalismo: Relatividad cultural y relativismo","Avelino de la Pienda, Jesús","Revista de Filosofía; 27(61); 89-115","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100006&lang=pt" 
"S0798-11712009000100005-ven","Notas para una ética de la estética","Noel Lapoujade, María","Revista de Filosofía; 27(61); 81-88","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100005&lang=pt" 
"S0798-11712009000100004-ven","Variaciones sobre el mal en san Agustín","Svensson, Manfred","Revista de Filosofía; 27(61); 65-78","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100004&lang=pt" 
"S0798-11712009000100003-ven","Las ideas positivistas y evolucionistas en la obra de Laureano Vallenilla Lanz","Méndez-Reyes, Johan, Morán-Beltrán, Lino","Revista de Filosofía; 27(61); 41-64","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100003&lang=pt" 
"S0798-11712009000100002-ven","Identidad y poder en las sociedades de control","Tudela Sancho, Antonio","Revista de Filosofía; 27(61); 7-37","Revista de Filosofía","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-11712009000100002&lang=pt" 
"S1678-69712009000200001-scl","Apresentação","Bataglia, Walter","RAM. Revista de Administração Mackenzie; 10(2); 09-10","RAM. Revista de Administração Mackenzie","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712009000200001&lang=pt" 
"S1678-69712009000200004-scl","Análise do nível de divulgação do risco operacional segundo recomendações do comitê da Basiléia: estudo em bancos do país e do exterior","Alves, Carlos André de Melo, Cherobim, Ana Paula Mussi Szabo","RAM. Revista de Administração Mackenzie; 10(2); 57-86","RAM. Revista de Administração Mackenzie","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712009000200004&lang=pt" 
"S1678-69712009000200003-scl","Análise do processo de implantação das normas de sustentabilidade empresarial: um estudo de caso em uma agroindústria frigorífica de bovinos","Araújo, Geraldino Carneiro de, Mendonça, Paulo Sergio Miranda","RAM. Revista de Administração Mackenzie; 10(2); 31-56","RAM. Revista de Administração Mackenzie","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712009000200003&lang=pt" 
"S0327-07932009000200001-arg","Comparison between the isotherms of two commercial types of textured soy protein","Cassini, A.S., Marczak, L.D.F., Noreña, C.P.Z.","Latin American applied research; 39(2); 91-97","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200001&lang=pt" 
"S0327-07932009000200002-arg","Systematic study of coating systems with two rotating rolls","Balzarotti, F., Rosen, M.","Latin American applied research; 39(2); 99-104","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200002&lang=pt" 
"S0327-07932009000200003-arg","Lubrication model of a knee prosthesis, with non Newtonian fluid and porous rough material","Berli, M., Campana, D., Ubal, S., Di Paolo, J.","Latin American applied research; 39(2); 105-111","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200003&lang=pt" 
"S0327-07932009000200004-arg","Analytic determinations of minerals content by XRF, ICP and EEA in ultrafiltered milk and yoghurt","Rinaldoni, A.N., Campderrós, M.E., Pérez Padilla, A., Perino, E., Fernández, J.E.","Latin American applied research; 39(2); 113-118","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200004&lang=pt" 
"S0327-07932009000200005-arg","Thermal interaction model between a fluid flow and a solid","Hryb, D. E., Goldschmit, M. B.","Latin American applied research; 39(2); 119-125","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200005&lang=pt" 
"S0327-07932009000200006-arg","Synthesis and structural characterization of L-(-)-malic acid pillared layered double hydroxides","Jiao, F.P., Chen, X.Q., Fu, Z.D., Hu, Y. H., Wang, Y. H.","Latin American applied research; 39(2); 127-130","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200006&lang=pt" 
"S0327-07932009000200007-arg","Interpenetrating polymer networks based on castor oil polyurethane/cellulose derivatives and polyacrylic acid","Gómez Jiménez, M.A., Rivera Armenta, J.L., Mendoza Martínez, A.M., Robledo Muñiz, J.G., Rangel Vazquez, N.A., Terres Rojas, E.","Latin American applied research; 39(2); 131-136","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200007&lang=pt" 
"S0327-07932009000200008-arg","An h-adaptive unstructured mesh refinement strategy for unsteady problems","Rios Rodriguez, G. A., Nigro, N. M., Storti, M. A.","Latin American applied research; 39(2); 137-143","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200008&lang=pt" 
"S0327-07932009000200009-arg","Change detection in time series using the maximal overlap discrete wavelet transform","Alarcon-Aquino, V., Barria, J. A.","Latin American applied research; 39(2); 145-152","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200009&lang=pt" 
"S0327-07932009000200010-arg","Equilibrium adsorption of binary mixtures of light hydrocarbons in activated carbon","Amora JR., M.R., Canabrava, D.V., Bastos-Neto, M., Torres, A.E.B., Cavalcante JR., C.L., Azeved, D.C.S.","Latin American applied research; 39(2); 153-156","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200010&lang=pt" 
"S0327-07932009000200011-arg","Analytical/numerical solution for confined jet diffusion flame (sandia flame c)","De Bortoli, A. L.","Latin American applied research; 39(2); 157-163","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200011&lang=pt" 
"S0327-07932009000200012-arg","Oxidative dehydrogenation of ethylbenzene to styrene on activated carbons derived from a native wood as catalyst","de Celis, J.P., Villaverde, M.S., Cukierman, A.L., Amadeo, N.E.","Latin American applied research; 39(2); 165-171","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200012&lang=pt" 
"S0327-07932009000200013-arg","Surface intermediate species of the 4-isobutylacetophenone adsorption-reaction over fosfotungstic Wells-Dawson heteropoly acid","Matkovic, S.R., Valle, G.M., Briand, L.E.","Latin American applied research; 39(2); 173-178","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200013&lang=pt" 
"S0327-07932009000200014-arg","Classification of dynamic speckle signals through granulometric size distribution","Blotta, E.L., Pastore, J., Ballarin, V., Rabal, H.","Latin American applied research; 39(2); 179-183","Latin American applied research","Inglês","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932009000200014&lang=pt" 
"S1850-00132009000100009-arg","Espacio iberoamericano del conocimiento, estrategias regionales de colaboración: El caso de Andalucía","Triguero Ruiz, Francisco Andrés","Revista iberoamericana de ciencia tecnología y sociedad; 4(12); 83-91","Revista iberoamericana de ciencia tecnología y sociedad","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-00132009000100009&lang=pt" 
"S1405-14352009000100010-mex","Las relaciones internacionales de los municipios","Ruiz Alanís, Leobardo","Convergencia; 16(49); 253-275","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100010&lang=pt" 
"S1405-14352009000100011-mex","La dimensión pública del buen gobierno: la administración ciudadana del quehacer colectivo","León y Ramírez, Juan Carlos","Convergencia; 16(49); 277-289","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100011&lang=pt" 
"S1405-14352009000100012-mex","Responsabilidades municipales en materia ambiental","Pichardo Pagaza, Ignacio","Convergencia; 16(49); 291-308","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100012&lang=pt" 
"S1405-14352009000100013-mex","¿Hacia dónde se dirige el campo de estudio de la administración pública?","Martínez Puón, Rafael","Convergencia; 16(49); 309-329","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100013&lang=pt" 
"S1405-14352009000100014-mex","Reflexiones sobre el ciudadano en el espacio público: una crítica de la representación","Mora Velázquez, Salvador","Convergencia; 16(49); 331-345","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100014&lang=pt" 
"S1405-14352009000100015-mex","El bicentenario y la reforma del sector público en México. Los afanes de Sísifo","Campero Cárdenas, Gildardo Héctor","Convergencia; 16(49); 347-371","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100015&lang=pt" 
"S1405-14352009000100002-mex","La formulación de principios en la administración pública","Guerrero Orozco, Omar","Convergencia; 16(49); 15-35","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100002&lang=pt" 
"S1405-14352009000100003-mex","Origen y desarrollo del estudio de la administración pública en México","Sánchez González, José Juan","Convergencia; 16(49); 37-72","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100003&lang=pt" 
"S1405-14352009000100004-mex","Condiciones, procesos y tendencias de la administración pública contemporánea","Uvalle Berrones, Ricardo","Convergencia; 16(49); 73-102","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100004&lang=pt" 
"S1405-14352009000100005-mex","Sociedad civil y capital social","Fernández Santillán, José","Convergencia; 16(49); 103-141","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100005&lang=pt" 
"S1405-14352009000100006-mex","Dilemas organizacionales e institucionales de las regulaciones para contener los conflictos de interés en una democracia: una aproximación comparativa entre Canadá, EUA y México","Arellano Gault, David, Zamudio González, Laura","Convergencia; 16(49); 145-173","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100006&lang=pt" 
"S1405-14352009000100007-mex","La institucionalización de una cultura de la evaluación en la administración pública mexicana: avances y desafíos pendientes","Cardozo Brum, Myriam","Convergencia; 16(49); 175-198","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100007&lang=pt" 
"S1405-14352009000100008-mex","La nueva gerencia pública en México: Una medición de su intensidad e impactos en las entidades del país","Martínez Vilchis, José","Convergencia; 16(49); 199-227","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100008&lang=pt" 
"S1405-14352009000100009-mex","La administración pública en los estados y reflexiones sobre el federalismo","Morales y Gómez, Juan Miguel, Salazar Medina, Julián","Convergencia; 16(49); 229-250","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100009&lang=pt" 
"S1021-20192009000100001-sza","Practical implications of the relation between the clay mineral content and the Plasticity Index of dolerite road construction material","Kleyn, E, Bergh, A, Botha, P","Journal of the South African Institution of Civil Engineering; 51(1); 2-5","Journal of the South African Institution of Civil Engineering","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192009000100001&lang=pt" 
"S1021-20192009000100002-sza","Public standpipe design and maintenance for rural South Africa","Haarhoff, J, Rietveld, L","Journal of the South African Institution of Civil Engineering; 51(1); 6-14","Journal of the South African Institution of Civil Engineering","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192009000100002&lang=pt" 
"S1021-20192009000100003-sza","Experimentally applied earthquakes and associated loading on a full-scale dry-stacked masonry structure","Elvin, A","Journal of the South African Institution of Civil Engineering; 51(1); 15-25","Journal of the South African Institution of Civil Engineering","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192009000100003&lang=pt" 
"S1021-20192009000100004-sza","The issue of personal safety on dolomite: a probability-based evaluation with respect to single-storey residential houses","Kirsten, H A D, Heath, G J, Venter, I S, Trollip, N Y G, Oosthuizen, A C","Journal of the South African Institution of Civil Engineering; 51(1); 26-36","Journal of the South African Institution of Civil Engineering","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192009000100004&lang=pt" 
"S1405-14352009000100016-mex","Una mirada a la nueva gerencia pública en su dimensión regional en México","Patiño, Juan Carlos","Convergencia; 16(49); 375-380","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100016&lang=pt" 
"S1405-14352009000100001-mex","Presentación","Morales y Gómez, Juan Miguel, Sánchez González, José Juan, Salazar Medina, Julián","Convergencia; 16(49); 09-11","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100001&lang=pt" 
"S1405-14352009000100017-mex","Nueva mirada a la prehistoria","Topete Lara, Hilario","Convergencia; 16(49); 381-386","Convergencia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-14352009000100017&lang=pt" 
"S0123-34322009000100008-col","Primary Language Teacher Education in Italy: Refining Syllabus Design by Listening to Learners&#039; Voices","Poppi, Franca, Bondi, Marina","Íkala, Revista de Lenguaje y Cultura; 14(21); 161-194","Íkala, Revista de Lenguaje y Cultura","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322009000100008&lang=pt" 
