"S0185-30822008000100002-mex","Odiseo y el divino porquero: un entretenimiento retórico de Homero (Odisea, XIV)","Tapia Zúñiga, Pedro C.","Acta poética; 29(1); 17-48","Acta poética","Espanhol","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-30822008000100002&lang=pt" 
"S0121-49932008000100009-col","Tendencias en la consultoría para la ingeniería de grandes proyectos","Torres Macías, Álvaro","Revista de Ingeniería; (27); 68-76","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100009&lang=pt" 
"S0121-49932008000100008-col","Inauguración foro “Consultoría en ingeniería: una visión para el siglo XXI”","Galvis, Carlos Angulo","Revista de Ingeniería; (27); 64-67","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100008&lang=pt" 
"S0121-49932008000100013-col","Consecuencias de la promulgación de la Ley 1150 de 2007 y del Decreto 066 de 2008 para la selección de ingenieros consultores","Suárez Montaño, Francisco","Revista de Ingeniería; (27); 100-104","Revista de Ingeniería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932008000100013&lang=pt" 
"S1134-80462008000400009-esp","Medicina paliativa cuidados del enfermo en el final de la vida y atención a su familia","Astudillo, Wilson, Mendinueta, Carmen, Astudillo, Edgar","Revista de la Sociedad Española del Dolor; 15(4); 259-263","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400009&lang=pt" 
"S1134-80462008000400006-esp","La Gestión por Procesos en el Tratamiento del Dolor","Muñoz-Ramón, J. M., Paz, J., Cerpa, M., Várela, A., García-Caballero, J.","Revista de la Sociedad Española del Dolor; 15(4); 241-247","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400006&lang=pt" 
"S1134-80462008000400003-esp","Estudio Observacional sobre el dolor Postoperatorio leve o moderado: Evaluación del tratamiento con Paracetamol IV. Estudio EOPEP","Torres, L. M., Martínez-Peñuela, F., Castilla, G., Ronda, J. M., Ayala, L., Gomar, C.","Revista de la Sociedad Española del Dolor; 15(4); 219-227","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400003&lang=pt" 
"S1134-80462008000400005-esp","Anuloplastia en el dolor lumbar de origen discógeno, experiencia a corto plazo en el C.M.N &quot;20 de Noviembre&quot;: Reporte de 10 casos","Gutiérrez-Cruz, A. R., Hernández-Santos, J. R., Tenopala, S., Torres, J. C., Rivera, M. G., Canseco, C. P., Hernández-Ruíz, E., Medina-Gutiérrez, A. A.","Revista de la Sociedad Española del Dolor; 15(4); 234-240","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400005&lang=pt" 
"S1134-80462008000400004-esp","Tratamiento multidisciplinar para el dolor lumbar crónico: Programa de musicoterapia","Alonso-Cardaño, A., Hernaez-Martínez, M., Martí-Auge, P.","Revista de la Sociedad Española del Dolor; 15(4); 228-233","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400004&lang=pt" 
"S1134-80462008000400001-esp","La epidemiología en el estudio del dolor, tan básica como necesaria","Failde, Inmaculada","Revista de la Sociedad Española del Dolor; 15(4); 207-208","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400001&lang=pt" 
"S1134-80462008000400008-esp","Envejecimiento y dolor","Farr Pérez, Anna","Revista de la Sociedad Española del Dolor; 15(4); 257-258","Revista de la Sociedad Española del Dolor","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462008000400008&lang=pt" 
"S0121-47052008000200007-col","Entre La Persistencia y El Cambio. Reconfiguración Del Escenario Partidista en Colombia.: Diana Hoyos Gómez. Universidad del Rosario. 2007","García Sánchez, Miguel","Análisis Político; 21(63); 106-107","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200007&lang=pt" 
"S0121-47052008000200006-col","Nuestras Deudas Pendientes Con Daniel Pecaut: (Con Motivo Del Otorgamiento De La Nacionalidad Colombiana)","Sánchez G., Gonzalo","Análisis Político; 21(63); 103-105","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200006&lang=pt" 
"S0121-47052008000200005-col","Fuerzas Políticas Movilizadas Ante El Referendo De 2003","Amézquita Quintana, Constanza","Análisis Político; 21(63); 78-102","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200005&lang=pt" 
"S0121-47052008000200004-col","La Sevicia En Las Masacres De La Guerra Colombiana","Fernando Suárez, Andrés","Análisis Político; 21(63); 59-77","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200004&lang=pt" 
"S0121-47052008000200003-col","La Recepción De La Ley De La Memoria Histórica En España","Cajiao C., Elsa","Análisis Político; 21(63); 51-58","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200003&lang=pt" 
"S0121-47052008000200002-col","Las Farc: Fuentes De Su Longevidad Y De La Conservación De Su Cohesión","Pécaut, Daniel","Análisis Político; 21(63); 22-50","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200002&lang=pt" 
"S0121-47052008000200001-col","Tiempos De Memoria, Tiempos De Víctimas","Sánchez G., Gonzalo","Análisis Político; 21(63); 3-21","Análisis Político","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-47052008000200001&lang=pt" 
"S1130-52742008000100004-esp","Los estilos afectivos en la población española: un cuestionario de evaluación del apego adulto","Melero, Remedios, Cantero, Mª José","Clínica y Salud; 19(1); 83-100","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100004&lang=pt" 
"S1130-52742008000100007-esp","Teoría del apego y psicoanálisis","Mendiola, Rosario","Clínica y Salud; 19(1); 131-134","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100007&lang=pt" 
"S1130-52742008000100001-esp","Prevención de trastornos de alimentación: Un primer programa de prevención en dos fases","Casado Morales, María Isabel, Helguera Fuentes, Mayte","Clínica y Salud; 19(1); 5-26","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100001&lang=pt" 
"S1130-52742008000100003-esp","La formación de los/as profesionales de la salud para afrontar la violencia contra las mujeres en la pareja","Ferrer Pérez, Victoria A., Bosch Fiol, Esperanza, Ramis Palmer, Mª Carmen","Clínica y Salud; 19(1); 59-81","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100003&lang=pt" 
"S1130-52742008000100006-esp","Un paseo por la historia de la psicología clínica y de la salud: entrevista a Helio Carpintero","González Ordi, Héctor","Clínica y Salud; 19(1); 121-129","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100006&lang=pt" 
"S1130-52742008000100002-esp","Factores de riesgo para padecer trastornos psicóticos: ¿Es posible realizar una detección preventiva?","Tizón, Jorge L., Artigue, Jordi, Parra, Belen, Sorribe, Marta, Ferrando, Josep, Pérez, Conxita, Pareja, Françesc, Gomá, Marta, Marzari, Belén","Clínica y Salud; 19(1); 27-58","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100002&lang=pt" 
"S1130-52742008000100005-esp","Psicoterapia en la edad tardía","Martín Montolíu, Jaime","Clínica y Salud; 19(1); 101-120","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000100005&lang=pt" 
"S0004-06142008000400007-esp","Cistectomía radical laparoscópica en los tumores vesicales clínicamente localizados (T2)","Cecchini Rosell, Lluís, Orsola de los Santos, Anna, Raventós Busquets, Carles X., Trilla Herrera, Enrique, Planas Morin, Jacques, Doménech, Ana Celma, Lacambra, Carlos Salvador, Morote Robles, Juan","Archivos Españoles de Urología (Ed. impresa); 61(4); 511-516","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400007&lang=pt" 
"S0004-06142008000400019-esp","Extensive ureteral stricture after percutaneous nephrolithotomy","Corrêa Lopes Neto, Antonio, Elias de Mattos, Mário Henrique, Ribeiro da Silva, Matheus Neves, Roger Wroclawski, Eric","Archivos Españoles de Urología (Ed. impresa); 61(4); 559-561","Archivos Españoles de Urología (Ed. impresa)","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400019&lang=pt" 
"S0004-06142008000400012-esp","Metástasis testicular metacrónica secundaria a adenocarcinoma renal de células claras","Llarena Ibarguren, Roberto, García-Olaverri Rodríguez, Jorge, Azurmendi Arin, Igor, Olano Grasa, Ivan, Pertusa Peña, Carlos","Archivos Españoles de Urología (Ed. impresa); 61(4); 531-533","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400012&lang=pt" 
"S0004-06142008000400003-esp","Experiencia inicial en el diagnóstico y tratamiento del tumor vesical superficial con Hexvix®","Abascal Junquera, José M., Hevia Suárez, Miguel, Abascal García, José M., Estébanez, Cristina, Astudillo, Aurora, Abascal, Ramón","Archivos Españoles de Urología (Ed. impresa); 61(4); 475-483","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400003&lang=pt" 
"S0004-06142008000400011-esp","Linfoma testicular primario: Presentación de dos casos y revisión de la literatura","Delgado Bavai, Paloma, Abad Roger, Jorge, Bono Ariño, Araceli, Esclarin Duny, Miguel, Marigil Gomez, Miguel, Sanz Velez, José Ignacio","Archivos Españoles de Urología (Ed. impresa); 61(4); 527-531","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400011&lang=pt" 
"S0004-06142008000400008-esp","Eyaculación anterógrada posterior a linfadenectomía lumboaórtica laparoscópica modificada","Valero Fuentealba, Gonzalo","Archivos Españoles de Urología (Ed. impresa); 61(4); 517-520","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400008&lang=pt" 
"S0004-06142008000400005-esp","Tumores del tracto urinario superior: Nuestra experiencia","Martín Martín, Sergio, Calleja Escudero, Jesús, Trueba Arguiñarena, Francisco Javier, Rivero Martínez, María Dolores, Sanz Ruíz, Alejandro, Fernández del Busto, Ernesto","Archivos Españoles de Urología (Ed. impresa); 61(4); 499-506","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400005&lang=pt" 
"S0004-06142008000400018-esp","Incrustación de stent ureteral en mujer embarazada","Álvarez-Múgica, Miguel, Bulnes Vázquez, Verónica, Jalón Monzón, Antonio, González Álvarez, Roberto Carlos, Rodríguez Robles, Laura, Fernández Gómez, Jesús María","Archivos Españoles de Urología (Ed. impresa); 61(4); 550-551","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400018&lang=pt" 
"S0004-06142008000400016-esp","Melanoma en glande: a propósito de un caso","Janeiro Pais, José Manuel, Pastor Casas Agudo, Vicente, López García, Daniel, Ponce Díaz-Reixa, José, Lamas Meilán, Cipriano, González Martín, Marcelino","Archivos Españoles de Urología (Ed. impresa); 61(4); 544-546","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400016&lang=pt" 
"S0004-06142008000400017-esp","Reconstrucción tridimensional de metástasis mandibular en adenocarcinoma prostático","Torres Gómez, Francisco Javier, Poyato Galán, Juan Manuel, Marqués Asín, Julio, Gómez Bujedo, Lourdes","Archivos Españoles de Urología (Ed. impresa); 61(4); 547-549","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400017&lang=pt" 
"S0004-06142008000400001-esp","El genoma del corynebacterium urealyticum ha sido completamente secuenciado: un progreso clave para conocer la uropatogenicidad y &quot;estilo de vida&quot; de este microorganismo","Vela Navarrete, Remigio, Soriano García, Francisco","Archivos Españoles de Urología (Ed. impresa); 61(4); 465-467","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400001&lang=pt" 
"S0004-06142008000400004-esp","Fibrohistiocitoma maligno &quot;inflamatorio&quot; de cordón espermático con infiltración sobre un leiomioma inguinal: Presentación de 1 caso con revisión conceptual y de la literatura","Ruiz Liso, Juan Manuel, Ruiz García, Juan, Pardo López, María Luisa, Vaillo Vinagre, Agustín, Gutiérrez Martín, Antonia, Marrón Martínez, María Cruz, García Pérez, María Ascensión","Archivos Españoles de Urología (Ed. impresa); 61(4); 485-498","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400004&lang=pt" 
"S0004-06142008000400014-esp","Hematocele crónico imitando un tumor testicular: Presentación de dos casos","Lara Bohorquez, Concepción, Porras Hidalgo, Virginia, Jurado Escamez, Pilar","Archivos Españoles de Urología (Ed. impresa); 61(4); 537-540","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400014&lang=pt" 
"S0004-06142008000400006-esp","Ureter ectópico en pediatría: un cambio en su forma de presentación","Escala, José Manuel, Cadena González, Yair, López, Pedro J., Retamal, Gabriela, Letelier, Nelly, Zubieta, Ricardo","Archivos Españoles de Urología (Ed. impresa); 61(4); 507-510","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400006&lang=pt" 
"S0004-06142008000400013-esp","Metástasis ovárica de carcinoma de células renales primario","Jalón Monzón, Antonio, Álvarez Múgica, Miguel, Bulnes Vázquez, Verónica, González Álvarez, Roberto Carlos, García Rodríguez, Jorge, Martín Benito, José Luis, Ferrer Barriendo, Javier, Regadera Sejas, Francisco Javier","Archivos Españoles de Urología (Ed. impresa); 61(4); 534-537","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400013&lang=pt" 
"S0004-06142008000400010-esp","Metástasis retroorbitaria en el diagnóstico inicial del cáncer de próstata","Pastor Navarro, Héctor, Donate Moreno, María José, Carrión López, Pedro, Martínez Ruiz, Jesús, Lorenzo Romero, Juan Gabriel, Jiménez Bachs, José Miguel, Polo Ruiz, Lorenzo, Salinas Sánchez, Antonio S., Virseda Rodríguez, Julio A.","Archivos Españoles de Urología (Ed. impresa); 61(4); 524-527","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000400010&lang=pt" 
"S0042-96862008000500009-spa","Delayed care seeking for fatal pneumonia in children aged under five years in Uganda: a case-series study","Källander, Karin, Hildenwall, Helena, Waiswa, Peter, Galiwango, Edward, Peterson, Stefan, Pariyo, George","Bulletin of the World Health Organization; 86(5); 332-338","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000500009&lang=pt" 
"S0042-96862008000500013-spa","Acute lower respiratory infections in childhood: opportunities for reducing the global burden through nutritional interventions","Roth, Daniel E, Caulfield, Laura E, Ezzati, Majid, Black, Robert E","Bulletin of the World Health Organization; 86(5); 356-364","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000500013&lang=pt" 
"S0042-96862008000500018-spa","Equity and child-survival strategies","Mulholland, EK, Smith, L, Carneiro, I, Becher, H, Lehmann, D","Bulletin of the World Health Organization; 86(5); 399-407","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000500018&lang=pt" 
"S0100-879X2008000500001-scl","Aberrant signaling in T-cell acute lymphoblastic leukemia: biological and therapeutic implications","Cardoso, B.A., Gírio, A., Henriques, C., Martins, L.R., Santos, C., Silva, A., Barata, J.T.","Brazilian Journal of Medical and Biological Research; 41(5); 344-350","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500001&lang=pt" 
"S1415-790X2008000500002-spa","Inquéritos domiciliares de saúde: potencialidades e desafios","Barros, Marilisa Berti de Azevedo","Revista Brasileira de Epidemiologia; 11(); 6-19","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2008000500002&lang=pt" 
"S1806-37132008000500003-scl","Complicações relacionadas à lobectomia em doadores de transplante pulmonar intervivos","Camargo, Spencer Marcantônio, Camargo, José de Jesus Peixoto, Schio, Sadi Marcelo, Sánchez, Leticia Beatriz, Felicetti, José Carlos, Moreira, José da Silva, Andrade, Cristiano Feijó","Jornal Brasileiro de Pneumologia; 34(5); 256-263","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500003&lang=pt" 
"S1806-37132008000500004-scl","Tomografia computadorizada de alta resolução na silicose: correlação com radiografia e testes de função pulmonar","Lopes, Agnaldo José, Mogami, Roberto, Capone, Domenico, Tessarollo, Bernardo, Melo, Pedro Lopes de, Jansen, José Manoel","Jornal Brasileiro de Pneumologia; 34(5); 264-272","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500004&lang=pt" 
"S1806-37132008000500005-scl","Efeitos da azatioprina sobre a depuração mucociliar após secção e anastomose brônquica em um modelo experimental em ratos","Fernandes, Paulo Manuel Pêgo, Said, Marcelo Manzano, Pazetti, Rogério, Moreira, Luis Felipe Pinho, Jatene, Fabio Biscegli","Jornal Brasileiro de Pneumologia; 34(5); 273-279","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500005&lang=pt" 
"S1806-37132008000500006-scl","Comparação entre provas de função pulmonar, escore de Shwachman-Kulczycki e escore de Brasfield em pacientes com fibrose cística","Freire, Ivanice Duarte, Abreu e Silva, Fernando Antônio de, Araújo, Manuel Ângelo de","Jornal Brasileiro de Pneumologia; 34(5); 280-287","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500006&lang=pt" 
"S1806-37132008000500007-scl","Prevalência do tabagismo entre dentistas do Distrito Federal","Rodrigues, Gerlídia Araújo, Galvão, Virgílio, Viegas, Carlos Alberto de Assis","Jornal Brasileiro de Pneumologia; 34(5); 288-293","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500007&lang=pt" 
"S1806-37132008000500008-scl","Alteração da pressão intra-cuff do tubo endotraqueal após mudança da posição em pacientes sob ventilação mecânica","Godoy, Armando Carlos Franco de, Vieira, Ronan José, Capitani, Eduardo Mello De","Jornal Brasileiro de Pneumologia; 34(5); 294-297","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500008&lang=pt" 
"S1806-37132008000500009-scl","Avaliação da vigilância de contatos de casos novos de tuberculose no Estado de Mato Grosso - Brasil","Hartwig, Shaiana Vilella, Ignotti, Eliane, Oliveira, Beatriz Fátima Alves de, Pereira, Hellen Caroline de Oliveira, Scatena, João Henrique","Jornal Brasileiro de Pneumologia; 34(5); 298-303","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500009&lang=pt" 
"S1806-37132008000500010-scl","Metodologia para caracterização de proficiência em leitura de resultados baciloscópicos para o diagnóstico da tuberculose","Vieira, Francisco Duarte, Salem, Julia Ignez, Ruffino-Netto, Antônio, Camargo, Susana Alles de, Silva, Regina Ruivo Ferro e, Moura, Lúcia Cristina Corrêa, Vilaça, Meire Jane, Silva, José Vitor da","Jornal Brasileiro de Pneumologia; 34(5); 304-311","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500010&lang=pt" 
"S1806-37132008000500011-scl","Hipercoagulabilidade e câncer de pulmão","Marinho, Felipe Costa de Andrade, Takagaki, Teresa Yae","Jornal Brasileiro de Pneumologia; 34(5); 312-322","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500011&lang=pt" 
"S1806-37132008000500014-scl","Adenocarcinoma pulmonar, dermatomiosite e síndrome miastênica de Lambert-Eaton: uma rara associação","Milanez, Fernanda Manente, Pereira, Carlos Alberto de Castro, Trindade, Pedro Henrique Duccini Mendes, Milinavicius, Ricardo, Coletta, Ester Nei Aparecida Martins","Jornal Brasileiro de Pneumologia; 34(5); 333-336","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000500014&lang=pt" 
"S0365-66912008000500007-esp","Debut oftalmológico de dos casos de estesioneuroblastoma","Díez-Villalba, R., González-Ruiz, M., Izquierdo-Vázquez, C., Molina-Quirós, C., Colmenero-Ruiz, M., Ramos-Amador, A., Jordano-Luna, L., Mora-de-Oñate, J., Sanz-Fernández, R.","Archivos de la Sociedad Española de Oftalmología; 83(5); 317-320","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500007&lang=pt" 
"S0365-66912008000500001-esp","Spin-Offs y la fuerza centrífuga de la Universidad","Vecino, E.","Archivos de la Sociedad Española de Oftalmología; 83(5); 285-286","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500001&lang=pt" 
"S0365-66912008000500005-esp","Calidad de vida en pacientes con melanoma de coroides","Blanco-Rivera, C., Capeáns-Tomé, C., Otero-Cepeda, X.L.","Archivos de la Sociedad Española de Oftalmología; 83(5); 301-306","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500005&lang=pt" 
"S0365-66912008000500009-esp","Cierre espontáneo de agujeros maculares traumáticos de espesor completo","Bosch-Valero, J., Mateo, J., Lavilla-García, L., Núñez-Benito, E., Cristóbal, J.A.","Archivos de la Sociedad Española de Oftalmología; 83(5); 325-327","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500009&lang=pt" 
"S0365-66912008000500011-esp","Cirugía del Pterigion: una historia que aún no termina","Rojas-Álvarez, E.","Archivos de la Sociedad Española de Oftalmología; 83(5); 333-334","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500011&lang=pt" 
"S0365-66912008000500008-esp","Síndrome de Gorlin (Síndrome Nevoide Basocelular)","De-Domingo, B., González, F., Lorenzo, P.","Archivos de la Sociedad Española de Oftalmología; 83(5); 321-324","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500008&lang=pt" 
"S0365-66912008000500003-esp","Plasmina autóloga intravítrea sin asociar vitrectomía: Vitreolisis farmacológica, método perfeccionado con uroquinasa","Díaz-Llopis, M., Udaondo, P., Salom, D., García-Delpech, S., Romero, F.J.","Archivos de la Sociedad Española de Oftalmología; 83(5); 291-292","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500003&lang=pt" 
"S0365-66912008000500002-esp","Azúcares: una capa protectora excepcional de la superficie ocular","Argüeso, P.","Archivos de la Sociedad Española de Oftalmología; 83(5); 289-290","Archivos de la Sociedad Española de Oftalmología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912008000500002&lang=pt" 
"S0100-879X2008000500014-scl","Retraction of the paper: &quot;Niemann-Pick type C1 protein influences the delivery of cholesterol to the SREBP:SCAP complex&quot;","Guo, Yong-Jun, Li, Wei-Hua, Wu, Rong, Xie, Qiang, Zhang, Zu-Huang, Cui, Lian-Qun","Brazilian Journal of Medical and Biological Research; 41(5); 437-437","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500014&lang=pt" 
"S0100-879X2008000500012-scl","Time course of training-induced microcirculatory changes and of vegf expression in skeletal muscles of spontaneously hypertensive female rats","Amaral, S.L., Sanchez, L.S., Chang, A.J.B.A., Rossoni, L.V., Michelini, L.C.","Brazilian Journal of Medical and Biological Research; 41(5); 424-431","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500012&lang=pt" 
"S0100-879X2008000500010-scl","Cytotoxicity and antitumoral activity of dichloromethane extract and its fractions from Pothomorphe umbellata","Sacoman, J.L., Monteiro, K.M., Possenti, A., Figueira, G.M., Foglio, M.A., Carvalho, J.E.","Brazilian Journal of Medical and Biological Research; 41(5); 411-415","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500010&lang=pt" 
"S0100-879X2008000500006-scl","Cloning, sequence analysis, and expression of cDNA coding for the major house dust mite allergen, Der f 1, in Escherichia coli","Cui, Y., Zhou, P., Peng, J., Peng, M., Zhou, Y., Lin, Y., Liu, L.","Brazilian Journal of Medical and Biological Research; 41(5); 380-388","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500006&lang=pt" 
"S0100-879X2008000500003-scl","Correlates of C-reactive protein levels in young adults: a population-based cohort study of 3827 subjects in Brazil","Nazmi, A., Oliveira, I.O., Victora, C.G.","Brazilian Journal of Medical and Biological Research; 41(5); 357-367","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500003&lang=pt" 
"S0100-879X2008000500008-scl","Chlorpheniramine facilitates inhibitory avoidance in teleosts submitted to telencephalic ablation","Faganello, F.R., Mattioli, R.","Brazilian Journal of Medical and Biological Research; 41(5); 398-402","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000500008&lang=pt" 
