"S1699-65852011000200004-esp","Influencia de la aspirina sobre el sangrado al sondaje","Ardila Medina, C.M.","Avances en Periodoncia e Implantología Oral; 23(2); 109-112","Avances en Periodoncia e Implantología Oral","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-65852011000200004&lang=pt" 
"S1413-81232011000900022-spa","Ação coletiva e veto em política pública: o caso do saneamento no Brasil (1998-2002)","Sousa, Ana Cristina Augusto de, Costa, Nilson do Rosário","Ciência &amp; Saúde Coletiva; 16(8); 3541-3552","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900022&lang=pt" 
"S1413-81232011000900020-spa","Avaliação do impacto da exposição a agrotóxicos sobre a saúde de população rural: Vale do Taquari (RS, Brasil)","Souza, Andressa de, Medeiros, Afonso dos Reis, Souza, Ana Cláudia de, Wink, Márcia, Siqueira, Ionara Rodrigues, Ferreira, Maria Beatriz Cardoso, Fernandes, Luciana, Loayza Hidalgo, Maria Paz, Torres, Iraci Lucena da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3519-3528","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900020&lang=pt" 
"S1413-81232011000900019-spa","Influência de diferentes concentrações de flúor na água em indicadores epidemiológicos de saúde/doença bucal","Carvalho, Raquel Baroni de, Medeiros, Urubatan Vieira de, Santos, Karina Tonini dos, Pacheco Filho, Antônio Carlos","Ciência &amp; Saúde Coletiva; 16(8); 3509-3518","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900019&lang=pt" 
"S1413-81232011000900018-spa","Toxicología clínica comunitaria","Leal, María Elena, González, Diego, García, Susana Isabel, Pérez-Maldonado, Iván Nelinho, Rico, Edna, Cossío, Patricia, Van Brussel, Evelyn, Domínguez, Gabriela, Díaz-Barriga, Fernando","Ciência &amp; Saúde Coletiva; 16(8); 3503-3508","Ciência &amp; Saúde Coletiva","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900018&lang=pt" 
"S1413-81232011000900017-spa","Intoxicação por agrotóxicos no Distrito Federal, Brasil, de 2004 a 2007 - análise da notificação ao Centro de Informação e Assistência Toxicológica","Rebelo, Fernanda Maciel, Caldas, Eloísa Dutra, Heliodoro, Viviane de Oliveira, Rebelo, Rafaela Maciel","Ciência &amp; Saúde Coletiva; 16(8); 3493-3502","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900017&lang=pt" 
"S1413-81232011000900014-spa","As representações sociais dos trabalhadores sobre o Programa Saúde da Família","Shimizu, Helena Eri, Reis, Leonardo da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3461-3468","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900014&lang=pt" 
"S1413-81232011000900013-spa","Reflexões e contribuições para o Plano Integrado de Ações de Vigilância em Saúde do Ministério da Saúde (MS) de Populações Expostas a Agrotóxicos","Moisés, Marcia, Machado, Jorge Mesquita Huet, Peres, Frederico, Hennington, Élida, Beltrami, Aramis Cardoso, Beltrami Neto, Adelcki Camilo","Ciência &amp; Saúde Coletiva; 16(8); 3453-3460","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900013&lang=pt" 
"S1413-81232011000900012-spa","Fatores associados à síndrome metabólica em trabalhadores administrativos de uma indústria de petróleo","Felipe-de-Melo, Elizabeth Regina Torres, Silva, Rita de Cássia Ribeiro da, Assis, Ana Marlúcia Oliveira, Pinto, Elisabete de Jesus","Ciência &amp; Saúde Coletiva; 16(8); 3443-3452","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900012&lang=pt" 
"S1413-81232011000900011-spa","Os coletores de lixo urbano no município de Dourados (MS) e sua percepção sobre os riscos biológicos em seu processo de trabalho","Lazzari, Michelly Angelina, Reis, Cássia Barbosa","Ciência &amp; Saúde Coletiva; 16(8); 3437-3442","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900011&lang=pt" 
"S1413-81232011000900010-spa","Distúrbios osteomusculares relacionados ao trabalho: o perfil dos trabalhadores em benefício previdenciário em Diamantina (MG, Brasil)","Alcântara, Marcus Alessandro de, Nunes, Gabriela da Silveira e, Ferreira, Bárbara Coura Moreira dos Santos","Ciência &amp; Saúde Coletiva; 16(8); 3427-3436","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900010&lang=pt" 
"S1413-81232011000900009-spa","Silicose em ex-mineiros de extração de cobre","Luz, Fernanda de Freitas, Stüker, Volmar Carlos, Trevisan, Marcelo Bradelli, Cirino, Silvia Letícia Merceo Bacchi","Ciência &amp; Saúde Coletiva; 16(8); 3421-3426","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900009&lang=pt" 
"S1413-81232011000900008-spa","Os significados do lixo para garis e catadores de Fortaleza (CE, Brasil)","Santos, Gemmelle Oliveira, Silva, Luiz Fernando Ferreira da","Ciência &amp; Saúde Coletiva; 16(8); 3413-3419","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900008&lang=pt" 
"S1413-81232011000900007-spa","Fatores associados ao estilo de vida de policiais militares","Ferreira, Daniela Karina da Silva, Bonfim, Cristine, Augusto, Lia Giraldo da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3403-3412","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900007&lang=pt" 
"S1413-81232011000900006-spa","Fatores determinantes da carga de trabalho em uma unidade básica de saúde","Silva, Nilson Rogério da","Ciência &amp; Saúde Coletiva; 16(8); 3393-3402","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900006&lang=pt" 
"S1413-81232011000900002-spa","Produção de conhecimento e intersetorialidade em prol das condições de vida e de saúde dos trabalhadores do setor sucroalcooleiro","Minayo-Gomez, Carlos","Ciência &amp; Saúde Coletiva; 16(8); 3361-3368","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900002&lang=pt" 
"S1808-86942011000400002-scl","Comparison of clinical characteristics of patients with adductor laryngeal dystonia in the focal and segmental types","Korn, Gustavo Polacow, Moraes, Miriam, Vilanova, Luiz Celso Pereira, Moraes, Bruno Teixeira de, Madazio, Glaucya, Padovani, Marina, Biase, Noemi Grigoletto De","Brazilian Journal of Otorhinolaryngology; 77(4); 413-417","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400002&lang=pt" 
"S1808-86942011000400003-scl","Temporomandibular disorder and generalized joint hypermobility: application of diagnostic criteria","Pasinato, Fernanda, Souza, Juliana Alves, Corrêa, Eliane Castilhos Rodrigues, Silva, Ana Maria Toniolo da","Brazilian Journal of Otorhinolaryngology; 77(4); 418-425","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400003&lang=pt" 
"S1808-86942011000400005-scl","Validity and reliability of the hearing handicap inventory for adults","Aiello, Camila Piccini, Lima, Ivanildo Inácio de, Ferrari, Deborah Viviane","Brazilian Journal of Otorhinolaryngology; 77(4); 432-438","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400005&lang=pt" 
"S1808-86942011000400006-scl","Bone defect repair on the alveolar wall of the maxillary sinus using collagen membranes and temporal fascia: an experimental study in monkeys","Silva, Adalberto Novaes, Oliveira, José Américo de, Jamur, Maria Célia, Junqueira, José Ari Gualberto, Correa, Vani Maria, Lima, Wilma Terezinha Anselmo","Brazilian Journal of Otorhinolaryngology; 77(4); 439-446","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400006&lang=pt" 
"S1808-86942011000400008-scl","Ear abnormalities in patients with oculo-auriculo-vertebral spectrum (Goldenhar syndrome)","Rosa, Rafael Fabiano Machado, Silva, Alessandra Pawelec da, Goetze, Thayse Bienert, Bier, Bianca de Almeida, Almeida, Sheila Tamanini de, Paskulin, Giorgio Adriano, Zen, Paulo Ricardo Gazzola","Brazilian Journal of Otorhinolaryngology; 77(4); 455-460","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400008&lang=pt" 
"S1808-86942011000400009-scl","Immediate effects of the phonation into a straw exercise","Costa, Claudia Barsanelli, Costa, Luis Henrique Chechinato, Oliveira, Gisele, Behlau, Mara","Brazilian Journal of Otorhinolaryngology; 77(4); 461-465","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400009&lang=pt" 
"S1808-86942011000400010-scl","The quality of life among Otorhinolaryngology residents in Distrito Federal (Brazil)","Rezende, Gustavo Lara, Mello, Max Sarmet Moreira Smiderle, Granjeiro, Ronaldo Campos, Nakanishi, Márcio, Oliveira, Carlos Augusto Pires Costa de","Brazilian Journal of Otorhinolaryngology; 77(4); 466-472","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400010&lang=pt" 
"S1808-86942011000400011-scl","Peak nasal inspiratory flow evaluation as an objective method of measuring nasal airflow","Teixeira, Rodrigo Ubiratan Franco, Zappelini, Carlos Eduardo Monteiro, Alves, Fábio Silva, Costa, Everardo Andrade da","Brazilian Journal of Otorhinolaryngology; 77(4); 473-480","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400011&lang=pt" 
"S1808-86942011000400012-scl","Auditory neuropathy/auditory dyssynchrony in children with cochlear implants","Carvalho, Ana Claudia Martinho de, Bevilacqua, Maria Cecilia, Sameshima, Koichi, Costa Filho, Orozimbo Alves","Brazilian Journal of Otorhinolaryngology; 77(4); 481-487","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400012&lang=pt" 
"S1808-86942011000400014-scl","Betahistine in the treatment of tinnitus in patients with vestibular disorders","Ganança, Maurício Malavasi, Caovilla, Heloisa Helena, Gazzola, Juliana Maria, Ganança, Cristina Freitas, Ganança, Fernando Freitas","Brazilian Journal of Otorhinolaryngology; 77(4); 499-503","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400014&lang=pt" 
"S1808-86942011000400015-scl","Auditory processing performance in blind people","Boas, Ludmilla Vilas, Muniz, Lílian, Caldas Neto, Silvio da Silva, Gouveia, Mariana de Carvalho Leal","Brazilian Journal of Otorhinolaryngology; 77(4); 504-509","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400015&lang=pt" 
"S1808-86942011000400016-scl","Crooked nose: outcome evaluations in rhinoplasty","Arima, Lisandra Megumi, Velasco, Leandro Castro, Tiago, Romualdo Suzano Louzeiro","Brazilian Journal of Otorhinolaryngology; 77(4); 510-515","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400016&lang=pt" 
"S1808-86942011000400017-scl","Anthropometric data as predictors of obstructive sleep apnea severity","Pinto, José Antonio, Godoy, Luciana Ballester de Mello, Marquis, Valéria Wanderley Pinto Brandão, Sonego, Thiago Branco, Leal, Carolina de Farias Aires, Ártico, Marina Spadari","Brazilian Journal of Otorhinolaryngology; 77(4); 516-521","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400017&lang=pt" 
"S1808-86942011000400018-scl","Microbiology of rhinosinusitis in immunosupressed patients from the university hospital","Ortiz, Erica, Ng, Ronny Tah Yen, Alliegro, Fernando Canola, Teixeira, Cristiane, Muranaka, Eder Barbosa, Sakano, Eulalia","Brazilian Journal of Otorhinolaryngology; 77(4); 522-525","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400018&lang=pt" 
"S1808-86942011000400019-scl","Bedside assessment of swallowing in elderly subjects using psychotropic drugs","Fioravanti, Marisa Portes, Miyahara, Fernanda Balero, Cavallari, Heloisa Helena, Bretan, Onivaldo","Brazilian Journal of Otorhinolaryngology; 77(4); 526-530","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400019&lang=pt" 
"S1808-86942011000400020-scl","TNF-R2 expression in acquired middle ear cholesteatoma","Vitale, Rodrigo Faller, Pereira, Celina Siqueira Barbosa, Alves, Adriana Leal, Fregnani, Jose Humberto Tavares Guerreiro, Ribeiro, Fernando Quintanilha","Brazilian Journal of Otorhinolaryngology; 77(4); 531-536","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942011000400020&lang=pt" 
"S1413-81232011000900002-scl","Produção de conhecimento e intersetorialidade em prol das condições de vida e de saúde dos trabalhadores do setor sucroalcooleiro","Minayo-Gomez, Carlos","Ciência &amp; Saúde Coletiva; 16(8); 3361-3368","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900002&lang=pt" 
"S1413-81232011000900004-scl","Burnout entre médicos da Saúde da Família: os desafios da transformação do trabalho","Feliciano, Katia Virginia de Oliveira, Kovacs, Maria Helena, Sarinho, Sílvia Wanick","Ciência &amp; Saúde Coletiva; 16(8); 3373-3382","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900004&lang=pt" 
"S1413-81232011000900006-scl","Fatores determinantes da carga de trabalho em uma unidade básica de saúde","Silva, Nilson Rogério da","Ciência &amp; Saúde Coletiva; 16(8); 3393-3402","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900006&lang=pt" 
"S1413-81232011000900007-scl","Fatores associados ao estilo de vida de policiais militares","Ferreira, Daniela Karina da Silva, Bonfim, Cristine, Augusto, Lia Giraldo da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3403-3412","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900007&lang=pt" 
"S1413-81232011000900008-scl","Os significados do lixo para garis e catadores de Fortaleza (CE, Brasil)","Santos, Gemmelle Oliveira, Silva, Luiz Fernando Ferreira da","Ciência &amp; Saúde Coletiva; 16(8); 3413-3419","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900008&lang=pt" 
"S1413-81232011000900010-scl","Distúrbios osteomusculares relacionados ao trabalho: o perfil dos trabalhadores em benefício previdenciário em Diamantina (MG, Brasil)","Alcântara, Marcus Alessandro de, Nunes, Gabriela da Silveira e, Ferreira, Bárbara Coura Moreira dos Santos","Ciência &amp; Saúde Coletiva; 16(8); 3427-3436","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900010&lang=pt" 
"S1413-81232011000900013-scl","Reflexões e contribuições para o Plano Integrado de Ações de Vigilância em Saúde do Ministério da Saúde (MS) de Populações Expostas a Agrotóxicos","Moisés, Marcia, Machado, Jorge Mesquita Huet, Peres, Frederico, Hennington, Élida, Beltrami, Aramis Cardoso, Beltrami Neto, Adelcki Camilo","Ciência &amp; Saúde Coletiva; 16(8); 3453-3460","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900013&lang=pt" 
"S1413-81232011000900014-scl","As representações sociais dos trabalhadores sobre o Programa Saúde da Família","Shimizu, Helena Eri, Reis, Leonardo da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3461-3468","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900014&lang=pt" 
"S1413-81232011000900015-scl","A interface da saúde pública com a saúde dos oceanos: produção de doenças, impactos socioeconômicos e relações benéficas","Moura, Jailson Fulgencio de, Cardozo, Marcelo, Belo, Mariana Soares da Silva Peixoto, Hacon, Sandra, Siciliano, Salvatore","Ciência &amp; Saúde Coletiva; 16(8); 3469-3480","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900015&lang=pt" 
"S1413-81232011000900017-scl","Intoxicação por agrotóxicos no Distrito Federal, Brasil, de 2004 a 2007 - análise da notificação ao Centro de Informação e Assistência Toxicológica","Rebelo, Fernanda Maciel, Caldas, Eloísa Dutra, Heliodoro, Viviane de Oliveira, Rebelo, Rafaela Maciel","Ciência &amp; Saúde Coletiva; 16(8); 3493-3502","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900017&lang=pt" 
"S1413-81232011000900018-scl","Toxicología clínica comunitaria","Leal, María Elena, González, Diego, García, Susana Isabel, Pérez-Maldonado, Iván Nelinho, Rico, Edna, Cossío, Patricia, Van Brussel, Evelyn, Domínguez, Gabriela, Díaz-Barriga, Fernando","Ciência &amp; Saúde Coletiva; 16(8); 3503-3508","Ciência &amp; Saúde Coletiva","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900018&lang=pt" 
"S1413-81232011000900019-scl","Influência de diferentes concentrações de flúor na água em indicadores epidemiológicos de saúde/doença bucal","Carvalho, Raquel Baroni de, Medeiros, Urubatan Vieira de, Santos, Karina Tonini dos, Pacheco Filho, Antônio Carlos","Ciência &amp; Saúde Coletiva; 16(8); 3509-3518","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900019&lang=pt" 
"S1413-81232011000900020-scl","Avaliação do impacto da exposição a agrotóxicos sobre a saúde de população rural: Vale do Taquari (RS, Brasil)","Souza, Andressa de, Medeiros, Afonso dos Reis, Souza, Ana Cláudia de, Wink, Márcia, Siqueira, Ionara Rodrigues, Ferreira, Maria Beatriz Cardoso, Fernandes, Luciana, Loayza Hidalgo, Maria Paz, Torres, Iraci Lucena da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3519-3528","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900020&lang=pt" 
"S1413-81232011000900022-scl","Ação coletiva e veto em política pública: o caso do saneamento no Brasil (1998-2002)","Sousa, Ana Cristina Augusto de, Costa, Nilson do Rosário","Ciência &amp; Saúde Coletiva; 16(8); 3541-3552","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900022&lang=pt" 
"S1413-81232011000900023-scl","Vulnerabilidade no manejo dos resíduos de serviços de saúde de João Pessoa (PB, Brasil)","Ramos, Yoly Souza, Pessoa, Yldry Souza Ramos Queiroz, Ramos, Yluska de Souza, Netto, Fernando de Barros Araújo, Pessoa, Carlos Eduardo Queiroz","Ciência &amp; Saúde Coletiva; 16(8); 3553-3560","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900023&lang=pt" 
"S1413-81232011000900024-scl","A problemática ecológica na visão de trabalhadores hospitalares","Camponogara, Silviamar, Ramos, Flávia Regina Sousa, Kirchhof, Ana Lucia Cardoso","Ciência &amp; Saúde Coletiva; 16(8); 3561-3570","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900024&lang=pt" 
"S1413-81232011000900026-scl","A poluição do ar em ambientes internos e a síndrome dos edifícios doentes","Schirmer, Waldir Nagel, Pian, Lucas Bischof, Szymanski, Mariani Sílvia Ester, Gauer, Mayara Ananda","Ciência &amp; Saúde Coletiva; 16(8); 3583-3590","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900026&lang=pt" 
"S1413-81232011000900004-spa","Burnout entre médicos da Saúde da Família: os desafios da transformação do trabalho","Feliciano, Katia Virginia de Oliveira, Kovacs, Maria Helena, Sarinho, Sílvia Wanick","Ciência &amp; Saúde Coletiva; 16(8); 3373-3382","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900004&lang=pt" 
"S1413-81232011000900005-spa","Trabalho artesanal, cadências infernais e lesões por esforços repetitivos: estudo de caso em uma comunidade de mariscadeiras na Ilha de Maré, Bahia","Pena, Paulo Gilvane Lopes, Freitas, Maria do Carmo Soares de, Cardim, Adryanna","Ciência &amp; Saúde Coletiva; 16(8); 3383-3392","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900005&lang=pt" 
"S1413-81232011000900015-spa","A interface da saúde pública com a saúde dos oceanos: produção de doenças, impactos socioeconômicos e relações benéficas","Moura, Jailson Fulgencio de, Cardozo, Marcelo, Belo, Mariana Soares da Silva Peixoto, Hacon, Sandra, Siciliano, Salvatore","Ciência &amp; Saúde Coletiva; 16(8); 3469-3480","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900015&lang=pt" 
"S1413-81232011000900016-spa","Estudo da associação entre fatores socioambientais e prevalência de parasitose intestinal em área periférica da cidade de Manaus (AM, Brasil)","Visser, Silvia, Giatti, Leandro Luiz, Carvalho, Ricardo Augusto Chaves de, Guerreiro, Jose Camilo Hurtado","Ciência &amp; Saúde Coletiva; 16(8); 3481-3492","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900016&lang=pt" 
"S1413-81232011000900021-spa","Impactos das atividades humanas sobre a dinâmica do fósforo no meio ambiente e seus reflexos na saúde pública","Quevedo, Claudia Maria Gomes de, Paganini, Wanderley da Silva","Ciência &amp; Saúde Coletiva; 16(8); 3539-3539","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900021&lang=pt" 
"S1413-81232011000900024-spa","A problemática ecológica na visão de trabalhadores hospitalares","Camponogara, Silviamar, Ramos, Flávia Regina Sousa, Kirchhof, Ana Lucia Cardoso","Ciência &amp; Saúde Coletiva; 16(8); 3561-3570","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011000900024&lang=pt" 
"S1413-81232011000900012-scl","Fatores associados à síndrome metabólica em trabalhadores administrativos de uma indústria de petróleo","Felipe-de-Melo, Elizabeth Regina Torres, Silva, Rita de Cássia Ribeiro da, Assis, Ana Marlúcia Oliveira, Pinto, Elisabete de Jesus","Ciência &amp; Saúde Coletiva; 16(8); 3443-3452","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900012&lang=pt" 
"S1806-83242011000400003-scl","Microtensile bond strength of quartz fiber posts to different composite cores","Khamverdi, Zahra, Kasraei, Shahin, Azarsina, Mohadese, Gheysari, Faeze","Brazilian Oral Research; 25(4); 295-301","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400003&lang=pt" 
"S1806-83242011000400004-scl","Photoelastic analysis of stress generated by a silorane-based restoration system","Lopes, Murilo Baena, Valarini, Natália, Moura, Sandra Kiss, Guiraldo, Ricardo Danil, Gonini Júnior, Alcides","Brazilian Oral Research; 25(4); 302-306","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400004&lang=pt" 
"S1806-83242011000400006-scl","Influence of Hero Apical instruments on cleaning ovoid-shaped root canals","Interliche, Renato, Marchesan, Melissa Andréia, Silva, Silvio Rocha Correa da, Pécora, Jesus Djalma, Silva-Sousa, Yara Teresinha Corrêa, Sousa-Neto, Manoel Damião de","Brazilian Oral Research; 25(4); 314-318","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400006&lang=pt" 
"S1806-83242011000400007-scl","Dental trauma in individuals with severe cerebral palsy: prevalence and associated factors","Miamoto, Cristina Batista, Ramos-Jorge, Maria Letícia, Ferreira, Meire Coelho, Oliveira, Marise de, Vieira-Andrade, Raquel Gonçalves, Marques, Leandro Silva","Brazilian Oral Research; 25(4); 319-323","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400007&lang=pt" 
"S1806-83242011000400008-scl","Crown dimensions and proximal enamel thickness of mandibular second bicuspids","Fernandes, Sérgio Augusto, Vellini-Ferreira, Flávio, Scavone-Junior, Helio, Ferreira, Rívea Inês","Brazilian Oral Research; 25(4); 324-330","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400008&lang=pt" 
"S1806-83242011000400010-scl","Comparative efficacy of two daily use mouthrinses: randomized clinical trial using an experimental gingivitis model","Charles, Christine Ann, McGuire, James Anthony, Sharma, Naresh Chandra, Qaqish, James","Brazilian Oral Research; 25(4); 338-344","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400010&lang=pt" 
"S1806-83242011000400014-scl","Comparison between cone-beam and multislice computed tomography for identification of simulated bone lesions","Gaia, Bruno Felipe, Sales, Marcelo Augusto Oliveira de, Perrella, Andréia, Fenyo-Pereira, Marlene, Cavalcanti, Marcelo Gusmão Paraíso","Brazilian Oral Research; 25(4); 362-368","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400014&lang=pt" 
"S1806-83242011000400015-scl","Interaction between staining and degradation of a composite resin in contact with colored foods","Soares-Geraldo, Debora, Scaramucci, Taís, Steagall-Jr, Washington, Braga, Sheila Regina Maia, Sobral, Maria Angela Pita","Brazilian Oral Research; 25(4); 369-375","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400015&lang=pt" 
"S1806-83242011000400012-scl","Effect of hyposalivation on mastication and mandibular movements during speech","Gomes, Simone Guimarães Farias, Cury, Altair Antoninha Del Bel, Garcia, Renata Cunha Matheus Rodrigues","Brazilian Oral Research; 25(4); 351-356","Brazilian Oral Research","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242011000400012&lang=pt" 
