"S0034-70942015000500414-scl","Anaesthesia for infant with Jarcho Levin syndrome: case report","Geze, Sukran, Arslan, Ufuk, Tusat, Mustafa","Revista Brasileira de Anestesiologia; 65(5); 414-416","Revista Brasileira de Anestesiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942015000500414&lang=pt" 
"S0104-11692015000500829-scl","Obstetric profile of pregnant adolescents in a public hospital: risk at beginning of labor, at delivery, postpartum, and in puerperium","Martínez, Hugo Tapia, Silva, Marta Angélica Iossi, Cabrera, Iñiga Pérez, Mendoza, Araceli Jiménez","Revista Latino-Americana de Enfermagem; 23(5); 829-836","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500829&lang=pt" 
"S0104-11692015000500821-scl","The cultural dialogue on the domestic dimension of care to immigrant caregivers in Spain","Morales-Moreno, Isabel, Giménez-Fernández, Maravillas, Echevarría-Pérez, Paloma","Revista Latino-Americana de Enfermagem; 23(5); 821-828","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500821&lang=pt" 
"S0104-11692015000500902-scl","Peritonitis and catheter exit-site infection in patients on peritoneal dialysis at home","Abud, Ana Cristina Freire, Kusumota, Luciana, Santos, Manoel Antônio dos, Rodrigues, Flávia Fernanda Luchetti, Damasceno, Marta Maria Coelho, Zanetti, Maria Lúcia","Revista Latino-Americana de Enfermagem; 23(5); 902-909","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500902&lang=pt" 
"S0104-11692015000500837-scl","A conceptual framework of clinical nursing care in intensive care","Silva, Rafael Celestino da, Ferreira, Márcia de Assunção, Apostolidis, Thémistoklis, Brandão, Marcos Antônio Gomes","Revista Latino-Americana de Enfermagem; 23(5); 837-845","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500837&lang=pt" 
"S0104-11692015000500936-scl","The discursive production of professionals about humanizing health: singularity, rights and ethics","Silva, Rose Mary Costa Rosa Andrade, Oliveira, Denize Cristina de, Pereira, Eliane Ramos","Revista Latino-Americana de Enfermagem; 23(5); 936-944","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500936&lang=pt" 
"S0104-11692015000500806-scl","Postoperative self-efficacy and psychological morbidity in radical prostatectomy","Mata, Luciana Regina Ferreira da, Carvalho, Emilia Campos de, Gomes, Cássia Regina Gontijo, Silva, Ana Cristina da, Pereira, Maria da Graça","Revista Latino-Americana de Enfermagem; 23(5); 806-813","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500806&lang=pt" 
"S0104-11692015000500888-scl","Treatment adherence in heart failure patients followed up by nurses in two specialized clinics","Silva, Andressa Freitas da, Cavalcanti, Ana Carla Dantas, Malta, Mauricio, Arruda, Cristina Silva, Gandin, Thamires, Fé, Adriana da, Rabelo-Silva, Eneida Rejane","Revista Latino-Americana de Enfermagem; 23(5); 888-894","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500888&lang=pt" 
"S0104-11692015000500880-scl","Factors associated with the patient safety climate at a teaching hospital","Luiz, Raíssa Bianca, Simões, Ana Lúcia de Assis, Barichello, Elizabeth, Barbosa, Maria Helena","Revista Latino-Americana de Enfermagem; 23(5); 880-887","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500880&lang=pt" 
"S0104-11692015000500927-scl","Software development to support decision making in the selection of nursing diagnoses and interventions for children and adolescents","Silva, Kenya de Lima, Évora, Yolanda Dora Martinez, Cintra, Camila Santana Justo","Revista Latino-Americana de Enfermagem; 23(5); 927-935","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500927&lang=pt" 
"S0104-11692015000500814-scl","Validation of the self-confidence scale of nursing care in urinary retention","Mazzo, Alessandra, Martins, José Carlos Amado, Jorge, Beatriz Maria, Batista, Rui Carlos Negrão, Almeida, Rodrigo Guimarães dos Santos, Henriques, Fernando Manuel Dias, Coutinho, Verónica Rita Dias, Mendes, Isabel Amélia Costa","Revista Latino-Americana de Enfermagem; 23(5); 814-820","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500814&lang=pt" 
"S0104-11692015000500954-scl","Child development surveillance: intervention study with nurses of the Family Health Strategy","Reichert, Altamira Pereira da Silva, Collet, Neusa, Eickmann, Sophie Helena, Lima, Marília de Carvalho","Revista Latino-Americana de Enfermagem; 23(5); 954-962","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500954&lang=pt" 
"S0104-11692015000500895-scl","Experiencing organ donation: feelings of relatives after consent","Fernandes, Marli Elisa Nascimento, Bittencourt, Zélia Zilda Lourenço de Camargo, Boin, Ilka de Fátima Santana Ferreira","Revista Latino-Americana de Enfermagem; 23(5); 895-901","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500895&lang=pt" 
"S0104-11692015000500945-scl","Nurses&#039; daily life: gender relations from the time spent in hospital","Pereira, Audrey Vidal","Revista Latino-Americana de Enfermagem; 23(5); 945-953","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500945&lang=pt" 
"S0104-11692015000500979-scl","Primary Health Care Evaluation: the view of clients and professionals about the Family Health Strategy","Silva, Simone Albino da, Baitelo, Tamara Cristina, Fracolli, Lislaine Aparecida","Revista Latino-Americana de Enfermagem; 23(5); 979-987","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500979&lang=pt" 
"S0104-11692015000500874-scl","Women experiencing the intergenerationality of conjugal violence","Paixão, Gilvânia Patrícia do Nascimento, Gomes, Nadirlene Pereira, Diniz, Normélia Maria Freire, Lira, Margaret Ollinda de Souza Carvalho e, Carvalho, Milca Ramaiane da Silva, Silva, Rudval Souza da","Revista Latino-Americana de Enfermagem; 23(5); 874-879","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500874&lang=pt" 
"S0104-11692015000500797-scl","High risk for obstructive sleep apnea in patients with acute myocardial infarction","Andrechuk, Carla Renata Silva, Ceolim, Maria Filomena","Revista Latino-Americana de Enfermagem; 23(5); 797-805","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500797&lang=pt" 
"S0104-11692015000500963-scl","Anxiety in children following hospitalization: a proposal for a nursing diagnosis","Gomes, Gabriela Lisieux Lima, Nóbrega, Maria Miriam Lima da","Revista Latino-Americana de Enfermagem; 23(5); 963-970","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500963&lang=pt" 
"S0104-11692015000500789-scl","The influence of care interventions on the continuity of sleep of intensive care unit patients","Hamze, Fernanda Luiza, Souza, Cristiane Chaves de, Chianca, Tânia Couto Machado","Revista Latino-Americana de Enfermagem; 23(5); 789-796","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500789&lang=pt" 
"S0104-11692015000500781-scl","Use of the nursing intervention classification for identifying the workload of a nursing team in a surgical center","Possari, João Francisco, Gaidzinski, Raquel Rapone, Lima, Antônio Fernandes Costa, Fugulin, Fernanda Maria Togeiro, Herdman, Tracy Heather","Revista Latino-Americana de Enfermagem; 23(5); 781-788","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500781&lang=pt" 
"S0104-11692015000500779-scl","Advanced nursing practice: strategies for training and knowledge building","Zanetti, Maria Lúcia","Revista Latino-Americana de Enfermagem; 23(5); 779-780","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500779&lang=pt" 
"S1415-52732015010600001-scl","A altura do joelho se mostra uma medida alternativa na avaliação nutricional de idosos","Closs, Vera Elizabeth","Revista de Nutrição; 28(5); 1-1","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015010600001&lang=pt" 
"S1415-52732015010600002-scl","Estudo mostra adaptação do gasto energético após restrição calórica de curto prazo em mulheres obesas mórbidas","Diez-Garcia, Rosa Wanda","Revista de Nutrição; 28(5); 2-2","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015010600002&lang=pt" 
"S1415-52732015010600003-scl","O estado nutricional pode influenciar na escolha da equação antropométrica para avaliar composição corporal de idosos","Carneiro, José Ailton Oliveira","Revista de Nutrição; 28(5); 3-3","Revista de Nutrição","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732015010600003&lang=pt" 
"S0104-11692015000500971-scl","Validation of the Adherence Determinants Questionnaire scale among women with breast and cervical cancer","Lessa, Paula Renata Amorim, Ribeiro, Samila Gomes, Aquino, Priscila de Souza, Almeida, Paulo Cesar de, Pinheiro, Ana Karina Bezerra","Revista Latino-Americana de Enfermagem; 23(5); 971-978","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500971&lang=pt" 
"S0104-11692015000500846-scl","Comparative study: TQ and Lean Production ownership models in health services","Eiro, Natalia Yuri, Torres-Junior, Alvair Silveira","Revista Latino-Americana de Enfermagem; 23(5); 846-854","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500846&lang=pt" 
"S0104-11692015000500865-scl","Support to women who denounce experiences of violence based on her social network","Vieira, Letícia Becker, Souza, Ivis Emília de Oliveira, Tocantins, Florence Romijn, Pina-Roche, Florentina","Revista Latino-Americana de Enfermagem; 23(5); 865-873","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692015000500865&lang=pt" 
"S1516-14392015000501062-scl","Production of Copper and Cobalt Aluminate Spinels and Their Application As Supports for Inulinase Immobilization","Abaide, Ederson Rossi, Anchieta, Chayene Gonçalves, Foletto, Vitória Segabinazzi, Reinehr, Beatriz, Nunes, Lucielle Ferreira, Kuhn, Raquel Cristine, Mazutti, Marcio Antonio, Foletto, Edson Luiz","Materials Research; 18(5); 1062-1069","Materials Research","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392015000501062&lang=pt" 
"S2176-94512015000500078-scl","Efficiency of different protocols for enamel clean-up after bracket debonding: an in vitro study","Sigilião, Lara Carvalho Freitas, Marquezan, Mariana, Elias, Carlos Nelson, Ruellas, Antônio Carlos, Sant&#039;Anna, Eduardo Franzotti","Dental Press Journal of Orthodontics; 20(5); 78-85","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500078&lang=pt" 
"S2176-94512015000500072-scl","Reliability of Bolton analysis evaluation in tridimensional virtual models","Brandão, Marianna Mendonca, Sobral, Marcio Costal, Vogel, Carlos Jorge","Dental Press Journal of Orthodontics; 20(5); 72-77","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500072&lang=pt" 
"S2176-94512015000500066-scl","Effect of chlorhexidine varnish on gingival growth in orthodontic patients: a randomized prospective split-mouth study","Pretti, Henrique, Barbosa, Gabriella Lopes de Rezende, Lages, Elizabeth Maria Bastos, Gala-García, Alfonso, Magalhães, Claudia Silami de, Moreira, Allyson Nogueira","Dental Press Journal of Orthodontics; 20(5); 66-71","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500066&lang=pt" 
"S2176-94512015000500035-scl","Stability of smooth and rough mini-implants: clinical and biomechanical evaluation - an in vivostudy","Vilani, Giselle Naback Lemes, Ruellas, Antônio Carlos de Oliveira, Elias, Carlos Nelson, Mattos, Cláudia Trindade","Dental Press Journal of Orthodontics; 20(5); 35-42","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500035&lang=pt" 
"S2176-94512015000500101-scl","Manual reduction of articular disc after traumatic extraction of mandibular third molar: a case report","Camino Junior, Rubens, Manzi, Marcello Roberto, Carvalho, Matheus Furtado de, Luz, João Gualberto de Cerqueira, Pimentel, Angélica Castro, Deboni, Maria Cristina Zindel","Dental Press Journal of Orthodontics; 20(5); 101-107","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500101&lang=pt" 
"S2176-94512015000500118-scl","Dual embryonic origin of maxillary lateral incisors: clinical implications in patients with cleft lip and palate","Garib, Daniela Gamba, Rosar, Julia Petruccelli, Sathler, Renata, Ozawa, Terumi Okada","Dental Press Journal of Orthodontics; 20(5); 118-125","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500118&lang=pt" 
"S2176-94512015000500058-scl","Experimental evidence of pharmacological management of anchorage in Orthodontics: A systematic review","Fernández-González, Felipe José, Cañigral, Aránzazu, Balbontín-Ayala, Felipe, Gonzalo-Orden, José Manuel, Carlos, Felix de, Cobo, Teresa, Fernández-Vázquez, Jose Pedro, Sánchez-Lasheras, Fernando, Vega, José Antonio","Dental Press Journal of Orthodontics; 20(5); 58-65","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500058&lang=pt" 
"S2176-94512015000500094-scl","Parent-assessed quality of life among adolescents undergoing orthodontic treatment: a 12-month follow-up","Abreu, Lucas Guimarães, Melgaço, Camilo Aquino, Abreu, Mauro Henrique Nogueira Guimaraes, Lages, Elizabeth Maria Bastos, Paiva, Saul Martins","Dental Press Journal of Orthodontics; 20(5); 94-100","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500094&lang=pt" 
"S2176-94512015000500086-scl","Assessment of upper airways measurements in patients with mandibular skeletal Class II malocclusion","Silva, Nayanna Nadja e, Lacerda, Rosa Helena Wanderley, Silva, Alexandre Wellos Cunha, Ramos, Tania Braga","Dental Press Journal of Orthodontics; 20(5); 86-93","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500086&lang=pt" 
"S2176-94512015000500050-scl","Influence of occlusal plane inclination and mandibular deviation on esthetics","Corte, Cristiane Cherobini Dalla, Silveira, Bruno Lopes da, Marquezan, Mariana","Dental Press Journal of Orthodontics; 20(5); 50-57","Dental Press Journal of Orthodontics","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512015000500050&lang=pt" 
"S2341-45452015000500001-prt","A Challenge, an Ambition","Cotter, José","GE-Portuguese Journal of Gastroenterology; 22(5); 183-183","GE-Portuguese Journal of Gastroenterology","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452015000500001&lang=pt" 
"S1889-836X2015000300004-esp","Sesión 2","","Revista de Osteoporosis y Metabolismo Mineral; 7(3); 6-8","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000300004&lang=pt" 
"S1889-836X2015000300007-esp","Sesión 2","","Revista de Osteoporosis y Metabolismo Mineral; 7(3); 22-29","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000300007&lang=pt" 
"S2341-45452015000500006-prt","Management of Patients with Hereditary Colorectal Cancer Syndromes","Brandão, Catarina, Lage, Jorge","GE-Portuguese Journal of Gastroenterology; 22(5); 204-212","GE-Portuguese Journal of Gastroenterology","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2341-45452015000500006&lang=pt" 
"S1445-73772015000200001-sza","Editorial","Stones, Christopher R.","Indo-Pacific Journal of Phenomenology; 15(2); 1-3","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200001&lang=pt" 
"S0035-001X2015000500007-mex","Equilibrium profiles of liquids in tilted Taylor-Hauksbee cells","Jara, A., Medina, A., Vargas, C. A., Higuera, F. J.","Revista mexicana de física; 61(5); 372-375","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500007&lang=pt" 
"S0035-001X2015000500011-mex","The Jacobi elliptic functions and their applications in the advance of mercury&#039;s perihelion","Salas S., A. H., Castillo H., J. E., Restrepo R., C. E.","Revista mexicana de física; 61(5); 392-399","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500011&lang=pt" 
"S0035-001X2015000500003-mex","Phase map by fringe projection with dammann gratings: an application to measure small objects","Nava-Vega, A., Salinas-Luna, J., Luna, E., Nuñez, J. Manuel","Revista mexicana de física; 61(5); 330-337","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500003&lang=pt" 
"S0035-001X2015000500002-mex","Luminescent polystyrene films, a novel way to reduce styrofoam residues","Carmona-Téllez, S., Alarcón-Flores, G., Zaleta-Alejandre, E., Rivera-Alvarez, Z., Meza-Rocha, A. N., Martínez-Martínez, R., Murrieta S., H., Aguilar-Frutis, M., Falcony, C.","Revista mexicana de física; 61(5); 323-329","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500002&lang=pt" 
"S0035-001X2015000500005-mex","Solitones no autónomos en fibras ópticas","Pérez Maldonado, M., Rosu, H.C.","Revista mexicana de física; 61(5); 351-355","Revista mexicana de física","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500005&lang=pt" 
"S0035-001X2015000500004-mex","Use of the perfect electric conductor boundary conditions to discretize a diffractor in FDTD/PML environment","Calderón-Ramón, C., Gómez-Aguilar, J. F., Rodríguez-Achach, M., Morales- Mendoza, L. J., Laguna-Camacho, J. R., Benavides-Cruz, M., Cruz-Orduna, M. I., González-Lee, M., Pérez-Meana, H., Enciso-Aguilar, M., Chávez-Pérez, R., Martínez-García, H.","Revista mexicana de física; 61(5); 344-350","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500004&lang=pt" 
"S1445-73772015000200005-sza","Phenomenology without correlationism: Husserl&#039;s hyletic material","Whitehead, Patrick","Indo-Pacific Journal of Phenomenology; 15(2); 1-12","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200005&lang=pt" 
"S0035-001X2015000500010-mex","Estimation of the space charge limited current with quadratic damping","González, D., Romero, V. H., González, G.","Revista mexicana de física; 61(5); 388-391","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500010&lang=pt" 
"S0035-001X2015000500001-mex","Mathematical differences and physical similarities between Eliezer-Ford-O&#039;connell equation and Landau-Lifshitz equation","García-Camacho, J.F., Salinas, E., Avalos-Vargas, A., Ares de Parga, G.","Revista mexicana de física; 61(5); 363-371","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500001&lang=pt" 
"S0035-001X2015000500006-mex","Optical and structural properties of PbS:Bi³+ nanocrystals","Gutiérrez Pérez, R., Portillo Moreno, O., Chaltel Lima, L., Chévez Portillo, M., Palomino Merino, R., Zamora Totozintle, M.","Revista mexicana de física; 61(5); 356-362","Revista mexicana de física","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2015000500006&lang=pt" 
"S1445-73772015000200004-sza","Raising the question of Being in education by way of Heidegger&#039;s phenomenological ontology","Kruger-Ross, Matthew","Indo-Pacific Journal of Phenomenology; 15(2); 1-12","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200004&lang=pt" 
"S1445-73772015000200007-sza","The lived experience of discrimination of white women in committed interracial relationships with black men","van der Walt, Anina, Basson, Pieter","Indo-Pacific Journal of Phenomenology; 15(2); 1-16","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200007&lang=pt" 
"S1445-73772015000200006-sza","&quot;Not worth the sweat&quot;: Performance management rewards at a South African university","Seyama, Sadi Mokhaneli, Smith, Clive","Indo-Pacific Journal of Phenomenology; 15(2); 1-13","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200006&lang=pt" 
"S1445-73772015000200002-sza","Freud&#039;s burden of debt to Nietzsche and Schopenhauer","Cybulska, Eva","Indo-Pacific Journal of Phenomenology; 15(2); 1-15","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000200002&lang=pt" 
"S1517-86922015000500338-scl","Condições de vida, inatividade física e conduta sedentária de jovens nas áreas urbana e rural","Menezes, Aldemir Smith, Duarte, Maria de Fátima da Silva","Revista Brasileira de Medicina do Esporte; 21(5); 338-344","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500338&lang=pt" 
"S1517-86922015000500332-scl","Achilles tendon of wistar rats treated with laser therapy and eccentric exercise","Souza, Maria Verônica de, Silva, Carlos Henrique Osório, Silva, Micheline Ozana da, Costa, Marcela Bueno Martins da, Dornas, Raul Felipe, Borges, Andréa Pacheco Batista, Natali, Antônio José","Revista Brasileira de Medicina do Esporte; 21(5); 332-337","Revista Brasileira de Medicina do Esporte","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500332&lang=pt" 
"S1517-86922015000500345-scl","Conhecimento sobre atividade física e saúde dos profissionais de academias de Pelotas, RS, BR","Salerno, Mateus, Rombaldi, Airton José, Reichert, Felipe Fossati, Silva, Marcelo Cozzensa da","Revista Brasileira de Medicina do Esporte; 21(5); 345-349","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500345&lang=pt" 
"S1517-86922015000500350-scl","Using skin temperature and muscle thickness to assess muscle response to strength training","Neves, Eduardo Borba, Moreira, Tiago Rafael, Lemos, Rui, Vilaça-Alves, José, Rosa, Claudio, Reis, Victor Machado","Revista Brasileira de Medicina do Esporte; 21(5); 350-354","Revista Brasileira de Medicina do Esporte","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500350&lang=pt" 
"S1517-86922015000500355-scl","Parâmetros de intensidade e sudorese de jogadores de futsal por posição de jogo","Polito, Luis Felipe Tubagi, Brandão, Maria Regina Ferreira, Charro, Mário Augusto, Bocalini, Danilo Sales, Figueira Júnior, Aylton José","Revista Brasileira de Medicina do Esporte; 21(5); 355-359","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500355&lang=pt" 
"S1517-86922015000500364-scl","Isokinetic evaluation of knee muscles in soccer players: discriminant analysis","Mazuquin, Bruno Fles, Pereira, Ligia Maxwell, Dias, Josilainne Marcelino, Batista Junior, João Pedro, Silva, Mônica Angélica Cardoso, Finatti, Matheus Elmer, Leme, Lucas Carvalho, Carregaro, Rodrigo Luiz, Moura, Felipe Arruda, Cardoso, Jefferson Rosa","Revista Brasileira de Medicina do Esporte; 21(5); 364-368","Revista Brasileira de Medicina do Esporte","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500364&lang=pt" 
"S1517-86922015000500360-scl","Efeito agudo do exercício aeróbio na glicemia em diabéticos 2 sob medicação","Barrile, Silvia Regina, Coneglian, Camila Borin, Gimenes, Camila, Conti, Marta Helena Souza de, Arca, Eduardo Aguilar, Rosa Junior, Geraldo, Martinelli, Bruno","Revista Brasileira de Medicina do Esporte; 21(5); 360-363","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500360&lang=pt" 
"S1517-86922015000500369-scl","Mobilidade funcional em função da força muscular em mulheres idosas fisicamente ativas","Puerro Neto, João, Raso, Wagner, Brito, Carlos Alexandre Felício","Revista Brasileira de Medicina do Esporte; 21(5); 369-371","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500369&lang=pt" 
"S1517-86922015000500381-scl","Avaliação da composição corporal e do consumo alimentar de nadadores adolescentes","Mello, Aline Veroneze de, Villarim, Walleska Luctke Facincani, Machado, Alisson Diego, Olivon, Edilene Vitorino, Cruz, Daniele Lima da, Nogueira, Luana Romão, Nacif, Marcia","Revista Brasileira de Medicina do Esporte; 21(5); 381-385","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500381&lang=pt" 
"S1517-86922015000500386-scl","Resistance training &amp; beta-hydroxy-beta-methylbutyrate supplementation on hormones","Arazi, Hamid, Rohani, Hadi, Ghiasi, Ahmad, Keikanloo, Nasrin Abdi","Revista Brasileira de Medicina do Esporte; 21(5); 386-389","Revista Brasileira de Medicina do Esporte","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500386&lang=pt" 
"S1517-86922015000500372-scl","Efeito da suplementação aguda com cafeína na resposta bioquímica durante exercício de endurance em ratos","França, Vivian Francielle, Malfatti, Carlos Ricardo Maneck, Silva, Luiz Augusto da, Wietzikoski, Evellyn Claudia, Osiecki, Ana, Osiecki, Raul","Revista Brasileira de Medicina do Esporte; 21(5); 372-375","Revista Brasileira de Medicina do Esporte","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922015000500372&lang=pt" 
