"S0104-44782011000100004-scl","Capital social e democracia: a confiança realmente importa?","Santos, Manoel Leonardo, Rocha, Enivaldo Carvalho da","Revista de Sociologia e Política; 19(38); 43-64","Revista de Sociologia e Política","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782011000100004&lang=pt" 
"S1516-18462011000100020-scl","Avaliação vestibulococlear na fibromialgia","Zeigelboim, Bianca Simone, Klagenberg, Karlin Fabianne, Liberalesso, Paulo Breno Noronha, Jurkiewicz, Ari Leon","Revista CEFAC; 13(1); 165-170","Revista CEFAC","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462011000100020&lang=pt" 
"S1519-69842011000100014-scl","Histopathological events and detection of Metarhizium anisopliae using specific primers in infected immature stages of the fruit fly Anastrepha fraterculus (Wiedemann, 1830) (Diptera: Tephritidae)","Bechara, IJ., Destéfano, RHR., Bresil, C., Messias, CL.","Brazilian Journal of Biology; 71(1); 91-98","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000100014&lang=pt" 
"S1676-24442011000100002-scl","Creatinina sérica, cistatina C e proteína β-traço no estadiamento diagnóstico e na predição da progressão da doença renal crônica não diabética","Spanaus, Katharina-Susanne, Kollerits, Barbara, Ritz, Eberhard, Hersberger, Martin, Kronenberg, Florian, Von Eckardstein, Arnold","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 13-23","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100002&lang=pt" 
"S1676-24442011000100003-scl","Fenótipos de betalactamases em Klebsiella pneumoniae de hospital de emergência de Porto Alegre","Meyer, Gabriela, Picoli, Simone Ulrich","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 24-31","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100003&lang=pt" 
"S1676-24442011000100004-scl","Comparação do perfil de suscetibilidade entre isolados clínicos de Candida spp. orais e vulvovaginais no Sul do Brasil","Dalazen, Daniela, Zanrosso, Danuza, Wanderley, Liliane, Silva, Nelci Lopes da, Fuentefria, Alexandre Meneghello","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 33-38","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100004&lang=pt" 
"S1676-24442011000100006-scl","Immunomodulatory effects of oral antidiabetic drugs in lymphocyte cultures from patients with type 2 diabetes","Mello, Karina Faccio, Lunardelli, Adroaldo, Donadio, Márcio Vinícius Fagundes, Caberlon, Eduardo, Oliveira, Carmen Silvana Araújo de, Bastos, Carolina Maria Alves, Pires, Melissa Guerra Simões, Nunes, Fernanda Bordignon, Oliveira, Jarbas Rodrigues de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 43-48","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100006&lang=pt" 
"S1676-24442011000100008-scl","Avaliação imuno-histoquímica de 100 casos de metástases encefálicas e correlação com o sítio primário do tumor","Cambruzzi, Eduardo, Pêgas, Karla Lais, Ferrari, Márcio Balbinotti","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 57-64","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100008&lang=pt" 
"S1676-24442011000100010-scl","Aumento no material fibrinoide perivilositário nas placentas de gestações com pré-eclâmpsia","Souza, Diego Agra de, Bezerra, Antonio Fernando de Sousa, Wanderley, David Campos, Souto, Claudia Maria Barbosa","Jornal Brasileiro de Patologia e Medicina Laboratorial; 47(1); 70-77","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442011000100010&lang=pt" 
"S1678-77572011000100003-scl","Presence of Candida spp. in the oral cavity of heart transplantation patients","Ribeiro, Patrícia Monteiro, Bacal, Fernando, Koga-Ito, Cristiane Yumi, Junqueira, Juliana Campos, Jorge, Antonio Olavo Cardoso","Journal of Applied Oral Science; 19(1); 6-10","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100003&lang=pt" 
"S1678-77572011000100002-scl","pH and calcium ion release evaluation of pure and calcium hydroxide-containing Epiphany for use in retrograde filling","Tanomaru-Filho, Mário, Saçaki, Juliana Nogueira, Faleiros, Frederico Bordini Chaves, Guerreiro-Tanomaru, Juliane Maria","Journal of Applied Oral Science; 19(1); 1-5","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100002&lang=pt" 
"S1678-77572011000100004-scl","Anesthetic technique for inferior alveolar nerve block: a new approach","Palti, Dafna Geller, Almeida, Cristiane Machado de, Rodrigues, Antonio de Castro, Andreo, Jesus Carlos, Lima, José Eduardo Oliveira","Journal of Applied Oral Science; 19(1); 11-15","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100004&lang=pt" 
"S1678-77572011000100005-scl","Effect of cyclic load on vertical misfit of prefabricated and cast implant single abutment","de Jesus Tavarez, Rudys Rodolfo, Bonachela, Wellington Cardoso, Xible, Anuar Antônio","Journal of Applied Oral Science; 19(1); 16-21","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100005&lang=pt" 
"S1678-77572011000100006-scl","Light-activation through indirect ceramic restorations: does the overexposure compensate for the attenuation in light intensity during resin cement polymerization?","Bueno, Albano Luis Novaes, Arrais, Cesar Augusto Galvão, Jorge, Ana Carolina Tedesco, Reis, Andre Figueiredo, Amaral, Cristiane Mariote","Journal of Applied Oral Science; 19(1); 22-27","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100006&lang=pt" 
"S1678-77572011000100007-scl","Effect of different ferrule designs on the fracture resistance and failure pattern of endodontically treated teeth restored with fiber posts and all-ceramic crowns","Sherfudhin, Haneef, Hobeich, Joseph, Carvalho, Carlos Augusto, Aboushelib, Moustafa N., Sadig, Walid, Salameh, Ziad","Journal of Applied Oral Science; 19(1); 28-33","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100007&lang=pt" 
"S1678-77572011000100008-scl","Effect of experimental chewing on masticatory muscle pain onset","Conti, Paulo César Rodrigues, Silva, Rafael dos Santos, Araujo, Carlos dos Reis Pereira de, Rosseti, Leylha Maria N., Yassuda, Shigueharu, Silva, Renato Oliveira Ferreira da, Pegoraro, Luiz Fernando","Journal of Applied Oral Science; 19(1); 34-40","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100008&lang=pt" 
"S1678-77572011000100009-scl","In vitro evaluation of an alternative method to bond molar tubes","Pinzan-Vercelino, Célia Regina Maio, Pinzan, Arnaldo, Gurgel, Júlio de Araújo, Bramante, Fausto Silva, Pinzan, Luciana Maio","Journal of Applied Oral Science; 19(1); 41-46","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100009&lang=pt" 
"S1678-77572011000100012-scl","Friction between different wire bracket combinations in artificial saliva: an in vitro evaluation","Fidalgo, Tatiana Kelly da Silva, Pithon, Matheus Melo, Maciel, José Vinicius Bolognesi, Bolognese, Ana Maria","Journal of Applied Oral Science; 19(1); 57-62","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100012&lang=pt" 
"S1678-77572011000100014-scl","Changes in the subgingival biofilm composition after coronally positioned flap","Lima, Jadson Almeida, Santos, Vanessa Renata, Feres, Magda, Figueiredo, Luciene Cristina de, Duarte, Poliana Mendes","Journal of Applied Oral Science; 19(1); 68-73","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100014&lang=pt" 
"S1678-77572011000100015-scl","Ultramorphology of the root surface subsequent to hand-ultrasonic simultaneous instrumentation during non-surgical periodontal treatments: an in vitro study","Aspriello, Simone D., Piemontese, Matteo, Levrini, Luca, Sauro, Salvatore","Journal of Applied Oral Science; 19(1); 74-81","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100015&lang=pt" 
"S1678-77572011000100016-scl","Platelet-rich plasma plus bioactive glass in the treatment of intra-bony defects: a study in dogs","Carvalho, Marcelo Diniz, Suaid, Fabrícia Ferreira, Santamaria, Mauro Pedrine, Casati, Marcio Zaffalon, Nociti Jr., Francisco Humberto, Sallum, Antonio Wilson, Sallum, Enilson Antônio","Journal of Applied Oral Science; 19(1); 82-89","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000100016&lang=pt" 
"S1519-566X2011000100001-scl","From the Phylogeny of the Satyrinae Butterflies to the Systematics of Euptychiina (Lepidoptera: Nymphalidae): History, Progress and Prospects","Marín, MA, Peña, C, Freitas, AVL, Wahlberg, N, Uribe, SI","Neotropical Entomology; 40(1); 1-13","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100001&lang=pt" 
"S1519-566X2011000100004-scl","Resistance to Chalkbrood Disease in Apis mellifera L. (Hymenoptera: Apidae) Colonies with Different Hygienic Behaviour","Invernizzi, C, Rivas, F, Bettucci, L","Neotropical Entomology; 40(1); 28-34","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100004&lang=pt" 
"S1519-566X2011000100006-scl","Termites as Bioindicators of Habitat Quality in the Caatinga, Brazil: Is There Agreement Between Structural Habitat Variables and the Sampled Assemblages?","Alves, W de F, Mota, AS, Lima, RAA de, Bellezoni, R, Vasconcellos, A","Neotropical Entomology; 40(1); 39-46","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100006&lang=pt" 
"S1519-566X2011000100008-scl","The Natural History of Nest Defence in a Stingless Bee, Tetragonisca angustula (Latreille) (Hymenoptera: Apidae), with Two Distinct Types of Entrance Guards","Grüter, C, Kärcher, MH, Ratnieks, FLW","Neotropical Entomology; 40(1); 55-61","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100008&lang=pt" 
"S1519-566X2011000100009-scl","Distribution and Habitat in Mexico of Dactylopius Costa (Hemiptera: Dactylopiidae) and their Cacti Hosts (Cactaceae: Opuntioideae)","Chávez-Moreno, CK, Tecante, A, Casas, A, Claps, LE","Neotropical Entomology; 40(1); 62-71","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100009&lang=pt" 
"S1519-566X2011000100010-scl","Proboscis Length and Resource Utilization in Two Uruguayan Bumblebees: Bombus atratus Franklin and Bombus bellicosus Smith (Hymenoptera: Apidae)","Arbulo, N, Santos, E, Salvarrey, S, Invernizzi, C","Neotropical Entomology; 40(1); 72-77","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100010&lang=pt" 
"S1519-566X2011000100011-scl","Resource Defense Polygyny by Hetaerina rosea Selys (Odonata: Calopterygidae): Influence of Age and Wing Pigmentation","Guillermo-Ferreira, R, Del-Claro, K","Neotropical Entomology; 40(1); 78-84","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100011&lang=pt" 
"S1519-566X2011000100014-scl","Morphometric Analysis of Populations of Centris aenea Lepeletier (Hymenoptera: Apidae) from Northeastern Brazil","Ferreira, VS, Aguiar, CML, Costa, MA, Silva, JG","Neotropical Entomology; 40(1); 97-102","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100014&lang=pt" 
"S1519-566X2011000100018-scl","Resistance of Soybean Genotypes to Bemisia tabaci (Genn.) Biotype B (Hemiptera: Aleyrodidae)","Vieira, SS, Bueno, AF, Boff, MIC, Bueno, RCOF, Hoffman-Campo, CB","Neotropical Entomology; 40(1); 117-122","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100018&lang=pt" 
"S1519-566X2011000100019-scl","Plant Extracts as an Alternative to Control Leucoptera coffeella (Guérin-Mèneville) (Lepidoptera: Lyonetiidae)","Alves, DS, Oliveira, DF, Carvalho, GA, Santos Jr, HM dos, Carvalho, DA, Santos, MAI, Carvalho, HWP de","Neotropical Entomology; 40(1); 123-128","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100019&lang=pt" 
"S1519-566X2011000100021-scl","Temperature Effects on the Immature Development Time of Culex eduardoi Casal &amp; García (Diptera: Culicidae)","Loetti, V, Schweigmann, NJ, Burroni, NE","Neotropical Entomology; 40(1); 138-142","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000100021&lang=pt" 
"S1020-49892011000200001-spa","Feasibility of salt reduction in processed foods in Argentina","Ferrante, Daniel, Apro, Nicolas, Ferreira, Veronica, Virgolini, Mario, Aguilar, Valentina, Sosa, Miriam, Perel, Pablo, Casas, Juan","Revista Panamericana de Salud Pública; 29(2); 69-75","Revista Panamericana de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200001&lang=pt" 
"S1020-49892011000200002-spa","Publicidad y promoción de medicamentos: regulaciones y grado de acatamiento en cinco países de América Latina","Vacca, Claudia, Vargas, Claudia, Cañás, Martín, Reveiz, Ludovic","Revista Panamericana de Salud Pública; 29(2); 76-83","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200002&lang=pt" 
"S1020-49892011000200003-spa","Fortalecimento da atenção primária à saúde: estratégia para potencializar a coordenação dos cuidados","Almeida, Patty Fidelis de, Fausto, Márcia Cristina Rodrigues, Giovanella, Lígia","Revista Panamericana de Salud Pública; 29(2); 84-95","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200003&lang=pt" 
"S1020-49892011000200006-spa","Referencias poblacionales argentinas de peso al nacer según multiplicidad del parto, sexo y edad gestacional","Urquia, Marcelo Luis, Alazraqui, Marcio, Spinelli, Hugo Guillermo, Frank, John William","Revista Panamericana de Salud Pública; 29(2); 108-119","Revista Panamericana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200006&lang=pt" 
"S1020-49892011000200007-spa","Análise da concentração de flúor na água em Curitiba, Brasil: comparação entre técnicas","Motter, Juliana, Moyses, Simone Tetu, França, Beatriz Helena Sottile, Carvalho, Max Luiz de, Moysés, Samuel Jorge","Revista Panamericana de Salud Pública; 29(2); 120-125","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200007&lang=pt" 
"S1020-49892011000200010-spa","Essencialidade e assistência farmacêutica: considerações sobre o acesso a medicamentos mediante ações judiciais no Brasil","Sant&#039;Ana, João Maurício Brambati, Pepe, Vera Lúcia Edais, Osorio-de-Castro, Claudia Garcia Serpa, Ventura, Miriam","Revista Panamericana de Salud Pública; 29(2); 138-144","Revista Panamericana de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892011000200010&lang=pt" 
"S0103-84782011010200001-scl","Segundo pesquisa, vacina inativada contra o herpesvírus bovino é capaz de induzir anticorpos sistêmicos nas secreções mucosas dos isótipos IgG1 e IgG2","Cilento, Maria do Carmo","Ciência Rural; 41(2); -","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011010200001&lang=pt" 
"S0103-84782011010200002-scl","Pesquisa sugere que Micoplasma spp; Ureaplasma spp podem ser causadores de doenças reprodutivas em ovinos","Gregory, Lilian","Ciência Rural; 41(2); -","Ciência Rural","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782011010200002&lang=pt" 
"S0100-69162011000100012-scl","Método de avaliação de equipamentos para direcionamento de veículos agrícolas e efeito de sinais de GNSS","Molin, José P, Povh, Fabricio P, Paula, Vanderson R. de, Salvi, José V","Engenharia Agrícola; 31(1); 121-129","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100012&lang=pt" 
"S0100-69162011000100011-scl","Proposta metodológica para avaliação de controlador automático de seções e pulverização","Reynaldo, Étore F, Molin, José P","Engenharia Agrícola; 31(1); 111-120","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100011&lang=pt" 
"S0100-69162011000100007-scl","Conhecimento da disponibilidade hídrica natural para a gestão dos recursos hídricos","Pruski, Fernando F, Rodriguez, Renata del G, Souza, João F, Silva, Bruno M. B. da, Saraiva, Isabel S","Engenharia Agrícola; 31(1); 67-77","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100007&lang=pt" 
"S0100-69162011000100006-scl","Caracterização analítica e geométrica da metodologia geral de determinação de distribuições de Weibull para o regime eólico e suas aplicações","Gabriel Filho, Luís R. A, Cremasco, Camila P, Seraphim, Odivaldo J, Caneppele, Fernando de L","Engenharia Agrícola; 31(1); 56-66","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100006&lang=pt" 
"S0100-69162011000100010-scl","Velocidade de semeadura da soja","Jasper, Roberto, Jasper, Monica, Assumpção, Paulo S. M, Rocil, Jorge, Garcia, Luiz C","Engenharia Agrícola; 31(1); 102-110","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100010&lang=pt" 
"S0100-69162011000100015-scl","Tratamento de efluente de abatedouro de tilápia com adição de manipueira na fase anóxica","Kummer, Ana Carolina B, Andrade, Lidiana de, Gomes, Simone D, Fazolo, Ajadir, Hasan, Salah D. M, Machado, Fabiano","Engenharia Agrícola; 31(1); 150-157","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100015&lang=pt" 
"S0100-69162011000100014-scl","Produção específica de biogás a partir de manipueira em reator de fase única","Kuczman, Osvaldo, Gomes, Simone D, Tavares, Maria H. F, Torres, Douglas G. B, Alcântara, Michael S","Engenharia Agrícola; 31(1); 143-149","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100014&lang=pt" 
"S0100-69162011000100020-scl","Aplicação da alvenaria estrutural em sistemas de armazenamento de produtos agrícolas a granel","Marques Neto, José F. de A, Silva, Maria C. A. T. da","Engenharia Agrícola; 31(1); 201-210","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100020&lang=pt" 
"S0100-69162011000100001-scl","Caracterização espacial do ambiente termoacústico e de iluminância em galpão comercial para criação de frangos de corte","Yanagi Júnior, Tadayuki, Amaral, Adriana G. do, Teixeira, Vitor H, Lima, Renato R. de","Engenharia Agrícola; 31(1); 1-12","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100001&lang=pt" 
"S0100-69162011000100002-scl","Bem-estar na produção de frango de corte em diferentes sistemas de criação","Nazareno, Aérica C, Pandorfi, Héliton, Guiselini, Cristiane, Vigoderis, Ricardo B, Pedrosa, Elvira M. R","Engenharia Agrícola; 31(1); 13-22","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100002&lang=pt" 
"S0100-69162011000100003-scl","Uso da termografia infravermelha na análise da termorregulação de cavalo em treinamento","Moura, Daniella J. de, Maia, Ana Paula de A, Vercellino, Rimena do A, Medeiros, Brenda B. L, Sarubbi, Juliana, Griska, Paulo R","Engenharia Agrícola; 31(1); 23-32","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100003&lang=pt" 
"S0100-69162011000100004-scl","Logistic regression to estimate the welfare of broiler breeders in relation to environmental and behavioral variables","Pereira, Danilo F, Oliveira, Sandra C. de, Penha, Nárima L. J","Engenharia Agrícola; 31(1); 33-40","Engenharia Agrícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100004&lang=pt" 
"S0100-69162011000100005-scl","Efeitos do Organosuper® e do ambiente protegido na formação de mudas de mamoeiro","Costa, Edilson, Leal, Paulo A. M, Mesquita, Viviane do A. G, Sassaqui, Adriano R","Engenharia Agrícola; 31(1); 41-55","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100005&lang=pt" 
"S0100-69162011000100008-scl","Variabilidade espacial e temporal da precipitação pluvial na bacia hidrográfica do Ribeirão João Leite-GO","Santos, Eduardo H. M. dos, Griebeler, Nori P, Oliveira, Luiz F. C. de","Engenharia Agrícola; 31(1); 78-89","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100008&lang=pt" 
"S0100-69162011000100009-scl","Estudos sobre a mensuração da condutividade elétrica do solo","Molin, José P, Rabello, Ladislau M","Engenharia Agrícola; 31(1); 90-101","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100009&lang=pt" 
"S0100-69162011000100013-scl","Design and development of the architecture of an agricultural mobile robot","Tabile, Rubens A, Godoy, Eduardo P, Pereira, Robson R. D, Tangerino, Giovana T, Porto, Arthur J. V, Inamasu, Ricardo Y","Engenharia Agrícola; 31(1); 130-142","Engenharia Agrícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100013&lang=pt" 
"S0100-69162011000100016-scl","Efeito da aplicação de água residuária da lavagem dos frutos de café sobre as propriedades químicas do solo","Silva, George B, Rolim, Mário M, Pedrosa, Elvira M. R, Bebé, Felizarda V, Silva, Enio F. F","Engenharia Agrícola; 31(1); 158-166","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100016&lang=pt" 
"S0100-69162011000100017-scl","Desenvolvimento do feijoeiro sob o uso de biofertilizante e adubação mineral","Galbiatti, João A, Silva, Flávia G. da, Franco, Claudenir F, Caramelo, Anaira D","Engenharia Agrícola; 31(1); 167-177","Engenharia Agrícola","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162011000100017&lang=pt" 
"S1029-30192011000200001-cub","Propuesta MEDISAN para la base de datos de la Sociedad Iberoamericana de Información Científica","Bernal Castro, Rafael","MEDISAN; 15(2); 150-151","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200001&lang=pt" 
"S1029-30192011000200014-cub","Pluripatología y comorbilidad en pediatría. El niño pluripatológico","Estrada Paneque, Marcio Ulises, Estrada Vinajera, Genco Marcio, Vinajera Torres, Caridad","MEDISAN; 15(2); 234-241","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200014&lang=pt" 
"S1029-30192011000200016-cub","Tuberculosis palpebral en un anciano","Castillo Varona, Eduardo, Toledano Grave de Peralta, Yanara","MEDISAN; 15(2); 248-251","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200016&lang=pt" 
"S1029-30192011000200017-cub","Tratamiento quirúrgico de la fractura de pene","Guerra Macías, Ileana, Rizo Revé, Rafael, Hernández Cobos, Salvador","MEDISAN; 15(2); 252-255","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200017&lang=pt" 
"S1029-30192011000200018-cub","Acerca de los virus informáticos: una amenaza persistente","Canes Fauces, Dulce María, Pérez Infante, Yaimet, Callis Fernández, Sureima","MEDISAN; 15(2); 257-260","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200018&lang=pt" 
"S1029-30192011000200019-cub","Solecismo de régimen o enfermedad de las preposiciones","Jiménez Arias, María Elena","MEDISAN; 15(2); 261-279","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200019&lang=pt" 
"S1029-30192011000200020-cub","Muerte encefálica. Un nuevo enfoque","Hodelín Tablada, Ricardo","MEDISAN; 15(2); 280-283","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200020&lang=pt" 
"S1029-30192011000200002-cub","Principales características clinicoepidemiológicas de pacientes con fibrosis quística en la provincia de Santiago de Cuba","Guzmán Pileta, Kenia, Del Campo Mulet, Ernestina, Nápoles Smith, Nancy, Toledano Grave de Peralta, Yanara, Coello Morales, Delfín","MEDISAN; 15(2); 152-161","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200002&lang=pt" 
"S1029-30192011000200003-cub","Factores ambientales y genéticos asociados al cáncer de mama en féminas del área de salud &quot;28 de Septiembre&quot;","Núñez Copo, Antonio César, Frómeta Montoya, Carmen Iliana, Rubio González, Tamara","MEDISAN; 15(2); 162-169","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200003&lang=pt" 
"S1029-30192011000200005-cub","Diagnóstico tardío de cáncer de colon recurrente en la atención primaria de salud","Mederos Ávila, María Esther, Veloso Mariño, Bárbara, Arañó Rodríguez, Maricela, Martínez Cantillo, Liliana, de la Cruz Salmon, Yorgenis","MEDISAN; 15(2); 177-181","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200005&lang=pt" 
"S1029-30192011000200006-cub","Cultura sanitaria sobre algunos aspectos relacionados con la diabetes mellitus","Pupo Ochoa, Miledis, Hechavarría Cano, Vivian Jackelyn","MEDISAN; 15(2); 182-189","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200006&lang=pt" 
"S1029-30192011000200007-cub","Factores negativos en el desarrollo sexual de adolescentes con retraso mental","Rodríguez Vernal, Yaritza, Girat Torres, Odalis","MEDISAN; 15(2); 190-196","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200007&lang=pt" 
"S1029-30192011000200008-cub","La familia como agente terapéutico en los cuidados paliativos","Tejeda Dilou, Yoni","MEDISAN; 15(2); 197-203","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200008&lang=pt" 
"S1029-30192011000200009-cub","Hipertensión arterial conducente a enfermedad cerebrovascular por incumplimiento del plan medicamentoso","Bell Santos, Héctor","MEDISAN; 15(2); 204-208","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011000200009&lang=pt" 
