"S0718-27242013000200004-chl","Building a Sustainable Competitive Advantage","Srivastava, Mukesh, Franklin, Andy, Martinette, Louis","Journal of technology management &amp; innovation; 8(2); 47-60","Journal of technology management &amp; innovation","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000200004&lang=pt" 
"S0121-16172013000200003-col","Con total desprecio de todo lo terreno&quot;. El contexto de producción de la Novena para el Aguinaldo (1784)","Arias Escobar, Felipe","Historia Crítica; (50); 37-58","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200003&lang=pt" 
"S0121-16172013000200001-col","Carta a los lectores","","Historia Crítica; (50); 08-09","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200001&lang=pt" 
"S0121-16172013000200011-col","","Silva, Renán","Historia Crítica; (50); 239-244","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200011&lang=pt" 
"S0121-16172013000200010-col","La teoría sobre la naturaleza del hombre y la sociedad en el pensamiento de Robert Owen como base del socialismo británico (1813-1816)","Lanfranco González, María Fernanda","Historia Crítica; (50); 213-236","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200010&lang=pt" 
"S0121-16172013000200013-col","Purcell, Fernando. ¡De película! Hollywood y su impacto en Chile 1910-1950. Santiago: Taurus, 2012, 153 pp.","Fazio Vengoa, Hugo","Historia Crítica; (50); 249-251","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200013&lang=pt" 
"S0121-16172013000200012-col","Fradkin, Raúl O., compilador. La ley es tela de araña. Ley, justicia y sociedad rural en Buenos Aires, 1780-1830. Buenos Aires: Prometeo Libros, 2009, 204 pp.","Velasco Pedraza, Julian Andrei","Historia Crítica; (50); 244-248","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200012&lang=pt" 
"S0121-16172013000200014-col","Notilibros","","Historia Crítica; (50); 253-255","Historia Crítica","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-16172013000200014&lang=pt" 
"S0102-311X2013000900001-spa","A comercialização do cuidado de saúde","Travassos, Claudia","Cadernos de Saúde Pública; 29(5); 841-843","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900001&lang=pt" 
"S0102-311X2013000900021-spa","Avaliação das intoxicações por domissanitários em uma cidade do Nordeste do Brasil","Fook, Sayonara Maria Lia, Azevedo, Esthefanye Fernandes de, Costa, Monalisa Maciel, Feitosa, Itavielly Layany França, Bragagnoli, Gerson, Mariz, Saulo Rios","Cadernos de Saúde Pública; 29(5); 1041-1045","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900021&lang=pt" 
"S0102-311X2013000900019-spa","Concordância entre informações do Cartão da Gestante e do recordatório materno entre puérperas de uma cidade brasileira de médio porte","Zanchi, Mariza, Gonçalves, Carla Vitola, Cesar, Juraci A., Dumith, Samuel de Carvalho","Cadernos de Saúde Pública; 29(5); 1019-1028","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900019&lang=pt" 
"S0102-311X2013000900018-spa","The gap between knowledge on HIV/AIDS and sexual behavior: a study of teenagers in Vespasiano, Minas Gerais State, Brazil","Moura, Luciana Ramos de, Lamounier, Joyce Romano, Guimarães, Patrícia Regina, Duarte, Júlia Mesquita, Beling, Maria Tereza Cordeiro, Pinto, Jorge Andrade, Goulart, Eugênio Marcos de Andrade, Grillo, Cristiane de Freitas Cunha","Cadernos de Saúde Pública; 29(5); 1008-1018","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900018&lang=pt" 
"S0102-311X2013000900017-spa","The hypertriglyceridemic waist phenotype in young adults from the Southern Region of Brazil","Haack, Ricardo Lanzetta, Horta, Bernardo Lessa, Gigante, Denise Petrucci, Barros, Fernando C., Oliveira, Isabel, Silveira, Vera M.","Cadernos de Saúde Pública; 29(5); 999-1007","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900017&lang=pt" 
"S0102-311X2013000900016-spa","Associação entre deficiências físicas e hospitalizações na população da cidade de São Paulo, Brasil","Castro, Shamyr Sulyvan, Carandina, Luana, Barros, Marilisa Berti de Azevedo, Goldbaum, Moisés, Cesar, Chester Luiz Galvão","Cadernos de Saúde Pública; 29(5); 992-998","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900016&lang=pt" 
"S0102-311X2013000900015-spa","Experiencias de mujeres mexicanas migrantes indocumentadas en California, Estados Unidos, en su acceso a los servicios de salud sexual y reproductiva: estudio de caso","Deeb-Sossa, Natalia, Díaz Olavarrieta, Claudia, Juárez-Ramírez, Clara, García, Sandra G., Villalobos, Aremis","Cadernos de Saúde Pública; 29(5); 981-991","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900015&lang=pt" 
"S0102-311X2013000900012-spa","Diagnóstico da tuberculose: desempenho do primeiro serviço de saúde procurado em São José do Rio Preto, São Paulo, Brasil","Ponce, Maria Amélia Zanon, Wysocki, Anneliese Domingues, Scatolin, Beatriz Estuque, Andrade, Rubia Laine de Paula, Arakawa, Tiemi, Ruffino Netto, Antonio, Monroe, Aline Aparecida, Scatena, Lucia Marina, Vendramini, Sílvia Helena Figueiredo, Villa, Tereza Cristina Scatena","Cadernos de Saúde Pública; 29(5); 945-954","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900012&lang=pt" 
"S0102-311X2013000900011-spa","Caracterização das epidemias de malária nos municípios da Amazônia Brasileira em 2010","Braz, Rui Moreira, Duarte, Elisabeth Carmen, Tauil, Pedro Luiz","Cadernos de Saúde Pública; 29(5); 935-944","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900011&lang=pt" 
"S0102-311X2013000900008-spa","Violência sexual: estudo descritivo sobre as vítimas e o atendimento em um serviço universitário de referência no Estado de São Paulo, Brasil","Facuri, Cláudia de Oliveira, Fernandes, Arlete Maria dos Santos, Oliveira, Karina Diniz, Andrade, Tiago dos Santos, Azevedo, Renata Cruz Soares de","Cadernos de Saúde Pública; 29(5); 889-898","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900008&lang=pt" 
"S0102-311X2013000900007-spa","Consumo de sustancias psicoactivas en dos regiones argentinas y su relación con indicadores de pobreza","Abeldaño, Roberto Ariel, Fernández, Alicia Ruth, Ventura, Carla Ap. Arena, Estario, Juan Carlos","Cadernos de Saúde Pública; 29(5); 899-908","Cadernos de Saúde Pública","Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900007&lang=pt" 
"S0102-311X2013000900006-spa","Disordered eating among Brazilian female college students","Alvarenga, Marle dos Santos, Lourenço, Bárbara Hatzlhoffer, Philippi, Sonia Tucunduva, Scagliusi, Fernanda Baeza","Cadernos de Saúde Pública; 29(5); 879-888","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900006&lang=pt" 
"S0102-311X2013000900005-spa","Methods and logistics of a multidisciplinary survey of schoolchildren from Pelotas, in the Southern Region of Brazil","Goettems, Marília Leão, Correa, Marcos Britto, Vargas-Ferreira, Fabiana, Torriani, Dione Dias, Marques, Margarete, Domingues, Marlos Rodrigues, Hallal, Pedro Curi, Demarco, Flávio Fernando","Cadernos de Saúde Pública; 29(5); 867-878","Cadernos de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900005&lang=pt" 
"S0102-311X2013000900003-spa","Cobertura universal de saúde: como misturar conceitos, confundir objetivos, abandonar princípios","Noronha, José Carvalho de","Cadernos de Saúde Pública; 29(5); 847-849","Cadernos de Saúde Pública","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900003&lang=pt" 
"S0102-311X2013000900002-spa","Medicalização, farmacologização e imperialismo sanitário","Camargo Jr., Kenneth Rochel de","Cadernos de Saúde Pública; 29(5); 844-846","Cadernos de Saúde Pública","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013000900002&lang=pt" 
"S1692-25222013000100003-col","La producción de enfermedad en el paradigma de la salud del siglo XXI","Rodríguez Zoya, Paula G.","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 37-52","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100003&lang=pt" 
"S1692-25222013000100002-col","Políticas de comunicación y democratización. Pistas de una historia hacia la sanción de la ley de servicios de comunicación audiovisual en Argentina","Guzmán, Víctor Humberto","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 19-35","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100002&lang=pt" 
"S1692-25222013000100001-col","","","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 11-12","Anagramas -Rumbos y sentidos de la comunicación-","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100001&lang=pt" 
"S1692-25222013000100010-col","Los discursos sobre las drogas ilícitas en cuatro medios impresos colombianos","Pérez Arenas, Lina Marcela, Acevedo Moren, Elvia Elena","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 163-178","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100010&lang=pt" 
"S1692-25222013000100011-col","Dimensión integral e interdisciplinaria del concepto de comportamiento del consumidor","Gil Hernández, Cleysi Yumara, Torres Estrada, Isabel Cristina, López Torres, Zulima Azeneth","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 179-200","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100011&lang=pt" 
"S1692-25222013000100012-col","ACOSTA, GLADYS Y ÁLVAREZ MAURICIO (2012). Pensar la comunicación III. Medellín, Colombia. Sello Editorial Universidad de Medellín. 317 p. ISBN: 978-958-8692-74-6.","","Anagramas -Rumbos y sentidos de la comunicación-; 11(22); 201-204","Anagramas -Rumbos y sentidos de la comunicación-","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-25222013000100012&lang=pt" 
"S0103-50532013000500001-scl","Isatin, a versatile molecule: studies in Brazil","Silva, Bárbara V.","Journal of the Brazilian Chemical Society; 24(5); 707-720","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500001&lang=pt" 
"S0103-50532013000500004-scl","FAAS determination of Ag(I) in water, anode slime, rock and cream samples by solid phase extraction method based on sepabeads SP207/5-(p-dimethylaminobenzylidene) rhodanine combination","Yavuz, Emre, Tokalioglu, Serife, Sahan, Serkan","Journal of the Brazilian Chemical Society; 24(5); 736-742","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500004&lang=pt" 
"S0103-50532013000500005-scl","Integrated pressurized solvent extraction-cleanup for the rapid determination of polychlorinated biphenyls in meat samples","Toledo-Neira, Carla, Enríquez, Pedro, Richter, Pablo","Journal of the Brazilian Chemical Society; 24(5); 743-748","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500005&lang=pt" 
"S0103-50532013000500006-scl","Determination of gold by high-resolution continuum source atomic absorption spectrometry with chemical vapor generation","Krawczyk, Magdalena, Matusiewicz, Henryk","Journal of the Brazilian Chemical Society; 24(5); 749-757","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500006&lang=pt" 
"S0103-50532013000500008-scl","Antioxidant activity of Brazilian bean cultivars","Palombini, Sylvio V., Maruyama, Swami A., Claus, Thiago, Montanher, Paula F., Souza, Nilson E. de, Visentainer, Jesuí V., Gomes, Sandra Terezinha Marques, Matsushita, Makoto","Journal of the Brazilian Chemical Society; 24(5); 765-770","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500008&lang=pt" 
"S0103-50532013000500010-scl","Multi-element analysis, bioavailability and fractionation of herbal tea products","Szymczycha-Madeja, Anna, Welna, Maja, Zyrnicki, Wieslaw","Journal of the Brazilian Chemical Society; 24(5); 777-787","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500010&lang=pt" 
"S0103-50532013000500011-scl","Aporphine and tetrahydroprotoberberine alkaloids from the leaves of Guatteria friesiana (Annonaceae) and their cytotoxic activities","Costa, Emmanoel Vilaça, Cruz, Pedro Ernesto O. da, Pinheiro, Maria Lúcia B., Marques, Francisco A., Ruiz, Ana Lúcia T. G., Marchetti, Gabriela M., Carvalho, João Ernesto de, Barison, Andersson, Maia, Beatriz Helena L. N. S.","Journal of the Brazilian Chemical Society; 24(5); 788-796","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500011&lang=pt" 
"S0103-50532013000500012-scl","Antioxidant capacity, total phenolic content, fatty acids and correlation by principal component analysis of exotic and native fruits from Brazil","Ribeiro, Alessandra B., Bonafé, Elton G., Silva, Beatriz C., Montanher, Paula F., Santos Júnior, Oscar O., Boeing, Joana S., Visentainer, Jesuí V.","Journal of the Brazilian Chemical Society; 24(5); 797-804","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500012&lang=pt" 
"S0103-50532013000500014-scl","Synthesis of 4-acryloylmorpholine-based hydrogels and investigation of their drug release behaviors","Efe, Hülya, Bicen, Merve, Kahraman, Memet Vezir, Kayaman-Apohan, Nilhan","Journal of the Brazilian Chemical Society; 24(5); 814-820","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500014&lang=pt" 
"S0103-50532013000500015-scl","Chemical composition and stocks of soil organic matter in a south Brazilian oxisol under pasture","Santana, Graciele S., Dick, Deborah P., Tomazi, Michely, Bayer, Cimélio, Jacques, Aino V. A.","Journal of the Brazilian Chemical Society; 24(5); 821-829","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500015&lang=pt" 
"S0103-50532013000500016-scl","Iron porphyrins as biomimetical models for disperse azo dye oxidation","Barros, Valéria P., Assis, Marilda D.","Journal of the Brazilian Chemical Society; 24(5); 830-836","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500016&lang=pt" 
"S0103-50532013000500017-scl","Determination of thymol and carvacrol in plasma and milk of dairy cows using solid-phase microextraction","Fiori, Giovana Maria L., Bonato, Pierina Sueli, Pereira, Maria Paula Marques, Contini, Silvia Helena T., Pereira, Ana Maria S.","Journal of the Brazilian Chemical Society; 24(5); 837-846","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500017&lang=pt" 
"S0103-50532013000500018-scl","A compact miniaturized flow system based on low-temperature co-fired ceramic technology coupled to LED mini-photometer for determination of dipyrone in pharmaceutical formulations","Suarez, Willian T., Pessoa-Neto, Osmundo D., Santos, Vagner B. dos, Nogueira, Ana Rita de A., Faria, Ronaldo C., Fatibello-Filho, Orlando, Chamarro, Julián A.","Journal of the Brazilian Chemical Society; 24(5); 847-855","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500018&lang=pt" 
"S0103-50532013000500019-scl","Speciation and preconcentration of chromium from water and food samples by synthesized chelating resin","Çimen, Gökhan, Tokalioğlu, Şerife, Özentürk, Ismail, Soykan, Cengiz","Journal of the Brazilian Chemical Society; 24(5); 856-864","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500019&lang=pt" 
"S0103-50532013000500020-scl","Removal of mercury, antimony, cadmium and lead from aqueous solution using 1,3,5-trithiane as an adsorbent","Ercan, Özgen, Aydin, Adnan","Journal of the Brazilian Chemical Society; 24(5); 865-872","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500020&lang=pt" 
"S0103-50532013000500023-scl","Estimation of the bioaccessibility of metallic elements in chocolate drink powder using an in vitro digestion method and spectrometric techniques","Peixoto, Rafaella R. A., Mazon, Elaine A. M., Cadore, Solange","Journal of the Brazilian Chemical Society; 24(5); 884-890","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500023&lang=pt" 
"S0103-50532013000500021-scl","Spatial chemometric analyses of essential oil variability in Eugenia dysenterica","Vilela, Eliane C., Duarte, Alessandra R., Naves, Ronaldo V., Santos, Suzana C., Seraphin, José C., Ferri, Pedro H.","Journal of the Brazilian Chemical Society; 24(5); 873-879","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500021&lang=pt" 
"S0103-50532013000500002-scl","Adsorption and release of micronutrients by humin extracted from peat samples","Goveia, Danielle, Melo, Camila de A., Oliveira, Lilian K. de, Fraceto, Leonardo F., Rocha, Julio Cesar, Dias Filho, Newton Luiz, Rosa, André Henrique","Journal of the Brazilian Chemical Society; 24(5); 721-730","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500002&lang=pt" 
"S0103-50532013000500007-scl","Dereplication of phenolic derivatives of Qualea grandiflora and Qualea cordata (Vochysiaceae) using liquid chromatography coupled with ESI-QToF-MS/MS","Carnevale Neto, Fausto, Siquitelli, Cristian D., Pilon, Alan C., Silva, Dulce H. S., Bolzani, Vanderlan da S., Castro-Gamboa, Ian","Journal of the Brazilian Chemical Society; 24(5); 758-764","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500007&lang=pt" 
"S0103-50532013000500009-scl","Chemometric methods applied to the mineral content increase in chocolate cakes containing chia and azuki","Gohara, Aline K., Souza, Aloisio H. P., Rodrigues, Ângela C., Stroher, Gisely L., Gomes, Sandra T. M., Souza, Nilson E., Visentainer, Jesuí V., Matsushita, Makoto","Journal of the Brazilian Chemical Society; 24(5); 771-776","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500009&lang=pt" 
"S0103-50532013000500013-scl","NMR studies on 1,3-dipolar cycloaddition of nitrile oxides to norbornenes","Gucma, Mirosław, Gołębiewski, W. Marek, Krawczyk, Maria","Journal of the Brazilian Chemical Society; 24(5); 805-813","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500013&lang=pt" 
"S0103-50532013000500022-scl","Talaroxanthone, a novel xanthone dimer from the endophytic fungus Talaromyces sp. associated with Duguetia stelechantha (Diels) R. E. Fries","Koolen, Hector H. F., Menezes, Laís S., Souza, Mayane P., Silva, Felipe M. A., Almeida, Fabiana G. O., Souza, Antonia Q. L. de, Nepel, Angelita, Barison, Andersson, Silva, Flávio Henrique da, Evangelista, Danilo Elton, Souza, Afonso D. L. de","Journal of the Brazilian Chemical Society; 24(5); 880-883","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500022&lang=pt" 
"S1029-30192013000500001-cub","Parasitismo intestinal en una población infantil venezolana","Arencibia Sosa, Heriberto, Lobaina Lafita, José Luis, Terán Guardia, Carlos, Legrá Rodríguez, Rafael, Arencibia Aquino, Aylin","MEDISAN; 17(5); 742-748","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500001&lang=pt" 
"S1029-30192013000500002-cub","Morbilidad y mortalidad en pacientes egresados de la unidad de cuidados intensivos de Contramaestre durante un bienio","De Dios Perera, Carlos, López Domínguez, Alberto, Rosales Rosales, Damnie, Rodríguez Sánchez, Vivian Zuzel","MEDISAN; 17(5); 749-759","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500002&lang=pt" 
"S1029-30192013000500003-cub","Ventilación mecánica no invasiva en pacientes con insuficiencia respiratoria aguda","Rodríguez Fernández, Aurelio, del Pozo Hessing, Cecilia, Navarro Rodríguez, Zadis, Rodríguez Pérez, Iraibis, Bruzos Gordin, Josefina","MEDISAN; 17(5); 760-766","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500003&lang=pt" 
"S1029-30192013000500006-cub","Infección por papilomavirus humano en pacientes con liquen plano bucal","Estrada Pereira, Gladys Aída, Márquez Filiu, Maricel, González Heredia, Eugenia","MEDISAN; 17(5); 784-791","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500006&lang=pt" 
"S1029-30192013000500007-cub","Morbilidad materna por pérdida masiva de sangre en el Hospital Ginecoobstétrico &quot;Tamara Bunke Bider&quot;","Machado Quiala, Yaneida, Jardines Acosta, Jardier, Díaz García, Ileana, Morando Flores, Dania, Ribeaux Hernández, Luisa María","MEDISAN; 17(5); 792-801","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500007&lang=pt" 
"S1029-30192013000500008-cub","Calidad de la ejecución del subprograma de atención comunitaria al adulto mayor del Policlínico Universitario &quot;José Martí&quot;","Rivera Elías, Gilsa, Infante Tavío, Nadia Inés, ernández Lin, Tania, Cano Reyes, Josefina, Cala Calviño, Leydis","MEDISAN; 17(5); 802-810","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500008&lang=pt" 
"S1029-30192013000500009-cub","Profilaxis de náuseas y vómitos después de la colecistectomía a cielo abierto","Fuentes Díaz, Zaily, Rodríguez Salazar, Orlando","MEDISAN; 17(5); 811-819","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500009&lang=pt" 
"S1029-30192013000500010-cub","Caracterización clinicoepidemiológica de pacientes diabéticos en un área de salud","Guilarte Selva, Osiris Taimy, Álvarez Cortés, Julia Tamara, Selva Capdesúñer, Ana, Bonal Ruiz, Rolando, Salazar Duany, Zuzel","MEDISAN; 17(5); 820-827","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500010&lang=pt" 
"S1029-30192013000500011-cub","Calidad de la ejecución del Programa Nacional de Control de la Tuberculosis en el Policlínico Universitario &quot;José Martí&quot;","Duarte Grandales, Serguei, Toledano Grave de Peralta, Yanara, Lafargue Mayoz, Dina, del Campo Mulet, Ernestina, Cuba García, Maira","MEDISAN; 17(5); 828-837","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500011&lang=pt" 
"S1029-30192013000500012-cub","Evaluación del cérvix anteparto: importancia práctica en obstetricia","Nápoles Méndez, Danilo","MEDISAN; 17(5); 838-848","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500012&lang=pt" 
"S1029-30192013000500013-cub","Mixosarcoma de la mano","Junco Gelpi, David Alexander, Montoya Cardero, Luis Enrique, Blanco Trujillo, Feliberto, Hernández González, Juan Carlos, Guardia Parra, Antonio","MEDISAN; 17(5); 849-852","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500013&lang=pt" 
"S1029-30192013000500014-cub","Síndrome de bridas amnióticas","Rojas Salmon, José Luis, Serrano Pacheco, Miriam, Vargas Castro, Norberto, Rengifo Guillart, Alfredo","MEDISAN; 17(5); 853-856","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500014&lang=pt" 
"S1029-30192013000500015-cub","Tumor glómico gigante en un adulto","Montoya Cardero, Luis Enrique, Blanco Trujillo, Feliberto, Hernández González, Juan Carlos, Junco Gelpi, David Alexander, Moncada Josephs, Osmanis","MEDISAN; 17(5); 857-861","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500015&lang=pt" 
"S1029-30192013000500017-cub","Metástasis pulmonar por coriocarcinoma","Quintero Salcedo, Sahily, Marrero Rodríguez, Haidee, López González, Joaquín, Costa Montané, Daniel Marino, Quintero García, Jesús A","MEDISAN; 17(5); 867-870","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500017&lang=pt" 
"S1029-30192013000500018-cub","Diagnóstico ecográfico del encefalocele","Jardinez Paz, Graciela, Sorribe Laborde, Yanoris, Fonseca Montejo, Wilfredo Alejandro","MEDISAN; 17(5); 871-876","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500018&lang=pt" 
"S1029-30192013000500019-cub","Crónica de un sueño académico*","Hodelín Tablada, Ricardo","MEDISAN; 17(5); 877-878","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500019&lang=pt" 
"S1029-30192013000500020-cub","La tutoría de los alumnos de sexto año de medicina en la Sede Universitaria Municipal pinareña. Breve enfoque de un gran problema","Vivas Bombino, Luis, González Tapia, Margarita, Barreto García, Abilio de Jesús, Vento Pérez, Raúl Alexander, Godoy del Llano, Ariel","MEDISAN; 17(5); 879-886","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500020&lang=pt" 
"S1029-30192013000500004-cub","Mortalidad por causas violentas en hombres de la provincia de Santiago de Cuba durante 2011","Vaillant Rodríguez, Maribel, Ramírez Fernández, Clara Esther, Guisandes Zayas, Ana, Salas Palacios, Sara Riccis, Meléndez Suárez, Dolores C.","MEDISAN; 17(5); 767-773","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000500004&lang=pt" 
"S0103-50532013000500003-scl","Use of portable X-ray fluorescence to discriminate brands of nail polishes: a potential forensic tool","Shimamoto, Gustavo G., Terra, Juliana, Bueno, Maria Izabel M. S.","Journal of the Brazilian Chemical Society; 24(5); 731-735","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000500003&lang=pt" 
