"S1692-88572014000100009-col","Mimesis en Platón y Adorno","Escobar Moncada, Jairo","Eidos; (20); 173-220","Eidos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-88572014000100009&lang=pt" 
"S0365-05962014000100026-scl","Incontinentia pigmenti","Poziomczyk, Claudia Schermann, Recuero, Julia Kanaan, Bringhenti, Luana, Maria, Fernanda Diffini Santa, Campos, Carolina Wiltgen, Travi, Giovanni Marcos, Freitas, Andre Moraes, Maahs, Marcia Angelica Peter, Zen, Paulo Ricardo Gazzola, Fiegenbaum, Marilu, Almeida, Sheila Tamanini de, Bonamigo, Renan Rangel, Bau, Ana Elisa Kiszewski","Anais Brasileiros de Dermatologia; 89(1); 26-36","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100026&lang=pt" 
"S0365-05962014000100137-scl","Genital warts: comparing clinical findings to dermatoscopic aspects, in vivo reflectance confocal features and histopathologic exam","Veasey, John Verrinder, Framil, Valeria Maria de Souza, Nadal, Sidney Roberto, Marta, Alessandra Cristine, Lellis, Rute Facchini","Anais Brasileiros de Dermatologia; 89(1); 137-140","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100137&lang=pt" 
"S0365-05962014000100177-scl","Syndrome In Question","Nascimento, Ana Claudia Mendes do, Gaspardo, Daniela Barros Cortez, Cortez, Tatiana Mimura, Miot, Helio Amante","Anais Brasileiros de Dermatologia; 89(1); 177-179","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100177&lang=pt" 
"S0365-05962014000100171-scl","Case for diagnosis","Ma, Han, Huang, Huaiqiu, Li, Meirong, Lai, Wei, Lu, Chun","Anais Brasileiros de Dermatologia; 89(1); 171-172","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100171&lang=pt" 
"S0365-05962014000100173-scl","Case for diagnosis","Santos, Guida, Sousa, Lourdes, Fernandes, Teresa, Joao, Alexandre","Anais Brasileiros de Dermatologia; 89(1); 173-174","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100173&lang=pt" 
"S0365-05962014000100175-scl","Syndrome In Question","Lavorato, Fernanda Guedes, Miller, Marcela Duarte Benez, Obadia, Daniel Lago, Nery, Natalia Solon, Silva, Roberto Souto da","Anais Brasileiros de Dermatologia; 89(1); 175-176","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100175&lang=pt" 
"S1516-84842014000100014-scl","Scope and efficiency of the newborn screening program in identifying hemoglobin S","Ivo, Maria Lucia, Araujo, Olinda Maria Rodrigues de, Barbieri, Ana Rita, Correa Filho, Ruy Alberto Caetano, Pontes, Elenir Rose Jardim Cury, Botelho, Carlos Augusto de Oliveira","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 14-18","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100014&lang=pt" 
"S1516-84842014000100012-scl","Comment: seroprevalence of HTLV-1/2 among blood donors in the state of Maranhão, Brazil","Carvalho, Edgar M.","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 12-13","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100012&lang=pt" 
"S1516-84842014000100054-scl","Importance of adherence to BCR-ABL tyrosine-kinase inhibitors in the treatment of chronic myeloid leukemia","Almeida, Maria Helena de, Fogliatto, Laura, Couto, Dulce","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 54-59","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100054&lang=pt" 
"S1516-84842014000100050-scl","Seroprevalence of HTLV-1/2 among blood donors in the state of Maranhao, Brazil","Viana, Graca Maria de Castro, Nascimento, Maria do Desterro Soares Brandao, Oliveira, Rodrigo Artur Souza de, Santos, Alessandro Carvalho dos, Galvao, Carolina de Souza, Silva, Marcos Antonio Custodio Neto da","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 50-53","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100050&lang=pt" 
"S0365-05962014000100073-scl","Quality of life profile and correlated factors in chronic leg ulcer patients in the mid-west of São Paulo State, Brazil","Wachholz, Patrick Alexander, Masuda, Paula Yoshiko, Nascimento, Dejair Caitano, Taira, Cecilia Midori Higashi, Cleto, Norma Gondim","Anais Brasileiros de Dermatologia; 89(1); 73-81","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100073&lang=pt" 
"S0365-05962014000100160-scl","Dysplastic nevus associated with seborrheic keratosis","Botelho, Luciane Francisca Fernandes, Michalany, Nilceo Schwery, Enokihara, Milvia Maria Simoes e Silva, Hirata, Sergio Henrique","Anais Brasileiros de Dermatologia; 89(1); 160-162","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100160&lang=pt" 
"S0365-05962014000100165-scl","A case of Tinea nigra associated to a bite from a European rabbit (Oryctolagus cuniculus, Leporidae): the role of dermoscopy in diagnosis","Rossetto, Andre Luiz, Correa, Patricia Rossetto, Cruz, Rosana Ce Bella, Pereira, Eduardo Figueiredo, Haddad Junior Filho, Vidal","Anais Brasileiros de Dermatologia; 89(1); 165-166","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100165&lang=pt" 
"S0365-05962014000100167-scl","Case for diagnosis","Cabral, Rita, Teixeira, Vera, Brinca, Ana, Fernandes, Barbara, Reis, Jose Pedro","Anais Brasileiros de Dermatologia; 89(1); 167-168","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100167&lang=pt" 
"S0365-05962014000100163-scl","Dermoscopy as an auxiliary method in the diagnosis of social wasp (Hymenoptera, Vespidae) stings","Silva, Luiz Gustavo Martins da, Bernardes Filho, Fred, Quaresma, Maria Victoria, Leite, Elaine de Souza Pinto, Marteloso, Andresa de Oliveira, Saldanha, Natalia Ferreira, Brum, Grabriela Goncalves","Anais Brasileiros de Dermatologia; 89(1); 163-164","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100163&lang=pt" 
"S1516-84842014000100007-scl","Prophylaxis with levofloxacin: bacterial infections and antimicrobial resistance in hematological malignancies","Campos Junior, Claudio Penido","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 7-8","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100007&lang=pt" 
"S1516-84842014000100009-scl","Oral features of graft-versus-host disease","Torres, Sandra Regina","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 9-11","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100009&lang=pt" 
"S1516-84842014000100003-scl","Reticulocyte parameters: why should clinical laboratories evaluate and report them?","Proto-Siqueira, Rodrigo","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 3-4","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100003&lang=pt" 
"S1516-84842014000100001-scl","The Guidelines Project: Brazilian guidelines for acute promyelocytic leukemia","Ruiz, Milton Artur","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 01-02","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100001&lang=pt" 
"S1516-84842014000100005-scl","Genetic polymorphisms, chronic lymphocytic leukemia, and the future: are we there yet?","Caimi, Paolo F., Lima, Marcos de","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 5-6","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100005&lang=pt" 
"S1516-84842014000100043-scl","Early and late oral features of chronic graft-versus-host disease","Gomes, Alessandra Oliveira Ferrari, Torres, Sandra Regina, Maiolino, Angelo, Santos, Cesar Werneck Noce dos, Silva Junior, Arley, Correa, Maria Elvira Pizzigatti, Moreira, Maria Claudia Rodrigues, Goncalves, Lucio de Souza","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 43-49","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100043&lang=pt" 
"S0365-05962014000100044-scl","Chilblains in Turkey: a case-control study","Akkurt, Z Meltem, Ucmak, Derya, Yildiz, Kenan, Yuruker, Safiye Kutlu, Celik, Heybet Ozkaya","Anais Brasileiros de Dermatologia; 89(1); 44-50","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100044&lang=pt" 
"S0365-05962014000100009-scl","Maintaining the course, with changes","Bonamigo, Renan Rangel","Anais Brasileiros de Dermatologia; 89(1); 09-09","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100009&lang=pt" 
"S1516-84842014000100035-scl","Prophylaxis with levofloxacin: impact on bacterial susceptibility and epidemiology in a hematopoietic stem cell transplant unit","Lopes, Livia Amaral Alonso, Veroneze, Izelandia, Burgardt, Celia Ines, Stier, Christiane Johnscher Niebel","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 35-42","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100035&lang=pt" 
"S0365-05962014000100096-scl","Non-classical forms of pemphigus: pemphigus herpetiformis, IgA pemphigus, paraneoplastic pemphigus and IgG/IgA pemphigus","Porro, Adriana Maria, Caetano, Livia de Vasconcelos Nasser, Maehara, Laura de Sena Nogueira, Enokihara, Milvia Maria dos Santos","Anais Brasileiros de Dermatologia; 89(1); 96-106","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100096&lang=pt" 
"S0365-05962014000100011-scl","Acquired hyperpigmentations","Cestari, Tania Ferreira, Dantas, Lia Pinheiro, Boza, Juliana Catucci","Anais Brasileiros de Dermatologia; 89(1); 11-25","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100011&lang=pt" 
"S0365-05962014000100107-scl","Epidemiological situation of leprosy in Salvador from 2001 to 2009","Moreira, Shirlei Cristina, Batos, Claudilson Jose de Carvalho, Tawil, Lara","Anais Brasileiros de Dermatologia; 89(1); 107-117","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100107&lang=pt" 
"S0365-05962014000100067-scl","Superficial mycoses at the Hospital do Servidor Público Municipal de São Paulo between 2005 and 2011","Chiacchio, Nilton Di, Madeira, Celso Luiz, Humaire, Caio Rosa, Silva, Camila Simon, Fernandes, Lucia Helena Gomes, Reis, Ana Lucia Dos","Anais Brasileiros de Dermatologia; 89(1); 67-71","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100067&lang=pt" 
"S1516-84842014000100019-scl","Outcomes of autologous transplantation for multiple myeloma according to different induction regimens","Crusoe, Edvan de Queiroz, Higashi, Fabiana, Padilha, Maria Paula Nalesso Camargo, Miranda, Eliana Cristina Martins, Quero, Adriana Alvares, Almeida, Manuella de Souza Sampaio, Peres, Ana Lucia M., Cury, Priscilla, Chiattone, Carlos, Barros, Jose Carlos, Hungria, Vania Tietsche de Moraes","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 19-24","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100019&lang=pt" 
"S0365-05962014000100038-scl","Utility of dermoscopy for demarcation of surgical margins in Mohs micrographic surgery","Suzuki, Heliane Sanae, Serafini, Sergio Zuneda, Sato, Mauricio Shigueru","Anais Brasileiros de Dermatologia; 89(1); 38-43","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100038&lang=pt" 
"S1516-84842014000100071-scl","Guidelines on the diagnosis and treatment for acute promyelocytic leukemia: Associacao Brasileira de Hematologia, Hemoterapia e Terapia Celular Guidelines Project: Associacao Medica Brasileira - 2013","Pagnano, Katia Borgia Barbosa, Rego, Eduardo Magalhaes, Rohr, Sandra, Chauffaille, Maria de Lourdes, Jacomo, Rafael Henriques, Bittencourt, Rosane, Firmato, Ana Beatriz, Fagundes, Evandro Maranhao, Melo, Raul Antonio Moraes, Bernardo, Wanderley","Revista Brasileira de Hematologia e Hemoterapia; 36(1); 71-92","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842014000100071&lang=pt" 
"S0365-05962014000100126-scl","Nanotechnology in Dermatology","Antonio, Joao Roberto, Antonio, Carlos Roberto, Cardeal, Izabela Lidia Soares, Ballavenuto, Julia Maria Avelino, Oliveira, Joao Rodrigo","Anais Brasileiros de Dermatologia; 89(1); 126-136","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100126&lang=pt" 
"S0365-05962014000100083-scl","Acne-specific quality of life questionnaire (Acne-QoL): translation, cultural adaptation and validation into Brazilian-Portuguese language","Kamamoto, Cristhine de Souza Leao, Hassun, Karime Marques, Bagatin, Edileia, Tomimori, Jane","Anais Brasileiros de Dermatologia; 89(1); 83-90","Anais Brasileiros de Dermatologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962014000100083&lang=pt" 
"S0873-65292014000100002-prt","Modelo teórico de análise sociológica","Pires, Rui Pena","Sociologia, Problemas e Práticas; (74); 31-50","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100002&lang=pt" 
"S0873-65292014000100006-prt","Envelhecimento e políticas sociais em tempos de crise","Capucha, Luís","Sociologia, Problemas e Práticas; (74); 113-131","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100006&lang=pt" 
"S0873-65292014000100007-prt","Building bridges across time and space","Lachmann, Richard, Ferro, Lígia","Sociologia, Problemas e Práticas; (74); 135-139","Sociologia, Problemas e Práticas","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100007&lang=pt" 
"S0873-65292014000100004-prt","Reputação, mercado e território: o caso dos arquitetos","Borges, Vera","Sociologia, Problemas e Práticas; (74); 73-92","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100004&lang=pt" 
"S0873-65292014000100005-prt","Entre a utopia e a crise: nos meandros da (in)segurança urbana na segunda metade do século XX","Rego, Ximene","Sociologia, Problemas e Práticas; (74); 93-110","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100005&lang=pt" 
"S0873-65292014000100003-prt","“O público vai ao teatro”: uma etnografia dos públicos em ação","Lopes, João Teixeira, Dias, Sara Joana","Sociologia, Problemas e Práticas; (74); 51-72","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100003&lang=pt" 
"S0873-65292014000100001-prt","How only some rich countries recently set out to become more unequal","Dorling, Danny","Sociologia, Problemas e Práticas; (74); 9-30","Sociologia, Problemas e Práticas","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100001&lang=pt" 
"S0873-65292014000100008-prt","O Sistema Político Português, Séculos XIX-XXI: Continuidades e Ruturas","Fernandes, José Pedro Teixeira","Sociologia, Problemas e Práticas; (74); 143-146","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100008&lang=pt" 
"S0873-65292014000100009-prt","Religião e Juventude: Os Novos Carismáticos","Coutinho, José Pereira","Sociologia, Problemas e Práticas; (74); 147-151","Sociologia, Problemas e Práticas","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292014000100009&lang=pt" 
"S0256-95742014000100026-sza","Relationship between firewood usage and urinary Cr, Cu and As in informal areas of Cape Town","Dalvie, M A, Africa, A, Naidoo, S","SAMJ: South African Medical Journal; 104(1); 61-64","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100026&lang=pt" 
"S0256-95742014000100027-sza","Critical value reporting: A survey of 36 clinical laboratories in South Africa","Schapkaitz, E, Mafika, Z","SAMJ: South African Medical Journal; 104(1); 65-67","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100027&lang=pt" 
"S0256-95742014000100024-sza","Rapid, minimally invasive adult voluntary male circumcision: A randomised trial of Unicirc, a novel disposable device","Millard, P S, Wilson, H R, Goldstuck, N D, Anaso, C","SAMJ: South African Medical Journal; 104(1); 52-57","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100024&lang=pt" 
"S0256-95742014000100025-sza","Surgical outreach in rural South Africa: Are we managing to impart surgical skills?","Clarke, D L, Aldous, C","SAMJ: South African Medical Journal; 104(1); 57-60","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100025&lang=pt" 
"S0256-95742014000100022-sza","The use of the full blood count and differential parameters to assess immune activation levels in asymptomatic, untreated HIV infection","Vanker, N, Ipp, H","SAMJ: South African Medical Journal; 104(1); 45-48","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100022&lang=pt" 
"S0256-95742014000100023-sza","Sexual lubricants in South Africa may potentially disrupt mucosal surfaces and increase HIV transmission risk among men who have sex with men","Rebe, K B, de Swardt, G, Berman, P A, Struthers, H, McIntyre, J A","SAMJ: South African Medical Journal; 104(1); 49-51","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100023&lang=pt" 
"S0256-95742014000100020-sza","Parents&#039; perceptions of HIV counselling and testing in schools: Ethical, legal and social implications","Gwandure, R, Ross, E, Dhai, A, Gardner, J","SAMJ: South African Medical Journal; 104(1); 40-42","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100020&lang=pt" 
"S0256-95742014000100021-sza","Patient-initiated sexual partner notification in Botswana and time taken for sexual contacts to report for treatment","Tafuma, T A, Ntwayagae, B C, Moalafhi, C K, Bolebantswe, J M","SAMJ: South African Medical Journal; 104(1); 42-44","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100021&lang=pt" 
"S0256-95742014000100028-sza","Mental healthcare in the community","Parker, John","SAMJ: South African Medical Journal; 104(1); 65-67","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100028&lang=pt" 
"S0256-95742014000100029-sza","A broad diagnostic framework to simplify the approach to mental disorders in primary care","Parker, J","SAMJ: South African Medical Journal; 104(1); 69-71","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100029&lang=pt" 
"S0256-95742014000100035-sza","Adapting the psychiatric assessment for primary care","Parker, J","SAMJ: South African Medical Journal; 104(1); 01-03","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100035&lang=pt" 
"S0256-95742014000100034-sza","De-institutionalisation in psychiatry - both sides of the coin","Parker, J","SAMJ: South African Medical Journal; 104(1); 76-76","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100034&lang=pt" 
"S0256-95742014000100036-sza","South African guideline for the use of chronic opioid therapy for chronic non-cancer pain","Raff, M, Crosier, J, Eppel, S, Meyer, H, Sarembock, B, Webb, D","SAMJ: South African Medical Journal; 104(1); 79-89","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100036&lang=pt" 
"S0256-95742014000100031-sza","Outpatient management of adult alcoholism","Williams, M F","SAMJ: South African Medical Journal; 104(1); 73-74","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100031&lang=pt" 
"S0256-95742014000100030-sza","An update on attention deficit hyperactivity disorder (ADHD)","Vogel, W","SAMJ: South African Medical Journal; 104(1); 69-71","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100030&lang=pt" 
"S0256-95742014000100033-sza","Recovery in mental health","Parker, J","SAMJ: South African Medical Journal; 104(1); 77-77","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100033&lang=pt" 
"S0256-95742014000100032-sza","Psychiatry in primary care using the three-stage assessment","Draper, C A, Smith, P","SAMJ: South African Medical Journal; 104(1); 01-04","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100032&lang=pt" 
"S0256-95742014000100008-sza","Surrogacy commissioning fathers and HIV","Jordaan, D W","SAMJ: South African Medical Journal; 104(1); 12-13","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100008&lang=pt" 
"S0256-95742014000100009-sza","Disposal of medical waste: A legal perspective","du Toit, K, Bodenstein, J","SAMJ: South African Medical Journal; 104(1); 14-15","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100009&lang=pt" 
"S0256-95742014000100001-sza","A South African decade of antiretrovirals","Venter, W D Francois","SAMJ: South African Medical Journal; 104(1); 03-03","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100001&lang=pt" 
"S0256-95742014000100002-sza","A &#039;new-look&#039; SAMJ","Saggie, Janet","SAMJ: South African Medical Journal; 104(1); 04-04","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100002&lang=pt" 
"S0256-95742014000100003-sza","&#039;A new dietary paradigm?&#039; - prove it","Kapp, R","SAMJ: South African Medical Journal; 104(1); 05-05","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100003&lang=pt" 
"S0256-95742014000100004-sza","LCHF: Look at the full picture","Evenepoel, Luc","SAMJ: South African Medical Journal; 104(1); 05-05","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100004&lang=pt" 
"S0256-95742014000100005-sza","No sacred cows as private sector embraces society-wide solutions","Bateman, Chris","SAMJ: South African Medical Journal; 104(1); 06-07","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100005&lang=pt" 
"S0256-95742014000100006-sza","Universal coverage possible - with private sector support","Bateman, Chris","SAMJ: South African Medical Journal; 104(1); 08-09","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100006&lang=pt" 
"S0256-95742014000100007-sza","A first step towards transparency in pricing of medicines and scheduled substances - publication of guidelines for pharmaco-economic submissions","Stander, M P, Bergh, M, Miller-Jansön, H","SAMJ: South African Medical Journal; 104(1); 10-11","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100007&lang=pt" 
"S0256-95742014000100019-sza","Diabetes mellitus in HIV-infected patients receiving antiretroviral therapy","Moyo, D, Tanthuma, G, Mushisha, O, Kwadiba, G, Chikuse, F, Cary, M S, Steenhoff, A P, Reid, M J A","SAMJ: South African Medical Journal; 104(1); 40-42","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100019&lang=pt" 
"S0256-95742014000100018-sza","The attitudes of medical students to research","Nel, D, Burman, R J, Hoffman, R, Randera-Rees, S","SAMJ: South African Medical Journal; 104(1); 32-36","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100018&lang=pt" 
"S0256-95742014000100017-sza","Percutaneous core needle biopsies: The yield in spinal tuberculosis","Watt, J P, Davis, J H","SAMJ: South African Medical Journal; 104(1); 29-32","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100017&lang=pt" 
"S0256-95742014000100016-sza","Diagnostic yield of fine needle aspiration biopsy in HIV-infected adults with suspected mycobacterial lymphadenitis","Razack, R, Louw, M, Wright, C A","SAMJ: South African Medical Journal; 104(1); 27-28","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100016&lang=pt" 
"S0256-95742014000100015-sza","Prevalence and incidence of symmetrical symptomatic peripheral neuropathy in patients with multidrug-resistant TB","Conradie, F, Mabiletsa, T, Sefoka, M, Mabaso, S, Louw, R, Evans, D, van Rie, A","SAMJ: South African Medical Journal; 104(1); 24-26","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100015&lang=pt" 
"S0256-95742014000100014-sza","Extrapulmonary tuberculosis among adults: Experience at Chris Hani Baragwanath Academic Hospital, Johannesburg, South Africa","Karstaedt, A S","SAMJ: South African Medical Journal; 104(1); 22-24","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100014&lang=pt" 
"S0256-95742014000100013-sza","Challenging times for environmental health in South Africa: The role of the Environmental Health Research Network","Wright, C Y, Mathee, A, Oosthuizen, M A","SAMJ: South African Medical Journal; 104(1); 20-21","SAMJ: South African Medical Journal","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742014000100013&lang=pt" 
