"S0011-52581996000300005-scl","Teses Equivocadas sobre a Ordem Mundial Pós-Guerra Fria","Lima, Maria Regina Soares de","Dados; 39(3); -","Dados","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52581996000300005&lang=pt" 
"S0102-311X1996000500010-scl","Hospitalizações em menores de um ano pertencentes a duas coortes de base populacional no Sul do Brasil: tendências e diferenciais","César, Juraci A., Victora, Cesar G., Barros, Fernando C., Ramos, Fernando A., Albernaz, Elaine P., Oliveira, Luciani M., Halpern, Ricardo, Breitenbach, Adelar, Stone, Mônica H., Fracalossi, Vânia","Cadernos de Saúde Pública; 12(); S67-S71","Cadernos de Saúde Pública","Português","1996","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1996000500010&lang=pt" 
"S0074-02761995000600019-scl","Triatoma infestans is more efficient than Panstrongylus megistus in obtaining blood meals on non Anaesthetized mice","Pereira, M. H., Penido, C. M., Martins, M. S., Diotaiuti, L.","Memórias do Instituto Oswaldo Cruz; 90(6); 765-767","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600019&lang=pt" 
"S0074-02761995000600020-scl","Life history correlates of adult size in the malaria vector Anopheles darlingi","Lounibos, L. P., Nishimura, N., Conn, J., Lourenço-de-Oliveira, R.","Memórias do Instituto Oswaldo Cruz; 90(6); 769-774","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600020&lang=pt" 
"S0074-02761995000600021-scl","II National Meeting on Strategic Research in Leishmaniases","Momen, Hooman","Memórias do Instituto Oswaldo Cruz; 90(6); 775-776","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600021&lang=pt" 
"S0104-530X1995000300003-scl","Modelo econômico de empresa sucroalcooleira","Brunstein, Israel, Tomiya, Eduardo Heiji","Gestão &amp; Produção; 2(3); 264-280","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300003&lang=pt" 
"S0104-530X1995000300001-scl","Meta-heurística para programação da produção com tempos de preparação dependentes da seqüência","Santos, Hamilton Carlos Massaro, França, Paulo Morelato","Gestão &amp; Produção; 2(3); 228-243","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300001&lang=pt" 
"S0104-530X1995000300002-scl","Um problema de programação da produção numa fundição automatizada","Vianna, Andréa Carla Gonçalves, Arenales, Marcos","Gestão &amp; Produção; 2(3); 244-263","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300002&lang=pt" 
"S0104-530X1995000300004-scl","Qualidade total: proposta de um modelo para implantação","Torelli, Luiz Cláudio, Ferreira, José Joaquim do Amaral","Gestão &amp; Produção; 2(3); 281-296","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300004&lang=pt" 
"S0104-530X1995000300005-scl","Um exame dos modelos de redes de filas abertas aplicados a sistemas de manufatura discretos: parte II","Bitran, Gabriel R., Morabito, Reinaldo","Gestão &amp; Produção; 2(3); 297-321","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300005&lang=pt" 
"S0104-530X1995000300007-scl","Gerenciamento pelas diretrizes e o gerenciamento por objetivos: uma análise comparativa","Turrioni, João Batista, Costa Neto, Pedro Luiz de Oliveira","Gestão &amp; Produção; 2(3); 331-338","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300007&lang=pt" 
"S0104-530X1995000300006-scl","Gestão do sistema agroindustrial: a formação de recursos humanos para o agribusiness Brasileiro","Batalha, Mário Otávio","Gestão &amp; Produção; 2(3); 321-330","Gestão &amp; Produção","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X1995000300006&lang=pt" 
"S0074-02761995000600001-scl","Acute respiratory infections in children living in two low income communities of Rio de Janeiro, Brazil","Sutmoller, Frits, Maia, Paulo Ricardo","Memórias do Instituto Oswaldo Cruz; 90(6); 665-674","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600001&lang=pt" 
"S0074-02761995000600002-scl","Giardia survey in live-trapped small domestic and wild mammals in four regions in the southwest region of the State of São Paulo, Brazil","Sogayar, Maria Inês L., Yoshida, Elizaide L. A.","Memórias do Instituto Oswaldo Cruz; 90(6); 675-678","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600002&lang=pt" 
"S0074-02761995000600003-scl","Interaction between Didelphis albiventris and Triatoma infestans in relation to Trypanosoma cruzi transmission","Schweigmann, Nicolás J., Pietrokovsky, Silvia, Bottazzi, Victoria, Conti, Osvaldo, Wisnivesky-Colli, Cristina","Memórias do Instituto Oswaldo Cruz; 90(6); 679-682","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600003&lang=pt" 
"S0074-02761995000600004-scl","V3 peptide binding pattern and HIV-1 transmission route in Rio de Janeiro","Pinto, Monica E., Schechter, Mauro","Memórias do Instituto Oswaldo Cruz; 90(6); 683-685","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600004&lang=pt" 
"S0074-02761995000600005-scl","Search for Trypanosoma cruzi in the anal glands of wild Didelphis albiventris from Santiago del Estero, Argentina","Conti, Osvaldo, Schweigmann, Nicolás J., Pietrokovsky, Silvia, Bottazzi, Victoria, Wisnivesky-Colli, Cristina","Memórias do Instituto Oswaldo Cruz; 90(6); 687-687","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600005&lang=pt" 
"S0074-02761995000600006-scl","Neotropical Monogenoidea. 23. Two new species of Gyrodactylus (Gyrodactylidae) from a Cichlid and an Erythrinid fish of Southeastern Brazil","Boeger, Walter A., Popazoglo, Flávio","Memórias do Instituto Oswaldo Cruz; 90(6); 689-694","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600006&lang=pt" 
"S0074-02761995000600007-scl","Neotropical Monogenoidea. 24. Rhinoxenus bulbovaginatus n. sp. (Dactylogyridae, Ancyrocephalinae) from the nasal cavity of Salminus maxillosus (Osteichthyes, Characidae) from the Rio Paraná, Paraná, Brazil","Boeger, Walter A., Domingues, Marcus V., Pavanelli, Gilberto C.","Memórias do Instituto Oswaldo Cruz; 90(6); 695-698","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600007&lang=pt" 
"S0074-02761995000600008-scl","Neotropical monogenoidea. 25. Anacanthorus penilabiatus n. sp. (Dactylogyridae, Anacanthorinae) from Piaractus mesopotamicus (Osteichthyes, Serrasalmidae), cultivated in the State of São Paulo, Brazil","Boeger, Walter A., Husak, Wanda S., Martins, Mauricio L.","Memórias do Instituto Oswaldo Cruz; 90(6); 699-701","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600008&lang=pt" 
"S0074-02761995000600009-scl","Scanning electron microscopic observations on Goezia spinulosa (Diesing, 1839) (Nematoda: Anisakidae) from Arapaima gigas (Cuvier, 1817)","Costa, Helio Martins de Araujo, Guimarães, Marcos Pezzi, Cabral, Dagmar Diniz, Mundim, Maria José Santos","Memórias do Instituto Oswaldo Cruz; 90(6); 703-705","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600009&lang=pt" 
"S0074-02761995000600010-scl","Angiostrongylus costaricensis life cycle: a new proposal","Mota, Ester Maria, Lenzi, Henrique Leonel","Memórias do Instituto Oswaldo Cruz; 90(6); 707-709","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600010&lang=pt" 
"S0074-02761995000600011-scl","Natural hosts of Notocotylus breviserialis (Digenea, Notocotylidae) parasite of brazilian waterfowl","Muniz-Pereira, Luís Cláudio, Amato, Suzana B.","Memórias do Instituto Oswaldo Cruz; 90(6); 711-714","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600011&lang=pt" 
"S0074-02761995000600012-scl","Prevalence of anti-Taenia solium antibodies in sera from outpatients in an Andean region of Ecuador","Escalante, Luis, Rowland, Edwin C., Powell, Malcolm R.","Memórias do Instituto Oswaldo Cruz; 90(6); 715-719","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600012&lang=pt" 
"S0074-02761995000600013-scl","Identification of species related to Anopheles (Nyssorhynchus) albitarsis by random amplified polymorphic DNA-Polymerase chain reaction (Diptera: Culicidae)","Wilkerson, Richard C., Gaffigan, Thomas V., Lima, José Bento","Memórias do Instituto Oswaldo Cruz; 90(6); 721-732","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600013&lang=pt" 
"S0074-02761995000600014-scl","Chronic experimental infection by Trypanosoma cruzi in Cebus apella monkeys","Riarte, A., Sinagra, A., Lauricella, M., Bolomo, N., Moreno, M., Cossio, P., Arana, R., Segura, E. L.","Memórias do Instituto Oswaldo Cruz; 90(6); 733-740","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600014&lang=pt" 
"S0074-02761995000600015-scl","Analysis of tumor necrosis factor-alpha serum level in brazilian patients with dengue-2","Kubelka, Claire F., Borges, Pedro A., VonSydow, Farid F. O., Lampe, Elisabeth","Memórias do Instituto Oswaldo Cruz; 90(6); 741-742","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600015&lang=pt" 
"S0074-02761995000600016-scl","Rotaviruses as a cause of nosocomial, infantile diarrhoea in Northern Brazil: pilot study","Gusmão, Rosa Helena P., Mascarenhas, Joana D&#039;Arc P., Gabbay, Yvone B., Lins-Lainson, Zéa, Ramos, Francisco Lúzio P., Monteiro, Talita A. F., Valente, Sebastião Aldo, Linhares, Alexandre C.","Memórias do Instituto Oswaldo Cruz; 90(6); 743-749","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600016&lang=pt" 
"S0074-02761995000600017-scl","The influence of sugars and amino acids on the blood-feeding behaviour, oviposition and longevity of laboratory colony of Lutzomyia longipalpis (Lutz &amp; Neiva, 1912) (Diptera: Psychodidae, Phlebotominae)","Souza, Nataly A., Andrade-Coelho, Claudia A., Barbosa, André F., Vilela, Mauricio L., Rangel, Elizabeth F., Deane, Maria P.","Memórias do Instituto Oswaldo Cruz; 90(6); 751-757","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600017&lang=pt" 
"S0074-02761995000600018-scl","Lignanes from the Brazilian Melia azedarach, and their activity in Rhodnius prolixus (Hemiptera, Reduviidae)","Cabral, Marise M. O., Garcia, Eloi S., Kelecom, Alphonse","Memórias do Instituto Oswaldo Cruz; 90(6); 759-763","Memórias do Instituto Oswaldo Cruz","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761995000600018&lang=pt" 
"S0102-33061995000200013-scl","Universidade Federal de Brasília","","Acta Botanica Brasilica; 9(2); 319-319","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200013&lang=pt" 
"S0102-33061995000200012-scl","Universidade Federal de Brasília","","Acta Botanica Brasilica; 9(2); 318-319","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200012&lang=pt" 
"S0102-33061995000200018-scl","Universidade de São Paulo","","Acta Botanica Brasilica; 9(2); 357-364","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200018&lang=pt" 
"S0102-33061995000200016-scl","Universidade Federal do Rio Grande do Sul","","Acta Botanica Brasilica; 9(2); 347-353","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200016&lang=pt" 
"S0102-33061995000200002-scl","Anatomia dos órgãos vegetativos e do escapo floral de Leiothrix crassifolia (Bong.) Ruhl., Eriocaulaceae, da Serra do Cipó-MG","Scatena, Vera Lúcia, Rocha, Clélio Lázaro de Melo","Acta Botanica Brasilica; 9(2); 195-211","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200002&lang=pt" 
"S0103-65131995000200004-scl","Sistema Toyota de produção: mais do que simplesmente Just-in-Time","Ghinato, Paulo","Production; 5(2); 169-189","Production","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131995000200004&lang=pt" 
"S0103-65131995000200002-scl","Comunicação de riscos tecnológicos ambientais","Martini Júnior, Luiz Carlos de","Production; 5(2); 135-143","Production","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131995000200002&lang=pt" 
"S0103-65131995000200001-scl","Relações entre manutenção e engenharia de produção: uma reflexão","Belhot, Renato Vairo, Campos, Fernando Celso de","Production; 5(2); 125-134","Production","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131995000200001&lang=pt" 
"S0103-65131995000200003-scl","Problema de programação da produção um esquema de classificação","Lopez, Oscar Ciro, Barcia, Ricardo M., Eyada, Osama","Production; 5(2); 145-168","Production","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131995000200003&lang=pt" 
"S0103-65131995000200005-scl","Essência e aparência na organização da produção e do trabalho das fábricas &quot;reestruturadas&quot;","Salerno, Mario Sergio","Production; 5(2); 191-202","Production","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131995000200005&lang=pt" 
"S0102-76381995000400006-scl","Crianças operadas e condições familiares: o que muda? Estudo no Instituto do Coração-HCFMUSP","Crochik, Laís S, Bertani, Iris F, Barbero-Marcial, Miguel","Brazilian Journal of Cardiovascular Surgery; 10(4); 206-210","Brazilian Journal of Cardiovascular Surgery","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381995000400006&lang=pt" 
"S0034-75901995000600002-scl","Desenvolvendo a criatividade nas organizações: o desafio da inovação","Alencar, Eunice Lima Soriano de","Revista de Administração de Empresas; 35(6); 6-11","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600002&lang=pt" 
"S0034-75901995000600001-scl","As organizações começam a morrer quando não são mais capazes de renovar: e morrem quando não são capazes de aprender","Gonçalves, Marilson Alves","Revista de Administração de Empresas; 35(6); -","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600001&lang=pt" 
"S0034-75901995000600003-scl","Por que os planos de incentivo não funcionam","Kohn, Alfie","Revista de Administração de Empresas; 35(6); 12-19","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600003&lang=pt" 
"S0034-75901995000600004-scl","Significado do trabalho: um estudo entre trabalhadores inseridos em organizações formais","Bastos, Antonio Virgílio Bittencourt, Pinho, Ana Paula Moreno, Costa, Clériston Alves","Revista de Administração de Empresas; 35(6); 20-29","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600004&lang=pt" 
"S0034-75901995000600005-scl","Método percentual: redução de custos de agência em grupos de empresas similares abertas","Comerlato, Gloria Maria Baptistella, Proclanoy, Jairo Laser","Revista de Administração de Empresas; 35(6); 30-39","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600005&lang=pt" 
"S0034-75901995000600006-scl","A organização cordial: ensaio de cultura organizacional do grêmio Gaviões da Fiel","Costa, André Lucirton","Revista de Administração de Empresas; 35(6); 40-54","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600006&lang=pt" 
"S0034-75901995000600007-scl","O sistema ISO 14000 e a certificação ambiental","Nahuz, Marcio Augusto Rabelo","Revista de Administração de Empresas; 35(6); 55-66","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600007&lang=pt" 
"S0034-75901995000600008-scl","Quais carreiras e para qual sociedade? (I)","Chanlat, Jean-François","Revista de Administração de Empresas; 35(6); 67-75","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600008&lang=pt" 
"S0034-75901995000600009-scl","Jogos de sedução e sublimações: como a sexualidade se expressa no trabalho","Tonelli, Maria José","Revista de Administração de Empresas; 35(6); 76-78","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600009&lang=pt" 
"S0034-75901995000600010-scl","The japanese enterprise system: competitive strategies and cooperative structures","Masiero, Gilmar","Revista de Administração de Empresas; 35(6); 78-79","Revista de Administração de Empresas","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600010&lang=pt" 
"S0034-75901995000600011-scl","O Brasil que dá certo: o novo ciclo de crescimento 1994-2005","Hirata, Newton","Revista de Administração de Empresas; 35(6); 79-80","Revista de Administração de Empresas","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75901995000600011&lang=pt" 
"S0102-33061995000200003-scl","Aspectos da anatomia foliar de algumas espécies de Paepalanthus Kunth, Eriocaulaceae da Serra do Cipó - Minas Gerais","Castro, Neuza Maria de, Menezes, Nanuza Luiza de","Acta Botanica Brasilica; 9(2); 213-229","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200003&lang=pt" 
"S0102-33061995000200005-scl","Anatomia foliar de Rudgea decipiens Müll. Arg. e R. macrophylla Benth. (Rubiaceae)","Mantovani, André, Gomes, Mario, Gomes, Doria Maria Saiter, Vieira, Ricardo Cardoso","Acta Botanica Brasilica; 9(2); 247-261","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200005&lang=pt" 
"S0102-33061995000200010-scl","Vida e obra de João Murça Pires (1917-1994)","Lisboa, Pedro L. B, Almeida, Samuel Soares de","Acta Botanica Brasilica; 9(2); 303-314","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200010&lang=pt" 
"S0102-33061995000200001-scl","Diagramas de perfil e de cobertura de um trecho da floresta de tabuleiro na Reserva Florestal de Linhares (Espírito Santo, Brasil)","Peixoto, Ariane Luna, Rosa, Maria Mercedes Teixeira da, Joels, Luiz Carlos de Miranda","Acta Botanica Brasilica; 9(2); 177-193","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200001&lang=pt" 
"S0102-33061995000200014-scl","Universidade Federal do Paraná","","Acta Botanica Brasilica; 9(2); 319-326","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200014&lang=pt" 
"S0102-33061995000200009-scl","Composição florística e fitossociologia do componente arbóreo das florestas ciliares da Bacia do Rio Tibagi: 3. Fazenda Bom Sucesso, Município de Sapopema, PR","Silva, Francisco das Chagas e, Fonseca, Ésio de Pádua, Soares-Silva, Lúcia Helena, Muller, Cláudio, Bianchini, Edmilson","Acta Botanica Brasilica; 9(2); 289-302","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200009&lang=pt" 
"S0102-33061995000200004-scl","Flora arbustivo-arbórea de uma floresta ripária no alto Rio Grande em Bom Sucesso/MG","Carvalho, Douglas Antônio de, Oliveira-Filho, Ary Teixeira de, Vilela, Enivanis de Abreu, Gavilanes, Manuel Losada","Acta Botanica Brasilica; 9(2); 231-245","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200004&lang=pt" 
"S0102-33061995000200007-scl","Superfície foliar de Gomidesia spectabilis (DC.) Berg e G. nitida (Vell.) Legr. (Myrtaceae)","Gomes, Dória Maria Saiter, Machado, Raul Dodsworth","Acta Botanica Brasilica; 9(2); 271-279","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200007&lang=pt" 
"S0102-33061995000200006-scl","Superfície da lâmina foliar de Psychotria nuda (Cham. &amp; Schltdl.) Wawra, P. leiocarpa Cham. &amp; Schltdl., P. stenocalyx Müll. Arg. e P. tenuinervis Müll. Arg. (Rubiaceae)","Vieira, Ricardo Cardoso, Gomes, Doria Maria Saiter","Acta Botanica Brasilica; 9(2); 263-270","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200006&lang=pt" 
"S0102-33061995000200017-scl","Universidade Federal de São Carlos","","Acta Botanica Brasilica; 9(2); 353-357","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200017&lang=pt" 
"S0102-33061995000200008-scl","Conservação da biodiversidade: espécies da flora de Mato Grosso","Fachim, Eliani, Guarim, Vera Lucia M.S","Acta Botanica Brasilica; 9(2); 281-287","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200008&lang=pt" 
"S0102-33061995000200011-scl","Universidade Federal da Bahia","","Acta Botanica Brasilica; 9(2); 315-318","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200011&lang=pt" 
"S0102-33061995000200015-scl","Universidade Federal de Pernambuco","","Acta Botanica Brasilica; 9(2); 326-347","Acta Botanica Brasilica","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061995000200015&lang=pt" 
"S0004-282X1995000500002-scl","Atividade epileptiforms occipital com ou sem bloqueio pela abertura dos olhos: estudo comparativo clínico-eletrencefalográfico","Fonseca, Lineu Corrêa, Tedrus, Glória M.A.S.","Arquivos de Neuro-Psiquiatria; 53(4); 724-729","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500002&lang=pt" 
"S0004-282X1995000500001-scl","Hepatic enzymes&#039; level during chronic use of anticonvulsant drugs","Hoshino, Mauricio, Heise, Carlos Otto, Puglia, Paulo, Almeida, Arlete B.B., Cukiert, Arthur","Arquivos de Neuro-Psiquiatria; 53(4); 719-723","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500001&lang=pt" 
"S0004-282X1995000500003-scl","Comparação das frações HDL e LDL colesterol como fatores de risco para a aterosclerose carotídea","Gagliardi, Rubens José, Sanches, Marsal, Rasslan, Zied, Guedes, Marilda Lauretti S.","Arquivos de Neuro-Psiquiatria; 53(4); 730-736","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500003&lang=pt" 
"S0004-282X1995000500005-scl","Anormalidades do potencial evocado visual por padrão reverso em pacientes com esclerose múltipla definida","Tumas, Vítor, Sakamoto, Américo Ceiki","Arquivos de Neuro-Psiquiatria; 53(4); 743-748","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500005&lang=pt" 
"S0004-282X1995000500008-scl","The value of csf analysis for the differential diagnosis of HTLV-I associated myelopathy and multiple sclerosis","Puccioni-Sohler, Marzia, Kitze, Bernd, Felgenhauer, Klaus, Graef, Iris T., Lange, Peter, Novis, Sergio, Reiber, Hansotto, Vaz, Beatriz","Arquivos de Neuro-Psiquiatria; 53(4); 760-765","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500008&lang=pt" 
"S0004-282X1995000500009-scl","Pulmonary involvement in patients with HTLV-I associated myelopathy","Mattos, Kilma, Melo, Ailton, Publio, Conceição Queiroz Leandro, Peçanha-Martins, Antonio Carlos, Freitas, Virgínia, Gomes, Irenio","Arquivos de Neuro-Psiquiatria; 53(4); 766-770","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500009&lang=pt" 
"S0004-282X1995000500037-scl","","","Arquivos de Neuro-Psiquiatria; 53(4); 860-864","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500037&lang=pt" 
"S0004-282X1995000500014-scl","Myoclonic epilepsy of late onset in trisomy 21","Li, Lm., O&#039;donoghue, M.F., Sander, J.W.A.S.","Arquivos de Neuro-Psiquiatria; 53(4); 792-794","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500014&lang=pt" 
"S0004-282X1995000500012-scl","Von hippel-lindaus disease: Report of three cases and review of the literature","Bleggi-Torres, Luiz F., Noranha, Lúcia de, Fillus Neto, J., Telles, José E. Queiroz, Madalozzo, Luiz E.","Arquivos de Neuro-Psiquiatria; 53(4); 782-788","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500012&lang=pt" 
"S0004-282X1995000500013-scl","Síndrome de Brown-Vialleto-Van Laere: relato de dois casos","Oliveira, José Teotonio De, Moreira, Paulo Roberto R., Cardoso, Francisco, Perpétuo, Francisco Otaviano Lima","Arquivos de Neuro-Psiquiatria; 53(4); 789-791","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500013&lang=pt" 
"S0004-282X1995000500024-scl","Fibroma condromixóide da coluna torácica: Relato de caso e revisão da literatura","Leal Filho, Manoel Baldoino, Pereira Neto, Aldo, Pereira, Luís Cláudio Modesto, Franco, Paulo Saide, Suzuki, Kunio, De Mello, Paulo Andrade, Burnett, José Cláudio B., Veloso, Moema Gonçalves P.","Arquivos de Neuro-Psiquiatria; 53(4); 837-840","Arquivos de Neuro-Psiquiatria","Português","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500024&lang=pt" 
"S0004-282X1995000500016-scl","Recurrent meningitis in a case of congenital anterior sacral meningocele and agenesis of sacral and coccygeal vertebrae","Funayama, Carolina A. R., Turcato, Marlene de F., Moura-Ribeiro, Renato, Rocha, Gutemberg M., Pina Neto, João M., Moura-Ribeiro, Maria Valeriana L.","Arquivos de Neuro-Psiquiatria; 53(4); 799-801","Arquivos de Neuro-Psiquiatria","Inglês","1995","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1995000500016&lang=pt" 
