"S0124-00642015000400012-spa","La Comisión de Regulación en Salud: crónica de un final anunciado","Martínez, Alberto","Revista de Salud Pública; 17(4); 626-635","Revista de Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642015000400012&lang=pt" 
"S0102-85292015000200763-scl","Coalizões Globais Lideradas pelos Estados Unidos na Guerra ao Terror (2001-2011): Para Além do Unilateralismo","Souza, André de Mello e, Moraes, Rodrigo Fracalossi de","Contexto Internacional; 37(2); 763-790","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200763&lang=pt" 
"S0102-85292015000200661-scl","O Processo de Dessecuritização do Narcotráfico na Unasul","Martinez, Elias David Morales, Lyra, Mariana P. O. de","Contexto Internacional; 37(2); 661-691","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200661&lang=pt" 
"S0102-85292015000200435-scl","A Estratégia Norte-Americana de Forum Shifting para Negociação de Acordos TRIPS-Plus com Países da América Latina","Menezes, Henrique Zeferino de","Contexto Internacional; 37(2); 435-468","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200435&lang=pt" 
"S0102-85292015000200571-scl","O Mercosul Importa. A Política Regional de Mobilidade Territorial","Modolo, Vanina","Contexto Internacional; 37(2); 571-595","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200571&lang=pt" 
"S0102-85292015000200791-scl","Ação Coletiva Transnacional e o Sucesso na Construção de um Regime Internacional de Proteção da Pessoa Humana: Da Cruz Vermelha ao TPI","Tostes, Ana Paula B.","Contexto Internacional; 37(2); 791-817","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200791&lang=pt" 
"S0102-85292015000200629-scl","A Ciberguerra É Moderna! Uma Investigação sobre a Relação entre Tecnologia e Modernização na Guerra","Lobato, Luisa, Kenkel, Kai Michael","Contexto Internacional; 37(2); 629-660","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200629&lang=pt" 
"S0102-85292015000200509-scl","O Investimento Social na União Europeia como Resposta aos Desafios Financeiros e Sociais da Crise","Urquijo, Laura Gómez","Contexto Internacional; 37(2); 509-535","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200509&lang=pt" 
"S0102-85292015000200537-scl","Processos de Difusão Política e Legitimidade no Mercosul: Mimetismo Institucional e Mecanismos de Internalização de Normas Comunitárias","Medeiros, Marcelo de Almeida, Meunier, Isabel, Cockles, Mariana","Contexto Internacional; 37(2); 537-570","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200537&lang=pt" 
"S0102-85292015000200469-scl","Fazendo ou Desfazendo a União Europeia enquanto Potência Global: Uma Análise sobre Potenciais Impactos da Turquia na Política Externa e de Segurança Comum do Bloco","Sandrin, Paula","Contexto Internacional; 37(2); 469-507","Contexto Internacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000200469&lang=pt" 
"S0104-93132015000200471-scl","PRICE, Richard. 2013. Fesiten. La Roque-d&#039;Anthéron: Vents d&#039;Ailleurs. 252pp.","Pires, Rogério Brittes W.","Mana; 21(2); 471-474","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200471&lang=pt" 
"S0104-93132015000200474-scl","SAHLINS, Marshall. 2013. What kinship is... and is not. Chicago: The University of Chicago Press. 120 pp.","Niemeyer, Thiago","Mana; 21(2); 474-476","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200474&lang=pt" 
"S1137-66272015000200024-esp","Correcciones al número 38.1 (enero-abril)","","Anales del Sistema Sanitario de Navarra; 38(2); 361-361","Anales del Sistema Sanitario de Navarra","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272015000200024&lang=pt" 
"S0036-46652015000400368-scl","EMPHYSEMATOUS PYELONEPHRITIS","ZHANG, Yi, ZANG, Guo-Qing, TANG, Zheng-Hao, YU, Yong-Sheng","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 368-368","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400368&lang=pt" 
"S0036-46652015000400358-scl","PROBABLE RECOGNITION OF HUMAN ANISAKIASIS IN BRAZIL?","EIRAS, Jorge Costa, PAVANELLI, Gilberto Cesar, YAMAGUCHI, Mirian Ueda, TAKEMOTO, Ricardo Massato, KARLING, Letícia Cucolo","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 358-358","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400358&lang=pt" 
"S0036-46652015000400365-scl","FATAL DISSEMINATED CRYPTOCOCCOSIS WITH RENAL INVOLVEMENT IN AN HIV-INFECTED PATIENT","DAHER, Elizabeth De Francesco, NASSERALA, Jarinne Camilo Landim, SILVA JUNIOR, Geraldo Bezerra da, OLIVEIRA, Adriana Regina Vilarinho de, MEDEIROS NETO, José Urbano de, SOUSA, Anastácio Queiroz","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 365-367","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400365&lang=pt" 
"S0036-46652015000400359-scl","KPC-PRODUCING Serratia marcescens IN A HOME-CARE PATIENT FROM RECIFE, BRAZIL","MARGATE, Emmily, MAGALHÃES, Vera, FEHLBERG, Lorena Cristina Corrêa, GALES, Ana Cristina, LOPES, Ana Catarina Souza","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 359-360","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400359&lang=pt" 
"S0036-46652015000400349-scl","DIARRHEA OUTBREAK IN PERNAMBUCO, BRAZIL, ASSOCIATED WITH A HEAT-STABLE CYTOTOXIC ENTEROTOXIN PRODUCED BY Aeromonas caviae","LOPES, Ana Carolina Amaral, MARTINS, Luciano Moura, GATTI, Maria Silvia Viccari, FALAVINA DOS REIS, Cristhiane Moura, HOFER, Ernesto, YANO, Tomomasa","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 349-351","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400349&lang=pt" 
"S0036-46652015000400295-scl","ISOLATION OF Cryptococcus neoformans FROM ENVIRONMENTAL SAMPLES COLLECTED IN SOUTHEASTERN NIGERIA","NWEZE, Emeka I., KECHIA, Fred A., DIBUA, Uju E., EZE, Charles, ONOJA, Uwakwe S.","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 295-298","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400295&lang=pt" 
"S0036-46652015000400343-scl","MOLECULAR CHARACTERIZATION OF AMERICAN CUTANEOUS LEISHMANIASIS IN THE TRI‑BORDER AREA OF ASSIS BRASIL, ACRE STATE, BRAZIL","TELES, Carolina Bioni Garcia, MEDEIROS, Jansen Fernandes, SANTOS, Ana Paula de Azevedo dos, FREITAS, Luís Antônio Rodrigues de, KATSURAGAWA, Tony Hiroshi, CANTANHÊDE, Lilian Motta, FERREIRA, Ricardo de Godoi Mattos, CAMARG, Luís Marcelo Aranha","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 343-347","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400343&lang=pt" 
"S0036-46652015000400353-scl","MOLECULAR INVESTIGATION OF HEMOTROPIC MYCOPLASMAS IN HUMAN BEINGS, DOGS AND HORSES IN A RURAL SETTLEMENT IN SOUTHERN BRAZIL","VIEIRA, Rafael Felipe da Costa, VIDOTTO, Odilon, VIEIRA, Thállitha Samih Wischral Jayme, GUIMARAES, Ana Márcia Sá, SANTOS, Andrea Pires dos, NASCIMENTO, Naíla Cannes, SANTOS, Nelson Jesse Rodrigues dos, MARTINS, Thiago Fernandes, LABRUNA, Marcelo Bahia, MARCONDES, Mary, BIONDO, Alexander Welker, MESSICK, Joanne Belle","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 353-357","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400353&lang=pt" 
"S0036-46652015000400361-scl","FIRST REPORT OF ACUTE CHAGAS DISEASE BY VECTOR TRANSMISSION IN RIO DE JANEIRO STATE, BRAZIL","SANGENIS, Luiz Henrique Conde, DE SOUSA, Andréa Silvestre, SPERANDIO DA SILVA, Gilberto Marcelo, XAVIER, Sérgio Salles, MACHADO, Carolina Romero Cardoso, BRASIL, Patrícia, DE CASTRO, Liane, DA SILVA, Sidnei, GEORG, Ingebourg, SARAIVA, Roberto Magalhães, BRASIL, Pedro Emmanuel Alvarenga Americano do, HASSLOCHER-MORENO, Alejandro Marcel","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 361-364","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400361&lang=pt" 
"S0036-46652015000400315-scl","SERUM LEVELS OF COPPER AND IRON IN DENGUE FEVER","SOUNDRAVALLY, Rajendiran, SHERIN, Jacob, AGIESHKUMAR, Balakrishna Pillai, DAISY, Mariya Samadanam, CLEETUS, Cherupanakkal, NARAYANAN, Parameswaran, KADHIRAVAN, Tamilarasu, SUJATHA, Sistla, HARICHANDRAKUMAR, Kottyen Thazhath","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 315-320","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400315&lang=pt" 
"S0036-46652015000400321-scl","IDENTIFICATION OF SANDFLIES (Diptera: Psychodidae: Phlebotominae) BLOOD MEALS IN AN ENDEMIC LEISHMANIASIS AREA IN BRAZIL","TANURE, Aline, PEIXOTO, Jennifer Cunha, AFONSO, Margarete Martins dos Santos, DUARTE, Rosemere, PINHEIRO, Aimara da Costa, COELHO, Suedali Villas Bôas, BARATA, Ricardo Andrade","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 321-324","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400321&lang=pt" 
"S0036-46652015000400337-scl","EFFICACY OF NITAZOXANIDE AGAINST Toxocara canis: LARVAL RECOVERY AND HUMORAL IMMUNE RESPONSE IN EXPERIMENTALLY INFECTED MICE","LESCANO, Susana A. Zevallos, SANTOS, Sergio Vieira dos, ASSIS, Jesiel Maurício Lemos, CHIEFFI, Pedro Paulo","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 337-341","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400337&lang=pt" 
"S0036-46652015000400333-scl","WATER FROM DIFFERENT SOURCES USED FOR THE IRRIGATION OF VEGETABLES TO BE MARKETED: RESEARCH ON Cryptosporidium spp., Giardia spp., AND COLIFORMS IN PARANA, BRAZIL","TIYO, Rogerio, SOUZA, Carla Zangari de, NISHI, Letícia, BRUSTOLIN, Camila Fernanda, RATTI, Bianca Altrão, FALAVIGNA GUILHERME, Ana Lucia","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 333-336","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400333&lang=pt" 
"S0036-46652015000400289-scl","Sporothrix schenckii COMPLEX: SUSCEPTIBILITIES TO COMBINED ANTIFUNGAL AGENTS AND CHARACTERIZATION OF ENZYMATIC PROFILES","OLIVEIRA, Daniele Carvalho, LORETO, Érico Silva de, MARIO, Débora Alves Nunes, LOPES, Paulo G. Markus, NEVES, Louise Vignolles, ROCHA, Marta Pires da, SANTURIO, Janio Morais, ALVES, Sydney Hartz","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 289-294","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400289&lang=pt" 
"S0036-46652015000400281-scl","COMPARISON BETWEEN FOUR USUAL METHODS OF IDENTIFICATION OF Candida SPECIES","SOUZA, Margarida Neves, ORTIZ, Stéfanie Otowicz, MELLO, Marcelo Martins, OLIVEIRA, Flávio de Mattos, SEVERO, Luiz Carlos, GOEBEL, Cristine Souza","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 281-287","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400281&lang=pt" 
"S0036-46652015000400277-scl","SIXTEEN YEARS OF PITYRIASIS VERSICOLOR IN METROPOLITAN AREA OF PORTO ALEGRE, SOUTHERN BRAZIL","HEIDRICH, Daiane, DABOIT, Tatiane Caroline, STOPIGLIA, Cheila Denise Ottonelli, MAGAGNIN, Cibele Massotti, VETORATTO, Gerson, AMARO, Taís Guarienti, SCROFERNEKER, Maria Lúcia","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 277-280","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400277&lang=pt" 
"S0036-46652015000400299-scl","QUANTITATIVE VS. CONVENTIONAL PCR FOR DETECTION OF HUMAN ADENOVIRUSES IN WATER AND SEDIMENT SAMPLES","STAGGEMEIER, Rodrigo, BORTOLUZZI, Marina, HECK, Tatiana Moraes da Silva, SPILKI, Fernando Rosado, ALMEIDA, Sabrina Esteves de Matos","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 299-303","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400299&lang=pt" 
"S0036-46652015000400325-scl","CANINE VISCERAL LEISHMANIASIS CASE INVESTIGATION IN THE JACARE REGION OF NITEROI, RIO DE JANEIRO, BRAZIL","OLIVEIRA, Amanda Codeço de, FIGUEIREDO, Fabiano Borges, SILVA, Valmir Laurentino, SANTOS, Fernanda Nunes, SOUZA, Marcos Barbosa de, MADEIRA, Maria de Fátima, ABRANTES, Tuanne Rotti, PÉRISSÉ, André Reynaldo Santos","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 325-332","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400325&lang=pt" 
"S0036-46652015000400305-scl","ROTAVIRUS GENOTYPES CIRCULATING IN BRAZIL, 2007-2012: IMPLICATIONS FOR THE VACCINE PROGRAM","LUCHS, Adriana, CILLI, Audrey, MORILLO, Simone Guadagnucci, CARMONA, Rita de Cássia Compagnoli, TIMENETSKY, Maria do Carmo Sampaio Tavares","Revista do Instituto de Medicina Tropical de São Paulo; 57(4); 305-313","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652015000400305&lang=pt" 
"S1137-66272015000200005-esp","Las habilidades de comunicación como factor preventivo del síndrome de Burnout en los profesionales de la salud","Leal-Costa, C., Díaz-Agea, J.L., Tirado-González, S., Rodríguez-Marín, J., van-der Hofstadt, C.J.","Anales del Sistema Sanitario de Navarra; 38(2); 213-223","Anales del Sistema Sanitario de Navarra","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272015000200005&lang=pt" 
"S1137-66272015000200002-esp","Declaraciones de financiación en las revistas biomédicas: estudio descriptivo de cuatro publicaciones españolas","Roig, F., Borrego, A.","Anales del Sistema Sanitario de Navarra; 38(2); 185-192","Anales del Sistema Sanitario de Navarra","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272015000200002&lang=pt" 
"S0100-736X2015000800762-scl","Ramos colaterais do Arco aórtico do preá (Galea spixii Wagler, 1831)","Oliveira, Radan E.M., Oliveira, Gleidson B., Barbosa, Procássia M.L., Bezerra, Ferdinando V.F., Albuquerque, José Fernando Gomes de, Ambrósio, Carlos E., Miglino, Maria A., Oliveira, Moacir F.","Pesquisa Veterinária Brasileira; 35(8); 762-766","Pesquisa Veterinária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800762&lang=pt" 
"S1137-66272015000200003-esp","Calidad de vida de pacientes con cáncer de próstata en tratamiento con bloqueo androgénico continuo vs intermitente: estudio prospectivo mediante la aplicación del cuestionario CAVIPRES","Sierra Labarta, C.R., Sánchez Zalabardo, D., Pablo Cárdenas, Á. de","Anales del Sistema Sanitario de Navarra; 38(2); 193-201","Anales del Sistema Sanitario de Navarra","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272015000200003&lang=pt" 
"S0104-93132015000200267-scl","A INVENÇÃO DO ECOMUSEU: O CASO DO ÉCOMUSÉE DU CREUSOT MONTCEAU-LES-MINES E A PRÁTICA DA MUSEOLOGIA EXPERIMENTAL","Brulon, Bruno","Mana; 21(2); 267-295","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200267&lang=pt" 
"S0104-93132015000200347-scl","HISTÓRIAS QUE SÃO PASSADAS. VOZES E ENTIDADES QUE CIRCULAM NAS RECONSTRUÇÕES DO PASSADO DE UMA ANTIGA FAZENDA","Figurelli, Fernanda","Mana; 21(2); 347-376","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200347&lang=pt" 
"S0100-736X2015000800749-scl","Bases ósseas e musculares dos cortes comerciais do tronco de jacaré-do-Pantanal (Caimanyacare Daudin, 1802)","Figueiredo, Sandra I.S., Araújo, Luciana B.M., Ferraz, Rosa H.S., Guimarães, Flávio R., Cantarini, Jéssica L., Araújo, Eugênio G.","Pesquisa Veterinária Brasileira; 35(8); 749-761","Pesquisa Veterinária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800749&lang=pt" 
"S0104-93132015000200297-scl","ENSAIO SOBRE PRÁTICAS COSMOPOLÍTICAS ENTRE FAMÍLIAS WAJÃPI SOBRE A IMAGINAÇÃO, O SENSÍVEL, O XAMANISMO E OUTRAS OBVIEDADES","Oliveira, Joana Cabral de","Mana; 21(2); 297-322","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200297&lang=pt" 
"S0100-736X2015000800741-scl","Histochemical study of the oviducal gland and analysis of the sperm storage tubules of Mustelus schmitti Springer, 1939 (Chondrichthyes, Triakidae)","Elías, Fernanda Gabriela","Pesquisa Veterinária Brasileira; 35(8); 741-748","Pesquisa Veterinária Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800741&lang=pt" 
"S0100-736X2015000800725-scl","Aspectos patológicos e microbiológicos das doenças respiratórias em suínos de terminação no Brasil","Morés, Marcos A.Z., Oliveira Filho, João X., Rebelatto, Raquel, Klein, Cátia S., Barcellos, David E.N., Coldebella, Arlei, Morés, Nelson","Pesquisa Veterinária Brasileira; 35(8); 725-733","Pesquisa Veterinária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800725&lang=pt" 
"S0104-93132015000200237-scl","VIVENDO DO REBOLADO: FEMINILIDADES, CORPOS E EROTISMOS NO SHOW BUSINESS TELEVISIVO","Bispo, Raphael","Mana; 21(2); 237-266","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200237&lang=pt" 
"S0104-93132015000200462-scl","LOWENKRON, Laura. 2015. O monstro contemporâneo: a construção social da pedofilia em múltiplos planos. Rio de Janeiro: EdUERJ. 459pp.","Rangel, Everton","Mana; 21(2); 462-465","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200462&lang=pt" 
"S1137-66272015000200023-esp","Resúmenes de proyectos de investigación concedidos por el departamento de salud","","Anales del Sistema Sanitario de Navarra; 38(2); 347-359","Anales del Sistema Sanitario de Navarra","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272015000200023&lang=pt" 
"S0104-93132015000200465-scl","MIZRAHI, Mylene. 2014. A estética funkcarioca: criação e conectividade em Mr. Catra. Rio de Janeiro: 7 Letras. 314 pp.","Díaz, María Cecilia","Mana; 21(2); 465-468","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200465&lang=pt" 
"S0104-93132015000200407-scl","Entrevista com George Marcus","Marcus, George","Mana; 21(2); 407-423","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200407&lang=pt" 
"S0104-93132015000200468-scl","OAKDALE, Suzanne &amp; COURSE, Magnus (eds.). 2014. Fluent selves: autobiography, person, and history in Lowland South America. Lincoln &amp; London: University of Nebraska Press. 320 pp.","Cardoso, Diogo Henrique","Mana; 21(2); 468-471","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200468&lang=pt" 
"S0100-736X2015000800734-scl","Occurrence of antibodies against Leptospira spp. In free-ranging wild canids from the Brazilian savanna","Rodrigues, Thaís C.S., Santos, André L.Q., Lima-Ribeiro, Anna M.C., Lemos, Frederico G., Azevedo, Fernanda C., Arrais, Ricardo C., Gomes, Dayane O., Tavares, Tatiane C.F.","Pesquisa Veterinária Brasileira; 35(8); 734-740","Pesquisa Veterinária Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800734&lang=pt" 
"S0104-93132015000200377-scl","QUARUP: TRANSFORMAÇÕES DO RITUAL E DA POLÍTICA NO ALTO XINGU","Guerreiro, Antonio","Mana; 21(2); 377-406","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200377&lang=pt" 
"S0104-93132015000200323-scl","MORALIDADES, RACIONALIDADES E POLÍTICAS SEXUAIS NO BRASIL CONTEMPORÂNEO","Carrara, Sérgio","Mana; 21(2); 323-345","Mana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132015000200323&lang=pt" 
"S0100-736X2015000800716-scl","Pasteurella multocida type A as the primary agent of pneumonia and septicaemia in pigs","Oliveira Filho, João X. de, Morés, Marcos A.Z., Rebelatto, Raquel, Agnol, Alais M.D., Plieski, Camila L.A., Klein, Catia S., Barcellos, David E.S.N., Morés, Nelson","Pesquisa Veterinária Brasileira; 35(8); 716-724","Pesquisa Veterinária Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2015000800716&lang=pt" 
"S1415-98482015000200331-scl","Um nacionalismo democrático para o século XXI","Ianoni, Marcus, Quintas, Felipe Maruf","Revista de Economia Contemporânea; 19(2); 331-337","Revista de Economia Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482015000200331&lang=pt" 
"S0185-19182015000200349-mex","Ulrich Beck (1944-2015)","Wieviorka, Michel","Revista mexicana de ciencias políticas y sociales; 60(224); 349-352","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000200349&lang=pt" 
"S0185-19182015000200133-mex","Polanyi mestizo. Una interpretación de los procesos sociales de Estado y mercado en México","Cuadra, Héctor","Revista mexicana de ciencias políticas y sociales; 60(224); 133-162","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000200133&lang=pt" 
"S1415-98482015000200280-scl","A diversificação da estrutura produtiva no Brasil: observações preliminares","Kretzer, Jucélio","Revista de Economia Contemporânea; 19(2); 280-306","Revista de Economia Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482015000200280&lang=pt" 
"S0120-29522015000200002-col","DETERMINACIÓN DE LOS NIVELES DE COLESTEROL LDL COMPARANDO EL MÉTODO PRECIPITADO VS LA FÓRMULA DE FRIEDEWALD EN CANINOS","Osorio, J. H, Vinasco, J","Revista de la Facultad de Medicina Veterinaria y de Zootecnia; 62(2); 10-15","Revista de la Facultad de Medicina Veterinaria y de Zootecnia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-29522015000200002&lang=pt" 
"S1415-98482015000200261-scl","Análise desagregada da inflação por setores industriais da economia brasileira entre 1996 e 2011","Bastos, Carlos Pinkusfeld Monteiro, Jorge, Caroline Teixeira, Braga, Julia de Medeiros","Revista de Economia Contemporânea; 19(2); 261-279","Revista de Economia Contemporânea","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482015000200261&lang=pt" 
"S0120-29522015000200003-col","REPRODUCTIVE ACTIVITY AFTER INDUCED ANESTRUS USING ALTRENOGEST IN Tursiops truncatus FEMALES IN CAPTIVITY IN MARINE ENVIRONMENT","Herrera, J. A, Sánchez, R, Bernal, J. A, Rivera, J. G, Guzmán, A, Avalos, A","Revista de la Facultad de Medicina Veterinaria y de Zootecnia; 62(2); 16-22","Revista de la Facultad de Medicina Veterinaria y de Zootecnia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-29522015000200003&lang=pt" 
"S0185-19182015000200377-mex","Ulrich Beck y la reconfiguración europea. Notas sobre su Europa alemana","Aramburu, Leandro","Revista mexicana de ciencias políticas y sociales; 60(224); 377-386","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000200377&lang=pt" 
"S0120-29522015000200006-col","EVALUACIÓN MULTICRITERIO DE 44 INTRODUCCIONES DE Tithonia diversifolia (Hemsl.) A. Gray EN CANDELARIA, VALLE DEL CAUCA","Holguín, V. A, Ortiz Grisalez, S, Velasco Navia, A, Mora-Delgado, J","Revista de la Facultad de Medicina Veterinaria y de Zootecnia; 62(2); 57-72","Revista de la Facultad de Medicina Veterinaria y de Zootecnia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-29522015000200006&lang=pt" 
"S0718-48162015000200015-chl","Sordera súbita: A la luz de la evidencia","Urrejola C, Consuelo, Papuzinski A, Cristian, Wegman V, Ricardo","Revista de otorrinolaringología y cirugía de cabeza y cuello; 75(2); 179-186","Revista de otorrinolaringología y cirugía de cabeza y cuello","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48162015000200015&lang=pt" 
"S2077-21612015000200001-bol","LA DELINCUENCIA JUVENIL DESDE LA PERSPECTIVA PSICOANALÍTICA","Tendlarz, Silvia Elena","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP; 13(2); 136-146","Ajayu Órgano de Difusión Científica del Departamento de Psicología UCBSP","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2077-21612015000200001&lang=pt" 
