"S0104-66322004000400007-scl","Use of grape must as a binder to obtain activated carbon briquettes","Deiana, A. C., Granados, D. L., Petkovic, L. M., Sardella, M. F., Silva, H. S.","Brazilian Journal of Chemical Engineering; 21(4); 585-591","Brazilian Journal of Chemical Engineering","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322004000400007&lang=pt" 
"S0103-40142004000300002-scl","A diversificação religiosa","Jacob, Cesar Romero","Estudos Avançados; 18(52); 9-11","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300002&lang=pt" 
"S0103-40142004000300004-scl","A experiência religiosa e a institucionalização da religião","Mendonça, Antonio Gouvêa","Estudos Avançados; 18(52); 29-46","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300004&lang=pt" 
"S0103-40142004000300005-scl","Religião, Estado, modernidade: notas a propósito de fatos provisórios","Giumbelli, Emerson","Estudos Avançados; 18(52); 47-62","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300005&lang=pt" 
"S0103-40142004000300007-scl","As várias faces da Igreja Católica","Souza, Luiz Alberto Gómez de","Estudos Avançados; 18(52); 77-95","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300007&lang=pt" 
"S0103-40142004000300009-scl","A Igreja Católica e seu papel político no Brasil","Azevedo, Dermi","Estudos Avançados; 18(52); 109-120","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300009&lang=pt" 
"S0103-40142004000300010-scl","Expansão pentecostal no Brasil: o caso da Igreja Universal","Mariano, Ricardo","Estudos Avançados; 18(52); 121-138","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300010&lang=pt" 
"S0103-40142004000300011-scl","A presença religiosa brasileira no exterior: o caso da Igreja Universal do Reino de Deus","Oro, Ari Pedro","Estudos Avançados; 18(52); 139-155","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300011&lang=pt" 
"S0103-40142004000300012-scl","Formação histórica do movimento adventista","Oliveira Filho, José Jeremias de","Estudos Avançados; 18(52); 157-179","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300012&lang=pt" 
"S0103-40142004000300013-scl","Narrativas biográficas: a construção da identidade espírita no Brasil e sua fragmentação","Stoll, Sandra Jacqueline","Estudos Avançados; 18(52); 181-199","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300013&lang=pt" 
"S0103-40142004000300014-scl","O candomblé da Bahia na década de 1930","Lima, Vivaldo da Costa","Estudos Avançados; 18(52); 201-221","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300014&lang=pt" 
"S0103-40142004000300015-scl","O Brasil com axé: candomblé e umbanda no mercado religioso","Prandi, Reginaldo","Estudos Avançados; 18(52); 223-238","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300015&lang=pt" 
"S0103-40142004000300016-scl","A difícil viagem de retorno à aldeia","Xidieh, Oswaldo Elias","Estudos Avançados; 18(52); 239-260","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300016&lang=pt" 
"S0103-40142004000300017-scl","Fronteira da fé: alguns sistemas de sentido, crenças e religiões no Brasil de hoje","Brandão, Carlos Rodrigues","Estudos Avançados; 18(52); 261-288","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300017&lang=pt" 
"S0103-40142004000300019-scl","O dharma verde-amarelo mal-sucedido: um esboço da acanhada situação do Budismo","Usarski, Frank","Estudos Avançados; 18(52); 303-320","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300019&lang=pt" 
"S0103-40142004000300021-scl","A propósito de um texto de Habermas: a herança brasileira de um dilema da civilização ocidental","Cruz, Eduardo R.","Estudos Avançados; 18(52); 331-340","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300021&lang=pt" 
"S0103-40142004000300023-scl","Experiências internacionais de um cientista inquieto: entrevista com Ignacy Sachs","","Estudos Avançados; 18(52); 353-372","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300023&lang=pt" 
"S0103-40142004000300024-scl","Metamorfoses do sertão","Galvão, Walnice Nogueira","Estudos Avançados; 18(52); 375-394","Estudos Avançados","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142004000300024&lang=pt" 
"S0100-40422004000600012-scl","Eletrodo íon-seletivo para determinação potenciométrica de alumínio(III) em meio de fluoreto","Piccin, Evandro, Fatibello-Filho, Orlando, Ramos, Luiz Antonio","Química Nova; 27(6); 901-904","Química Nova","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422004000600012&lang=pt" 
"S0102-311X2004000600045-scl","Análise estratégica em saúde e gestão pela escuta","Magluta, Cynthia","Cadernos de Saúde Pública; 20(6); 1770-1771","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600045&lang=pt" 
"S0102-311X2004000600046-scl","Agentes comunitários de saúde: choque de povo","Gonçalves, Aguinaldo","Cadernos de Saúde Pública; 20(6); 1771-1772","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600046&lang=pt" 
"S0102-311X2004000600040-scl","Puricelli RCB et al. respondem","Puricelli, Rubens Carlos Bassani, Kupek, Emil, Bertoncini, Rita de Cássia C.","Cadernos de Saúde Pública; 20(6); 1764-1764","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600040&lang=pt" 
"S0102-311X2004000600039-scl","Impacto da vacinação em massa contra a doença meningocócica na epidemia da década de 70","Barata, Rita Barradas","Cadernos de Saúde Pública; 20(6); 1762-1763","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600039&lang=pt" 
"S0102-311X2004000600002-scl","Prevenção e controle do dengue: uma revisão de estudos sobre conhecimentos, crenças e práticas da população","Claro, Lenita Barreto Lorena, Tomassini, Hugo Coelho Barbosa, Rosa, Maria Luiza Garcia","Cadernos de Saúde Pública; 20(6); 1447-1457","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600002&lang=pt" 
"S0102-311X2004000600001-scl","Avaliação trienal dos programas de pós-graduação em Saúde Coletiva do Brasil","Goldbaum, Moisés","Cadernos de Saúde Pública; 20(6); 1444-1445","Cadernos de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600001&lang=pt" 
"S0102-311X2004000600004-scl","Intervenciones para la prevención del VIH e ITS en América Latina y Caribe: una revisión de la experiencia regional","Cáceres, Carlos F.","Cadernos de Saúde Pública; 20(6); 1468-1485","Cadernos de Saúde Pública","Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600004&lang=pt" 
"S0102-311X2004000600009-scl","Mortalidade infantil no Brasil e óbitos, na mesma geração, por infarto agudo do miocárdio","Alves, João Guilherme Bezerra, Figueiroa, José Natal","Cadernos de Saúde Pública; 20(6); 1525-1530","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600009&lang=pt" 
"S0102-311X2004000600044-scl","A recepção do darwinismo no Brasil","Rodrigues-Carvalho, Claudia","Cadernos de Saúde Pública; 20(6); 1769-1770","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600044&lang=pt" 
"S0102-311X2004000600012-scl","Estudo soroepidemiológico da cisticercose humana em um município do Estado do Piauí, Região Nordeste do Brasil","Ramos Jr., Alberto Novaes, Macedo, Heloísa Werneck de, Rodrigues, Marcelo Campos, Peralta, Regina Helena Saramago, Macedo, Nicodemos Alves de, Marques, Margareth da Cunha, Alves, Jair Rodrigues, Paes, Arly de Negreiros, Castro, José Adail Fonseca de, Araújo, Adauto José Gonçalves, Peralta, José Mauro","Cadernos de Saúde Pública; 20(6); 1545-1555","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600012&lang=pt" 
"S0102-311X2004000600043-scl","Etnicidade na América Latina: um debate sobre raça, saúde e direitos reprodutivos","Cruz, Isabel Cristina Fonseca da","Cadernos de Saúde Pública; 20(6); 1767-1769","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600043&lang=pt" 
"S0102-311X2004000600018-scl","Fatores associados ao uso de medicamentos durante a gestação em seis cidades brasileiras","Mengue, Sotero Serrate, Schenkel, Eloir Paulo, Schmidt, Maria Inês, Duncan, Bruce B.","Cadernos de Saúde Pública; 20(6); 1602-1608","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600018&lang=pt" 
"S0102-311X2004000600017-scl","Triagem de hemoglobinopatias em doadores de sangue de Caxias do Sul, Rio Grande do Sul, Brasil: prevalência em área de colonização italiana","Lisot, Cristina Lucia Alberti, Silla, Lúcia Mariano da Rocha","Cadernos de Saúde Pública; 20(6); 1595-1601","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600017&lang=pt" 
"S0102-311X2004000600042-scl","Poder, hierarquia e reciprocidade: saúde e harmonia entre os Baniwa do Alto Rio Negro","Langdon, Esther Jean","Cadernos de Saúde Pública; 20(6); 1766-1767","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600042&lang=pt" 
"S0102-311X2004000600021-scl","Prevalence of obesity in preschool children from five towns in São Paulo State, Brazil","Saldiva, Silvia Regina Dias Medici, Escuder, Maria Mercedes Loureiro, Venâncio, Sonia Isoyama, Benicio, Maria Helena D&#039;Aquino","Cadernos de Saúde Pública; 20(6); 1627-1632","Cadernos de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600021&lang=pt" 
"S0102-311X2004000600041-scl","Bioética e saúde pública","Guedes, Cristiano","Cadernos de Saúde Pública; 20(6); 1765-1766","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600041&lang=pt" 
"S0102-311X2004000600032-scl","Fórum: horários de trabalho e saúde","Rotenberg, Lúcia","Cadernos de Saúde Pública; 20(6); 1730-1731","Cadernos de Saúde Pública","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600032&lang=pt" 
"S0102-311X2004000600037-scl","Geoprocessamento dos dados da saúde: o tratamento dos endereços","Skaba, Daniel Albert, Carvalho, Marilia Sá, Barcellos, Christovam, Martins, Paulo Cesar, Terron, Sonia Luiza","Cadernos de Saúde Pública; 20(6); 1753-1756","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600037&lang=pt" 
"S0102-311X2004000600035-scl","Long work hours, hypertension, and cardiovascular disease","Landsbergis, Paul","Cadernos de Saúde Pública; 20(6); 1746-1748","Cadernos de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600035&lang=pt" 
"S0066-782X2004001900001-scl","Instituto Dante Pazzanese de Cardiologia: assistência, ensino e pesquisa","Sousa, Amanda G.M.R., Sousa, J. Eduardo M.R., Piegas, Leopoldo S.","Arquivos Brasileiros de Cardiologia; 83(spe); 1-1","Arquivos Brasileiros de Cardiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900001&lang=pt" 
"S0066-782X2004001900005-scl","Sensibilidade e especificidade do hormônio natriurético do tipo B para identificar doentes com insuficiência mitral grave sintomáticos e assintomáticos","Meneghelo, Zilda Machado, Magalhães, Hélio M., Ramos, Auristela I. O., Assef, Jorge Eduardo, Le Bihau, Davi Costa, Salvarani, Nivia A. de Campos, Paes, Angela Tavares, Meneghelo, Romeu S.","Arquivos Brasileiros de Cardiologia; 83(spe); 21-25","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900005&lang=pt" 
"S0066-782X2004001900008-scl","A utilização de retalho composto de pele e tecido mamário na reparação de área cruenta resultante da deiscência de esternotomia em cirurgia cardíaca","Anger, Jaime, Farsky, Pedro Silvio, Amato, Vivian Lerner, Abboud, Cely Saad, Almeida, Antonio Flávio Sanches de, Arnoni, Renato T., Dinkhuysen, Jarbas Jackson, Paulista, Paulo P.","Arquivos Brasileiros de Cardiologia; 83(spe); 43-45","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900008&lang=pt" 
"S0066-782X2004001900011-scl","Estudo prospectivo e randomizado de pacientes tratados com e sem stents revestidos com carbeto de silício amorfo para a prevenção da reestenose coronariana. Avaliação ultra-sonográfica","Tanajura, Luiz Fernando Leite, Sousa, J. Eduardo M. R., Sousa, Amanda G. M. R., Abizaid, Alexandre, Paula, João Eduardo T., Albertal, Mariano, Feres, Fausto, Mattos, Luiz Alberto P., Staico, Rodolfo, Pinto, Ibraim M.F.","Arquivos Brasileiros de Cardiologia; 83(spe); 59-63","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900011&lang=pt" 
"S0034-89102004000700001-scl","Equity, diversity and working hours: Challenges and solutions","Bohle, Philip, Fischer, Frida Marina, Rotenberg, Lúcia, Moreno, Cláudia Roberta de Castro","Revista de Saúde Pública; 38(); 1-2","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700001&lang=pt" 
"S0034-89102004000700001-spa","Equity, diversity and working hours: Challenges and solutions","Bohle, Philip, Fischer, Frida Marina, Rotenberg, Lúcia, Moreno, Cláudia Roberta de Castro","Revista de Saúde Pública; 38(); 1-2","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700001&lang=pt" 
"S0034-89102004000700008-spa","Can varying the number of teams in a shift schedule constitute a preventive strategy?","Jeppesen, Hans Jeppe, Kleiven, Magnar, Bøggild, Henrik","Revista de Saúde Pública; 38(); 47-55","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700008&lang=pt" 
"S0034-89102004000700007-spa","Shiftworking families: parents&#039; working schedule and sleep patterns of adolescents attending school in two shifts","Radoševic-Vidacek, Biserka, Košcec, Adrijana","Revista de Saúde Pública; 38(); 38-47","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700007&lang=pt" 
"S0034-89102004000700002-spa","Quality of life, life satisfaction and happiness in shift- and non-shiftworkers","Kaliterna, Lipovcan LJ, Prizmic, Larsen Z, Zganec, N","Revista de Saúde Pública; 38(); 3-10","Revista de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102004000700002&lang=pt" 
"S0066-782X2004001900002-scl","O uso do ultra-som intracoronariano na tomada de decisão para o tratamento das lesões coronarianas moderadas","Abizaid, Andrea Claudia Leão de Sousa, Piegas, Leopoldo Soares, Abizaid, Alexandre Antonio Cunha, Tanajura, Luiz Fernando Leite, Chaves, Aurea Jacob, Centemero, Marinella Patrizia, Seixas, Ana Cristina C., Mattos, Luiz Alberto Piva, Pinto, Ibraim, Sousa, Amanda Guerra Morais Rego, Sousa, J. Eduardo Morais Rego","Arquivos Brasileiros de Cardiologia; 83(spe); 3-6","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900002&lang=pt" 
"S0066-782X2004001900003-scl","Efetividade clínica e segurança do tratamento percutâneo da comunicação interatrial tipo ostium secundum, com a prótese Amplatzer®","Braga, Sérgio Luiz Navarro, Sousa, Amanda Guerra de Moraes Rego, Pedra, Carlos Augusto Cardoso, Esteves, César Augusto, Pedra, Simone Rolim Fernandes Fontes, Fontes, Valmir Fernandes","Arquivos Brasileiros de Cardiologia; 83(spe); 7-13","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900003&lang=pt" 
"S0066-782X2004001900004-scl","Resultados imediatos da cirurgia de revascularização miocárdica: comparação entre homens e mulheres","Amato, Vivian Lerner, Timerman, Ari, Paes, Ângela T., Baltar, Valéria T., Farsky, Pedro S., Farran, Jorge A., Gun, Carlos, Paulista, Paulo Paredes, Piegas, Leopoldo S., Sousa, J. Eduardo M. R.","Arquivos Brasileiros de Cardiologia; 83(spe); 14-20","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900004&lang=pt" 
"S0066-782X2004001900006-scl","Efeitos da estimulação com corrente elétrica contínua pulsátil sobre as propriedades eletrofisiológicas atriais: estudo experimental da fibrilação atrial em cães","Moreira, Dalmo Antonio Ribeiro, Sousa, Amanda Guerra Moraes Rego, Valente, Paulo, Leone, Elizabete Hosri","Arquivos Brasileiros de Cardiologia; 83(spe); 26-33","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900006&lang=pt" 
"S0066-782X2004001900007-scl","Contribuição para o diagnóstico e o tratamento das fístulas arteriovenosas pulmonares após a operação de Glenn bidirecional","Santana, Maria Virgínia Tavares, Paulista, Paulo Paredes, Pontes Junior, Sérgio Cunha, Esteves, César Augusto, Fontes, Valmir Fernandes, Sousa, José Eduardo Moraes Rego","Arquivos Brasileiros de Cardiologia; 83(spe); 34-42","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900007&lang=pt" 
"S0066-782X2004001900009-scl","Incidência de trombo intracardíaco e de tromboembolismo nos três primeiros meses após o implante de bioprótese valvar","Ramos, Auristela Isabel de Oliveira, Magalhães, Helio Maximiano de, Maldonado, Mercedes, Togna, Dorival Júlio Della, Meneghelo, Zilda Machado, Arnoni, Antoninho Sanfins, Machado, Lucia, Gomes, Nisia Lyra, Paulista, Paulo Paredes","Arquivos Brasileiros de Cardiologia; 83(spe); 46-52","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900009&lang=pt" 
"S0066-782X2004001900010-scl","Avaliação comparativa do valor prognóstico de quatro marcadores bioquímicos de lesão miocárdica pós intervenções percutâneas utilizando stents coronarianos","Centemero, Marinella, Sousa, Amanda, Staico, Rodolfo, Abizaid, Alexandre, Feres, Fausto, Tanajura, Luiz Fernando, Mattos, Luiz Alberto, Chaves, Áurea, Pinto, Ibraim, Sarteschi, Camila, Paes, Angela, Sousa, J. Eduardo","Arquivos Brasileiros de Cardiologia; 83(spe); 53-58","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900010&lang=pt" 
"S0066-782X2004001900012-scl","Variáveis Doppler-ecocardiográficas e o tipo de cirurgia a ser realizada na regurgitação valvar mitral reumática","Assef, Jorge Eduardo, Piegas, Leopoldo Soares, Pontes Junior, Sérgio Cunha, Barretto, Rodrigo Bellio de Mattos, Maldonado, Mercedes, Saleh, Mohamed Hassam, Le Bihan, David, Gimenes, Vera Marcia Lopes, Meneghelo, Zilda Machado, Paulista, Paulo Paredes","Arquivos Brasileiros de Cardiologia; 83(spe); 64-70","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004001900012&lang=pt" 
"S0034-89102004000700002-scl","Quality of life, life satisfaction and happiness in shift- and non-shiftworkers","Kaliterna, Lipovcan LJ, Prizmic, Larsen Z, Zganec, N","Revista de Saúde Pública; 38(); 3-10","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700002&lang=pt" 
"S0034-89102004000700008-scl","Can varying the number of teams in a shift schedule constitute a preventive strategy?","Jeppesen, Hans Jeppe, Kleiven, Magnar, Bøggild, Henrik","Revista de Saúde Pública; 38(); 47-55","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700008&lang=pt" 
"S0034-89102004000700007-scl","Shiftworking families: parents&#039; working schedule and sleep patterns of adolescents attending school in two shifts","Radoševic-Vidacek, Biserka, Košcec, Adrijana","Revista de Saúde Pública; 38(); 38-47","Revista de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102004000700007&lang=pt" 
"S0102-311X2004000600038-scl","Breastfeeding patterns in Rio Branco, Acre, Brazil: a survey of reasons for weaning","Wayland, Coral","Cadernos de Saúde Pública; 20(6); 1757-1761","Cadernos de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000600038&lang=pt" 
"S0102-311X2004000600044-spa","A recepção do darwinismo no Brasil","Rodrigues-Carvalho, Claudia","Cadernos de Saúde Pública; 20(6); 1769-1770","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600044&lang=pt" 
"S0102-311X2004000600043-spa","Etnicidade na América Latina: um debate sobre raça, saúde e direitos reprodutivos","Cruz, Isabel Cristina Fonseca da","Cadernos de Saúde Pública; 20(6); 1767-1769","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600043&lang=pt" 
"S0102-311X2004000600042-spa","Poder, hierarquia e reciprocidade: saúde e harmonia entre os Baniwa do Alto Rio Negro","Langdon, Esther Jean","Cadernos de Saúde Pública; 20(6); 1766-1767","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600042&lang=pt" 
"S0102-311X2004000600037-spa","Geoprocessamento dos dados da saúde: o tratamento dos endereços","Skaba, Daniel Albert, Carvalho, Marilia Sá, Barcellos, Christovam, Martins, Paulo Cesar, Terron, Sonia Luiza","Cadernos de Saúde Pública; 20(6); 1753-1756","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600037&lang=pt" 
"S0102-311X2004000600035-spa","Long work hours, hypertension, and cardiovascular disease","Landsbergis, Paul","Cadernos de Saúde Pública; 20(6); 1746-1748","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600035&lang=pt" 
"S0102-311X2004000600001-spa","Avaliação trienal dos programas de pós-graduação em Saúde Coletiva do Brasil","Goldbaum, Moisés","Cadernos de Saúde Pública; 20(6); 1444-1445","Cadernos de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600001&lang=pt" 
"S0102-311X2004000600040-spa","Puricelli RCB et al. respondem","Puricelli, Rubens Carlos Bassani, Kupek, Emil, Bertoncini, Rita de Cássia C.","Cadernos de Saúde Pública; 20(6); 1764-1764","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600040&lang=pt" 
"S0102-311X2004000600041-spa","Bioética e saúde pública","Guedes, Cristiano","Cadernos de Saúde Pública; 20(6); 1765-1766","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600041&lang=pt" 
"S0102-311X2004000600045-spa","Análise estratégica em saúde e gestão pela escuta","Magluta, Cynthia","Cadernos de Saúde Pública; 20(6); 1770-1771","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600045&lang=pt" 
"S0102-311X2004000600046-spa","Agentes comunitários de saúde: choque de povo","Gonçalves, Aguinaldo","Cadernos de Saúde Pública; 20(6); 1771-1772","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600046&lang=pt" 
"S0102-311X2004000600032-spa","Fórum: horários de trabalho e saúde","Rotenberg, Lúcia","Cadernos de Saúde Pública; 20(6); 1730-1731","Cadernos de Saúde Pública","Inglês, Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600032&lang=pt" 
"S0102-311X2004000600039-spa","Impacto da vacinação em massa contra a doença meningocócica na epidemia da década de 70","Barata, Rita Barradas","Cadernos de Saúde Pública; 20(6); 1762-1763","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600039&lang=pt" 
"S0102-311X2004000600038-spa","Breastfeeding patterns in Rio Branco, Acre, Brazil: a survey of reasons for weaning","Wayland, Coral","Cadernos de Saúde Pública; 20(6); 1757-1761","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600038&lang=pt" 
"S0102-311X2004000600034-spa","What happens to the body when one works at night?","Moreno, Claudia Roberta de Castro, Louzada, Fernando Mazzilli","Cadernos de Saúde Pública; 20(6); 1739-1745","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600034&lang=pt" 
"S0102-311X2004000600033-spa","What do petrochemical workers, healthcare workers, and truck drivers have in common? Evaluation of sleep and alertness in Brazilian shiftworkers","Fischer, Frida Marina","Cadernos de Saúde Pública; 20(6); 1732-1738","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600033&lang=pt" 
"S0102-311X2004000600031-spa","Distribuição espacial da leptospirose no Município do Rio de Janeiro, Brasil, ao longo dos anos de 1996-1999","Tassinari, Wagner de Souza, Pellegrini, Débora da Cruz Payão, Sabroza, Paulo Chagastelles, Carvalho, Marilia Sá","Cadernos de Saúde Pública; 20(6); 1721-1729","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600031&lang=pt" 
"S0102-311X2004000600030-spa","O desafio da aplicação da metodologia de captura-recaptura na vigilância do diabetes mellitus em idosos: lições de uma experiência no Brasil","Coeli, Cláudia Medina, Coutinho, Evandro Silva Freire, Veras, Renato Peixoto","Cadernos de Saúde Pública; 20(6); 1709-1720","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000600030&lang=pt" 
"S1413-24782004000300001-scl","Editorial","","Revista Brasileira de Educação; (27); 3-4","Revista Brasileira de Educação","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782004000300001&lang=pt" 
