"S0104-66322001000100011-scl","Single - and multi-component liquid phase adsorption measurements by headspace chromatography","Torres, A.E.B., Neves, S.B., Abreu, J.C.N., Cavalcante Jr., C.L., Ruthven, D.M.","Brazilian Journal of Chemical Engineering; 18(1); 121-125","Brazilian Journal of Chemical Engineering","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322001000100011&lang=pt" 
"S1517-83822001000100008-scl","Antilisterial activity of lactic acid bacteria isolated from vacuum-packaged brazilian meat and meat products","Martinis, Elaine C.P. De, Públio, Márcia R.P., Santarosa, Priscila R., Freitas, Flávia Z.","Brazilian Journal of Microbiology; 32(1); 32-37","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000100008&lang=pt" 
"S1517-83822001000100010-scl","Influence of bacteriocins produced by Lactobacillus plantarum BN in the shelf-life of refrigerated bovine meat","Fiorentini, Ângela M., Sant&#039;Anna, Ernani S., Porto, Anna C.S., Mazo, Jaciara Z., Franco, Bernadette D.G.M.","Brazilian Journal of Microbiology; 32(1); 42-46","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000100010&lang=pt" 
"S1517-83822001000100016-scl","Measles serodiagnosis: production and evaluation of the IgM-measles ELISA IAL reagent","Hoshino-Shimizu, Sumie, Vaz-de-Lima, Lourdes Rehder de Andrade, Oliveira, Maria Isabel de, Pereira, Carlos Augusto, Moura, Anísio de, Mendonça, Ronaldo Zucatelli","Brazilian Journal of Microbiology; 32(1); 70-75","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000100016&lang=pt" 
"S0102-76382001000100005-scl","Baixas doses de óxido nítrico na seleção dos pacientes candidatos a transplante cardíaco com hipertensão pulmonar","MEJIA, Juan Alberto Cosquillo, PINTO Jr., Valdester Cavalcante, BARROSO, Haroldo Brasil, MESQUITA, Fernando Antônio, CARVALHO Jr., Waldomiro, CASTELO BRANCO, José Matos Brito, SOUZA, Flávio José Rocha, VIANA, Maria Corina Amaral, SOUSA, Patrícia Lopes, SOUSA NETO, João David","Brazilian Journal of Cardiovascular Surgery; 16(1); 28-34","Brazilian Journal of Cardiovascular Surgery","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382001000100005&lang=pt" 
"S0102-76382001000100006-scl","Preparo do ventrículo subpulmonar através de dois diferentes modelos ajustáveis de bandagem do tronco pulmonar: estudo experimental","CANÊO, Luiz Fernando, DIAS, Carlos A., ASSAD, Renato Sammy, ABDUCH, Maria Cristina Donadio, AIELLO, Vera Demarchi, MOREIRA, Luiz Felipe Pinho, LOURENÇO FILHO, Domingos D., STOLF, Noedir A. G.","Brazilian Journal of Cardiovascular Surgery; 16(1); 35-48","Brazilian Journal of Cardiovascular Surgery","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382001000100006&lang=pt" 
"S0102-76382001000100002-scl","Influência do pré-condicionamento isquêmico na proteção miocárdica em revascularização do miocárdio com pinçamento intermitente da aorta","PÊGO-FERNANDES, Paulo M., JATENE, Fabio B., KWASNICKA, Karina, HUEB, Alexandre Ciamppina, GENTIL, André Felix, COELHO, Fabrício Ferreira, STOLF, Noedir A. G.","Brazilian Journal of Cardiovascular Surgery; 16(1); 7-13","Brazilian Journal of Cardiovascular Surgery","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382001000100002&lang=pt" 
"S1517-83822001000100003-scl","Susceptibility of Saccharomyces cerevisiae and lactic acid bacteria from the alcohol industry to several antimicrobial compounds","Oliva-Neto, Pedro de, Yokoya, Fumio","Brazilian Journal of Microbiology; 32(1); 10-14","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000100003&lang=pt" 
"S0716-078X2001000000001-chl","PREFACIO","WALKER B, LAURA","Revista chilena de historia natural; 74(1); 3-3","Revista chilena de historia natural","Espanhol","2001","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2001000000001&lang=pt" 
"S1020-49892001000300002-spa","What&#039;s being used at home: a household pesticide survey","Bass, Judith K., Ortega, Luis, Rosales, Cecilia, Petersen, Norman J., Philen, Rossanne M.","Revista Panamericana de Salud Pública; 9(3); 138-144","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300002&lang=pt" 
"S1020-49892001000300004-spa","Attitudes and beliefs about environmental hazards in three diverse communities in Texas on the border with Mexico","Byrd, Theresa L., VanDerslice, James, Peterson, Susan K.","Revista Panamericana de Salud Pública; 9(3); 154-160","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300004&lang=pt" 
"S1020-49892001000300005-spa","Diagnóstico da hepatite C na prática médica: revisão da literatura","Brandão, Ajacio Bandeira de Mello, Fuchs, Sandra Costa, Silva, Mauro Alberto dos Anjos, Emer, Letícia Fanck","Revista Panamericana de Salud Pública; 9(3); 161-168","Revista Panamericana de Salud Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300005&lang=pt" 
"S1020-49892001000300015-spa","¿Propicia la resistencia medicamentosa y las recaídas el tratamiento breve con antimaláricos?","Kroeger, Axel","Revista Panamericana de Salud Pública; 9(3); 202-203","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300015&lang=pt" 
"S1020-49892001000300010-spa","Los problemas de salud de las personas sin hogar","","Revista Panamericana de Salud Pública; 9(3); 191-192","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300010&lang=pt" 
"S1020-49892001000300016-spa","Respuesta","Bergonzoli, Gustavo","Revista Panamericana de Salud Pública; 9(3); 203-204","Revista Panamericana de Salud Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300016&lang=pt" 
"S1020-49892001000300001-spa","Environmental risks: dealing with the known and the unknown","O&#039;Rourke, Mary Kay, Campbell, Carlos C.","Revista Panamericana de Salud Pública; 9(3); 135-137","Revista Panamericana de Salud Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892001000300001&lang=pt" 
"S0004-282X2001000100001-scl","Nota editoral","Spina-França, Antonio","Arquivos de Neuro-Psiquiatria; 59(1); -","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100001&lang=pt" 
"S0004-282X2001000100035-scl","","","Arquivos de Neuro-Psiquiatria; 59(1); 152-152","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100035&lang=pt" 
"S0004-282X2001000100034-scl","","SCOLA, ROSANA HERMINIA","Arquivos de Neuro-Psiquiatria; 59(1); 150-151","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100034&lang=pt" 
"S0004-282X2001000100033-scl","","KOUYOUMDJIAN, JOÃO ARIS","Arquivos de Neuro-Psiquiatria; 59(1); 149-150","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100033&lang=pt" 
"S0004-282X2001000100002-scl","Is the number of microembolic signals related to neurologic outcome in coronary bypass surgery?","Malheiros, Suzana M. F., Massaro, Ayrton R., Gabbai, Alberto A., Pessa, Clodualdo J. N., Gerola, Luis R., Branco, João N. R., Lira Filho, Edgar B., Christofalo, Dejaldo M. J., Federico, Darwin, Carvalho, Antonio C., Buffolo, Enio","Arquivos de Neuro-Psiquiatria; 59(1); 1-5","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100002&lang=pt" 
"S0004-282X2001000100003-scl","Familial cancer: depressed NK-cell cytotoxicity in healthy and cancer affected members","Montelli, Terezinha C.B., Peraçoli, Maria Terezinha S., Gabarra, Roberto C., Soares, Angela M.V.C., Kurokawa, Cilmery Suemi","Arquivos de Neuro-Psiquiatria; 59(1); 6-10","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100003&lang=pt" 
"S0004-282X2001000100004-scl","APOE epsilon4 and Alzheimer&#039;s disease: positive association in a Colombian clinical series and review of the Latin-American studies","Jacquier, Martine, Arango, Diana, Villareal, Elsa, Torres, Orlando, Serrano, Martha Lucia, Cruts, Marc, Montañes, Patricia, Cano, Carlos, Rodriguez, Maria Nelcy, Serneels, Sally, Van Broeckhoven, Christine","Arquivos de Neuro-Psiquiatria; 59(1); 11-17","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100004&lang=pt" 
"S0004-282X2001000100031-scl","Educação continuada em neurologia pela INTERNET","Takayanagui, Osvaldo M., Rabello, Getúlio D., Ribeiro, Maria Valeriana M., Sá, Paulo N. D. de, Silvado, Carlos E. S., Souza, Sebastião E. M., Cavalcante, José L. S., Low, Roberto, Guardiola, Ana, Carvalho, João José F.","Arquivos de Neuro-Psiquiatria; 59(1); 142-147","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100031&lang=pt" 
"S0004-282X2001000100010-scl","Oral lysine clonixinate in the acute treatment of migraine: a double-blind placebo-controlled study","Krymchantowski, Abouch V., Barbosa, Jackeline S., Cheim, Celia, Alves, Luiz A.","Arquivos de Neuro-Psiquiatria; 59(1); 46-49","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100010&lang=pt" 
"S0004-282X2001000100011-scl","Quantitative study of the myenteric plexus of the stomach of rats with streptozotocin-induced diabetes","Fregonesi, Cristina Elena Prado Teles, Miranda-Neto, Marcílio Hubner de, Molinari, Sônia Lucy, Zanoni, Jacqueline Nelisis","Arquivos de Neuro-Psiquiatria; 59(1); 50-53","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100011&lang=pt" 
"S0004-282X2001000100013-scl","Relações cranioencefálicas das veias de Trolard e de Labbé: aplicações neurocirúrgicas","Gusmão, Sebastião, Reis, Cassius, Silveira, Roberto Leal","Arquivos de Neuro-Psiquiatria; 59(1); 60-64","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100013&lang=pt" 
"S0004-282X2001000100014-scl","Localização dos sulcos e giros da face súpero-lateral do cérebro na tomografia computadorizada e na ressonância magnética","Gusmão, Sebastião, Ribas, Guilherme Carvalhal, Silveira, Roberto Leal, Tazinaffo, Uedsom","Arquivos de Neuro-Psiquiatria; 59(1); 65-70","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100014&lang=pt" 
"S0004-282X2001000100030-scl","Anastomose entre a artéria carótida externa e a artéria carótida interna supraclinóidea utilizando enxerto de veia safena para tratamento de aneurisma gigante do segmento cavernoso da carótida interna: relato de caso","Azevedo Filho, Hildo, Martins, Carolina, Carvalho, Antonio, Geraldo, Sá, Grassi, Giovanni, Cardoso, Claudiana, Vilaça, Gilberto, Rodrigues, Cícero","Arquivos de Neuro-Psiquiatria; 59(1); 138-141","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100030&lang=pt" 
"S0004-282X2001000100019-scl","Utilização da algometria de pressão na determinação dos limiares de percepção dolorosa trigeminal em voluntários sadios: um novo protocolo de estudos","Piovesan, Elcio Juliato, Tatsui, Claudio Estevão, Kowacs, Pedro André, Lange, Marcos Cristiano, Pacheco, Carlos, Werneck, Lineu Cesar","Arquivos de Neuro-Psiquiatria; 59(1); 92-96","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100019&lang=pt" 
"S0004-282X2001000100018-scl","Esclerose múltipla: correlação clínico-laboratorial","Puccioni-Sohler, Marzia, Lavrado, Fabiola Passeri, Bastos, Reizer Reis Gonçalves, Brandão, Carlos Otávio, Papaiz-Alvarenga, Regina","Arquivos de Neuro-Psiquiatria; 59(1); 89-91","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100018&lang=pt" 
"S0004-282X2001000100027-scl","Menkes disease: case report of an uncommon presentation with white matter lesions","Santos, Lúcia Maria Guimarães, Teixeira, Carla da Silva, Vilanova, Luiz Celso Pereira, Micheletti, Cecilia, Mendes, Carmem Silvia Curiati, Borri, Maria Lucia, Martins, Ana Maria","Arquivos de Neuro-Psiquiatria; 59(1); 125-127","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100027&lang=pt" 
"S0004-282X2001000100021-scl","Cistos de bolsa de Rathke: diagnóstico e tratamento","Rodrigues, Flávio Freinkel, Cappabianca, Paolo, Violante, Alice Helena Dutra","Arquivos de Neuro-Psiquiatria; 59(1); 101-105","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100021&lang=pt" 
"S0004-282X2001000100024-scl","Cerebral aneurysmal dilatation in an infant with perinatally acquired HIV infection and HSV encephalitis","Nunes, Magda Lahorgue, Pinho, Ana Paula Silveira, Sfoggia, Ana","Arquivos de Neuro-Psiquiatria; 59(1); 116-118","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100024&lang=pt" 
"S0004-282X2001000100023-scl","A rare case of intramedullary lipoma associated with cyst","Falavigna, Asdrubal, Segatto, Ana Claudia, Salgado, Karine","Arquivos de Neuro-Psiquiatria; 59(1); 112-115","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100023&lang=pt" 
"S0004-282X2001000100026-scl","Worsening of parkinsonism after the use of veralipride for treatment of menopause: case report","Teive, Helio A. G., Sa, Daniel S.","Arquivos de Neuro-Psiquiatria; 59(1); 123-124","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100026&lang=pt" 
"S0004-282X2001000100029-scl","Tratamento cirúrgico da fratura do côndilo occipital: relato de caso","Gusmão, Sebastião Silva, Silveira, Roberto Leal, Arantes, Aluízio","Arquivos de Neuro-Psiquiatria; 59(1); 134-137","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100029&lang=pt" 
"S0004-282X2001000100032-scl","","SILVA, LUIS FERNANDO GARCIAS DA","Arquivos de Neuro-Psiquiatria; 59(1); 149-149","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100032&lang=pt" 
"S0004-282X2001000100005-scl","Determination of soluble ICAM-1 and TNFalphaR in the cerebrospinal fluid and serum levels in a population of Brazilian patients with relapsing-remitting multiple sclerosis","Alves-Leon, Soniza Vieira, Batista, Elizabeth, Papais-Alvarenga, Regina, Quírico-Santos, Thereza","Arquivos de Neuro-Psiquiatria; 59(1); 18-22","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100005&lang=pt" 
"S0004-282X2001000100006-scl","Interictal hyposexuality in male patients with epilepsy","Silveira, Diosely C., Souza, Elizabeth A. P. de, Carvalho, José F., Guerreiro, Carlos A. M.","Arquivos de Neuro-Psiquiatria; 59(1); 23-28","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100006&lang=pt" 
"S0004-282X2001000100007-scl","Hemiparetic cerebral palsy: etiological risk factors and neuroimaging","Piovesana, Ana Maria Sedrez Gonzaga, Moura-Ribeiro, Maria Valeriana Leme de, Zanardi, Verônica de Araújo, Gonçalves, Vanda Maria Gimenes","Arquivos de Neuro-Psiquiatria; 59(1); 29-34","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100007&lang=pt" 
"S0004-282X2001000100008-scl","Epilepsy in children with cerebral palsy","Bruck, Isac, Antoniuk, Sérgio Antônio, Spessatto, Adriane, Bem, Ricardo Schmitt de, Hausberger, Romeu, Pacheco, Carlos Gustavo","Arquivos de Neuro-Psiquiatria; 59(1); 35-39","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100008&lang=pt" 
"S0004-282X2001000100009-scl","Sudden unexpected, unexplained death in epilepsy autopsied patients","Antoniuk, Sergio A., Oliva, Lubomira V., Bruck, Isac, Malucelli, Mariana, Yabumoto, Silvia, Castellano, Jeferson Luis","Arquivos de Neuro-Psiquiatria; 59(1); 40-45","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100009&lang=pt" 
"S0004-282X2001000100012-scl","Regional differences in the number and type of myenteric neurons of the ileum of rats: a comparison of techniques of the neuronal evidentiation","Miranda-Neto, Marcílio Hubner, Molinari, Sonia Lucy, Natali, Maria Raquel Marçal, Sant&#039;Ana, Debora de Melo Gonçalves","Arquivos de Neuro-Psiquiatria; 59(1); 54-59","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100012&lang=pt" 
"S0004-282X2001000100015-scl","Tuberculose do sistema nervoso central em crianças: 1. Apresentação clínica e laboratorial","Gusmão Filho, Fernando A. R. de, Marques, Heloísa H. de S., Marques-Dias, Maria Joaquina, Ramos, Sônia R. T. da S.","Arquivos de Neuro-Psiquiatria; 59(1); 71-76","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100015&lang=pt" 
"S0004-282X2001000100016-scl","Tuberculose do sistema nervoso central em crianças: 2. Tratamento e evolução","Gusmão Filho, Fernando A. R. de, Marques-Dias, Maria Joaquina, Marques, Heloísa H. de S., Ramos, Sônia R. T. da S.","Arquivos de Neuro-Psiquiatria; 59(1); 77-82","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100016&lang=pt" 
"S0004-282X2001000100017-scl","Síndrome do X frágil: estudo caso-controle envolvendo pacientes pré e pós-puberais com diagnóstico confirmado por análise molecular","Boy, Raquel, Correia, Patrícia Santana, Llerena, Juan Clinton, Machado-Ferreira, Maria do Carmo, Pimentel, Márcia Mattos Gonçalves","Arquivos de Neuro-Psiquiatria; 59(1); 83-88","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100017&lang=pt" 
"S0004-282X2001000100020-scl","O uso da toxina botulínica no tratamento da distonia laríngea (disfonia espasmódica): estudo preliminar com doze pacientes","Teive, Hélio A. G., Scola, Rosana H., Werneck, Lineu C., Quadros, Anibal de, Gasparetto, Emerson L., Sá, Daniel S., Brandi, Ivar V., Macedo Filho, Evaldo D.","Arquivos de Neuro-Psiquiatria; 59(1); 97-100","Arquivos de Neuro-Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100020&lang=pt" 
"S0004-282X2001000100022-scl","Surgical management of Guyon&#039;s canal syndrome, an ulnar nerve entrapment at the wrist: report of two cases","Aguiar, Paulo Henrique, Bor-Seng-Shu, Edson, Gomes-Pinto, Fernando, Almeida- Leme, Ricardo Jose de, Freitas, Alexandre Bruno R., Martins, Roberto S., Nakagawa, Edison S., Tedesco-Marchese, Antonio J.","Arquivos de Neuro-Psiquiatria; 59(1); 106-111","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100022&lang=pt" 
"S0004-282X2001000100025-scl","Inflammatory myopathy on HTLV-I infection: case report","Scola, Rosana Herminia, Werneck, Lineu César, Heinig, Marcelo Eduardo, Milano, Jerônimo Buzetti, Almeida, Sérgio Monteiro de, Arruda, Walter O.","Arquivos de Neuro-Psiquiatria; 59(1); 119-122","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100025&lang=pt" 
"S0004-282X2001000100028-scl","Classic Pick&#039;s disease type with ubiquitin-positive and tau-negative inclusions: case report","Brito-Marques, Paulo Roberto de, Mello, Roberto Vieira de, Montenegro, Luciano","Arquivos de Neuro-Psiquiatria; 59(1); 128-133","Arquivos de Neuro-Psiquiatria","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2001000100028&lang=pt" 
"S1517-74912001000100001-scl","Editorial","Birman, Esther Goldenberg","Pesquisa Odontológica Brasileira; 15(1); -","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100001&lang=pt" 
"S1517-74912001000100003-scl","Utilização de frutooligossacarídeo por estreptococos mutans in vitro","LINARDI, Myrna Maria, ROSA, Odila Pereira da Silva, BUZALAF, Marília Afonso Rabelo, TORRES, Sérgio Aparecido","Pesquisa Odontológica Brasileira; 15(1); 12-17","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100003&lang=pt" 
"S1517-74912001000100004-scl","Avaliação in vitro da atividade antibacteriana da água ozonizada frente ao Staphylococcus aureus","VELANO, Helena Engel, NASCIMENTO, Luiz Carlos do, BARROS, Letízia Monteiro de, PANZERI, Heitor","Pesquisa Odontológica Brasileira; 15(1); 18-22","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100004&lang=pt" 
"S1517-74912001000100008-scl","Efeito da anti-sepsia da ferida cirúrgica alveolar sobre o crescimento bacteriano em fios de sutura de algodão","SOARES, Ulysses Nicida, ITO, Izabel Yoko, ROCHA BARROS, Valdemar Mallet da","Pesquisa Odontológica Brasileira; 15(1); 41-46","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100008&lang=pt" 
"S1517-74912001000100009-scl","Bacteroides forsythus: sensibilidade a antimicrobianos em amostras de pacientes portadores de periodontite","LOTUFO, Roberto Fraga Moreira, PANNUTI, Claudio Mendes, SARAIVA, Maria da Conceição","Pesquisa Odontológica Brasileira; 15(1); 47-50","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100009&lang=pt" 
"S1517-74912001000100010-scl","Necessidade de tratamento periodontal avaliada pelo CPITN e sua relação com a qualidade de acabamento cervical das restaurações","NOGUEIRA-FILHO, Getúlio da Rocha, STEFANI, Cristine M., CASATI, Márcio Z., NAKAI, Celina M., PLAZA, Carla A. S., NOCITI Jr., Francisco H., SALLUM, Enilson A., TOLEDO, Sérgio de","Pesquisa Odontológica Brasileira; 15(1); 51-55","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100010&lang=pt" 
"S1517-74912001000100011-scl","Avaliação de três métodos radiográficos (periapical convencional, periapical digital e panorâmico) no diagnóstico de lesões apicais produzidas artificialmente","ALMEIDA, Solange Maria de, BÓSCOLO, Frab Norberto, HAITER NETO, Francisco, SANTOS, Júlio César Bento dos","Pesquisa Odontológica Brasileira; 15(1); 56-63","Pesquisa Odontológica Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-74912001000100011&lang=pt" 
"S1516-44462001000100010-scl","Transtorno da compulsão alimentar periódica e transtorno obsessivo-compulsivo: partes de um mesmo espectro?","Papelbaum, Marcelo, Appolinário, José Carlos","Revista Brasileira de Psiquiatria; 23(1); 38-40","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100010&lang=pt" 
"S1516-44462001000100015-scl","","Hounie, Ana Gabriela","Revista Brasileira de Psiquiatria; 23(1); 56-56","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100015&lang=pt" 
"S1516-44462001000100003-scl","Prevenção da dependência da nicotina: uma prioridade de saúde pública","Raw, Martin, Laranjeira, Ronaldo","Revista Brasileira de Psiquiatria; 23(1); 7-8","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100003&lang=pt" 
"S1516-44462001000100002-scl","A Associação Brasileira de Psiquiatria e a Reforma da Assistência Psiquiátrica no Brasil&lt;A NAME=&quot;titulo&quot;&gt;&lt;/A&gt;","Jorge, Miguel R, França, Josimar MF","Revista Brasileira de Psiquiatria; 23(1); 3-6","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100002&lang=pt" 
"S1516-44462001000100001-scl","Projeto Delgado, Substitutivo Rocha ou uma lei melhor?","Gentil, Valentim","Revista Brasileira de Psiquiatria; 23(1); 1-2","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100001&lang=pt" 
"S1516-44462001000100009-scl","Professor José Leme Lopes: mestre exemplar","Bastos, Othon","Revista Brasileira de Psiquiatria; 23(1); 36-37","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100009&lang=pt" 
"S1516-44462001000100007-scl","A psiquiatria na época de Freud: evolução do conceito de psicose em psiquiatria","Lopes, José Leme","Revista Brasileira de Psiquiatria; 23(1); 28-33","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100007&lang=pt" 
"S1516-44462001000100006-scl","Influência da percepção do peso e do índice de massa corporal nos comportamentos alimentares anormais","Nunes, Maria Angélica, Olinto, Maria Teresa A, Barros, Fernando C, Camey, Suzi","Revista Brasileira de Psiquiatria; 23(1); 21-27","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100006&lang=pt" 
"S1516-44462001000100008-scl","Recidiva criminal em 100 internos do Manicômio Judiciário de Franco da Rocha","Moscatello, Roberto","Revista Brasileira de Psiquiatria; 23(1); 34-35","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100008&lang=pt" 
"S1516-44462001000100013-scl","Comentário sobre os encontros de Ulysses Vianna Filho com Franco Basaglia","Figueiredo, Gabriel R","Revista Brasileira de Psiquiatria; 23(1); 54-54","Revista Brasileira de Psiquiatria","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462001000100013&lang=pt" 
