"S0365-94021999000300012-chl","Estandarización de la ELISA IgM e IgA para el inmunodiagnóstico de la triquinosis humana","Contreras, María del C., Acevedo, Elsa, Aguilera, Susana, Sandoval, Lea, Salinas, Patricia","Boletín chileno de parasitología; 54(3-4); 104-109","Boletín chileno de parasitología","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-94021999000300012&lang=pt" 
"S0370-41061999000400005-chl","Un análisis retrospectivo de cavernomatosis  de la vena porta en Chile: II. Hemorragia,  tratamiento y pronóstico","Harris D., Paul, Brinck M., Patricio","Revista chilena de pediatría; 70(4); 294-299","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400005&lang=pt" 
"S0370-41061999000400006-chl","Composición corporal de neonatos  con alteraciones en el crecimiento fetal","Mardones S., Francisco, Bastías S., Gabriel, Farías J., Marcelo, Dinamarca V., Raúl, Olavarría M., Fernando, Rada G., Gabriel, Rojas G., Alvaro, Rojas G., Pamela","Revista chilena de pediatría; 70(4); 300-305","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400006&lang=pt" 
"S0370-41061999000400007-chl","Estenosis traqueal congénita. Reparación con injerto de pericardio, en by pass  cardiopulmonar: Reporte de caso clínico","Patricio Varela, B., Stephan Haecker, D., Oscar Herrera, G., Oscar Fielbaum, C., Waldo Osorio, C.","Revista chilena de pediatría; 70(4); 306-310","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400007&lang=pt" 
"S0370-41061999000400008-chl","Fisura media cervical","Morovic I., C. Gloria, Vidal T., Claudia","Revista chilena de pediatría; 70(4); 311-313","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400008&lang=pt" 
"S0370-41061999000400009-chl","Tamaño muestral en estudios biomédicos","Duffau T., Gastón","Revista chilena de pediatría; 70(4); 314-324","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400009&lang=pt" 
"S0370-41061999000400010-chl","Caso clínico-radiológico para diagnóstico","Muse R., Luis E., Sánchez D., Ignacio, García B., Cristián","Revista chilena de pediatría; 70(4); 325-328","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400010&lang=pt" 
"S0370-41061999000400011-chl","Epistaxis en el niño: Enfoque del hematólogo","BECKER K., ANA","Revista chilena de pediatría; 70(4); 329-331","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400011&lang=pt" 
"S0370-41061999000400012-chl","Enfoque de la hematuria en pediatría","BIDEGAIN S., MARÍA ANTONIA","Revista chilena de pediatría; 70(4); 332-334","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400012&lang=pt" 
"S0370-41061999000400013-chl","Ingestión de cuerpos extraños","ALLIENDE G., FRANCISCO, ARANCIBIA S., MARÍA EUGENIA","Revista chilena de pediatría; 70(4); 335-336","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400013&lang=pt" 
"S0370-41061999000400014-chl","Manejo inicial de las quemaduras","Aguayo M., Belisario","Revista chilena de pediatría; 70(4); 337-347","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400014&lang=pt" 
"S0370-41061999000400015-chl","Etica en la atención de urgencia","Grez L., Lionel","Revista chilena de pediatría; 70(4); 348-350","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400015&lang=pt" 
"S0370-41061999000400017-chl","Páginas Web recomendadas en la Internet","Cosoi P., Eduardo","Revista chilena de pediatría; 70(4); 355-358","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400017&lang=pt" 
"S0370-41061999000400018-chl","Leche Purita Fortificada en la alimentación infantil","","Revista chilena de pediatría; 70(4); 359-362","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400018&lang=pt" 
"S0370-41061999000400019-chl","Decálogo de la buena práctica médica","","Revista chilena de pediatría; 70(4); 363-363","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400019&lang=pt" 
"S0370-41061999000400020-chl","ANUNCIOS","","Revista chilena de pediatría; 70(4); 363-364","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400020&lang=pt" 
"S0370-41061999000400021-chl","NOTICIAS","","Revista chilena de pediatría; 70(4); 364-364","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400021&lang=pt" 
"S0370-41061999000400022-chl","NUEVOS SOCIOS","","Revista chilena de pediatría; 70(4); 364-364","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400022&lang=pt" 
"S0370-41061999000400016-chl","Intoxicaciones en pediatría: Manejo general","Paris M., Enrique","Revista chilena de pediatría; 70(4); 351-353","Revista chilena de pediatría","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061999000400016&lang=pt" 
"S0716-27901999019200001-chl","Premio &quot;Academia&quot; para la Revista Musical Chilena","","Revista musical chilena; 53(192); 7-7","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200001&lang=pt" 
"S0716-27901999019200002-chl","Editorial","Merino, Luis","Revista musical chilena; 53(192); 9-11","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200002&lang=pt" 
"S0716-27901999019200003-chl","Relaciones conceptuales entre musicología e historia: análisis de una investigación musicológica desde  la teoría de la historia","Musri, Fátima Graciela","Revista musical chilena; 53(192); 13-26","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200003&lang=pt" 
"S0716-27901999019200004-chl","El Libro Sesto de Maria Antonia Palacios, c. 1790: Un manuscrito musical chileno","Marchant, Guillermo","Revista musical chilena; 53(192); 27-46","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200004&lang=pt" 
"S0716-27901999019200005-chl","Música y cotidianeidad en el Convento de la  Recoleta Dominicana de Santiago de Chile  en la primera mitad del siglo 19","Rondón, Víctor","Revista musical chilena; 53(192); 47-74","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200005&lang=pt" 
"S0716-27901999019200006-chl","&amp;iquest;Profesor de música o profesor de instrumento? &amp;iquest;Música histórica o  Música contemporánea? &amp;iquest;Conservación o cambio?","Concha Molinari, Olivia","Revista musical chilena; 53(192); 75-77","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200006&lang=pt" 
"S0716-27901999019200007-chl","Reflexiones acerca de la carrera de Interpretación Musical","Orlandini, Luis","Revista musical chilena; 53(192); 78-79","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200007&lang=pt" 
"S0716-27901999019200008-chl","Algunas reflexiones sobre la metodología de la enseñanza del saxofón en la Facultad de Artes de la Universidad de Chile","Villafruela, Miguel","Revista musical chilena; 53(192); 79-83","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200008&lang=pt" 
"S0716-27901999019200009-chl","La experiencia del Magister en Artes con mención en Musicología de  la Facultad de Artes de la Universidad de Chile: algunas reflexiones  en torno a la definición de un campo unitario musicológico","Martínez, Jorge","Revista musical chilena; 53(192); 83-90","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200009&lang=pt" 
"S0716-27901999019200010-chl","Compositores chilenos en el país","","Revista musical chilena; 53(192); 91-98","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200010&lang=pt" 
"S0716-27901999019200011-chl","Música chilena en el exterior","","Revista musical chilena; 53(192); 99-101","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200011&lang=pt" 
"S0716-27901999019200012-chl","Otras noticias","","Revista musical chilena; 53(192); 101-105","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200012&lang=pt" 
"S0716-27901999019200013-chl","Debates / Cadernos do programa de pós-graduaçao em música","Marchant E., Guillermo J.","Revista musical chilena; 53(192); 106-107","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200013&lang=pt" 
"S0716-27901999019200014-chl","Juan Mouras: Guitarra clásica","García, Fernando","Revista musical chilena; 53(192); 107-108","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200014&lang=pt" 
"S0716-27901999019200015-chl","Música contemporánea para arpa chilena","Grandela del Río, Julia","Revista musical chilena; 53(192); 108-109","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200015&lang=pt" 
"S0716-27901999019200016-chl","Chilenías de cielo y tierra: En palabra y música","Grandela del Río, Julia","Revista musical chilena; 53(192); 109-110","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200016&lang=pt" 
"S0716-27901999019200017-chl","Violoncello y piano: Descubriendo la arcana musical chilena del nuevo milenio","Barraza Jeraldo, Vladimir","Revista musical chilena; 53(192); 110-110","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200017&lang=pt" 
"S0716-27901999019200018-chl","Federico Heinlein: Compositor chileno","Guerra Rojas, Cristián","Revista musical chilena; 53(192); 111-111","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200018&lang=pt" 
"S0716-27901999019200019-chl","Música de arte","Matthey Correa, Gabriel","Revista musical chilena; 53(192); 111-113","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200019&lang=pt" 
"S0716-27901999019200020-chl","Por qué cantamos","Merino, Luis","Revista musical chilena; 53(192); 113-114","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200020&lang=pt" 
"S0716-27901999019200021-chl","La influencia de Guillermo Frick en la historia musical de Valdivia","Barraza Jeraldo, Vladimir","Revista musical chilena; 53(192); 116-117","Revista musical chilena","Espanhol","1999","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27901999019200021&lang=pt" 
"S0103-90161999000300006-scl","Biologia de Anticarsia gemmatalis Hübner, 1818 (Lepidoptera: Noctuidae) na cultura da soja","Magrini, Eliana Aparecida, Botelho, Paulo Sérgio Machado, Silveira Neto, Sinval","Scientia Agricola; 56(3); 547-555","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300006&lang=pt" 
"S0103-90161999000300009-scl","Desempenho fisiológico e sanidade de sementes de trigo submetidas a tratamentos de hidratação/desidratação","Motta, Carlos Augusto Pereira, Silva, Walter Rodrigues da","Scientia Agricola; 56(3); 571-580","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300009&lang=pt" 
"S0103-90161999000300011-scl","Diversidade inter- e intra-específica e uso de análise multivariada para morfologia da mandioca (Manihot esculenta Crantz): um estudo de caso","Peroni, Nivaldo, Martins, Paulo Sodero, Ando, Akihiko","Scientia Agricola; 56(3); 587-595","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300011&lang=pt" 
"S0103-90161999000300012-scl","Eficiência do uso da radiação e índice de colheita em trigo submetido a estresse hídrico em diferentes estádios de desenvolvimento","Moreira, Mauricio Alves, Angulo Filho, Rubens, Rudorff, Bernardo Friedrich Theodor","Scientia Agricola; 56(3); 597-603","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300012&lang=pt" 
"S0103-90161999000300018-scl","Matéria seca, digestibilidade in vitro e composição químico-bromatológica do capim (Paspalum notatum ) cv. &#039;tifton 9&#039; com diferentes idades","Vendramini, João Maurício Bueno, Haddad, Cláudio Maluf, Castro, Flávio Geraldo Ferreira, Vieira, Andrea Campmany, Heisecke, Osvaldo Ruben Peralta, Tamassia, Luis Fernando Monteiro","Scientia Agricola; 56(3); 637-644","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300018&lang=pt" 
"S0103-90161999000300024-scl","Produção de matéria seca, valor nutritivo e a maturidade de Digitaria decumbens Stent. cv. transvala","Haddad, Cláudio Maluf, Daiub, José Alfredo Salinas, Castro, Flávio Geraldo Ferreira, Tamassia, Luis Fernando Monteiro","Scientia Agricola; 56(3); 681-688","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300024&lang=pt" 
"S0103-90161999000300034-scl","Características de produção e valor nutritivo do capim Pensacola (Paspalum notatum Fluegge var. saurae Parodi) em função da idade de corte","Haddad, Cláudio Maluf, Domingues, José Luiz, Castro, Flávio Geraldo Ferreira, Tamassia, Luis Fernando Monteiro","Scientia Agricola; 56(3); 753-761","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300034&lang=pt" 
"S0103-90161999000300008-scl","Curvas pressão-volume e expansão foliar em cultivares de algodoeiro submetidos à défcit hídrico","Marur, Celso Jamil","Scientia Agricola; 56(3); 563-569","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300008&lang=pt" 
"S0103-90161999000300020-scl","Métodos para avaliação da qualidade fisiológica de sementes de feijão vigna","Bias, Antonieta Laurinda Francisco, Tillmann, Maria Ângela André, Villela, Francisco Amaral, Zimmer, Gilberto Jaime","Scientia Agricola; 56(3); 651-660","Scientia Agricola","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90161999000300020&lang=pt" 
"S1516-14391999000300021-scl","Structure and magnetic properties of granular NiZn-ferrite - SiO2","Albuquerque, Adriana Silva de, Ardisson, José Domingos, Bittencourt, Edison, Macedo, Waldemar Augusto de Almeida","Materials Research; 2(3); 235-238","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300021&lang=pt" 
"S1516-14391999000300020-scl","A comparative study of NiZn ferrites modified  by the addition of cobalt","Pereira, S.L., Pfannes, H.-D., Mendes Filho, A.A., Pinto, L.C.B. de Miranda, Chíncaro, M.A.","Materials Research; 2(3); 231-234","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300020&lang=pt" 
"S1516-14391999000300019-scl","Manufacturing and microstructural characterization of sintered nickel wicks for capillary pumps","Reimbrecht, Eduardo Gonçalves, Fredel, Márcio Celso, Bazzo, Edson, Pereira, Fernando M.","Materials Research; 2(3); 225-229","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300019&lang=pt" 
"S1516-14391999000300018-scl","Characterization of Pt/HUSY and Pt-Ni/HUSY catalysts by transmission electron microscopy","Jordão, Maura H., Valencia, Eduardo, Vicemário, Simões, Cardoso, Dilson","Materials Research; 2(3); 219-223","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300018&lang=pt" 
"S1516-14391999000300017-scl","Influence of rare earths on the sintering of zirconia-yttria","Canova, I.C., Souza, D.P.F. de, Costa, N.R., Souza, M.F. de","Materials Research; 2(3); 211-217","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300017&lang=pt" 
"S1516-14391999000300016-scl","Microstructural evolution of the al2o3-zro2 composite and its correlation with electrical conductivity","Fortulan, Carlos A., Souza, Dulcina P.F. de","Materials Research; 2(3); 205-210","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300016&lang=pt" 
"S1516-14391999000300014-scl","Influence of processing variables on the pore structure of silica gels obtained with tetraethylorthosilicate","Silva, Rúbia F., Vasconcelos, Wander L.","Materials Research; 2(3); 197-200","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300014&lang=pt" 
"S1516-14391999000300013-scl","As-cast titanium aluminides microstructure modification","Duarte, A., Viana, F., Santos, Henrique M.C.M.","Materials Research; 2(3); 191-195","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300013&lang=pt" 
"S1516-14391999000300012-scl","Complex strain paths in polycrystalline copper: microstructural aspects","Vieira, M.F., Fernandes, J.V.","Materials Research; 2(3); 185-189","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300012&lang=pt" 
"S1516-14391999000300007-scl","Controlled modification of the structure of polymer surfaces by chemically grafting inorganic species","Oréfice, Rodrigo Lambert, Brennan, Anthony","Materials Research; 2(3); 153-157","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300007&lang=pt" 
"S1516-14391999000300006-scl","An attribute-based image segmentation method","Andrade, M.C. de, Bertrand, G., Araújo, A.A. de","Materials Research; 2(3); 145-151","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300006&lang=pt" 
"S1516-14391999000300005-scl","Ostwald ripening: an approach with dynamical systems","Lameiras, F.S.","Materials Research; 2(3); 139-143","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300005&lang=pt" 
"S1516-14391999000300004-scl","Monte Carlo simulation of grain growth","Blikstein, Paulo, Tschiptschin, André Paulo","Materials Research; 2(3); 133-137","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300004&lang=pt" 
"S1516-14391999000300003-scl","Development of a methodology for microstructural description","Vasconcelos, Vanderley de, Vasconcelos, Wander L.","Materials Research; 2(3); 127-132","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300003&lang=pt" 
"S1516-14391999000300008-scl","Influence of MgO containing strontium on the structure of ceramic film formed on grain oriented silicon steel surface","Vasconcelos, Daniela C. Leite, Cesar, Maria das Graças M.M., Cunha, Marco Antônio da, Vasconcelos, Wander L.","Materials Research; 2(3); 159-164","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300008&lang=pt" 
"S1516-14391999000300010-scl","MCM-41 ordered mesoporous molecular sieves synthesis  and characterization","Melo, Rogério A.A., Giotto, Marcus V., Rocha, João, Urquieta-González, Ernesto A.","Materials Research; 2(3); 173-179","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300010&lang=pt" 
"S1516-14391999000300011-scl","Influence of &lt;FONT FACE=Symbol&gt;g&lt;/font&gt;-phase on the high- temperature  oxidation of NiAl-Fe alloys","Monteiro, Maurício de Jesus, Assunção, Fernando Rizzo, Chaoliu, Zeng","Materials Research; 2(3); 181-184","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300011&lang=pt" 
"S1516-14391999000300015-scl","Obtention of nanostructured silica glass by sol-gel process with incorporation of lead compounds","Santos, Ana Maria M., Vasconcelos, Wander L.","Materials Research; 2(3); 201-204","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300015&lang=pt" 
"S1516-14391999000300001-scl","","","Materials Research; 2(3); -","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300001&lang=pt" 
"S1516-14391999000300002-scl","Engineering of microstructures","DeHoff, R.T.","Materials Research; 2(3); 111-126","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300002&lang=pt" 
"S1516-14391999000300009-scl","Development of the microstructure of the  silicon nitride based ceramics","Bressiani, J.C., Izhevskyi, V., Bressiani, Ana H. A.","Materials Research; 2(3); 165-172","Materials Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14391999000300009&lang=pt" 
"S0001-37141999000300013-scl","Fermentation and recovery of L-glutamic acid from cassava starch hydrolysate by ion-exchange resin column","Nampoothiri, K. Madhavan, Pandey, Ashok","Revista de Microbiologia; 30(3); 258-264","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300013&lang=pt" 
"S0001-37141999000300012-scl","Killer toxin of Saccharomyces cerevisiae Y500-4L active against Fleischmann and Itaiquara commercial brands of yeast","Soares, Giselle A.M., Sato, Hélia H.","Revista de Microbiologia; 30(3); 253-257","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300012&lang=pt" 
"S0001-37141999000300009-scl","Detection of viral particles in feces of young dogs and their relationship with clinical signs","Amo, Alicia N. del, Aprea, Adriana N., Petruccelli, Miguel A.","Revista de Microbiologia; 30(3); 237-241","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300009&lang=pt" 
"S0001-37141999000300008-scl","Production of biosurfactant by hydrocarbon degrading Rhodococcus ruber and Rhodococcus erythropolis","Bicca, Flávio Correa, Fleck, Leonardo Colombo, Ayub, Marco Antônio Záchia","Revista de Microbiologia; 30(3); 231-236","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300008&lang=pt" 
"S0001-37141999000300010-scl","Adhesive properties of an outer structure of Clostridium perfringens type A isolated from piglets with with catarrhal enteritis","Teixeira, Elizabeth Pelosi, Serafim, Marlene Braide, Höfling, Maria Alice Cruz, Yamada, Aureo T., Castro, Antonio Fernando Pestana de","Revista de Microbiologia; 30(3); 242-248","Revista de Microbiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37141999000300010&lang=pt" 
"S0100-40421999000400009-scl","Determinação de Cd, Ni e Zn por espectrometria de emissão atômica com plasma indutivamente acoplado, após separação e pré-concentração em coluna contendo p-dimetilaminobenzilidenorodanina adsorvida sobre sílica gel","Azeredo, Laerte da Cunha, Azeredo, Maria Aparecida Alves, Moraes, Andréa Ribeiro de, Anastácio, Celma da Silva, Moreira, Josino Costa","Química Nova; 22(4); 512-515","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400009&lang=pt" 
"S0100-40421999000400008-scl","Estimativa por DSC das entalpias de sublimação da etilenouréia e da propilenouréia: algumas correlações empíricas envolvendo amidas e tioamidas","Farias, Robson Fernandes de","Química Nova; 22(4); 509-511","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400008&lang=pt" 
"S0100-40421999000400005-scl","Estudio de laboratorio del efecto de las concentraciones de calcio y caseína, el pH y la temperatura sobre la incorporación de proteínas lácteas al coágulo obtenido por acción enzimática","Pires, Miryam S., Alessi, Adriana, Gatti, Carlos A.","Química Nova; 22(4); 497-500","Química Nova","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400005&lang=pt" 
"S0100-40421999000400001-scl","","Alves, Oswaldo Luiz","Química Nova; 22(4); -","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400001&lang=pt" 
"S0100-40421999000400024-scl","In memorian","Massabni, Antonio Carlos, Melios, Cristo Bladimiros, Franco, Douglas Wagner","Química Nova; 22(4); 630-631","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400024&lang=pt" 
"S0100-40421999000400003-scl","Caracterização de ácidos húmicos de vermicomposto de esterco bovino compostado durante 3 e 6 meses","Landgraf, Maria Diva, Alves, Mirian Ribeiro, Silva, Sebastião Claudino da, Rezende, Maria Olímpia de Oliveira","Química Nova; 22(4); 483-486","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400003&lang=pt" 
"S0100-40421999000400007-scl","Determinação de resíduos de organoclorados em águas fluviais do município de Viçosa - MG","Chagas, Cíntia Maria, Queiroz, Maria Eliana Lopes Ribeiro de, Neves, Antônio Augusto, Queiroz, José Humberto de, Oliveira, Tânia Toledo de, Nagem, Tânus Jorge","Química Nova; 22(4); 506-508","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400007&lang=pt" 
"S0100-40421999000400014-scl","Caracterização de polimorfismo em fármacos por ressonância magnética nuclear no estado sólido","Aguiar, Mônica Regina Marques Palermo de, Gemal, André Luís, San Gil, Rosane Aguiar da Silva","Química Nova; 22(4); 553-564","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400014&lang=pt" 
"S0100-40421999000400019-scl","Produção de dióxido de manganês eletrolítico para uso em baterias de lítio","Laurindo, Edison A., Amaral, Fábio A., Santos, Márcio L. dos, Ferracin, Luiz C., Carubelli, Ademir, Bocchi, Nerilso, Rocha-Filho, Romeu C.","Química Nova; 22(4); 600-604","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400019&lang=pt" 
"S0100-40421999000400017-scl","Funções biológicas do óxido nítrico","Queiroz, Salete Linhares, Batista, Alzir Azevedo","Química Nova; 22(4); 584-590","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400017&lang=pt" 
"S0100-40421999000400020-scl","Química orgânica experimental: integração de teoria, experimento e análise","Bieber, Lothar W.","Química Nova; 22(4); 605-610","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400020&lang=pt" 
"S0100-40421999000400021-scl","Avaliando as aproximações usadas no ensino de Físico-Química","Costa Júnior, Joaquim Soares da, Silva, Francisco Carlos Marques da, Moita Neto, José Machado","Química Nova; 22(4); 611-613","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400021&lang=pt" 
"S0100-40421999000400006-scl","Estudo ab-initio da &lt;FONT FACE=Symbol&gt;a&lt;/font&gt;-alanina em meio aquoso","Sambrano, Júlio Ricardo, Souza, Aguinaldo Robinson de, Queralt, Joaquim Josep, Andrés, Juan, Longo, Elson","Química Nova; 22(4); 501-505","Química Nova","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40421999000400006&lang=pt" 
