"S0256-95742009000500008-sza","No pay, no cure: can our hospitals be salvaged?","Bateman, Chris","SAMJ: South African Medical Journal; 99(5); 288-292","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000500008&lang=pt" 
"S0716-09172009000100004-chl","ON SUMS OF BINOMIAL COEFFICIENTS","SOFO, ANTHONY","Proyecciones (Antofagasta); 28(1); 35-45","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100004&lang=pt" 
"S0716-09172009000100005-chl","FINITISTIC SPACES IN L-TOPOLOGICAL SPACES","BAIJU, T, JOHN, SUNIL JACOB","Proyecciones (Antofagasta); 28(1); 47-56","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100005&lang=pt" 
"S0716-09172009000100006-chl","A NOTE ON THE FIBER DIMENSION THEOREM","ROJAS, JACQUELINE, MENDOZA, RAMÓN","Proyecciones (Antofagasta); 28(1); 57-73","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100006&lang=pt" 
"S0716-09172009000100007-chl","A NEW APPROACH TO ALMOST FUZZY COMPACTNESS","SHI, FU-GUI","Proyecciones (Antofagasta); 28(1); 75-87","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100007&lang=pt" 
"S0716-09172009000100008-chl","AN ABSTRACT GLIDING HUMP PROPERTY","SWARTZ, CHARLES","Proyecciones (Antofagasta); 28(1); 89-109","Proyecciones (Antofagasta)","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172009000100008&lang=pt" 
"S1516-31802009000200001-scl","Evidence-based health technology assessments for the Brazilian National Health System (Sistema Único de Saúde, SUS) and for all","Atallah, Álvaro Nagib","Sao Paulo Medical Journal; 127(2); 59-60","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200001&lang=pt" 
"S1516-31802009000200005-scl","Prevalence of reduced respiratory muscle strength in institutionalized elderly people","Simões, Rodrigo Polaquini, Castello, Viviane, Auad, Marco Antonio, Dionísio, Jadiane, Mazzonetto, Marisa","Sao Paulo Medical Journal; 127(2); 78-83","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200005&lang=pt" 
"S1516-31802009000200011-scl","Suicide attempt using pure methanol with hospitalization of the patient soon after ingestion: case report","Bucaretchi, Fábio, De Capitani, Eduardo Mello, Madureira, Paulo Roberto de, Cesconetto, Danielle Menezes, Lanaro, Rafael, Vieira, Ronan José","Sao Paulo Medical Journal; 127(2); 108-110","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200011&lang=pt" 
"S1516-31802009000200010-scl","Microinvasive carcinoma of the uterine cervix in a 14-year-old adolescent: case report and literature review","Gonçalves, Carla Vitola, Quintana, Silvana Maria, Marcolin, Alessandra Cristina, Duarte, Geraldo, Costa, Juvenal Soares Dias da, Karam, Fabine, Bianchi, Mônia Steigleder","Sao Paulo Medical Journal; 127(2); 105-107","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200010&lang=pt" 
"S1516-31802009000200009-scl","Medical learning in a private hospital: patients&#039; and companions&#039; perspectives","Sousa, Arthur de Carvalho Jatobá e, Tajra, Carolina da Rocha Machado, Coelho, Rodolfo de Souza, Gomes, Ciro Martins, Teixeira, Ricardo Afonso","Sao Paulo Medical Journal; 127(2); 101-104","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200009&lang=pt" 
"S1516-31802009000200012-scl","Erratum","","Sao Paulo Medical Journal; 127(2); 110-110","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200012&lang=pt" 
"S1516-31802009000200002-scl","Screening, diagnosing and treating deafness: the knowledge and conduct of doctors serving in neonatology and/or pediatrics in a tertiary teaching hospital","Colozza, Patrícia, Anastasio, Adriana Ribeiro Tavares","Sao Paulo Medical Journal; 127(2); 61-65","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200002&lang=pt" 
"S1516-31802009000200003-scl","Prevalence of c-myc expression in breast lesions associated with microcalcifications detected by routine mammography","Mazzini, Renato Coimbra, Elias, Simone, Nazário, Afonso Celso Pinto, Kemp, Cláudio, Logullo, Ângela Flávia","Sao Paulo Medical Journal; 127(2); 66-70","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200003&lang=pt" 
"S1516-31802009000200004-scl","Prevalence of radiological findings among cases of severe secondary hyperparathyroidism","Lacativa, Paulo Gustavo Sampaio, Franco, Felipe Malzac, Pimentel, José Raimundo, Patrício Filho, Pedro José de Mattos, Gonçalves, Manoel Domingos da Cruz, Farias, Maria Lucia Fleiuss","Sao Paulo Medical Journal; 127(2); 71-77","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200004&lang=pt" 
"S1516-31802009000200007-scl","Müllerian duct anomalies: review of current management","Ribeiro, Sérgio Conti, Tormena, Renata Assef, Peterson, Thais Villela, Gonzáles, Marina de Oliveira, Serrano, Priscila Gonçalves, Almeida, José Alcione Macedo de, Baracat, Edmund Chada","Sao Paulo Medical Journal; 127(2); 92-96","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200007&lang=pt" 
"S1516-31802009000200008-scl","Artificial oxygen carriers as a possible alternative to red cells in clinical practice","Barbosa, Fabiano Timbó, Jucá, Mário Jorge, Castro, Aldemar Araujo, Duarte, José Lira, Barbosa, Luciano Timbó","Sao Paulo Medical Journal; 127(2); 97-100","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200008&lang=pt" 
"S1516-31802009000200006-scl","Bevacizumab for ocular neovascular diseases: a systematic review","Andriolo, Regis Bruni, Puga, Maria Eduarda, Belfort Júnior, Rubens, Atallah, Álvaro Nagib","Sao Paulo Medical Journal; 127(2); 84-91","Sao Paulo Medical Journal","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802009000200006&lang=pt" 
"S0102-311X2009000500026-scl","Reforma Sanitária Brasileira: contribuição para a compreensão e crítica","Bahia, Ligia","Cadernos de Saúde Pública; 25(5); 1186-1187","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500026&lang=pt" 
"S0102-311X2009000500025-scl","Valores familiares e uso abusivo de drogas","Gotardo, Glória Inês Beal","Cadernos de Saúde Pública; 25(5); 1185-1186","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500025&lang=pt" 
"S0102-311X2009000500001-scl","A queda da desnutrição infantil no Brasil","Monteiro, Carlos Augusto","Cadernos de Saúde Pública; 25(5); 950-950","Cadernos de Saúde Pública","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500001&lang=pt" 
"S0102-311X2009000500002-scl","Papilomavírus humano e neoplasia cervical","Rosa, Maria Inês da, Medeiros, Lídia Rosi, Rosa, Daniela Dornelles, Bozzeti, Mary Clarisse, Silva, Fábio Rosa, Silva, Bruno Rosa","Cadernos de Saúde Pública; 25(5); 953-964","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500002&lang=pt" 
"S0102-311X2009000500014-scl","Uma exploração multidimensional dos componentes da síndrome metabólica","Freitas, Eulilian Dias de, Haddad, João Paulo Amaral, Velásquez-Meléndez, Gustavo","Cadernos de Saúde Pública; 25(5); 1073-1082","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500014&lang=pt" 
"S0102-311X2009000500018-scl","Incidence of cervical intraepithelial lesions in a population of adolescents treated in public health services in Rio de Janeiro, Brazil","Monteiro, Denise Leite Maia, Trajano, Alexandre José Baptista, Silva, Kátia Silveira da, Russomano, Fábio Bastos","Cadernos de Saúde Pública; 25(5); 1113-1122","Cadernos de Saúde Pública","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500018&lang=pt" 
"S0102-311X2009000500021-scl","Fatores de risco para diabetes mellitus gestacional na coorte de nascimentos de Pelotas, Rio Grande do Sul, Brasil, 2004","Dode, Maria Alice Souza de Oliveira, Santos, Iná da Silva dos","Cadernos de Saúde Pública; 25(5); 1141-1152","Cadernos de Saúde Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2009000500021&lang=pt" 
"S1020-49892009000500001-spa","Relación costo-efectividad del uso de pruebas rápidas para el diagnóstico de la malaria en la Amazonia peruana","Rosas Aguirre, Ángel Martín, Llanos Zavalaga, Luis Fernando, Trelles de Belaunde, Miguel","Revista Panamericana de Salud Pública; 25(5); 377-388","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500001&lang=pt" 
"S1020-49892009000500003-spa","Cancer disparities between mainland and island Puerto Ricans","Ho, Gloria Y. F., Figueroa-Vallés, Nayda R., De La Torre-Feliciano, Taína, Tucker, Katherine L., Tortolero-Luna, Guillermo, Rivera, Winna T., Jiménez-Velázquez, Ivonne Z., Ortiz-Martínez, Ana Patricia, Rohan, Thomas E.","Revista Panamericana de Salud Pública; 25(5); 394-400","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500003&lang=pt" 
"S1020-49892009000500004-spa","Desigualdades socioeconómicas y mortalidad infantil en Bolivia","Maydana, Edgar, Serral, Gemma, Borrell, Carme","Revista Panamericana de Salud Pública; 25(5); 401-410","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500004&lang=pt" 
"S1020-49892009000500007-spa","Childhood pneumococcal disease burden in Argentina","Augustovski, Federico Ariel, Martí, Sebastián García, Pichon-Riviere, Andrés, Debbag, Roberto","Revista Panamericana de Salud Pública; 25(5); 423-430","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500007&lang=pt" 
"S1020-49892009000500012-spa","Dengue, geoprocessamento e indicadores socioeconômicos e ambientais: um estudo de revisão","Flauzino, Regina Fernandes, Souza-Santos, Reinaldo, Oliveira, Rosely Magalhães","Revista Panamericana de Salud Pública; 25(5); 456-461","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500012&lang=pt" 
"S1519-69842009000200015-scl","Chemical variation of tannins and triterpenes in Brazilian populations of Maytenus ilicifolia Mart. Ex Reiss","Mossi, AJ., Mazutti, M., Paroul, N., Corazza, ML., Dariva, C., Cansian, RL., Oliveira, JV.","Brazilian Journal of Biology; 69(2); 339-345","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200015&lang=pt" 
"S1519-69842009000200030-scl","Genetic diversity and conservation of native populations of Maytenus Ilicifolia Mart. ex Reiss","Mossi, AJ., Cansian, RL., Leontiev-Orlov, O., Cechet, JL., Carvalho, AZ., Toniazzo, G., Echeverrigaray, S.","Brazilian Journal of Biology; 69(2); 447-453","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200030&lang=pt" 
"S1519-69842009000200031-scl","Rare sexual anomalies in Temora stylifera (Dana, 1849) (Copepoda: Calanoida)","Martinelli-Filho, JE., Melo-Júnior, M., Cunha, DR., Lopes, RM.","Brazilian Journal of Biology; 69(2); 455-456","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200031&lang=pt" 
"S1519-69842009000200003-scl","Phytoplankton community: indicator of water quality in the Armando Ribeiro Gonçalves Reservoir and Pataxó Channel, Rio Grande do Norte, Brazil","Chellappa, NT., Câmara, FRA., Rocha, O.","Brazilian Journal of Biology; 69(2); 241-251","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200003&lang=pt" 
"S1519-69842009000200022-scl","Effect of histological processing and methacrylate sectioning on the area of gill tissue in teleost","Cruz, AL., Fernandes, MN., Perry, SF.","Brazilian Journal of Biology; 69(2); 385-387","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200022&lang=pt" 
"S1519-69842009000200032-scl","Xenomas in Crassostrea rhizophorae (Ostreidae) from Camamu Bay, Bahia, Brazil","Boehs, G., Lenz, TM., Villalba, A.","Brazilian Journal of Biology; 69(2); 457-458","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200032&lang=pt" 
"S1519-69842009000200001-scl","Editorial note","","Brazilian Journal of Biology; 69(2); 230-230","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200001&lang=pt" 
"S1519-69842009000200002-scl","Short-term community dynamics in seasonal and hyperseasonal cerrados","Cianciaruso, MV., Batalha, MA.","Brazilian Journal of Biology; 69(2); 231-240","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200002&lang=pt" 
"S1519-69842009000200005-scl","Effects of the pollution by petroleum on the tracheids along the stem of Podocarpus lambertii Klotzsch ex Endl., Podocarpaceae","Maranho, LT., Dziedzic, M., Muñiz, GIB., Kuniyoshi, YS., Galvão, F.","Brazilian Journal of Biology; 69(2); 263-269","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200005&lang=pt" 
"S1519-69842009000200008-scl","Structure of the herb stratum under different light regimes in the Submontane Atlantic Rain Forest","Lima, RAF., Gandolfi, S.","Brazilian Journal of Biology; 69(2); 289-296","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200008&lang=pt" 
"S1519-69842009000200011-scl","Body size of commom opossum Didelphis aurita Wied-Neuwied 1826 (Didelphimorphia: Didelphidae) on southern brazilian islands","Salvador, CH., Graipel, ME., Simões-Lopes, PC","Brazilian Journal of Biology; 69(2); 311-317","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200011&lang=pt" 
"S1519-69842009000200017-scl","Use of palmae wax hydrocarbon fractions as chemotaxonomical markers in Butia and Syagrus","Paroul, N., Cansian, RL., Rossato, M., Pauletti, GF., Serafini, LA., Rota, L., Moyna, P., Heinzen, H.","Brazilian Journal of Biology; 69(2); 353-361","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200017&lang=pt" 
"S1519-69842009000200021-scl","Daily feeding activity of Bryconamericus microcephalus (Characiformes, Characidae) from Córrego Andorinha, Ilha Grande - RJ","Mazzoni, R., Rezende, CF.","Brazilian Journal of Biology; 69(2); 381-384","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200021&lang=pt" 
"S1519-69842009000200024-scl","Effects of the Electromagnetic field, 60 Hz, 3 µT, on the hormonal and metabolic regulation of undernourished pregnant rats","Anselmo, CWSF., Pereira, PB., Catanho, MTJA., Medeiros, MC.","Brazilian Journal of Biology; 69(2); 397-404","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200024&lang=pt" 
"S1519-69842009000200025-scl","The ovary of the bignose fanskate Sympterygia acuta Garman, 1877 (Chondrichthyes, Rajidae) in the Bahía Blanca estuary, Argentina: morphology and reproductive features","Díaz-Andrade, MC., Galíndez, E., Estecondo, S.","Brazilian Journal of Biology; 69(2); 405-413","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200025&lang=pt" 
"S1519-69842009000200026-scl","Biological indicators of stress in pacu (Piaractus mesopotamicus) after capture","Abreu, JS., Takahashi, LS., Hoshiba, MA., Urbinati, EC.","Brazilian Journal of Biology; 69(2); 415-421","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200026&lang=pt" 
"S1519-69842009000200028-scl","Seasonal changes in testicular and epididymal histology of the tropical lizard, Tropidurus itambere (Rodrigues, 1987), during its reproductive cycle","Ferreira, A., Silva, DN., Van Sluys, M., Dolder, H.","Brazilian Journal of Biology; 69(2); 429-435","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200028&lang=pt" 
"S1519-69842009000200027-scl","Helminthological records of six-banded armadillos Euphractus sexcinctus (Linnaeus, 1758) from the Brazilian semi-arid region, Patos county, Paraíba state, including new morphological data on Trichohelix tuberculata (Parona and Stossich, 1901) Ortlepp, 1922 and proposal of Hadrostrongylus ransomi nov. comb.","Hoppe, EGL., Araújo de Lima, RC., Tebaldi, JH., Athayde, ACR., Nascimento, AA.","Brazilian Journal of Biology; 69(2); 423-428","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200027&lang=pt" 
"S1519-69842009000200019-scl","Steviol effect, a glycoside of Stevia rebaudiana, on glucose clearances in rats","Melis, MS., Rocha, ST., Augusto, A.","Brazilian Journal of Biology; 69(2); 371-374","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200019&lang=pt" 
"S1020-49892009000500006-spa","Acceptability and reliability of an adolescent risk behavior questionnaire administered with audio and computer support","Gutiérrez, Juan Pablo, Torres-Pereda, Pilar","Revista Panamericana de Salud Pública; 25(5); 418-422","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500006&lang=pt" 
"S1020-49892009000500014-spa","Encuentros internacionales de revistas científicas estudiantiles de las ciencias de la salud en Latinoamérica, 1998-2008","Oróstegui-Pinilla, Diana, Cabrera-Samith, Ignacio, Angulo-Bazán, Yolanda, Mayta-Tristán, Percy, Rodríguez-Morales, Alfonso J.","Revista Panamericana de Salud Pública; 25(5); 469-470","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500014&lang=pt" 
"S1020-49892009000500005-spa","Barreiras às intervenções relacionadas à saúde do trabalhador do setor saúde no Brasil","Reinhardt, Érica Lui, Fischer, Frida Marina","Revista Panamericana de Salud Pública; 25(5); 411-417","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500005&lang=pt" 
"S1020-49892009000500008-spa","Efecto del ambiente rural sobre la prevalencia de rinitis alérgica en escolares de Mexicali, Baja California, México","Bäcker, Claudia, Barraza-Villarreal, Albino, Moreno-Macías, Hortensia, Escamilla-Núñez, Consuelo, Romieu, Isabelle","Revista Panamericana de Salud Pública; 25(5); 431-437","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500008&lang=pt" 
"S1020-49892009000500009-spa","Epidemiology of hip fractures in Ecuador","Orces, Carlos H.","Revista Panamericana de Salud Pública; 25(5); 438-442","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500009&lang=pt" 
"S1020-49892009000500010-spa","Portuguese version of the Quality of Life Enjoyment and Satisfaction Questionnaire: a validation study","Zubaran, Carlos, Foresti, Katia, Thorell, Mariana Rossi, Franceschini, Paulo Roberto, Homero, Wagner","Revista Panamericana de Salud Pública; 25(5); 443-448","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500010&lang=pt" 
"S1020-49892009000500011-spa","Cataract in Latin America: findings from nine recent surveys","Limburg, Hans, Silva, Juan C., Foster, Allen","Revista Panamericana de Salud Pública; 25(5); 449-455","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500011&lang=pt" 
"S1020-49892009000500013-spa","El monitoreo de estudios: una herramienta útil para la investigación de salud con calidad","Arias Valencia, Samuel Andrés, Hernández Pinzó, Giovanna","Revista Panamericana de Salud Pública; 25(5); 462-468","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009000500013&lang=pt" 
"S1516-84842009000700004-scl","Controle genético das células-tronco humanas cultivadas","Payão, Spencer L. M., Segato, Rosimeire, Santos, Ricardo R.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 15-18","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700004&lang=pt" 
"S1516-84842009000700016-scl","Terapia celular no acidente vascular cerebral","Mendez-Otero, Rosalia, Giraldi-Guimarães, Arthur, Pimentel-Coelho, Pedro M., Freitas, Gabriel R.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 99-103","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700016&lang=pt" 
"S1516-84842009000700015-scl","Ressincronização cardíaca e terapia celular: existe terapia associativa?","Greco, Oswaldo T., Greco, Rafael L., Abreu, Ana C., Jacob, José Luiz B., Ardito, Roberto V., Takeda, Roberto T., Parro Junior, Adelino, Sallis, Fernando V., Lago, Mario R., Ruiz, Milton A.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 93-98","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700015&lang=pt" 
"S1516-84842009000700005-scl","Sangue periférico como fonte de células para terapia celular","Mendrone Junior, Alfredo","Revista Brasileira de Hematologia e Hemoterapia; 31(); 19-24","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700005&lang=pt" 
"S1516-84842009000700007-scl","Sangue de cordão umbilical para uso autólogo ou grupo de pacientes especiais","Cruz, Luis Eduardo, Jorge, Maria Claudia, Machado, Janaína J., Hosnne Jr., Nelson A., Invitti, Adriana L., Balduino, Alex, Vianna, Verônica, Ellovitch, Saada R. S., Urago, Kátia P. T., Meneses-Costa, Ana Paula, Ribeiro, Márcia G., Nicola, Maria Helena A., Sanberg, Paul R.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 36-44","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700007&lang=pt" 
"S1516-84842009000700009-scl","Células-tronco hematopoéticas: utilidades e perspectivas","Silva Junior, Francisco C. da, Odongo, Fatuma C. A., Dulley, Frederico L.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 53-58","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700009&lang=pt" 
"S1516-84842009000700013-scl","Terapias celulares do miocárdio com células da medula óssea: critérios de qualidade e perspectivas","Rossi, Maria Isabel D., Borojevic, Radovan","Revista Brasileira de Hematologia e Hemoterapia; 31(); 82-86","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700013&lang=pt" 
"S1516-84842009000700010-scl","O transplante de células-tronco hematopoéticas na infância: situação atual e perspectivas","Seber, Adriana","Revista Brasileira de Hematologia e Hemoterapia; 31(); 59-67","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700010&lang=pt" 
"S1516-84842009000700014-scl","Terapia celular na doença de Chagas","Lima, Ricardo S., Soares, Milena B. P., Santos, Ricardo R.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 87-92","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700014&lang=pt" 
"S1516-84842009000700006-scl","Características biológicas das células-tronco mesenquimais","Bydlowski, Sergio P., Debes, Adriana A., Maselli, Luciana M. F., Janz, Felipe L.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 25-35","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700006&lang=pt" 
"S1516-84842009000700023-scl","A ética médica, a bioética e os procedimentos com células-tronco hematopoéticas","Oliveira Junior, Eudes Q.","Revista Brasileira de Hematologia e Hemoterapia; 31(); 157-164","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700023&lang=pt" 
"S1516-84842009000700001-scl","Terapia celular é a medicina do futuro?","Ruiz, Milton A., Bydlowski, Sérgio P., Seber, Adriana","Revista Brasileira de Hematologia e Hemoterapia; 31(); 1-1","Revista Brasileira de Hematologia e Hemoterapia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842009000700001&lang=pt" 
"S1519-69842009000200029-scl","Physiological and biochemical aspects of the avian uropygial gland","Salibian, A., Montalti, D.","Brazilian Journal of Biology; 69(2); 437-446","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200029&lang=pt" 
"S1519-69842009000200004-scl","Composition and distribution of Darwinulidae (Crustacea, Ostracoda) in the alluvial valley of the upper Paraná River, Brazil","Higuti, J., Lansac-Tôha, FA., Velho, LFM., Pinto, RL., Vieira, LCG., Martens, K.","Brazilian Journal of Biology; 69(2); 253-262","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200004&lang=pt" 
"S1519-69842009000200006-scl","Determination of eutrophic areas in Mundaú/Manguaba lagoons, Alagoas-Brazil, through studies of the phytoplanktonic community","Melo-Magalhães, EM., Medeiros, PRP., Lira, MCA., Koening, ML., Moura, AN.","Brazilian Journal of Biology; 69(2); 271-280","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200006&lang=pt" 
"S1519-69842009000200007-scl","Seasonal dynamics of methane in the water column of two subtropical lakes differing in trophic status","Marinho, CC., Palma Silva, C., Albertoni, EF., Trindade, CR., Esteves, FA.","Brazilian Journal of Biology; 69(2); 281-287","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000200007&lang=pt" 
