"S0104-66322013000300016-scl","Preparation, characterization and gas permeation study of PSf/MgO nanocomposite membrane","Momeni, S. M., Pakizeh, M.","Brazilian Journal of Chemical Engineering; 30(3); 589-597","Brazilian Journal of Chemical Engineering","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322013000300016&lang=pt" 
"S1560-43812013000300003-cub","Epidemiología de la mortalidad infantil en la provincia Granma","Arias Ortiz, Yamile, Guerra Domínguez, Electra, Collada de la Peña, Ignacio, Lemes Báez, Juan Javier, Rodríguez Salazar, Virginia","Correo Científico Médico; 17(3); 266-274","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300003&lang=pt" 
"S1560-43812013000300004-cub","Comportamiento de la enfermedad nodular del tiroides en el Servicio de Cirugía General del Hospital Vladimir Iich Lenin de Holguín","Solarana Ortíz, Joaquín Alejandro, Vera López, Rafael, Rodríguez Pascual, Yazmín, Velázquez Martín, José Iván","Correo Científico Médico; 17(3); 275-283","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300004&lang=pt" 
"S1560-43812013000300005-cub","Caracterización clínico epidemiológica de las dermatosis precancerosas","Aguirre Ulloa, Zobeira, Lozano Álvarez, Elio Edgar, Batista Muñoz, Noemí, Canales Soto, Esthefany, Batista Batista, Aleida Ángela, Domínguez Céspedes, Lilianne","Correo Científico Médico; 17(3); 284-293","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300005&lang=pt" 
"S1560-43812013000300006-cub","Periodontopatías y algunos factores de riesgo en población adulta de la Policlínica César Fornet Fruto","Vázquez Isla, David, Pérez Hidalgo, María Elena, Reyna Leyva, Adis Mirtha, Méndez Danta, Ivet, Tamayo Chaveco, Sara","Correo Científico Médico; 17(3); 294-301","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300006&lang=pt" 
"S1560-43812013000300007-cub","Hepatitis crónica en pacientes, donantes o no de sangre, con anticuerpo al virus de la hepatitis C positivo","Mulet Pérez, Agustín, Gámez Escalona, Martha, Ferrer Lorenzo, Raúl, Pullés Labadie, Menelio, Rubio Rodríguez, Abelardo, García Campos, Maylen","Correo Científico Médico; 17(3); 302-314","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300007&lang=pt" 
"S1560-43812013000300008-cub","Torus mandibulares y palatinos en pacientes atendidos en la Policlínica Pedro Díaz Coello","Batista Sánchez, Tamara, Jorge Figueredo, Elizabeth, Estrada Moreno, Alba Rosa, Jardines Grégori, Tamara, Tamayo Ávila, Juan Oniel","Correo Científico Médico; 17(3); 315-319","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300008&lang=pt" 
"S1560-43812013000300009-cub","Tratamiento postural en el síndrome hemipléjico agudo","Martín Piñero, Bismarck, Álvarez Vargas, Juan Manuel, Rivas Salcedo, Miguel, Triana Guerra, Iliomar, Argota Claro, Ritsel","Correo Científico Médico; 17(3); 320-330","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300009&lang=pt" 
"S1560-43812013000300010-cub","Influencia de factores maternos en el bajo peso al nacer","Velázquez Pavón, Mayra Nestora, Guevara Guerrero, Hermelis, Prieto Carballosa, Amarilis, Rojas Alonso, Jorge Luis, Guerrero González, Alejandro","Correo Científico Médico; 17(3); 331-343","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300010&lang=pt" 
"S1560-43812013000300012-cub","Factores de riesgo en la enfermedad cerebrovascular","Claro Lahera, Yanetsy, Martínez Licea, Ariadna, Viamonte Torres, Laudelia","Correo Científico Médico; 17(3); 353-356","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300012&lang=pt" 
"S1560-43812013000300013-cub","Trastornos metabólicos en la resistencia a la insulina","Freyre Borrego, Yaima, Aguilera Lahera, Maité, Franco Martínez, Mayelín","Correo Científico Médico; 17(3); 357-359","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300013&lang=pt" 
"S1560-43812013000300014-cub","Factores de riesgo de la enfermedad hipertensiva gestacional","Gras Rodríguez, Rolando, Sainz Bernabé, Manuel Ángel, Peña González, Marisol","Correo Científico Médico; 17(3); 360-362","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300014&lang=pt" 
"S1560-43812013000300015-cub","Electrolitos en sudor","del Campo Avilés, José Antonio","Correo Científico Médico; 17(3); 363-366","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300015&lang=pt" 
"S1560-43812013000300016-cub","Necesidad de elevar la conciencia de prevención ante la alta prevalencia del VIH en Mayarí","Romero Mejías, Ana Emilia, Consuegra Rodríguez, Violeta, Cortina Pérez, Odalis Haydee","Correo Científico Médico; 17(3); 367-369","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300016&lang=pt" 
"S1560-43812013000300017-cub","Consideraciones sobre el comportamiento del suicidio","Trujillo Trujillo, Nora","Correo Científico Médico; 17(3); 370-371","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300017&lang=pt" 
"S1560-43812013000300018-cub","Calidad del llenado del certificado médico de defunción","Verdecia Jiménez, Ana Iris","Correo Científico Médico; 17(3); 372-374","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300018&lang=pt" 
"S1560-43812013000300019-cub","Reporte de un paciente con quiloperitoneo postraumático no iatrogénico","Solarana Ortíz, Joaquín Alejandro, Placencia Gilart, José E., Vincenh Medina, Mayra, Carralero Zaldívar, Maritza, Zapata Batista, Yudelkis","Correo Científico Médico; 17(3); 375-380","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300019&lang=pt" 
"S1560-43812013000300020-cub","Eficacia del tratamiento del Heberprot-P en un paciente con pie diabético neuroinfeccioso","Machado Nonell, Kenia, Leyva Mora, Ana Mercedes, Alonso Salceda, Keren, Hernández Pérez, Jesús Ramón, Labarta Rodríguez, Diego Miguel","Correo Científico Médico; 17(3); 381-386","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300020&lang=pt" 
"S1560-43812013000300021-cub","Paciente con adenocarcinoma de bulbo duodenal con metástasis pulmonar y suprarrenal","Fuentes Rodríguez, Arnolis, Heres Salazar, Ana Iris, Guerrero Almaguer, Carlos Manuel, Yunior, Martínez Duran, García Rojas, Diamela","Correo Científico Médico; 17(3); 387-391","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300021&lang=pt" 
"S1560-43812013000300022-cub","Presentación de una paciente con mioma gigante del útero","Hiralda Martínez, Jorge Luís","Correo Científico Médico; 17(3); 392-396","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300022&lang=pt" 
"S1560-43812013000300023-cub","Presentación de un paciente con enfermedad de Norrie","Santana Hernández, Elayne Esther, Tamayo Chang, Víctor Jesús, Marrero Infante, Juan Miguel, Márquez Ibáñez, Nilson, Artigas Cuenca, Arianne","Correo Científico Médico; 17(3); 397-402","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300023&lang=pt" 
"S1560-43812013000300024-cub","Conducta suicida en pacientes con trastornos mentales descendientes de familias consanguíneas","Torralbas Blázquez, Mario José, Torralbas Fitz, Sergio José, Torralbas Fitz, Ana de Lourdes, Rubio Ricardo, Abelardo","Correo Científico Médico; 17(3); 403-404","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300024&lang=pt" 
"S1560-43812013000300025-cub","Acupunsoft, una alternativa para el aprendizaje en Estomatología","Cables Fernández, Dayana, Cables Fernández, Bárbara, Mir Peña, Niurka, Fernández Peña4, Iliana","Correo Científico Médico; 17(3); 405-406","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300025&lang=pt" 
"S1560-43812013000300026-cub","Aproximaciones al impacto de la investigación en salud procedente de Cuba desde la perspectiva de Scopus","Cañedo Andalia, Rubén","Correo Científico Médico; 17(3); 407-415","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300026&lang=pt" 
"S1560-43812013000300027-cub","Sesionó III Seminario Científico Metodológico en la Facultad de Ciencias Médicas de Holguín","Font Parra, Deisy, Montero Varela, María del Pilar","Correo Científico Médico; 17(3); 416-417","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300027&lang=pt" 
"S1560-43812013000300028-cub","Resultados relevantes de la Ciencia y la Innovación Tecnológica en la provincia Holguín","Moreno Montañez, Magalys","Correo Científico Médico; 17(3); 418-419","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300028&lang=pt" 
"S1560-43812013000300029-cub","Celebrada III Conferencia Científica Metodológica de la Universidad Ciencias Médicas de Holguín","Expósito Hernández, Rosabel, Torres Batista, Marilú","Correo Científico Médico; 17(3); 420-421","Correo Científico Médico","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1560-43812013000300029&lang=pt" 
"S1029-30192013000900001-cub","Parámetros bioeléctricos in vitro e in vivo, estimados con los analizadores Bodystat®1500-MDD y BioScan®98","Lara Lafargue, Alcibíades, Bergues Cabrales, Luis Enrique, Verdecia Jarque, Manuel, Laurencio Martínez, Yanetsy, Ortega Díaz, Yadenis","MEDISAN; 17(9); 4054-4063","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900001&lang=pt" 
"S1029-30192013000900002-cub","Eficacia de la terapia floral de Bach contra el estrés académico en estudiantes de primer año de estomatología","Maceo Palacio, Omar, Ramos Guevara, Kenia, Maceo Palacio, Alberto, Morales Blanco, Ileana, Maceo Palacio, Maricel","MEDISAN; 17(9); 4064-4072","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900002&lang=pt" 
"S1029-30192013000900003-cub","Supervivencia y seguimiento clínico de mujeres mastectomizadas durante una década","Ricardo Ramírez, José Manuel, Mustelier Santana, Luis Roberto, Pérez Acosta, Jorge, Ferrer Aguirre, Miguel, Romero García, Lázaro Ibrahim","MEDISAN; 17(9); 4073-4080","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900003&lang=pt" 
"S1029-30192013000900004-cub","Afecciones del raquis cervical y lumbar en estomatólogos de la Clínica Estomatológica Provincial Docente de Santiago de Cuba","Coureaux Rojas, Laritza, Navarro Nápoles, Josefa, Limonta Vidal, Elena, Pérez Fariñas, Nora Aida, Turcáz Castellanos, Iris Mirtha","MEDISAN; 17(9); 4081-4088","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900004&lang=pt" 
"S1029-30192013000900005-cub","Factores de riesgo de cáncer de mama en mujeres pertenecientes a un consultorio médico del Centro Urbano &quot;José Martí&quot;","Cuenca Rodríguez, Coralia, Despaigne Biset, Ana Esther, Beltrán Mayeta, Yumaile","MEDISAN; 17(9); 4089-4095","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900005&lang=pt" 
"S1029-30192013000900006-cub","Microorganismos patógenos y potencialmente patógenos en secreciones genitales de gestantes a término asociados a complicaciones posnatales","Castellanos Medina, Tania, Poveda Marcheco, Aimée, Rivero Sandoval, Vivian, Oliver Duany, María Margarita","MEDISAN; 17(9); 4096-5002","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900006&lang=pt" 
"S1029-30192013000900007-cub","Técnica de incisión mínima en el tratamiento de pacientes con síndrome del túnel carpiano","Junco Gelpi, David Alexander, Montoya Cardero, Luis Enrique, Blanco Trujillo, Feliberto, Hernández González, Juan Carlos, Moncada Josephs, Osmanis","MEDISAN; 17(9); 5003-5009","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900007&lang=pt" 
"S1029-30192013000900008-cub","Captación de adolescentes gestantes e interrupción del embarazo durante un quinquenio en la provincia de Santiago de Cuba","Ramírez Fernández, Clara Esther, Vaillant Rodríguez, Maribel, Salas Palacios, Sara Riccis, Meléndez Suárez, Dolores, Herrero Aguirre, Hidelisa De la Caridad","MEDISAN; 17(9); 5010-5017","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900008&lang=pt" 
"S1029-30192013000900009-cub","Caracterización terapéutica de pacientes con malformaciones labiopalatinas","Cisneros Domínguez, Grethel, Castellanos Ortiz, Betania, Romero García, Lázaro Ibrahím, Cisneros Domínguez, Carmen María","MEDISAN; 17(9); 5018-5026","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900009&lang=pt" 
"S1029-30192013000900010-cub","Estomatitis aftosa recurrente según factores locales y generales","Castelnaux Martínez, Maurín, Jiménez Fuentes, Ayaruselkis, Navarro Nápoles, Josefa, González Sánchez, Yoandris, Rodríguez Sierras, Zoraida","MEDISAN; 17(9); 5027-5034","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900010&lang=pt" 
"S1029-30192013000900011-cub","Diagnóstico por pesquisa neonatal de metabolopatías congénitas en el Centro Provincial de Genética Médica de Santiago de Cuba","Rojas Bernal, Daniel Fernando, Góngora Wilson, Tatiana, Álvarez Valiente, Hilda Gertrudis, Seisdedos Gómez, Gloria, Macías Quintosa, Aimé","MEDISAN; 17(9); 5035-5041","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900011&lang=pt" 
"S1029-30192013000900012-cub","Costos directos e indirectos del diagnóstico y tratamiento de reclusos con sífilis","Valiente Hernández, Yamila, Hernández Moya, Mavis","MEDISAN; 17(9); 5042-5049","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900012&lang=pt" 
"S1029-30192013000900013-cub","Circuncisión masculina para la disminución del riesgo de infección por virus de inmunodeficiencia humana e infecciones de transmisión sexual","Pérez Tauriaux, Olivia, Chacón Suárez, Maricela, Pantoja Fornés, Ida, Calunga Calderón, Mercedes, Benítez Rodríguez, Mairolis","MEDISAN; 17(9); 5050-5061","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900013&lang=pt" 
"S1029-30192013000900014-cub","Los tocolíticos en el parto pretérmino: un dilema actual","Nápoles Méndez, Danilo","MEDISAN; 17(9); 5062-5078","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900014&lang=pt" 
"S1029-30192013000900015-cub","Fisiopatología del dolor bucodental: una visión actualizada del tema","Rodríguez Reyes, Oscar, García Cabrera, Lizet, Bosch Núñez, Ana Ibis, Inclán Acosta, Alejandro","MEDISAN; 17(9); 5079-5085","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900015&lang=pt" 
"S1029-30192013000900016-cub","Variante iconográfica para la estructuración de los medios de enseñanza en la educación superior","Rodríguez Castellanos, Alina, Miranda Vázquez, Avelina, Almaguer Delgado, Alcides, Bombino Matos, Eugenio Francisco, de la Tejeda Chillón, Alexis","MEDISAN; 17(9); 5086-5090","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900016&lang=pt" 
"S1029-30192013000900017-cub","Herida penetrante en región anterior del cuello en un adulto angolano","Santisteban Aguilera, Francisca, Betancourt Serrano, María","MEDISAN; 17(9); 5091-5096","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900017&lang=pt" 
"S1029-30192013000900018-cub","Revascularización y Heberprot-P® en un anciano","Pichín Quesada, Alexis, Díaz Hernández, David, Sancho Soutelo, Aurora Natacha, Sánchez de la Guardia, Dalia, Franco Mora, María del Carmen","MEDISAN; 17(9); 5097-6002","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900018&lang=pt" 
"S1029-30192013000900019-cub","Diagnóstico ecográfico prenatal de fibroelastosis endocárdica","Prades Hung, Eliecer, Tamayo Heal, Sucel, Santiago Castellanos, Raúl, Hernández Begué, Norka Ivis","MEDISAN; 17(9); 6003-6008","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900019&lang=pt" 
"S1029-30192013000900020-cub","Hiperentorno de aprendizaje de estadística descriptiva en la carrera de estomatología","Bayés Cáceres, Edgar, Rodríguez Reyes, Oscar, Rodríguez Beltrán, Nancy María","MEDISAN; 17(9); 6009-6016","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900020&lang=pt" 
"S1029-30192013000900021-cub","Nuestro respeto y agradecimiento al Dr. Luis Pablo Rodríguez Sánchez (1942-2013), maestro de la cirugía cubana","Nazario Dolz, Ana Maria","MEDISAN; 17(9); 6016-6017","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000900021&lang=pt" 
"S0004-28032013000300175-scl","ARE THE SPIDER ANGIOMAS SKIN MARKERS OF HEPATOPULMONARY SYNDROME?","SILVERIO, Americo de Oliveira, GUIMARAES, Dayanne Cintra, ELIAS, Larissa Fernanda Queiroz, MILANEZ, Erika Oliveira, NAVES, Silvano","Arquivos de Gastroenterologia; 50(3); 175-179","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300175&lang=pt" 
"S0004-28032013000300231-scl","DERMATITIS HERPETIFORMIS, THE CELIAC DISEASE OF THE SKIN!","KOTZE, Lorete Maria da Silva","Arquivos de Gastroenterologia; 50(3); 231-235","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300231&lang=pt" 
"S0004-28032013000300219-scl","MELTING CURVE ANALYSIS FOR THE SCREENING OF HEPATITIS B VIRUS GENOTYPES A, D AND F IN PATIENTS FROM A GENERAL HOSPITAL IN SOUTHERN BRAZIL","BECKER, Carlos Eduardo, KRETZMANN, Nelson Alexandre, MATTOS, Angelo Alves de, VEIGA, Ana Beatriz Gorini da","Arquivos de Gastroenterologia; 50(3); 219-225","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300219&lang=pt" 
"S0004-28032013000300170-scl","ROLE OF HELICOBACTER PYLORI INFECTION AND LIFESTYLE HABITS IN THE DEVELOPMENT OF GASTRODUODENAL DISEASES IN A POPULATION FROM THE BRAZILIAN AMAZON","VINAGRE, Ruth Maria Dias Ferreira, VILAR-e-SILVA, Adenielson, FECURY, Amanda Alves, MARTINS, Luisa Caricio","Arquivos de Gastroenterologia; 50(3); 170-174","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300170&lang=pt" 
"S0004-28032013000300236-scl","PERIOPERATIVE CHEMOTHERAPY IN LOCALLY ADVANCED GASTRIC CANCER","BATISTA, Thales Paulo, SANTOS, Candice Amorim de Araujo Lima, ALMEIDA, Gustavo Fernandes Godoy","Arquivos de Gastroenterologia; 50(3); 236-242","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300236&lang=pt" 
"S0004-28032013000300208-scl","LUNG AND LIVER CHANGES DUE TO THE INDUCTION OF CIRRHOSIS IN TWO EXPERIMENTAL MODELS","FERRARI, Renata Salatti, TIEPPO, Mauricio, ROSA, Darlan Pase da, FORGIARINI JR, Luiz Alberto, DIAS, Alexandre Simoes, MARRONI, Norma Possa","Arquivos de Gastroenterologia; 50(3); 208-213","Arquivos de Gastroenterologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032013000300208&lang=pt" 
"S0101-20612013000300017-scl","Potential of quixaba (Sideroxylon obtusifolium) latex as a milk-clotting agent","Silva, Anna Carolina da, Nascimento, Talita Camila Evaristo da Silva, Silva, Sheylla Araújo da, Herculano, Polyanna Nunes, Moreira, Keila Aparecida","Food Science and Technology (Campinas); 33(3); 494-499","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300017&lang=pt" 
"S0101-20612013000300018-scl","Effect of soaking on the nutritional quality of pequi (Caryocar brasiliense Camb.) peel flour","Siqueira, Beatriz dos Santos, Soares Júnior, Manoel Soares, Fernandes, Kátia Flávia, Caliari, Márcio, Damiani, Clarissa","Food Science and Technology (Campinas); 33(3); 500-506","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300018&lang=pt" 
"S0101-20612013000300021-scl","Evaluation of hygienic-sanitary conditions of hospital nutrition and dietary services from the perspectives of internal and external auditors","Stangarlin, Lize, Hecktheuer, Luisa Helena, Serafim, Ana Lucia, Medeiros, Laissa Benites","Food Science and Technology (Campinas); 33(3); 521-525","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300021&lang=pt" 
"S0101-20612013000300023-scl","Incorporation of conjugated linoleic and alpha linolenic fatty acids into Pimedolus maculatus fillets","Zanqui, Ana Beatriz, Maruyama, Swami Arêa, Barilli, Deoclécio José, Ribeiro, Suellen Andressa Oenning, Gomes, Sandra Terezinha Marques, Visentainer, Jesuí Vergílio, Souza, Nilson Evelázio De, Boscolo, Wilson Rogério, Matsushita, Makoto","Food Science and Technology (Campinas); 33(3); 532-540","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300023&lang=pt" 
"S0101-20612013000300025-scl","Sensory and physico-chemical characteristics of desserts prepared with egg products processed by freeze and spray drying","Jesús, Marcelo Nunes de, Zanqui, Ana Beatriz, Valderrama, Patrícia, Tanamati, Augusto, Maruyama, Swami Arêa, Souza, Nilson Evelázio de, Matsushita, Makoto","Food Science and Technology (Campinas); 33(3); 549-554","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300025&lang=pt" 
"S0101-20612013000300030-scl","Ordered probit regression analysis of the effect of brand name on beer acceptance by consumers","Della Lucia, Suzana Maria, Minim, Valéria Paula Rodrigues, Silva, Carlos Henrique Osório, Minim, Luis Antonio, Cipriano, Paula De Aguiar","Food Science and Technology (Campinas); 33(3); 586-591","Food Science and Technology (Campinas)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612013000300030&lang=pt" 
"S0101-66282013000300004-scl","Serviço Social e Ministério Público: aproximações mediadas pela defesa e garantia de direitos humanos","Tejadas, Silvia da Silva","Serviço Social &amp; Sociedade; (115); 462-486","Serviço Social &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282013000300004&lang=pt" 
"S0101-66282013000300003-scl","Jogos de poder nas dobras do legal e do ilegal: anotações de um percurso de pesquisa","Telles, Vera","Serviço Social &amp; Sociedade; (115); 443-461","Serviço Social &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282013000300003&lang=pt" 
"S0101-66282013000300001-scl","Editorial","","Serviço Social &amp; Sociedade; (115); 1-1","Serviço Social &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282013000300001&lang=pt" 
"S0103-51502013000300001-scl","Saúde e Tecnologia da Informação e Comunicação","Schmeil, Marcos Augusto","Fisioterapia em Movimento; 26(3); 477-478","Fisioterapia em Movimento","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502013000300001&lang=pt" 
"S0103-51502013000300002-scl","Riscos de distúrbios osteomusculares em punhos de trabalhadores de uma indústria de pescados","Guimarães, Bruno Maia de, Azevedo, Leonardo Soares de","Fisioterapia em Movimento; 26(3); 488-489","Fisioterapia em Movimento","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502013000300002&lang=pt" 
"S0103-51502013000300014-scl","Influência de diferentes tipos de calçado na atividade eletromiográfica do músculo quadríceps de mulheres ao subir e descer degrau","Oliveira, Valéria Mayaly Alves de, Batista, Laísla da Silva Paixão, Souza, Lucas Pereira Lopes de, Pitangui, Ana Carolina Rodarti, Araújo, Rodrigo Cappato de","Fisioterapia em Movimento; 26(3); 605-615","Fisioterapia em Movimento","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502013000300014&lang=pt" 
"S0103-51502013000300015-scl","Efeitos das Correntes diadinâmicas de Bernard sobre a nociceptividade e edema no trauma tendíneo de ratos","Karvat, Jhenifer, Meireles, Anamaria, Rocha, Bruno Pogorzelski, Rosa, Camila Thieimi, Silva, Lígia Inez, Bertolini, Gladson Ricardo Flor","Fisioterapia em Movimento; 26(3); 617-622","Fisioterapia em Movimento","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502013000300015&lang=pt" 
"S0103-51502013000300018-scl","Distribuição do investimento público na assistência fisioterapêutica ambulatorial, Brasil, 2000 a 2006","Castro, Shamyr Sulyvan de, Barbosa, Guilherme Rodrigues, Aguiar, Ricardo Goes de","Fisioterapia em Movimento; 26(3); 639-645","Fisioterapia em Movimento","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502013000300018&lang=pt" 
"S0325-75412013000300001-arg","El conflicto de interés en la investigación científica","Carobene, Mauricio G","Revista argentina de microbiología; 45(3); 145-146","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000300001&lang=pt" 
"S0325-75412013000300002-arg","Detection of fiber-digesting bacteria in the forestomach contents of llamas (Lama glama) by PCR","Cerón Cucchi, María E, Marcoppido, Gisela, Trangoni, Marcos D, Cravero, Silvio L","Revista argentina de microbiología; 45(3); 147-149","Revista argentina de microbiología","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000300002&lang=pt" 
