"S0100-39842001000500019-scl","Carcinoma bronquíolo-alveolar: aspectos na tomografia computadorizada de alta resolução","Moreira, Luiza Beatriz Melo","Radiologia Brasileira; 34(5); 298-298","Radiologia Brasileira","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842001000500019&lang=pt" 
"S0102-09352001000500020-scl","Influência da forma de administração e da quantidade fornecida de colostro sobre a concentração de proteína total e de suas frações eletroforéticas no soro sangüíneo de bezerros da raça Holandesa","Borges, A.S., Feitosa, F.L.F., Benesi, F.J., Birgel, E.H., Mendes, L.C.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 629-634","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500020&lang=pt" 
"S0102-09352001000500006-scl","In vitro evaluation of the effects of some acaricides on life stages of Rhipicephalus sanguineus (Acari: Ixodidae)","Bicalho, K.A., Ferreira, F., Borges, L.M.F., Ribeiro, M.F.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 548-552","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500006&lang=pt" 
"S0102-09352001000500001-scl","Avaliação de testes de ELISA para o diagnóstico sorológico de infecções pelos sorotipos 3, 5 e 7 de Actinobacillus pleuropneumoniae em suínos","Machado, H.G., Piffer, I.A., Guidoni, A.L., Klein, C., Gil-Turnes, C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 513-522","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500001&lang=pt" 
"S0102-09352001000500010-scl","Dermatophytes and saprobe fungi isolated from dogs and cats in the city of Fortaleza, Brazil","Paixão, G.C., Sidrim, J.J.C., Campos, G.M.M., Brilhante, R.S.N., Rocha, M.F.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 568-573","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500010&lang=pt" 
"S0102-09352001000500012-scl","Estudo comparativo da cicatrização de enterorrafias em planos aposicional e invaginante no cólon descendente de eqüinos","Lucas, F.A., Cattelan, J.W., Castro, M.B., Valente, P.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 577-584","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500012&lang=pt" 
"S0102-09352001000500014-scl","Enterotoxigenicidade de cepas de Aeromonas sp. isoladas em diferentes pontos do fluxograma de abate bovino","Rossi Júnior, O.D., Amaral, L.A., Nader Filho, A., Schocken-Iturrino, R.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 589-594","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500014&lang=pt" 
"S0102-09352001000500016-scl","Concentração plasmática de colesterol total e lipoproteína de alta densidade em novilhas mestiças doadoras de embriões tratadas com somatotropina bovina recombinante","Borges, Á.M., Torres, C.A.A., Ruas, J.R.M., Carvalho, G.R., Rocha Júnior, V.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 605-610","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500016&lang=pt" 
"S0102-09352001000500017-scl","Influência da técnica de coleta sobre a taxa de recuperação de embriões eqüinos","Carvalho, G.R., Silva Filho, J.M., Fonseca, F.A., Ruas, J.R.M., Borges, A.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 611-617","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500017&lang=pt" 
"S0102-09352001000500018-scl","Sincronização do estro, indução da ovulação e fertilidade de ovelhas deslanadas após tratamento hormonal com gonadotrofina coriônica eqüina","Dias, F.E.F., Lopes Junior, E.S., Villaroel, A.B.S., Rondina, D., Lima-Verde, J.B., Paula, N.R.O., Freitas, V.J.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 618-623","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500018&lang=pt" 
"S0102-09352001000500004-scl","Toxicological effects and resistance to pyrethroids in Boophilus microplus from Goiás, Brazil","Fernandes, F.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(5); 538-543","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000500004&lang=pt" 
"S1517-83822001000300016-scl","MONOCLONAL ANTIBODIES TO IDENTIFY TOMATO MOSAIC TOBAMOVIRUS (TOMV)","Duarte, Keila M.R., Gomes, Luiz Humberto, Gesztesi, Jean-Luc, Lopes, José Daniel, Tavares, Flávio C.A.","Brazilian Journal of Microbiology; 32(3); 240-242","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300016&lang=pt" 
"S1517-83822001000300002-scl","ANALYSES OF GENETIC VARIABILITY IN LENTINULA EDODES THROUGH MYCELIA RESPONSES TO DIFFERENT ABIOTIC CONDITIONS AND RAPD MOLECULAR MARKERS","Maki, Cristina Sayuri, Teixeira, Flavia França, Paiva, Edilson, Paccola-Meirelles, Luzia Doretto","Brazilian Journal of Microbiology; 32(3); 170-175","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300002&lang=pt" 
"S1517-83822001000300001-scl","EXPERIMENTAL MODEL OF CANDIDA ALBICANS (SEROTYPES A AND B) ADHERENCE IN VITRO","Pires, Maria de Fátima Costa, Corrêa, Benedito, Gambale, Walderez, Paula, Claudete Rodrigues","Brazilian Journal of Microbiology; 32(3); 163-169","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300001&lang=pt" 
"S1517-83822001000300003-scl","ANTAGONISTIC EFFECT OF EDIBLE MUSHROOM EXTRACT ON CANDIDA ALBICANS GROWTH","Paccola, Edneia A. de Souza, Maki, Cristina Sayuri, Nobrega, Gisele M.A. de, Paccola-Meirelles, Luzia Doretto","Brazilian Journal of Microbiology; 32(3); 176-178","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300003&lang=pt" 
"S1517-83822001000300014-scl","VERIFICATION OF THE PRESENCE OF CAPSULE GENE SEQUENCES IN NASOPHARYNGEAL ISOLATES OF NONTYPEABLE HAEMOPHILUS INFLUENZAE FROM HEALTHY CHILDREN AT A BRAZILIAN DAY CARE CENTER","Silva, Maria Emilia Bonifácio da, Marin, José Moacir","Brazilian Journal of Microbiology; 32(3); 233-235","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300014&lang=pt" 
"S1517-83822001000300012-scl","PRODUCTION OF PCB01, A PLASMID FOR DNA IMMUNIZATION AGAINST THE ADHESIN OF ESCHERICHIA COLI K88AB","Gil-Turnes, Carlos, Conceição, Fabrício Rochedo, Dellagostin, Odir Antonio","Brazilian Journal of Microbiology; 32(3); 225-228","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300012&lang=pt" 
"S1517-83822001000300011-scl","EFFECTS OF IMMOBILIZATION IN Ba-ALGINATE ON NITRILE-DEPENDENT OXYGEN UPTAKE RATES OF CANDIDA GUILLIERMONDII","Dias, João Carlos Teixeira, Rezende, Rachel Passos, Linardi, Valter Roberto","Brazilian Journal of Microbiology; 32(3); 221-224","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300011&lang=pt" 
"S1517-83822001000300009-scl","CULTIVATION OF THE EDIBLE MUSHROOM OUDEMANSIELLA CANARII (JUNGH.) HÖHN. IN LIGNOCELLULOSIC SUBSTRATES","Ruegger, Marcelo José Silveira, Tornisielo, Sâmia Maria Tauk, Bononi, Vera Lúcia Ramos, Capelari, Marina","Brazilian Journal of Microbiology; 32(3); 211-214","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300009&lang=pt" 
"S1517-83822001000300010-scl","PARTIAL CHARACTERIZATION OF PROTEASES FROM STREPTOMYCES CLAVULIGERUS USING AN INEXPENSIVE MEDIUM","Moreira, Keila Aparecida, Cavalcanti, Maria Taciana Holanda, Duarte, Helena Simões, Tambourgi, Elias Basile, Melo, Eduardo Henrique Magalhães de, Silva, Valdinete Lins, Porto, Ana Lúcia Figueiredo, Lima Filho, José Luiz de","Brazilian Journal of Microbiology; 32(3); 215-220","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300010&lang=pt" 
"S1517-83822001000300013-scl","A COMPARATIVE STUDY OF BACTERIOSTATIC ACTIVITY OF SYNTHETIC HYDROXYLATED FLAVONOIDS","Olivella, Mónica S., Zarelli, Valeria E.P., Pappano, Nora B., Debattista, Nora B.","Brazilian Journal of Microbiology; 32(3); 229-232","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300013&lang=pt" 
"S1517-83822001000300017-scl","OCCURRENCY OF MALASSEZIA PACHYDERMATIS AND OTHER INFECTIOUS AGENTS AS CAUSE OF EXTERNAL OTITIS IN DOGS FROM RIO GRANDE DO SUL STATE, BRAZIL (1996/1997)","Nobre, Márcia de Oliveira, Castro, Ângela Pötter de, Nascente, Patrícia da Silva, Ferreiro, Laerte, Meireles, Mario Carlos A.","Brazilian Journal of Microbiology; 32(3); 245-249","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300017&lang=pt" 
"S1517-83822001000300004-scl","18S-rDNA SEQUENCING, ENZYME PATTERNS AND MORPHOLOGICAL CHARACTERIZATION OF TRICHOPHYTON ISOLATES","Nascimento, Adriana Mendes do, Martinez-Rossi, Nilce M.","Brazilian Journal of Microbiology; 32(3); 179-186","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300004&lang=pt" 
"S1517-83822001000300005-scl","DROUGHT-INDUCED EFFECTS AND RECOVERY OF NITRATE ASSIMILATION AND NODULE ACTIVITY IN COWPEA PLANTS INOCULATED WITH BRADYRHIZOBIUM SPP. UNDER MODERATE NITRATE LEVEL","Silveira, Joaquim Albenísio Gomes da, Costa, Roberto Cezar Lobo da, Oliveira, José Tadeu Abreu","Brazilian Journal of Microbiology; 32(3); 187-194","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300005&lang=pt" 
"S1517-83822001000300006-scl","WATER STRESS RESPONSE ON THE ENZYMATIC ACTIVITY IN COWPEA NODULES","Figueiredo, Márcia do Vale B., Bezerra-Neto, Egídio, Burity, Hélio A.","Brazilian Journal of Microbiology; 32(3); 195-200","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300006&lang=pt" 
"S1517-83822001000300007-scl","HERBASPIRILLUM-LIKE BACTERIA IN BANANA PLANTS","Weber, Olmar B., Cruz, Leonardo M., Baldani, José I., Döbereiner, Johanna","Brazilian Journal of Microbiology; 32(3); 201-205","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300007&lang=pt" 
"S1517-83822001000300018-scl","LEUKOTOXIC ACTIVITY OF ACTINOBACILLUS ACTINOMYCETEMCOMITANS ISOLATED FROM HUMAN AND NON-HUMAN PRIMATES","Lima, Francisca Lúcia de, Farias, Flávio Furtado de, Campos, Patrícia Cota, Totola, Antônio Helvécio, Tavares, Carlos Alberto Pereira, Costa, José Eustáquio da, Farias, Luiz de Mácêdo, Carvalho, Maria Auxiliadora Roque de","Brazilian Journal of Microbiology; 32(3); 250-256","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300018&lang=pt" 
"S1517-83822001000300008-scl","ANTIBACTERIAL ACTIVITY OF LENTINULA EDODES GROWN IN LIQUID MEDIUM","Ishikawa, Noemia Kazue, Kasuya, Maria Catarina Megumi, Vanetti, Maria Cristina Dantas","Brazilian Journal of Microbiology; 32(3); 206-210","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300008&lang=pt" 
"S1517-83822001000300015-scl","DIPHTHERIA IN A VACCINATED ADULT IN RIO DE JANEIRO, BRAZIL","Mattos-Guaraldi, Ana Luiza, Formiga, Luiz Carlos Duarte, Marques, Elizabeth Andrade, Pereira, Gabriela Andrade, Moreira, Lílian Oliveira, Pimenta, Fabrícia Pires, Camello, Thereza Cristina Ferreira, Oliveira, Elsa Fuchshuber","Brazilian Journal of Microbiology; 32(3); 236-239","Brazilian Journal of Microbiology","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822001000300015&lang=pt" 
"S0104-93132001000200001-scl","DISTÚRBIOS IDENTITÁRIOS EM TEMPOS DE GLOBALIZAÇÃO","Agier, Michel","Mana; 7(2); 7-33","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200001&lang=pt" 
"S0104-93132001000200002-scl","ENTERRANDO HERÓIS, PATRIARCAS, SUICIDAS E TRAIDORES: SOLIDARIEDADE E OSTRACISMO NOS ANDES COLOMBIANOS","Alvarez, Santiago","Mana; 7(2); 35-55","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200002&lang=pt" 
"S0104-93132001000200003-scl","SEGMENTARIDADES E MOVIMENTOS NEGROS NAS ELEIÇÕES DE ILHÉUS","Goldman, Marcio","Mana; 7(2); 57-93","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200003&lang=pt" 
"S0104-93132001000200006-scl","APRESENTAÇÃO","","Mana; 7(2); 141-142","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200006&lang=pt" 
"S0104-93132001000200004-scl","FRACTALIDADE E TROCA DE PERSPECTIVAS","Luciani, José Antonio Kelly","Mana; 7(2); 95-132","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200004&lang=pt" 
"S0104-93132001000200008-scl","A CORRIDA DE TORAS DOS TIMBIRA","Nimuendajú, Curt","Mana; 7(2); 151-194","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200008&lang=pt" 
"S0102-69092001000300012-scl","São Paulo: a metrópole e suas centralidades","Iglecias, Wagner","Revista Brasileira de Ciências Sociais; 16(47); 169-171","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300012&lang=pt" 
"S0102-69092001000300010-scl","A sociedade civil se organiza na América Latina","Pinto, Céli Regina Jardim","Revista Brasileira de Ciências Sociais; 16(47); 161-163","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300010&lang=pt" 
"S0102-69092001000300014-scl","Na metrópole do subdesenvolvimento industrializado: das contradições às experiências urbanas","Véras, Maura Pardini Bicudo","Revista Brasileira de Ciências Sociais; 16(47); 174-176","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300014&lang=pt" 
"S0102-69092001000300006-scl","Juizados especiais criminais: uma abordagem sociológica sobre a informalização da justiça penal no Brasil","Azevedo, Rodrigo Ghiringhelli de","Revista Brasileira de Ciências Sociais; 16(47); 97-110","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300006&lang=pt" 
"S0102-69092001000300013-scl","O Partido Comunista Brasileiro: trajetória e estratégias","Neves, Lucilia de Almeida","Revista Brasileira de Ciências Sociais; 16(47); 171-174","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300013&lang=pt" 
"S0102-69092001000300011-scl","A busca política da beleza e da justiça","Chaia, Miguel","Revista Brasileira de Ciências Sociais; 16(47); 163-168","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300011&lang=pt" 
"S0104-93132001000200015-scl","As Prisões da Miséria","Benevides, Sérgio Paulo","Mana; 7(2); 214-217","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200015&lang=pt" 
"S0104-93132001000200014-scl","Mediação, Cultura e Política","Rial, Carmen","Mana; 7(2); 211-214","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200014&lang=pt" 
"S0104-93132001000200013-scl","Antes Tarde do que Nunca: Gabriel Tarde e a Emergência das Ciências Sociais","Mello, Cecília Campello do Amaral","Mana; 7(2); 208-211","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200013&lang=pt" 
"S0104-93132001000200012-scl","No Escurinho do Cinema: Cenas de um Público Implícito","Sívori, Horacio Federico","Mana; 7(2); 204-208","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200012&lang=pt" 
"S0104-93132001000200011-scl","Águias, Burros e Borboletas: Um Estudo Antropológico do Jogo do Bicho","Geiger, Amir","Mana; 7(2); 200-204","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200011&lang=pt" 
"S0104-93132001000200005-scl","DE BATESON A INGOLD: PASSOS NA CONSTITUIÇÃO DE UM PARADIGMA ECOLÓGICO","Velho, Otávio","Mana; 7(2); 133-140","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200005&lang=pt" 
"S0104-93132001000200010-scl","A Marcha Nacional dos Sem-Terra: Um Estudo sobre a Fabricação do Social","Borges, Antonádia Monteiro","Mana; 7(2); 197-200","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200010&lang=pt" 
"S0104-93132001000200009-scl","","Calavia, Oscar","Mana; 7(2); 195-197","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200009&lang=pt" 
"S0104-93132001000200007-scl","NIMONGARAÍ","Nimuendajú, Curt","Mana; 7(2); 143-149","Mana","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132001000200007&lang=pt" 
"S0102-69092001000300001-scl","Entrevista com Antonio Candido","Pontes, Heloisa","Revista Brasileira de Ciências Sociais; 16(47); 5-30","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300001&lang=pt" 
"S0102-69092001000300002-scl","Comida e antropologia: uma breve revisão","Mintz, Sidney W.","Revista Brasileira de Ciências Sociais; 16(47); 31-42","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300002&lang=pt" 
"S0102-69092001000300003-scl","O candomblé e o tempo: concepções de tempo, saber e autoridade da África para as religiões afro-brasileiras","Prandi, Reginaldo","Revista Brasileira de Ciências Sociais; 16(47); 43-58","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300003&lang=pt" 
"S0102-69092001000300004-scl","Anotações sobre religião e globalização","Ortiz, Renato","Revista Brasileira de Ciências Sociais; 16(47); 59-74","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300004&lang=pt" 
"S0102-69092001000300005-scl","Instituições, política e ajuste fiscal: o Brasil em perspectiva comparada","Loureiro, Maria Rita","Revista Brasileira de Ciências Sociais; 16(47); 75-96","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300005&lang=pt" 
"S0102-69092001000300007-scl","Participar é preciso!: Mas de que maneira?","Donadone, Julio César, Grün, Roberto","Revista Brasileira de Ciências Sociais; 16(47); 111-126","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300007&lang=pt" 
"S0102-69092001000300008-scl","A tradição esquecida: estudo sobre a sociologia de Antonio Candido","Jackson, Luiz Carlos","Revista Brasileira de Ciências Sociais; 16(47); 127-140","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300008&lang=pt" 
"S0102-69092001000300009-scl","Permeavel, ma non troppo?: A mobilidade social em setores de elite, Brasil - 1996","Ferreira, Marcelo Costa","Revista Brasileira de Ciências Sociais; 16(47); 141-160","Revista Brasileira de Ciências Sociais","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092001000300009&lang=pt" 
"S0100-72032001000900010-scl","Avaliação Quantitativa dos Lisossomos no Epitélio Glandular da Cápsula do Endometrioma e no Epitélio do Endométrio de Pacientes com e sem Endometriose","Adamek, Eduardo Vieira von","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 609-609","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900010&lang=pt" 
"S0100-72032001000900001-scl","Educação Médica Continuada","","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 551-551","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900001&lang=pt" 
"S0100-72032001000900004-scl","Freqüência Cardíaca Fetal durante o Primeiro Trimestre da Gestação","Pettersen, Heverton, Sakurai, Emília, Lima, Rodrigo Barbosa, Faria, Marcos","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 567-571","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900004&lang=pt" 
"S0100-72032001000900003-scl","Diagnóstico Pré-Natal de Fenda Labial e Palatina: Experiência de 40 Casos","Bunduki, Victor, Ruano, Rodrigo, Sapienza, Andréia David, Hanaoka, Beatriz Yae, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 561-566","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900003&lang=pt" 
"S0100-72032001000900006-scl","Características Demográficas e Intervalo para Atendimento em Mulheres Vítimas de Violência Sexual","Andrade, Rosires Pereira, Guimarães, Ana Cecília Pedriali, Fagotti Filho, Álvaro, Carvalho, Newton S. de, Arrabal, José Sória, Rocha, Denise Munhoz da, Medeiros, Juarez M.","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 583-587","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900006&lang=pt" 
"S0100-72032001000900013-scl","Dopplerfluxometria de Ducto Venoso — Avaliação da Acidemia em Fetos Prematuros com Centralização de Fluxo Sangüíneo","Sá, Renato Augusto Moreira de","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 610-611","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900013&lang=pt" 
"S0100-72032001000900008-scl","Tratamento dos Leiomiomas por Embolização das Artérias Uterinas","Messina, Marcos de Lorenzo, Martins, Valéria Márcia, Fratezi, Ayrton Cássio, Halbe, Hans Wolfgang, Bozzini, Nilo, Ribeiro, Sérgio Conti, Pinotti, José Aristodemo","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 597-602","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900008&lang=pt" 
"S0100-72032001000900011-scl","Estudo do Programa de Prevenção do Câncer do Colo do Útero no Município de Jaú — SP","Mauad, Lenira Maria Queiroz","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 609-610","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900011&lang=pt" 
"S0100-72032001000900012-scl","Aplicação Transvaginal de n-Butil-2-cianoacrilato e o Estudo da Perviedade das Tubas Uterinas de Coelhas","Rivoire, Henri Chaplin","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 610-610","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900012&lang=pt" 
"S0100-72032001000900009-scl","Actinomicose da Mama em Gestante","Mottola Jr, Juvenal, Castanheira, Cristina Paula, Ribeiro, Helder, Laginha, Fábio Martins, Marques, José Antônio","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 605-607","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900009&lang=pt" 
"S0100-72032001000900002-scl","Rastreamento Pré-natal de Anormalidades Cardíacas: Papel da Ultra–sonografia Obstétrica de Rotina","Bacaltchuk, Tzvi, Antunes, Paula, Zielinsky, Paulo","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 553-558","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900002&lang=pt" 
"S0100-72032001000900005-scl","Avaliação do Consumo de Bebida Alcoólica Durante a Gravidez","Kaup, Zuleika de Oliveira Lima, Merighi, Miriam Aparecida Barbosa, Tsunechiro, Maria Alice","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 575-580","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900005&lang=pt" 
"S0100-72032001000900007-scl","Cultura de Embriões até o Estágio de Blastocisto: Comparação entre o Uso de Meios Seqüenciais e de Co-Cultura","Almodin, Carlos Gilberto, Minguetti-Câmara, Vania Cibele, Pereira, Lis Andréa Cardoso","Revista Brasileira de Ginecologia e Obstetrícia; 23(9); 589-595","Revista Brasileira de Ginecologia e Obstetrícia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032001000900007&lang=pt" 
"S1316-00872001000200008-ven","PAÍS PORTÁTIL: VENEZUELA Y VIOLENCIA","MORENO, VILMA","Investigación y Postgrado; 16(2); 161-178","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200008&lang=pt" 
"S1316-00872001000200009-ven","EL ENSAYO Y SUS INMEDIACIONES","Millán, Raúl","Investigación y Postgrado; 16(2); 161-178","Investigación y Postgrado","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872001000200009&lang=pt" 
