"S0034-71081999000300014-scl","Aspectos cinéticos da degradação de laminados de madeiras em ambientes aquático e terrestre","APRILE, F. M., DELITTI, W. B. C., BIANCHINI JR., I.","Revista Brasileira de Biologia; 59(3); 485-492","Revista Brasileira de Biologia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71081999000300014&lang=pt" 
"S0101-73301999000200001-scl","","Moraes, Reginaldo Carmelo C. de","Educação &amp; Sociedade; 20(67); 07-08","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200001&lang=pt" 
"S0101-73301999000200003-scl","Do sistema educativo ao emprego. Formação: um bem universal?","Tanguy, Lucie","Educação &amp; Sociedade; 20(67); 48-69","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200003&lang=pt" 
"S0101-73301999000200008-scl","Mundos entrecruzados: formação de professores leigos","Lopes, Doraci Alves","Educação &amp; Sociedade; 20(67); 215-219","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200008&lang=pt" 
"S0101-73301999000200002-scl","Postmodernidad, legitimidad y educación","Terrén, Eduardo","Educação &amp; Sociedade; 20(67); 11-47","Educação &amp; Sociedade","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200002&lang=pt" 
"S0101-73301999000200004-scl","Criança na escola? Programa de Formação Integral da Criança","di Giovanni, Geraldo, Souza, Aparecida Neri de","Educação &amp; Sociedade; 20(67); 70-111","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200004&lang=pt" 
"S0101-73301999000200005-scl","A gestão escolar: um campo minado... Análise das propostas de 11 municípios brasileiros","Krawczyk, Nora","Educação &amp; Sociedade; 20(67); 112-149","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200005&lang=pt" 
"S0101-73301999000200006-scl","A biografia e sua instrumentalidade educativa","Carino, Jonaedson","Educação &amp; Sociedade; 20(67); 153-182","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200006&lang=pt" 
"S0101-73301999000200007-scl","Reestruturação nos bancos no Brasil: desemprego, subcontratação e intensificação do trabalho","Segnini, Liliana Rolfsen Petrilli","Educação &amp; Sociedade; 20(67); 183-209","Educação &amp; Sociedade","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73301999000200007&lang=pt" 
"S0100-879X1999000800004-scl","Detection of cytomegalovirus infections by PCR in renal transplant patients","Costa, S.C.B., Miranda, S.R.P., Alves, G., Rossi, C.L., Figueiredo, L.T.M., Costa, F.F.","Brazilian Journal of Medical and Biological Research; 32(8); 953-959","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800004&lang=pt" 
"S0100-879X1999000800005-scl","Enhanced mucosal re-epithelialization induced by short chain fatty acids in experimental colitis","Aguilar-Nascimento, J.E., França-da-Silva, L.R., de-Oliveira, A.F., Gomes-da-Silva, M.H.","Brazilian Journal of Medical and Biological Research; 32(8); 961-966","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800005&lang=pt" 
"S0100-879X1999000800008-scl","Effects of microcystin-LR in isolated perfused rat kidney","Nobre, A.C.L., Jorge, M.C.M., Menezes, D.B., Fonteles, M.C., Monteiro, H.S.A.","Brazilian Journal of Medical and Biological Research; 32(8); 985-988","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800008&lang=pt" 
"S0100-879X1999000800012-scl","Relationship between the actions of atrial natriuretic peptide (ANP), guanylin and uroguanylin on the isolated kidney","Santos-Neto, M.S., Carvalho, A.F., Forte, L.R., Fonteles, M.C.","Brazilian Journal of Medical and Biological Research; 32(8); 1015-1019","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800012&lang=pt" 
"S0100-879X1999000800016-scl","Inhibitory effect of high [Mg2+] on the vasopressin-stimulated hydroosmotic permeability of the isolated perfused cortical collecting duct","Falkenstein, D., Ribeiro, C.A.L., Figueiredo, J.F.","Brazilian Journal of Medical and Biological Research; 32(8); 1045-1049","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800016&lang=pt" 
"S0100-879X1999000800015-scl","Effect of ryanodine on sinus node recovery time determined in vitro","Bassani, J.W.M., Godoy, C.M.G., Bassani, R.A.","Brazilian Journal of Medical and Biological Research; 32(8); 1039-1043","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800015&lang=pt" 
"S0100-879X1999000800002-scl","Arylsulfatase A pseudodeficiency in healthy Brazilian individuals","Pedron, C.G., Gaspar, P.A., Giugliani, R., Pereira, M.L.S.","Brazilian Journal of Medical and Biological Research; 32(8); 941-945","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800002&lang=pt" 
"S0100-879X1999000800003-scl","Hydrolysis of xylans by enzyme systems from solid cultures of Trichoderma harzianum strains","Silveira, F.Q.P., Ximenes, F.A., Cacais, A.O.G., Milagres, A.M.F., Medeiros, C.L., Puls, J., Filho, E.X.F.","Brazilian Journal of Medical and Biological Research; 32(8); 947-952","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800003&lang=pt" 
"S0100-879X1999000800007-scl","Ethological analysis of mother-pup interactions and other behavioral reactions in rats: effects of malnutrition and tactile stimulation of the pups","Riul, T.R., Carvalho, A.F., Almeida, P.S., De-Oliveira, L.M., Almeida, S.S.","Brazilian Journal of Medical and Biological Research; 32(8); 975-983","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800007&lang=pt" 
"S0100-879X1999000800014-scl","A simple RT-PCR-based strategy for screening connexin identity","Urban, M., Rozental, R., Spray, D.C","Brazilian Journal of Medical and Biological Research; 32(8); 1029-1037","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800014&lang=pt" 
"S0100-879X1999000800009-scl","Effects of mercury on the arterial blood pressure of anesthetized rats","Rossoni, L.V., Amaral, S.M.C., Vassallo, P.F., França, A., Oliveira, E.M., Varner, K.J., Mill, J.G., Vassallo, D.V.","Brazilian Journal of Medical and Biological Research; 32(8); 989-997","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800009&lang=pt" 
"S0100-879X1999000800010-scl","Melatonin modulation of presynaptic nicotinic acetylcholine receptors located on short noradrenergic neurons of the rat vas deferens: a pharmacological characterization","Zago, W.M., Markus, R.P.","Brazilian Journal of Medical and Biological Research; 32(8); 999-1006","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800010&lang=pt" 
"S0100-879X1999000800011-scl","Effect of SX-3228, a selective ligand for the BZ1 receptor, on sleep and waking during the light-dark cycle in the rat","Alvariño, F., Monti, J.M., Jantos, H., Monti, D.","Brazilian Journal of Medical and Biological Research; 32(8); 1007-1014","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800011&lang=pt" 
"S0100-879X1999000800006-scl","Evaluation of an anti-carcinoembryonic monoclonal antibody suitable for immunoscintigraphy","Moraes, D.W., Lima, E.N.P., Prado, I.B., Carneiro, C.R.W.","Brazilian Journal of Medical and Biological Research; 32(8); 967-974","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800006&lang=pt" 
"S0100-879X1999000800001-scl","P-glycoprotein-mediated resistance to chemotherapy in cancer cells: using recombinant cytosolic domains to establish structure-function relationships","Di Pietro, A., Dayan, G., Conseil, G., Steinfels, E., Krell, T., Trompier, D., Baubichon-Cortay, H., Jault, J.-M.","Brazilian Journal of Medical and Biological Research; 32(8); 925-939","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800001&lang=pt" 
"S0100-879X1999000800013-scl","Structure and function of the cystic fibrosis transmembrane conductance regulator","Morales, M.M., Capella, M.A.M., Lopes, A.G.","Brazilian Journal of Medical and Biological Research; 32(8); 1021-1028","Brazilian Journal of Medical and Biological Research","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X1999000800013&lang=pt" 
"S0041-87811999000400002-scl","Influence of physical exercise and sodium intake on arterial pressure and cardiac hypertrophy in rats","Santos, Bruno Mello Rodrigues dos, Gonçalves, Roberto M., Silva, Arnaldo Alves da, Petroianu, Andy","Revista do Hospital das Clínicas; 54(4); 111-114","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400002&lang=pt" 
"S0041-87811999000400001-scl","Rectangular flaps technique for treatment of congenital hand syndactyly","Tuma Jr., Paulo, Arrunategui, Gino, Wada, Alexandre, Friedhofer, Henri, Ferreira, Marcus Castro","Revista do Hospital das Clínicas; 54(4); 107-110","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400001&lang=pt" 
"S0041-87811999000400006-scl","Double pylorus: case report and review of the literature","Safatle-Ribeiro, Adriana Vaz, Ribeiro Júnior, Ulysses, Habr-Gama, Angelita, Gama-Rodrigues, Joaquim J.","Revista do Hospital das Clínicas; 54(4); 131-134","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400006&lang=pt" 
"S0041-87811999000400005-scl","Radiographic aspects and angioarchitectural arrangements in corrosion casts of the blood supply to the human sternocleidomastoid muscle by the sternocleidomastoid branch of the occipital artery","Fróes, Luis Bernardo, Tolosa, Erasmo Magalhães Castro de, Camargo, Roberto de Souza, Pompeu, Eduardo, Liberti, Edson Aparecido","Revista do Hospital das Clínicas; 54(4); 127-130","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400005&lang=pt" 
"S0041-87811999000400007-scl","Low blood glucose levels and other complications during growth hormone supplementation in sepsis","Faintuch, Joel, Leme, Renata B. A., Cruz, Maria Emilia L. F., Lima, Angela M. B., Giannella Neto, Daniel, Gama-Rodrigues, Joaquim J.","Revista do Hospital das Clínicas; 54(4); 135-138","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400007&lang=pt" 
"S0041-87811999000400003-scl","Fatal pulmonary thromboembolism in gastrectomy intraoperative procedures by gastric adenocarcinoma: case report","Bresciani, Cláudio, Borges, Pedro C. M., Gama-Rodrigues, Joaquim J., Yamashita, Roberto, Marques, Carlos F. S., Strassmann, Victor, Pinotti, Henrique Walter","Revista do Hospital das Clínicas; 54(4); 115-120","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400003&lang=pt" 
"S0041-87811999000400004-scl","Relationship between plasma creatinine concentration and glomerular filtration in preterm newborn infants","Falcão, Mário Cícero, Okay, Yassuhiko, Ramos, José Lauro Araújo","Revista do Hospital das Clínicas; 54(4); 121-126","Revista do Hospital das Clínicas","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87811999000400004&lang=pt" 
"S0101-32621999000100001-scl","Apresentação","Soares, Carmen Lúcia","Cadernos CEDES; 19(48); 05-06","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100001&lang=pt" 
"S0101-32621999000100002-scl","Elementos para compreender a modernidade do corpo numa sociedade racional","Silva, Ana Márcia","Cadernos CEDES; 19(48); 07-29","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100002&lang=pt" 
"S0101-32621999000100003-scl","Início e fim do século XX: maneiras de fazer educação física na escola","Vago, Tarcísio Mauro","Cadernos CEDES; 19(48); 30-51","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100003&lang=pt" 
"S0101-32621999000100004-scl","Meninos e meninas: expectativas corporais e implicações na educação física escolar","Sousa, Eustáquia Salvadora de, Altmann, Helena","Cadernos CEDES; 19(48); 52-68","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100004&lang=pt" 
"S0101-32621999000100005-scl","A constituição das teorias pedagógicas da educação física","Bracht, Valter","Cadernos CEDES; 19(48); 69-88","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100005&lang=pt" 
"S0101-32621999000100006-scl","Treinar o corpo, dominar a naturaza: notas para uma análise do esporte com base no treinamento corporal","Vaz, Alexandre Fernandez","Cadernos CEDES; 19(48); 89-108","Cadernos CEDES","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621999000100006&lang=pt" 
"S0037-86821999000400017-scl","Fatores de virulência em Vibrio cholerae das regiões Norte e Nordeste do Brasil","Melo, Flávia Bezerra de Souza","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 447-448","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400017&lang=pt" 
"S0037-86821999000400016-scl","Polimorfismo de tallas en las cercarias de una cepa venezolana de Schistosoma mansoni","Pino, Luz A., Matinella, Liboria, Morales, Gustavo","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 443-446","Revista da Sociedade Brasileira de Medicina Tropical","Espanhol","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400016&lang=pt" 
"S0037-86821999000400011-scl","Avaliação da eficácia da azitromicina e da pirimetamina, usadas isolada ou associadamente, no tratamento de infecção experimental de camundongos pelo Toxoplasma gondii","Braz, Lúcia Maria Almeida, Di Pietro, Andréia Otaviani, Amato Neto, Vicente, França, Francisco Oscar de Siqueira","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 401-403","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400011&lang=pt" 
"S0037-86821999000400006-scl","Etiologia e epidemiologia das dermatofitoses em Goiânia, GO, Brasil","Costa, Théo Rodrigues, Costa, Márcio Rodrigues, Silva, Marcelo Vieira da, Rodrigues, Adriana Batista, Fernandes, Orionalda de Fátima Lisboa, Soares, Ailton José, Silva, Maria do Rosário Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 367-371","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400006&lang=pt" 
"S0037-86821999000400005-scl","Contaminação por enteroparasitas em hortaliças comercializadas nas cidades de Niterói e Rio de Janeiro, Brasil","Mesquita, Vanessa C.L., Serra, Cathia M.B., Bastos, Otílio M.P., Uchôa, Cláudia M.A.","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 363-366","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400005&lang=pt" 
"S0037-86821999000400002-scl","Contribution to the histology of Biomphalaria glabrata","Lemos, Queli Teixeira","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 343-347","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400002&lang=pt" 
"S0037-86821999000400004-scl","Avaliação de ações municipais de combate a vetores da dengue na região de São José do Rio Preto, São Paulo, 1989 a 1995","Chiaravalloti Neto, Francisco, Costa, Antônio I.P. da, Moura, Maria Sílvia de Assis, Soares, Margareth R.D., Pereira, Fernanda Correia, Battigaglia, Marcos, Aragão, Francisco José O.S.","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 357-362","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400004&lang=pt" 
"S0037-86821999000400008-scl","Estudo comparativo entre estibogluconato de sódio BP 88R e antimoniato de meglumina no tratamento da leishmaniose cutânea: I. Eficácia e segurança","Saldanha, Ana Cristina R., Romero, Gustavo Adolfo Sierra, Merchan-Hamann, Edgar, Magalhães, Albino Verçosa, Macedo, Vanize de Oliveira","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 383-387","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400008&lang=pt" 
"S0037-86821999000400009-scl","Prevalência de parasitismo intestinal nas aldeias indígenas da tribo Tembé, Amazônia Oriental Brasileira","Miranda, Rogério dos Anjos, Xavier, Fábio Branches, Nascimento, José Roberto Lima, Menezes, Raimundo Camurça de","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 389-393","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400009&lang=pt" 
"S0037-86821999000400010-scl","Estudo longitudinal sobre portador são de Staphylococcus aureus em alunos de um curso de auxiliar de enfermagem","Santos, Branca Maria de Oliveira","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 395-400","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400010&lang=pt" 
"S0037-86821999000400022-scl","Aspectos epidemiológicos da filariose linfática causada pela Wuchereria bancrofti no Estado de Alagoas","Fontes, Gilberto","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 457-458","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400022&lang=pt" 
"S0037-86821999000400012-scl","Prevalência de enteroparasitas em horticultores e hortaliças da Feira do Produtor de Maringá, Paraná","Guilherme, Ana Lucia Falavigna, Araújo, Silvana Marques de, Falavigna, Dina Lúcia Morais, Pupulim, Áurea Regina Teles, Dias, Maria Luiza G. Goulart, Oliveira, Henrique Sérgio de, Maroco, Elisângela, Fukushigue, Yoshiaki","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 405-411","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400012&lang=pt" 
"S0037-86821999000400015-scl","Paracoccidioidomicose sistêmica com envolvimento do sistema nervoso central","Duarte, Antônio Luiz Wiener Pureza, Baruffa, Giovanni, Terra, Helena Beatriz Grassi, Renck, Décio Valente, Moura, Daniela de, Petrucci, Cunha","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 439-442","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400015&lang=pt" 
"S0037-86821999000400014-scl","A associação entre a toxocaríase humana e os abscessos piogênicos","Rayes, Abdunnabi Ahmed, Lambertucci, José Roberto","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 425-438","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400014&lang=pt" 
"S0037-86821999000400020-scl","Avaliação do comportamento e das atitudes dos portadores de HIV, doentes ou não: comparação entre indivíduos adultos do sexo masculino e feminino","Galvão, Marli Teresinha Gimeniz","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 453-454","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400020&lang=pt" 
"S0037-86821999000400021-scl","Fatores associados ao risco de desenvolvimento de pneumonia hospitalar na Unidade de Terapia Intensiva do Hospital Universitário Regional do Norte do Paraná, Londrina, PR","Carrilho, Cláudia Maria Dantas de Maio","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 455-456","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400021&lang=pt" 
"S0037-86821999000400018-scl","Avaliação da PCR e hibridização com sondas moleculares como ferramentas para o diagnóstico e caracterização de Yersinia pestis","Leal, Nilma Cintra","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 449-450","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400018&lang=pt" 
"S0037-86821999000400019-scl","Freqüência de colonização por Streptococcus agalactiae em gestantes da cidade do Salvador, Bahia","Pellegrini, Rosana","Revista da Sociedade Brasileira de Medicina Tropical; 32(4); 451-452","Revista da Sociedade Brasileira de Medicina Tropical","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86821999000400019&lang=pt" 
"S0100-84041999000200010-scl","Temporal and spatial variations in the structure of macroalgal communities associated with mangrove trees of Ilha do Cardoso, São Paulo state, Brazil","YOKOYA, NAIR S., PLASTINO, ESTELA M., BRAGA, MARIA DO ROSÁRIO A., FUJII, MUTUE T., CORDEIRO-MARINO, MARILZA, ESTON, VERENA R., HARARI, JOSEPH","Brazilian Journal of Botany; 22(2); 195-204","Brazilian Journal of Botany","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200010&lang=pt" 
"S0100-84041999000200005-scl","Uma espécie e uma combinação novas de Alchornea Sw. (Euphorbiaceae) da Bolívia","SECCO, RICARDO DE S.","Brazilian Journal of Botany; 22(2); 141-146","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200005&lang=pt" 
"S0100-84041999000200002-scl","Estrutura e desenvolvimento dos tricomas secretores em folhas de Piper regnellii (Miq.) C. DC. var. regnellii (Piperaceae)","SILVA, ELAINE MARIA J., MACHADO, SILVIA RODRIGUES","Brazilian Journal of Botany; 22(2); 117-124","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200002&lang=pt" 
"S0100-84041999000200004-scl","Interaction between the mineral content and the occurrence number of aquatic fungi in leaves submerged in a stream in the Atlantic rainforest, São Paulo, Brazil","SCHOENLEIN-CRUSIUS, IRACEMA H., PIRES-ZOTTARELLI, CARMEN L. A., MILANEZ, ADAUTO IVO, HUMPHREYS, RUBENS D.","Brazilian Journal of Botany; 22(2); 133-139","Brazilian Journal of Botany","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200004&lang=pt" 
"S0100-84041999000200006-scl","Number of buried seeds and seedlings emergence in cerradão, cerrado and gallery forest soils at Pedregulho, Itirapina (SP), Brazil","SASSAKI, REGINA M., RONDON, JOSIMARA N., ZAIDAN, LILIAN B.P., FELIPPE, G.M.","Brazilian Journal of Botany; 22(2); 147-152","Brazilian Journal of Botany","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200006&lang=pt" 
"S0100-84041999000200001-scl","Algas planctônicas do reservatório da Pampulha (MG): Euglenophyta,  Chrysophyta, Pyrrophyta, Cyanobacteria","GIANI, ALESSANDRA, FIGUEREDO, CLEBER C., ETEROVICK, PAULA C.","Brazilian Journal of Botany; 22(2); 107-116","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200001&lang=pt" 
"S0100-84041999000200011-scl","Diferenciação morfológica e anatômica em populações de &quot;ipecacuanha&quot; - Psychotria ipecacuanha (Brot.) Stokes (Rubiaceae)","ASSIS, MARTA CAMARGO DE, GIULIETTI, ANA MARIA","Brazilian Journal of Botany; 22(2); 205-216","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200011&lang=pt" 
"S0100-84041999000200012-scl","A riqueza de espécies arbóreas na floresta atlântica de encosta no estado de São Paulo (Brasil)","TABARELLI, MARCELO, MANTOVANI, WALDIR","Brazilian Journal of Botany; 22(2); 217-223","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200012&lang=pt" 
"S0100-84041999000200003-scl","Storage substances in the androgametogenesis and mature pollen grain of Ilex paraguariensis St. Hil. (Aquifoliaceae)","SANTOS, RINALDO PIRES DOS, MARIATH, JORGE ERNESTO DE ARAUJO","Brazilian Journal of Botany; 22(2); 125-131","Brazilian Journal of Botany","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200003&lang=pt" 
"S0100-84041999000200007-scl","A família Lemnaceae Gray no Pantanal (Mato Grosso e Mato Grosso do Sul), Brasil","POTT, VALI JOANA, CERVI, ARMANDO CARLOS","Brazilian Journal of Botany; 22(2); 153-174","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200007&lang=pt" 
"S0100-84041999000200008-scl","Estudo anatômico comparativo do lenho e da casca de duas espécies de Eugenia L. (Myrtaceae)","SOFFIATTI, PATRICIA, ANGYALOSSY-ALFONSO, VERONICA","Brazilian Journal of Botany; 22(2); 175-184","Brazilian Journal of Botany","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200008&lang=pt" 
"S0100-84041999000200009-scl","Some species of Perenniporia Murrill (Poriales, Basidiomycotina) from Southern Brazil","GERBER, ALEXANDRA LEHMKUHL, NEVES, MARIA ALICE, LOGUERCIO-LEITE, CLARICE","Brazilian Journal of Botany; 22(2); 185-193","Brazilian Journal of Botany","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84041999000200009&lang=pt" 
"S1415-790X1999000100009-scl","Tabulador de causas múltiplas de morte","Santo, Augusto H., Pinheiro, Celso Escobar","Revista Brasileira de Epidemiologia; 2(1-2); 90-97","Revista Brasileira de Epidemiologia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X1999000100009&lang=pt" 
"S1415-790X1999000100008-scl","Como medir a confiabilidade de dobras cutâneas","Sichieri, Rosely, Fonseca, Vânia de Mattos, Lopes, Claudia de Souza","Revista Brasileira de Epidemiologia; 2(1-2); 82-89","Revista Brasileira de Epidemiologia","Português","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X1999000100008&lang=pt" 
"S1415-790X1999000100007-scl","Epidemiologic and public health initiatives in telecommunication","Philippe, Pierre, Laporte, R.E., Sauer, F.","Revista Brasileira de Epidemiologia; 2(1-2); 73-81","Revista Brasileira de Epidemiologia","Inglês","1999","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X1999000100007&lang=pt" 
