"S0004-282X2011000500031-scl","Supratentorial tanycytic ependymoma: an uncommon fibrillary ependymoma variant","Reis, Fabiano, Schwingel, Ricardo, Morais, Francisco Carlos de, Queiroz, Luciano de Souza","Arquivos de Neuro-Psiquiatria; 69(4); 723-723","Arquivos de Neuro-Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2011000500031&lang=pt" 
"S0100-39842011000400014-scl","Lipoma espinhal associado a seio dérmico congênito: relato de caso","Rios, Lívia Teresa Moreira, Oliveira, Ricardo Villar Barbosa de, Martins, Marília da Glória, Leitão, Olga Maria Ribeiro, Simões, Vanda Maria Ferreira, Nascimento, Janilson Moucherek Soares do","Radiologia Brasileira; 44(4); 265-267","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400014&lang=pt" 
"S0100-39842011000400013-scl","Carcinoma verrucoso da mão: uma rara apresentação avaliada por ressonância magnética","Lopes, Jailson Rodrigues, Rodrigues, Marcelo Bordalo, Rosemberg, Laercio Alberto, Lourenço, Rafael Burgomeister, Cerri, Giovanni Guido","Radiologia Brasileira; 44(4); 263-264","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400013&lang=pt" 
"S0212-16112011000400028-esp","Alopecia en mujeres con obesidad severa y mórbida sometidas a cirugía bariátrica","Rojas, P., Gosch, M., Basfi-fer, K., Carrasco, F., Codoceo, J., Inostroza, J., Valencia, A., Adjemian, D., Rojas, J., Díaz, E., Riffo, A., Papapietro, K., Csendes, A., Ruz, M.","Nutrición Hospitalaria; 26(4); 856-862","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400028&lang=pt" 
"S0212-16112011000400022-esp","Características nutricionales y estilo de vida en universitarios","Ledo-Varela, M.ª T., de Luis Román, D. A., González-Sagrado, M., Izaola Jauregui, O., Conde Vicente, R., Aller de la Fuente, R.","Nutrición Hospitalaria; 26(4); 814-818","Nutrición Hospitalaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400022&lang=pt" 
"S0212-16112011000400008-esp","Behavioral analysis of Wistar rats fed with a flaxseed based diet added to an environmental enrichment","Azevedo de Meneses, J., Junqueira Lopes, C. A., Coca Velarde, L. G., Teles Boaventura, G.","Nutrición Hospitalaria; 26(4); 716-721","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400008&lang=pt" 
"S1980-00372011000400006-scl","Função ventilatória em mulheres praticantes de Hatha Ioga","Coelho, Cristina Martins, Lessa, Thaíza Tavares, Coelho, Lúcia Aparecida Martins Campos, Scari, Rafael da Silva, Novo Júnior, José Marques, Carvalho, Rosa Maria de","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 13(4); 279-284","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372011000400006&lang=pt" 
"S0212-16112011000400007-esp","Allelic frequency of G380A polymorphism of tumor necrosis factor alpha gene and relation with cardiovascular risk factors and adipocytokines in obese patients","De Luis, D. A., Aller, R., Izaola, O., González Sagrado, M., Conde, R., de la Fuente, B., Ovalle, H. F.","Nutrición Hospitalaria; 26(4); 711-715","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400007&lang=pt" 
"S0212-16112011000400020-esp","New technologies applied to food frequency questionnaires: a current perspective","García-Segovia, P., González-Carrascosa, R., Martínez-Monzó, J., Ngo, J., Serra-Majem, L.","Nutrición Hospitalaria; 26(4); 803-806","Nutrición Hospitalaria","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112011000400020&lang=pt" 
"S0100-39842011000400007-scl","Achados da tomografia computadorizada de alta resolução na histiocitose de células de Langerhans pulmonar","Rodrigues, Rosana Souza, Capone, Domenico, Ferreira Neto, Armando Leão","Radiologia Brasileira; 44(4); 225-232","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400007&lang=pt" 
"S0100-39842011000400008-scl","Digitalização de filmes radiográficos com costura de imagens","Vela, Jaime Grande, Bhaya, Amit, Monteiro, Alexandra Maria Vieira, Ferreira, Leonardo Valente, Santos, Alair Augusto Sarmet Moreira Damas dos, Santos, Maria Lucia, Bahia, Paulo, Tonomura, Elise","Radiologia Brasileira; 44(4); 233-237","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400008&lang=pt" 
"S0100-39842011000400010-scl","Avaliação das condições de funcionamento dos equipamentos de raios X médico em serviços de radiologia no Estado da Paraíba, durante os anos de 2008 e 2009","Mendes, Adriana Carla Rodrigues, Ramos, Christiane Lucena, Abreu, Danilo Wanderley Matos de","Radiologia Brasileira; 44(4); 244-248","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400010&lang=pt" 
"S0100-39842011000400011-scl","Propedêutica radiológica do impacto femoroacetabular em tempos de tomografia computadorizada e ressonância magnética: o que o radiologista precisa saber","Nunes, Rafael Borges, Amaral, Denise Tokechi, Oliveira, Valesca Sarkis de","Radiologia Brasileira; 44(4); 249-255","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400011&lang=pt" 
"S0100-39842011000400012-scl","Variações anatômicas das cavidades paranasais à tomografia computadorizada multislice: o que procurar?","Miranda, Christiana Maia Nobre Rocha de, Maranhão, Carol Pontes de Miranda, Arraes, Fabiana Maia Nobre Rocha, Padilha, Igor Gomes, Farias, Lucas de Pádua Gomes de, Jatobá, Mayara Stephanie de Araujo, Andrade, Anna Carolina Mendonça de, Padilha, Bruno Gomes","Radiologia Brasileira; 44(4); 256-262","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000400012&lang=pt" 
"S0716-10182011000500001-chl","Índices predictores de eventos adversos en el adulto inmunocompetente hospitalizado por neumonía neumocóccica adquirida en la comunidad","Saldías P, Fernando, Díaz P, Orlando","Revista chilena de infectología; 28(4); 303-309","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500001&lang=pt" 
"S0716-10182011000500002-chl","Diagnóstico de la infección por Treponema pallidum en pacientes con sífilis temprana y neurosífilis mediante reacción de la polimerasa en cadena","García C, Patricia, Grassi C, Bruno, Fich S, Félix, Salvo L, Aurelio, Araya C, Luis, Abarzúa C, Fernando, Soto M, Julia, Poggi M, Helena, Lagos L, Marcela, Vásquez T, Patricia, León C, Eugenia P, Pérez C, Carlos, Wozniak B, Aniela","Revista chilena de infectología; 28(4); 310-315","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500002&lang=pt" 
"S0716-10182011000500003-chl","Actualización Consenso Neumonía asociada a ventilación mecánica: Segunda parte. Prevención","Calvo A, Mario, Delpiano M, Luis, Chacón V, Eliana, Jemenao P, M. Irene, Peña D, Anamaría, Zambrano G, Alejandra","Revista chilena de infectología; 28(4); 316-332","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500003&lang=pt" 
"S0716-10182011000500004-chl","Literatura y fútbol","Payá G, Ernesto","Revista chilena de infectología; 28(4); 333-333","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500004&lang=pt" 
"S0716-10182011000500005-chl","Aumento de resistencia de Streptococcus agalactiae vaginal-anal en el tercer trimestre de gestación a eritromicina y clindamicina al cabo de una década de tamizaje universal","Abarzúa C, Fernando, Arias E, Alejandra, García C, Patricia, Ralph T, Constanza, Cerda L, Jaime, Riedel K, Ingrid, Gárate O, Cynthia","Revista chilena de infectología; 28(4); 334-337","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500005&lang=pt" 
"S0716-10182011000500006-chl","Brote comunitario de influenza A H1N1 2009 en el período post-pandémico inmediato: descripción epidemiológica en una localidad aislada de la región de Aysén, Patagonia chilena","Layera R, Sebastián, Fontena C, Nicolás, Rojas T, Edgardo, Acuña B, Marco, Saldivia U, Paola","Revista chilena de infectología; 28(4); 338-342","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500006&lang=pt" 
"S0716-10182011000500007-chl","Etiología de la neumonía en pacientes chilenos infectados por el virus de la inmunodeficiencia humana","Pérez C, Carlos, García C, Patricia, Calvo A, Mario, Labarca L, Jaime, Bustos M, Marisol, Beroíza W, Teresa, Gaete G, Pablo, Moreno B, Rodrigo, Acuña L, Guillermo, Vial C, Pablo","Revista chilena de infectología; 28(4); 343-348","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500007&lang=pt" 
"S0716-10182011000500008-chl","Uso de cultivo cuantitativo de aspirado endotraqueal para el diagnóstico de neumonía asociada a ventilación mecánica en pediatría: estudio prospectivo, analítico","Contreras G, Paola, Milet L, Beatriz, Coria De la H, Paulina","Revista chilena de infectología; 28(4); 349-356","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500008&lang=pt" 
"S0716-10182011000500009-chl","","Martínez, María A, Ovalle, Alfredo","Revista chilena de infectología; 28(4); 357-358","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500009&lang=pt" 
"S0716-10182011000500010-chl","Importancia de las imágenes y el diagnóstico etiológico en el paciente inmunocomprometido con afección del sistema nervioso central: Segunda parte","Zubieta A, Marcela, Ferrés G, Marcela, Bldart H, Teresa","Revista chilena de infectología; 28(4); 359-362","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500010&lang=pt" 
"S0716-10182011000500011-chl","Tumor cervical por Salmonella Typhimurium como forma de presentación clínica de SIDA en un paciente con infección por VIH","Paredes E, Sebastián, Norambuena N, Constanza, Echavarri V, Sylvia, Lasso B, Martín","Revista chilena de infectología; 28(4); 363-368","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500011&lang=pt" 
"S0716-10182011000500012-chl","Espondilodiscitis causada por Kingella kingae en pediatría: reporte de un caso","Budnik O, Isolda, Porte T, Lorena, Arce V, José D, Vial S, Sergio, Zamorano R, Juanita","Revista chilena de infectología; 28(4); 369-373","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500012&lang=pt" 
"S0716-10182011000500013-chl","¿Qué fue la plaga de Atenas?","Dagnino S, Jorge","Revista chilena de infectología; 28(4); 374-380","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500013&lang=pt" 
"S0716-10182011000500014-chl","Absceso hepático como presentación inicial de la enfermedad invasora por Streptococcus pneumoniae","Gilardi, Leonardo, Dellepiane, María Eugenia","Revista chilena de infectología; 28(4); 381-381","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500014&lang=pt" 
"S0716-10182011000500015-chl","","Sakurada Z, Andrea","Revista chilena de infectología; 28(4); 382-383","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500015&lang=pt" 
"S0716-10182011000500016-chl","Colistin para el tratamiento de la neumonía asociada a ventilación mecánica","Riedel M, Gisela","Revista chilena de infectología; 28(4); 383-384","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500016&lang=pt" 
"S0716-10182011000500017-chl","Bacteriemia/ fungemia asociadas a catéter venoso central de inserción periférica","Chacón V, Eliana","Revista chilena de infectología; 28(4); 385-385","Revista chilena de infectología","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182011000500017&lang=pt" 
"S0021-75572011000400002-scl","Codetecção viral em lactentes hospitalizados com doença respiratória: detectar é importante?","Sly, Peter D., Jones, Carmen M.","Jornal de Pediatria; 87(4); 277-280","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400002&lang=pt" 
"S0021-75572011000400001-scl","Avaliação de risco e acompanhamento são as chaves para prevenir hiperbilirrubinemia grave","Maisels, M. Jeffrey","Jornal de Pediatria; 87(4); 275-276","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400001&lang=pt" 
"S0021-75572011000400005-scl","Acompanhamento sistematizado da hiperbilirrubinemia em recém-nascidos com 35 a 37 semanas de idade gestacional","Punaro, Elizabete, Mezzacappa, Maria Aparecida, Facchini, Fernando Perazzini","Jornal de Pediatria; 87(4); 301-306","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400005&lang=pt" 
"S0021-75572011000400006-scl","Gravidade das coinfecções virais em lactentes hospitalizados com infecção por vírus sincicial respiratório","Paulis, Milena De, Gilio, Alfredo Elias, Ferraro, Alexandre Archanjo, Ferronato, Angela Esposito, Sacramento, Patrícia Rossi do, Botosso, Viviane Fongaro, Oliveira, Danielle Bruna Leal de, Marinheiro, Juliana Cristina, Hársi, Charlotte Marianna, Durigon, Edison Luiz, Vieira, Sandra Elisabete","Jornal de Pediatria; 87(4); 307-313","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400006&lang=pt" 
"S0021-75572011000400007-scl","Corticoide oral e inalatório para tratamento de sibilância no primeiro ano de vida","Alvim, Cristina Gonçalves, Nunes, Simone, Fernandes, Silvia, Camargos, Paulo, Fontes, Maria Jussara","Jornal de Pediatria; 87(4); 314-318","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400007&lang=pt" 
"S0021-75572011000400014-scl","Avaliação da postura corporal em crianças e adolescentes respiradores orais","Conti, Patrícia Blau Margosian, Sakano, Eulália, Ribeiro, Maria Ângela Gonçalves de Oliveira, Schivinski, Camila Isabel Santos, Ribeiro, José Dirceu","Jornal de Pediatria; 87(4); 357-363","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400014&lang=pt" 
"S1516-35982011000800001-scl","Time interval from ovulation to extrusion in female bullfrog in different photoperiods","Agostinho, Claudio Angelo, Wechsler, Francisco Stefano, Castro, Cecilia Silva de, Agostinho, Lucas Miyabara, Ribeiro, Raphaela Rezende, Agostinho, Sueli Matiko Miyabara","Revista Brasileira de Zootecnia; 40(8); 1625-1628","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800001&lang=pt" 
"S1516-35982011000800004-scl","Performance of Lotus corniculatus L. genotypes submitted to cutting interval: subsidies to a breeding program","Scheffer-Basso, Simone Meredith, Brustolin, Ricardo, Dall&#039;Agnol, Miguel","Revista Brasileira de Zootecnia; 40(8); 1645-1650","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800004&lang=pt" 
"S1516-35982011000800006-scl","Comportamento ingestivo de novilhas de corte em pastagem de gramíneas anuais de estação quente","Souza, Alexandre Nunes Motta de, Rocha, Marta Gomes da, Pötter, Luciana, Roso, Dalton, Glienke, Carine Lisete, Oliveira Neto, Renato Alves de","Revista Brasileira de Zootecnia; 40(8); 1662-1670","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800006&lang=pt" 
"S1516-35982011000800010-scl","Patterns of genetic diversity of local pig populations in the State of Pernambuco, Brazil","Silva, Elizabete Cristina da, Dutra Junior, Wilson Moreira, Ianella, Patrícia, Gomes Filho, Manoel Adrião, Oliveira, Cláudio José Parro de, Ferreira, Débora Nathália de Moura, Caetano, Alexandre Rodrigues, Paiva, Samuel Rezende","Revista Brasileira de Zootecnia; 40(8); 1691-1699","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800010&lang=pt" 
"S1516-35982011000800013-scl","Efeito da inoculação de soluções nutritivas in ovo sobre a eclodibilidade e o desempenho de frangos de corte","Campos, Anastácia Maria de Araújo, Rostagno, Horacio Santiago, Gomes, Paulo Cezar, Silva, Eliane Aparecida da, Albino, Luiz Fernando Teixeira, Nogueira, Eduardo Terra","Revista Brasileira de Zootecnia; 40(8); 1712-1717","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800013&lang=pt" 
"S1516-35982011000800016-scl","Metabolizable energy for piglets in the nursery phase submitted at activation of immune system","Pereira, Leandro de Melo, Zangeronimo, Márcio Gilberto, Fialho, Elias Tadeu, Cantarelli, Vinícius de Souza, Silveira, Hebert, Garbossa, Cesar Augusto Pospissil, Cerqueira, Luis Gustavo dos Santos, Kuribayashi, Thiago Hiroshi","Revista Brasileira de Zootecnia; 40(8); 1732-1737","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800016&lang=pt" 
"S1516-35982011000800019-scl","Oilseeds in feeding for growing and finishing ¾ Boer + ¼ Saanen goat kids","Alcalde, Claudete Regina, Grande, Paula Adriana, Lima, Luciano Soares de, Macedo, Francisco de Assis Fonseca de, Zeoula, Lucia Maria, Paula, Meiby Carneiro de","Revista Brasileira de Zootecnia; 40(8); 1753-1757","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800019&lang=pt" 
"S1516-35982011000800020-scl","Avaliação sensorial da carne de cordeiros machos e fêmeas Texel × Corriedale terminados em diferentes sistemas","Bonacina, Marlice Salete, Osório, Maria Teresa Moreira, Osório, José Carlos da Silveira, Corrêa, Gladis Ferreira, Hashimoto, Juliano Hideo, Lehmen, Rosilene Inês","Revista Brasileira de Zootecnia; 40(8); 1758-1766","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800020&lang=pt" 
"S1516-35982011000800009-scl","Estimação pelo método Bayesiano de parâmetros genéticos de peso vivo e características de carcaça em avestruzes","Rosa, Francisco, Almeida, Marina Isabel Mateus de, Rigoti, Fabio Henrique, Oliveira, Edson Gonçalves de","Revista Brasileira de Zootecnia; 40(8); 1686-1690","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800009&lang=pt" 
"S1516-35982011000800029-scl","Influence of genotype on the quality of sheep leather","Jacinto, Manuel Antônio Chagas, Vargas Junior, Fernando Miranda de, Martins, Charles Ferreira, Pinto, Guilherme dos Santos, Reis, Fernando Alvarenga, Oliveira, Alexandra Rocha de","Revista Brasileira de Zootecnia; 40(8); 1830-1836","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800029&lang=pt" 
"S1516-35982011000800030-scl","Physico-chemical characteristics of honey produced by Apis mellifera in the Picos region, state of Piauí, Brazil","Sodré, Geni da Silva, Marchini, Luís Carlos, Moreti, Augusta Carolina de Camargo Carmello, Otsuk, Ivani Pozar, Carvalho, Carlos Alfredo Lopes de","Revista Brasileira de Zootecnia; 40(8); 1837-1843","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800030&lang=pt" 
"S0021-75572011000400003-scl","Desenvolvimento e qualidade de vida em crianças nascidas pré-termo em idades pré-escolar e escolar","Vieira, Martina Estevam Brom, Linhares, Maria Beatriz Martins","Jornal de Pediatria; 87(4); 281-291","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400003&lang=pt" 
"S0021-75572011000400004-scl","Probióticos e prebióticos na prevenção e no tratamento de doenças em lactentes e crianças","Vandenplas, Yvan, Veereman-Wauters, Genevieve, Greef, Elisabeth De, Peeters, Stefaan, Casteels, Ann, Mahler, Tania, Devreker, Thierry, Hauser, Bruno","Jornal de Pediatria; 87(4); 292-300","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400004&lang=pt" 
"S0021-75572011000400008-scl","O aterro sanitário como fator de risco para doenças respiratórias em crianças","Corrêa, Carlos Roberto Silveira, Abrahão, Carlos Eduardo Cantusio, Carpintero, Maria do Carmo Cabral, Anaruma Filho, Francisco","Jornal de Pediatria; 87(4); 319-324","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400008&lang=pt" 
"S0021-75572011000400009-scl","Hiperglicemia na admissão é um preditor confiável da evolução de crianças com traumatismo cerebral grave","Aşılıoğlu, Nazik, Turna, Fatih, Paksu, Muhammet Şükrü","Jornal de Pediatria; 87(4); 325-328","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400009&lang=pt" 
"S0021-75572011000400010-scl","Dor músculo-esquelética em adolescentes obesos","Jannini, Suely Nóbrega, Dória-Filho, Ulysses, Damiani, Durval, Silva, Clovis Artur Almeida","Jornal de Pediatria; 87(4); 329-335","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400010&lang=pt" 
"S0021-75572011000400011-scl","Fatores de risco para atopia no nascimento e na idade adulta","Ferraz, Erica, Garcia, Clécia Aparecida, Bettiol, Heloísa, Caldeira, Roseane Durães, Cardoso, Viviane Cunha, Arruda, Luiza Karla, Barbieri, Marco Antônio, Vianna, Elcio Oliveira","Jornal de Pediatria; 87(4); 336-342","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400011&lang=pt" 
"S0021-75572011000400012-scl","Avaliação da sequência rápida de intubação em pronto-socorro pediátrico","Sukys, Graziela A., Schvartsman, Cláudio, Reis, Amélia G.","Jornal de Pediatria; 87(4); 343-349","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400012&lang=pt" 
"S0021-75572011000400013-scl","Associação da poluição atmosférica com parâmetros hematológicos em crianças e adolescentes","Poursafa, Parinaz, Kelishadi, Roya, Amini, Amin, Amini, Abasgholi, Amin, Mohammad Mehdi, Lahijanzadeh, Mohammadreza, Modaresi, Mohammadreza","Jornal de Pediatria; 87(4); 350-356","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400013&lang=pt" 
"S0021-75572011000400015-scl","Resultado de pesquisa sobre a frequência de aleitamento materno exclusivo varia de acordo com a forma de abordagem na entrevista","Belo, Marcela M., Serva, Gabriel B., Serva, Vilneide B., Batista Filho, Malaquias, Figueiroa, José N., Caminha, Maria de Fátima C.","Jornal de Pediatria; 87(4); 364-368","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000400015&lang=pt" 
"S1516-35982011000800002-scl","Biomass components in Massai grass during establishment and regrowth under five nitrogen fertilization levels","Lopes, Marcos Neves, Cândido, Magno José Duarte, Pompeu, Roberto Cláudio Fernandes Franco, Silva, Rodrigo Gregório da, Lopes, José Wellington Batista, Bezerra, Francisco Marcus Lima","Revista Brasileira de Zootecnia; 40(8); 1629-1637","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800002&lang=pt" 
"S1516-35982011000800003-scl","Production of tifton 85 hay overseeded with white oats or ryegrass","Neres, Marcela Abbado, Castagnara, Deise Dalazen, Mesquita, Eduardo Eustáquio, Jobim, Clóves Cabreira, Três, Tamara Taís, Oliveira, Paulo Sérgio Rabello, Oliveira, Ana Alix Mendes de Almeida","Revista Brasileira de Zootecnia; 40(8); 1638-1644","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800003&lang=pt" 
"S1516-35982011000800005-scl","Perfil fermentativo de silagens de cana-de-açúcar in natura ou queimada e tratadas ou não com Lactobacillus buchneri","Siqueira, Gustavo Rezende, Reis, Ricardo Andrade, Schocken-Iturrino, Ruben Pablo, Roth, Anna Paula de Toledo Piza, Roth, Marcella de Toledo Piza, Resende, Flávio Dutra de","Revista Brasileira de Zootecnia; 40(8); 1651-1661","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800005&lang=pt" 
"S1516-35982011000800007-scl","Morphological measurements and body indices for Cuban Creole goats and their crossbreds","Chacón, Edilberto, Macedo, Fernando, Velázquez, Francisco, Paiva, Samuel Rezende, Pineda, Eliecer, McManus, Concepta","Revista Brasileira de Zootecnia; 40(8); 1671-1679","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800007&lang=pt" 
"S1516-35982011000800008-scl","Sexagem de espermatozoides bovinos por centrifugação em gradiente descontínuo de densidade de Percoll","Lima, Vera Fernanda Martins Hossepian de, Moreira-Filho, Carlos Alberto, Lucio, Aline Costa de, Resende, Max Vitória","Revista Brasileira de Zootecnia; 40(8); 1680-1685","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800008&lang=pt" 
"S1516-35982011000800011-scl","Curvas de crescimento em ovinos da raça morada nova criados no estado da Bahia","Souza, Laaina de Andrade, Carneiro, Paulo Luiz Souza, Malhado, Carlos Henrique Mendes, Paiva, Samuel Rezende, Caires, Dirlane Novais, Barreto, Débora Louise Ferreira","Revista Brasileira de Zootecnia; 40(8); 1700-1705","Revista Brasileira de Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800011&lang=pt" 
"S1516-35982011000800012-scl","Digestible tryptophan levels in diets for pigs weighing 15 to 30 kg","Apolônio, Lourdes Romão, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Saraiva, Alysson, Silva, Francisco Carlos de Oliveira, Ferreira, Aloízio Soares, Lima, Anderson Lazarini, Kill, João Luís","Revista Brasileira de Zootecnia; 40(8); 1706-1711","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800012&lang=pt" 
"S1516-35982011000800014-scl","Energy and protein levels in diets containing phytase for broilers from 22 to 42 days of age: performance and nutrient excretion","Nagata, Adriano Kaneo, Rodrigues, Paulo Borges, Alvarenga, Renata Ribeiro, Zangeronimo, Márcio Gilberto, Rodrigues, Kênia Ferreira, Lima, Gustavo Freire Resende","Revista Brasileira de Zootecnia; 40(8); 1718-1724","Revista Brasileira de Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982011000800014&lang=pt" 
