"S1870-199X2011000300006-mex","Hiperplasia suprarrenal congénita variedad perdedora de sal: Presentación de un caso clínico","Díaz García, Nitzia Ayared, Ávalos, Verónica, Fragoso Ríos, Rodolfo, Cuairán Ruidíaz, Vicente","Revista odontológica mexicana; 15(3); 169-174","Revista odontológica mexicana","Inglês, Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2011000300006&lang=pt" 
"S0123-34322011000200002-col","LA ESCRITURA ACADÉMICA UNIVERSITARIA: ESTADO DEL ARTE","Ortiz Casallas, Elsa María","Íkala, Revista de Lenguaje y Cultura; 16(28); 17-41","Íkala, Revista de Lenguaje y Cultura","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200002&lang=pt" 
"S0123-34322011000200001-col","METACOGNITION AND READING COMPREHENSION","Karbalaei, Alireza","Íkala, Revista de Lenguaje y Cultura; 16(28); 5-14","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200001&lang=pt" 
"S0123-34322011000200009-col","TOWARDS THE FORMULATION OF A PROPOSAL FOR OPPORTUNITY-TO-LEARN STANDARDS IN EFL LEARNING AND TEACHING","Cárdenas Ramos, Rosalba, Hernández Gaviria, Fanny","Íkala, Revista de Lenguaje y Cultura; 16(28); 231-258","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200009&lang=pt" 
"S0123-34322011000200008-col","EL SISTEMA INTERNACIONAL DE CERTIFICACIÓN DEL ESPAÑOL COMO LENGUA EXTRANJERA (SICELE) EN ANTIOQUIA: EXPERIENCIA Y PERSPECTIVAS","Jaramillo Cardona, Gustavo, Naranjo, Jaime Alberto, González Rátiva, María Claudia","Íkala, Revista de Lenguaje y Cultura; 16(28); 201-227","Íkala, Revista de Lenguaje y Cultura","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200008&lang=pt" 
"S0123-34322011000200010-col","AN HONEST START: REASSESSING THE ROLE OF THEORY IN EFL TEACHER EDUCATION","Gómez, Juan David","Íkala, Revista de Lenguaje y Cultura; 16(28); 261-275","Íkala, Revista de Lenguaje y Cultura","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34322011000200010&lang=pt" 
"S0121-08072011000200002-col","Portadores nasales de Staphylococcus aureus en personal que labora en un Hospital de Santander","Espinosa González, Cindy Tatiana, Romero Vanegas, Marly Karolina, Rincón Cruz, Giovanna, Jácome Bohórquez, Martha, Arámbula de Obregón, Alba Lucía","Revista de la Universidad Industrial de Santander. Salud; 43(2); 111-117","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200002&lang=pt" 
"S0121-08072011000200003-col","Efecto de tres modalidades de crioterapia sobre la temperatura de la piel durante las fases de enfriamiento y recalentamiento","Sandoval O., Maria Cristina, Herrera V., Esperanza, Camargo L., Diana M.","Revista de la Universidad Industrial de Santander. Salud; 43(2); 119-129","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200003&lang=pt" 
"S0121-08072011000200001-col","Editorial","IDROVO, ALVARO J.","Revista de la Universidad Industrial de Santander. Salud; 43(2); 109-110","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200001&lang=pt" 
"S0121-08072011000200006-col","The susceptibility to infection by Leishmania panamensis and the sensitivity to drugs differ according to the macrophage type","Anteliz B., Olga T., Ayala, Jaime O., Garcia, Carlos A., Valencia, Laura I., Álvarez O., Olga M.","Revista de la Universidad Industrial de Santander. Salud; 43(2); 149-158","Revista de la Universidad Industrial de Santander. Salud","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200006&lang=pt" 
"S0121-08072011000200007-col","Ansiedad dimensional: Un análisis desde la teoría clásica del formulario autodiligenciado de Zung","Orozco V., Luis C., Conde C., Carlos A., Dallos A., Marta I., Baez., Ana M., Rodríguez S., Laura I., Torres Y., Nohra A.","Revista de la Universidad Industrial de Santander. Salud; 43(2); 159-166","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200007&lang=pt" 
"S0121-08072011000200004-col","Incidencia y factores asociados al síndrome sibilante del lactante, Área Metropolitana de Bucaramanga, Colombia","Moreno, Sandra Janneth, Niederbacher, Jürg, Latorre, José Fidel, Archila, Diana Carolina, Ballesteros, Leonela Nataly, Cuadros, Carlos Augusto, Díaz, Luis Alfonso","Revista de la Universidad Industrial de Santander. Salud; 43(2); 131-140","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200004&lang=pt" 
"S0121-08072011000200005-col","Antifungal, cytotoxic and chemical analyses of essential oils of Lippia origanoides H.B.K grown in Colombia","Betancur-Galvis, Liliana, Zapata, Bibiana, Baena, Armando, Bueno, Juan, Ruíz-Nova, Carlos Alberto, Stashenko, Elena, Mesa-Arango, Ana Cecilia","Revista de la Universidad Industrial de Santander. Salud; 43(2); 141-148","Revista de la Universidad Industrial de Santander. Salud","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200005&lang=pt" 
"S0121-08072011000200008-col","Transmisión de Salmonella enterica a través de huevos de gallina y su importancia en salud pública","Rincón Acero, Diana Paola, Ramírez Rueda, Román Yesid, Vargas Medina, Johana Carolina","Revista de la Universidad Industrial de Santander. Salud; 43(2); 167-177","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200008&lang=pt" 
"S0121-08072011000200009-col","Diagnóstico y epidemiología de erosión dental","Fajardo Santacruz, Maria Claudia, Mafla Chamorro, Ana Cristina","Revista de la Universidad Industrial de Santander. Salud; 43(2); 179-189","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200009&lang=pt" 
"S0121-08072011000200011-col","Tumor carcinoide de la apéndice cecal: Reporte de cuatro casos en la Clínica Carlos Ardila Lülle, Floridablanca, Colombia","Mantilla, Julio Cesar, García, María Emma, Castillo, Mario Alberto","Revista de la Universidad Industrial de Santander. Salud; 43(2); 203-210","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200011&lang=pt" 
"S0121-08072011000200010-col","Apoyo telefónico: Una estrategia de intervención para cuidadores familiares de personas con enfermedad crónica","Romero Guevara, Sandra Lucrecia, Villamizar Carvajal, Beatriz, Rueda Díaz, Leidy Johanna","Revista de la Universidad Industrial de Santander. Salud; 43(2); 191-201","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072011000200010&lang=pt" 
"S1665-64232011000200001-mex","Development of a Synchronous-Generator Experimental Bench for Standstill Time-Domain Tests","Arjona, M.A., Cisneros-Gonzalez, M, Hernandez, C","Journal of applied research and technology; 9(2); 117-128","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200001&lang=pt" 
"S1665-64232011000200010-mex","A Fast Simulation Method for Wave Transformation Processes In Coastal Zones","Herrera-Díaz, I.E, Couder-Castañeda, C, Ramírez León, H","Journal of applied research and technology; 9(2); 249-272","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200010&lang=pt" 
"S1665-64232011000200002-mex","Mixed Acceleration Techniques for Solving Quickly Stochastic Shortest-Path Markov Decision Processes","García-Hernández, M. de G., Ruiz-Pinales, J, Onaindía, E, Ledesma-Orozco, S, Aviña-Cervantes, J. G., Alvarado-Méndez, E, Reyes-Ballesteros, A","Journal of applied research and technology; 9(2); 129-144","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200002&lang=pt" 
"S1665-64232011000200003-mex","Plane-and Space-Filling Trees by Means of Chain Coding","Bribiesca, E, Espinosa-Dominguez, N","Journal of applied research and technology; 9(2); 145-155","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200003&lang=pt" 
"S1665-64232011000200004-mex","Numerical and Experimental Analysis in the Manipulation of the Mechanical Properties for Enhancing the Mechanical Resistance of a Material","Urriolagoitia-Sosa, G, Molina-Ballinas, A, Urriolagoitia-Calderón, G, Hernández-Gómez, L. H., Romero-Ángeles, B, Michtchenko, A","Journal of applied research and technology; 9(2); 156-172","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200004&lang=pt" 
"S1665-64232011000200005-mex","Dynamic Response of Femoral Cartilage in Knees With Unicompartmental Osteoarthritis","Vidal-Lesso, A, Ledesma-Orozco, E, Lesso-Arroyo, R, Rodríguez-Castro, R","Journal of applied research and technology; 9(2); 173-187","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200005&lang=pt" 
"S1665-64232011000200006-mex","Network Coding Based Security for Routing Attacks in WRN: Frechet Interference and Rayleigh Outage Evaluation","Villalpando-Hernández, R, Vargas-Rosales, C, Muñoz-Rodríguez, D, Rodríguez, J. R.","Journal of applied research and technology; 9(2); 188-201","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200006&lang=pt" 
"S1665-64232011000200007-mex","Combining Artificial Intelligence and Advanced Techniques in Fault-Tolerant Control","Vargas-Martínez, A, Garza-Castañón, L. E.","Journal of applied research and technology; 9(2); 202-226","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200007&lang=pt" 
"S1665-64232011000200008-mex","Hurst Parameter Estimation Using Artificial Neural Networks","Ledesma-Orozco, S, Ruiz-Pinales, J, García-Hernández, G, Cerda-Villafaña, G, Hernández-Fusilier, D","Journal of applied research and technology; 9(2); 227-241","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200008&lang=pt" 
"S1665-64232011000200009-mex","Transmission Electron Microscopy (TEM) Through Focused ION Beam (FIB) from Vitrified Chromium Wastes","Ballesteros-Elizondo, S, Parga-Torres, J. R., Rincón-López, J. Ma., Palacios-González, E","Journal of applied research and technology; 9(2); 242-248","Journal of applied research and technology","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232011000200009&lang=pt" 
"S0717-95532011000200001-chl","EL CUIDADO INFORMAL COMO OBJETO DE ESTUDIO","Jofré Aravena, Viviane","Ciencia y enfermería; 17(2); 7-8","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200001&lang=pt" 
"S0717-95532011000200002-chl","COMPETENCIA EN INVESTIGACIÓN EN ENFERMERÍA","Orellana Y, Alda, Sanhueza A, Olivia","Ciencia y enfermería; 17(2); 9-17","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200002&lang=pt" 
"S0717-95532011000200003-chl","UNIDAD DE INVESTIGACIÓN EN HOSPITALES AUTOGESTIONADOS","Seguel P, Fredy, Paravic K, Tatiana","Ciencia y enfermería; 17(2); 19-25","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200003&lang=pt" 
"S0717-95532011000200004-chl","LA TÉCNICA DE INCIDENTES CRÍTICOS: UNA HERRAMIENTA CLÁSICA Y VIGENTE EN ENFERMERÍA","Yáñez G, Rodrigo, López-Mena, Luis, Reyes R, Fernando","Ciencia y enfermería; 17(2); 27-36","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200004&lang=pt" 
"S0717-95532011000200005-chl","EL USO DE DROGAS EN EL PERSONAL DE ENFERMERÍA","Díaz C, Lourdes, Ulloa, Célia Marina, Taubert De Freitas, Fabiana, Amorim A, Liliana, Barcelos D, Maria Célia, Valenzuela S, Sandra Verónica, Do Carmo Cruz R, Maria Lúcia","Ciencia y enfermería; 17(2); 37-45","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200005&lang=pt" 
"S0717-95532011000200006-chl","SITUACIONES GENERADORAS DE ESTRÉS EN LOS ESTUDIANTES DE ENFERMERÍA EN LAS PRÁCTICAS CLÍNICAS","López V, Francisca, López M, María José","Ciencia y enfermería; 17(2); 47-54","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200006&lang=pt" 
"S0717-95532011000200007-chl","PREVALENCIA DE MALESTAR PSICOLÓGICO EN ESTUDIANTESDE ENFERMERÍA RELACIONADA CON FACTORESSOCIODEMOGRÁFICOS, ACADÉMICOS Y FAMILIARES","Herrera L, Luz María, Rivera M, María Soledad","Ciencia y enfermería; 17(2); 55-64","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200007&lang=pt" 
"S0717-95532011000200008-chl","VALORES EXPRESADOS EN ESTUDIANTES DE ENFERMERÍA: TEMUCO - CHILE, 2009","Rivas R, Edith, Rivas L, Angélica, Bustos M, Luis","Ciencia y enfermería; 17(2); 65-75","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200008&lang=pt" 
"S0717-95532011000200009-chl","A VIVÊNCIA DE PAIS E PROFISSIONAIS NA UNIDADE DE TERAPIA INTENSIVA NEONATAL","Dittz Duarte, Elysângela, Rosângela De Sena, Roseni, Coelho Xavier, César","Ciencia y enfermería; 17(2); 77-86","Ciencia y enfermería","Português","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200009&lang=pt" 
"S0717-95532011000200010-chl","A FAMÍLIA NA UNIDADE DE PEDIATRIA: PERCEPÇÕES DA EQUIPE DE ENFERMAGEM ACERCA DA DIMENSÃO CUIDADORA","Dutra De Sousa, Lenice, Calcagno Gomes, Giovana, Santos Da Silva, Mara Regina, Pinto Dos Santos, Cristiano, Tarouco Da Silva, Bárbara","Ciencia y enfermería; 17(2); 87-95","Ciencia y enfermería","Português","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200010&lang=pt" 
"S0717-95532011000200011-chl","COMPORTAMIENTO AGRESIVO EN VARONES DE 10 A 12 AÑOS, PERTENECIENTES A COLEGIOS DE VALPARAÍSO","Pastén I, Liliana, Lobos D, Pamela, Mosqueda D, Angélica","Ciencia y enfermería; 17(2); 97-109","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200011&lang=pt" 
"S0717-95532011000200012-chl","ROL DEL ENFERMERO/A RURAL EN LA REGIÓN DE LA ARAUCANÍA CHILE: PERCEPCIÓN DE USUARIOS Y ENFERMEROS","Marilaf C, Magdalena, Alarcón M, Ana M, Illesca P, Mónica","Ciencia y enfermería; 17(2); 111-118","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000200012&lang=pt" 
"S0185-33252011000400001-mex","Clinical and electrophysiological effect of right and left repetitive transcranial magnetic stimulation in patients with major depressive disorder","García-Anaya, María, González-Olvera, Jorge, Ricardo-Garcell, Josefina, Armas, Gabriela, Miranda, Edgar, Reyes, Ernesto, Otero, Gloria Adelina","Salud mental; 34(4); 291-299","Salud mental","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400001&lang=pt" 
"S0185-33252011000400010-mex","Cronofenomenología: El tiempo subjetivo y el reloj elástico","Díaz, José Luis","Salud mental; 34(4); 379-389","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400010&lang=pt" 
"S0185-33252011000400011-mex","Autoevaluación","Heinze, Gerhard","Salud mental; 34(4); 395-397","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400011&lang=pt" 
"S0185-33252011000400002-mex","Factores asociados al rendimiento académico en alumnos de la Facultad de Medicina: estudio de seguimiento a un año","Vargas, Ingrid, Ramírez, Claudia, Cortés, José, Farfán, Aurora, Heinze, Gerhard","Salud mental; 34(4); 301-308","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400002&lang=pt" 
"S0185-33252011000400003-mex","Timing of progesterone and allopregnanolone effects in a serial forced swim test","Contreras, Carlos M, Rodríguez-Landa, Juan Francisco, Bernal-Morales, Blandina, Gutiérrez-García, Ana G, Saavedra, Margarita","Salud mental; 34(4); 309-314","Salud mental","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400003&lang=pt" 
"S0185-33252011000400004-mex","Vocabulario expresivo en una muestra de niños preescolares con trastornos psiquiátricos y un grupo con desarrollo típico","Albores-Gallo, Lilia, Lara-Muñoz, María del Carmen, Melchor Contreras, Dea del Carmen, Angeles Albores, David","Salud mental; 34(4); 315-322","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400004&lang=pt" 
"S0185-33252011000400005-mex","Validación de la escala Kessler 10 (K-10) en la detección de depresión y ansiedad en el primer nivel de atención. Propiedades psicométricas","Vargas Terrez, Blanca Estela, Villamil Salcedo, Valerio, Rodríguez Estrada, Carmen, Pérez Romero, Jazmín, Cortés Sotres, José","Salud mental; 34(4); 323-331","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400005&lang=pt" 
"S0185-33252011000400006-mex","Estudio de traducción al español y evaluación psicométrica de una escala para medir el estigma internalizado en pacientes con trastornos mentales graves","Flores Reynoso, Samantha, Medina Dávalos, Rafael, Robles García, Rebeca","Salud mental; 34(4); 33-339","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400006&lang=pt" 
"S0185-33252011000400007-mex","Rationale and state of the art in early detection and intervention in psychosis","Domínguez Martínez, Tecelli, Manel Blanqué, Joan, Codina, Jordi, Montoro, Mónica, Mauri, Lluis, Barrantes-Vidal, Neus","Salud mental; 34(4); 341-350","Salud mental","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400007&lang=pt" 
"S0185-33252011000400008-mex","Revisión sistemática sobre tratamiento de adicciones en México","Rojas, Estela, Real, Tania, García-Silberman, Sarah, Medina-Mora, María Elena","Salud mental; 34(4); 351-365","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400008&lang=pt" 
"S0185-33252011000400009-mex","El DSM-V. Luces y sombras de un manual no publicado. Retos y expectativas para el futuro","García Maldonado, Gerardo, Saldívar González, Atenógenes H., Llanes Castillo, Arturo, Sánchez Juárez, Indira Guadalupe","Salud mental; 34(4); 367-378","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000400009&lang=pt" 
"S0186-03482011000200001-mex","Humanitarismo, redención y ciencia médica en Nueva España: El expediente de salud pública para frenar la extinción de indios en la Baja California (1797-1805)","Altable, Francisco","Secuencia; (80); 11-40","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200001&lang=pt" 
"S0186-03482011000200010-mex","Concupiscencia de los ojos. El desnudo femenino en México 1897-1927","Suárez de la Torre, Laura","Secuencia; (80); 173-177","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200010&lang=pt" 
"S0186-03482011000200011-mex","Catolicismo y Montoneros. Religión, política y desencanto","Cornelis, Stella M.","Secuencia; (80); 177-182","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200011&lang=pt" 
"S0186-03482011000200012-mex","Carranza, El último reformista porfiriano","Herrera González, Patricio","Secuencia; (80); 182-186","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200012&lang=pt" 
"S0186-03482011000200002-mex","Educadoras, lectoras y socias: La irrupción de las mujeres en un espacio de sociabilidad masculino. La Sociedad Sarmiento de Tucumán (Argentina) entre 1882 y 1902","Vignoli, Marcela","Secuencia; (80); 41-62","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200002&lang=pt" 
"S0186-03482011000200003-mex","La &quot;república posible&quot; y sus problemas en Argentina: Normalistas e industriales debaten el plan educativo alberdiano de las dos gestiones presidenciales de Julio Argentino Roca (1880-1886 y 1898-1901)","Herrero, Alejandro","Secuencia; (80); 63-84","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200003&lang=pt" 
"S0186-03482011000200004-mex","Acción social y nuevo Estado liberal en Argentina: La participación de las mujeres en las instituciones del modelo mixto de atención de necesidades en el centro y sur bonaerenses","Paz Trueba, Yolanda de","Secuencia; (80); 85-107","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200004&lang=pt" 
"S0186-03482011000200005-mex","José Vasconcelos y su paso por el Uruguay de los años veinte","Caetano Hargain, Gerardo","Secuencia; (80); 109-130","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200005&lang=pt" 
"S0186-03482011000200006-mex","...El vivir, mitad pueblerino, mitad ciudadano, en la urbe luminosa y sonriente... La vida cotidiana en Guadalajara en la década de 1930","Palacio Montiel, Celia del","Secuencia; (80); 131-158","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200006&lang=pt" 
"S0186-03482011000200007-mex","","Tortolero Villaseñor, Alejandro","Secuencia; (80); 159-164","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200007&lang=pt" 
"S0186-03482011000200008-mex","Honor y duelo en la Argentina moderna","Speckman Guerra, Elisa, Pulido Esteva, Diego","Secuencia; (80); 164-168","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200008&lang=pt" 
"S0186-03482011000200009-mex","De la filantropía a la rebelión. Mujeres en los movimientos sociales del siglo XIX al siglo XXI","Jiménez Marce, Rogelio","Secuencia; (80); 168-173","Secuencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-03482011000200009&lang=pt" 
"S1405-92742011000200001-mex","El intercambio en política","Bey, Marguerite, Combes, Hélène","Desacatos; (36); 7-10","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200001&lang=pt" 
"S1405-92742011000200010-mex","Intervención de la infancia: ¿se ha transformado la esencia de la asistencia?","Peña Cuanda, María del Carmen","Desacatos; (36); 149-168","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200010&lang=pt" 
"S1405-92742011000200011-mex","Los códices jurídicos: definición y metodología de estudio","Ruz Barrio, Miguel Ángel","Desacatos; (36); 169-184","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200011&lang=pt" 
"S1405-92742011000200012-mex","Mercedes Olivera: su contribución a la historia y al conocimiento de los pueblos indígenas","Palomo Infante, María Dolores","Desacatos; (36); 187-192","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200012&lang=pt" 
"S1405-92742011000200013-mex","Experiencia hospitalaria: mujeres embarazadas con influenza A (H1N1)","Chávez Courtois, Mayra, Sánchez Miranda, Georgina, Figueroa Damián, Ricardo","Desacatos; (36); 195-198","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200013&lang=pt" 
"S1405-92742011000200014-mex","Relaciones sociales: ¿don o intercambio?","Bey, Marguerite","Desacatos; (36); 201-208","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200014&lang=pt" 
"S1405-92742011000200015-mex","Pervivencia cultural de un modo de vida mesoamericano","Williams, Eduardo","Desacatos; (36); 209-214","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200015&lang=pt" 
"S1405-92742011000200016-mex","La participación política de las mujeres indígenas en México: oportunidades y desafíos","Castro Apreza, Inés","Desacatos; (36); 215-221","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200016&lang=pt" 
"S1405-92742011000200017-mex","Migración, redes transnacionales y envejecimiento","Vázquez Palacios, Felipe R.","Desacatos; (36); 222-226","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200017&lang=pt" 
"S1405-92742011000200002-mex","¿Dónde estamos con el estudio del clientelismo?","Combes, Hélène","Desacatos; (36); 13-32","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200002&lang=pt" 
"S1405-92742011000200003-mex","Clientelismo electoral y subjetivación política en África. Reflexiones a partir del caso de Benín","Banégas, Richard","Desacatos; (36); 33-48","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200003&lang=pt" 
"S1405-92742011000200004-mex","Las políticas de vivienda social del Estado como ejemplo de &quot;repertorio de acción clientelar&quot; de las autoridades locales en Francia (1950-1970)","Barros, Françoise de","Desacatos; (36); 49-64","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200004&lang=pt" 
"S1405-92742011000200005-mex","&quot;Usted vino por su propia decisión&quot;: repensar el clientelismo en clave etnográfica","Vommaro, Gabriel, Quirós, Julieta","Desacatos; (36); 65-84","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200005&lang=pt" 
"S1405-92742011000200006-mex","Entre autonomía y clientelismo: clubes de migrantes zacatecanos","González Hernández, José Roberto, González Hernández, Guadalupe Margarita","Desacatos; (36); 85-106","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200006&lang=pt" 
"S1405-92742011000200007-mex","Relaciones, cada día","Auyero, Javier","Desacatos; (36); 107-110","Desacatos","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742011000200007&lang=pt" 
