"S0718-50062012000400006-chl","Composición Factorial de una Escala de Autoeficacia en el Ámbito del Trabajo en Equipo y Liderazgo en Universitarios de Ciencias de la Salud","Gastélum, Gabriel, Guedea, Julio C, Viciana, Jesús, Peinado, Jesús E","Formación universitaria; 5(4); 49-60","Formación universitaria","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50062012000400006&lang=pt" 
"S0100-85872012000100012-scl","Objetos, sistema culinário e candomblé: o patrimônio das &quot;baianas de acarajé&quot;","Guimarães, Roberta Sampaio","Religião &amp; Sociedade; 32(1); 233-237","Religião &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872012000100012&lang=pt" 
"S0100-85872012000100011-scl","Aprendendo com os mais velhos e ensinando para os mais jovens: fé e pedagogia do catolicismo popular","Moura, Larissa Geórgia Bráulio, Doula, Sheila Maria","Religião &amp; Sociedade; 32(1); 227-232","Religião &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872012000100011&lang=pt" 
"S1807-59322012000400003-scl","Chest computed tomography findings in severe influenza pneumonia occurring in neutropenic cancer patients","Rodrigues, Rosana Souza, Marchiori, Edson, Bozza, Fernando A., Pitrowsky, Melissa Tassano, Velasco, Eduardo, Soares, Márcio, Salluh, Jorge I. F.","Clinics; 67(4); 313-318","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400003&lang=pt" 
"S1807-59322012000400006-scl","Endophenotypes and serotonergic polymorphisms associated with treatment response in obsessive-compulsive disorder","Corregiari, Fábio M., Bernik, Márcio, Cordeiro, Quirino, Vallada, Homero","Clinics; 67(4); 335-340","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400006&lang=pt" 
"S1807-59322012000400009-scl","The impact of pretransplant donor-specific antibodies on graft outcome in renal transplantation: a six-year follow-up study","David-Neto, Elias, Souza, Patricia Soares, Panajotopoulos, Nicolas, Rodrigues, Helcio, Ventura, Carlucci Gualberto, David, Daisa Silva Ribeiro, Lemos, Francine Brambate Carvalhinho, Agena, Fabiana, Nahas, William Carlos, Kalil, Jorge Elias, Castro, Maria Cristina Ribeiro","Clinics; 67(4); 355-361","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400009&lang=pt" 
"S1807-59322012000400010-scl","A proton nuclear magnetic resonance-based metabonomics study of metabolic profiling in immunoglobulin a nephropathy","Sui, Weiguo, Li, Liping, Che, Wenti, Guimai, Zuo, Chen, Jiejing, Li, Wuxian, Dai, Yong","Clinics; 67(4); 363-373","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400010&lang=pt" 
"S1807-59322012000400013-scl","Castration-resistant prostate cancer: systemic therapy in 2012","Maluf, Fernando C., Smaletz, Oren, Herchenhorn, Daniel","Clinics; 67(4); 389-394","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400013&lang=pt" 
"S1807-59322012000400015-scl","Assessment of organ transplants from donors with markers of hepatitis B","Abdala, Edson, Azevedo, Luis Sérgio Fonseca de, Avelino-Silva, Vivian Iida, Costa, Sílvia Figueiredo, Caramori, Marlova Luzzi, Strabelli, Tania Mara Varejão, Pierrotti, Lígia Camera, Marques, Heloisa Helena de Souza, Lopes, Marta Heloisa, Varkulja, Glaucia Fernanda, Santos, Vera Aparecida, Shikanai-Yasuda, Maria Aparecida","Clinics; 67(4); 399-404","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400015&lang=pt" 
"S1807-59322012000400002-scl","Predictors of the risk of falls among elderly with chronic atrial fibrillation","Santos, Angela Cristina Silva dos, Nobre, Moacyr Roberto Cucê, Nussbacher, Amit, Rodrigues, Giselle Helena de Paula, Gebara, Otavio Celso Eluf, Serro Azul, João Batista Carvalho, Wajngarten, Mauricio","Clinics; 67(4); 305-311","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012000400002&lang=pt" 
"S0100-40422012000600001-scl","Diálogos da sociedade sobre a biodiversidade brasileira na Rio+20","Torresi, Susana I. Córdoba de, Pardini, Vera L., Ferreira, Vitor F.","Química Nova; 35(6); 1073-1074","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600001&lang=pt" 
"S0100-40422012000600017-scl","Desenhos de estruturas químicas correlacionam-se com propriedades biológicas: MIA-QSAR","Cormanich, Rodrigo A., Nunes, Cleiton A., Freitas, Matheus P.","Química Nova; 35(6); 1157-1163","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600017&lang=pt" 
"S0100-40422012000600019-scl","Phenolic derivatives and other chemical compounds from Cochlospermum regium","Solon, Soraya, Carollo, Carlos Alexandre, Brandão, Luiz Fabrício Gardini, Macedo, Cristiana dos Santos de, Klein, André, Dias-Junior, Carlos Alan, Siqueira, João Máximo de","Química Nova; 35(6); 1169-1172","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600019&lang=pt" 
"S0100-40422012000600027-scl","Considerações sobre o preparo de amostras contendo micropoluentes estrogênicos","Liz, Marcus Vinicius de, Nagata, Noemi, Peralta-Zamora, Patricio","Química Nova; 35(6); 1213-1215","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600027&lang=pt" 
"S0100-40422012000600022-scl","Bioactive triterpenes and phenolics of leaves of Eugenia brasiliensis","Magina, Michele Debiase Alberton, Dalmarco, Eduardo Monguilhot, Dalmarco, Juliana Bastos, Colla, Guilherme, Pizzolatti, Moacir Geraldo, Brighente, Inês Maria Costa","Química Nova; 35(6); 1184-1188","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600022&lang=pt" 
"S0100-40422012000600024-scl","Estudio del coeficiente de reparto de ácidos carboxílicos grasos en sistemas modificados heptano/agua","Bravo, Bélgica, Cárdenas, Betzhy, Chávez, Gerson, Delgado, Nacarid, Cáceres, Ana, Ysambertt, Fredy, Márquez, Nelson","Química Nova; 35(6); 1194-1197","Química Nova","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600024&lang=pt" 
"S0100-40422012000600028-scl","Stability indicating HPLC method for simultaneous determination of moxifloxacin hydrochloride and ketorolac tromethamine in pharmaceutical formulations","Razzaq, Syed Naeem, Khan, Islam Ullah, Ashfaq, Muhammad, Mariam, Irfana","Química Nova; 35(6); 1216-1221","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600028&lang=pt" 
"S0100-40422012000600026-scl","Assinatura da deposição atmosférica de testes nucleares em sedimentos da costa brasileira (240+239Pu e 137Cs)","Sanders, Christian J., Patchineelam, Sambasiva R., Machado, Wilson, Albuquerque, Ana Luiza S., Silva-Filho, Emmanoel V., Caldeira, Pedro P., Sanders, Luciana M.","Química Nova; 35(6); 1209-1212","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600026&lang=pt" 
"S0100-40422012000600029-scl","Determinação rápida de fármacos básicos em plasma por cromatografia a gás com detector de nitrogênio e fósforo","Lizot, Lilian Feltraco, Silva, Luana Letícia da, Spaniol, Bárbara, Antunes, Marina Venzon, Linden, Rafael, Lanaro, Rafael","Química Nova; 35(6); 1222-1227","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600029&lang=pt" 
"S0100-40422012000600038-scl","Implantação e implementação das normas das Boas Práticas Laboratoriais (BPL) no laboratório de análises de resíduos da Universidade Estadual de Campinas","Rodrigues, Nadia Regina, Souza, Ana Paula Ferreira de, Watanabe, Marcelo","Química Nova; 35(6); 1276-1280","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600038&lang=pt" 
"S1809-98232012000100001-scl","Acesso aberto à literatura científica: as pesquisas realizadas em universidades públicas devem ter seus resultados livremente disponibilizados na Internet","Prado, Shirley Donizete","Revista Brasileira de Geriatria e Gerontologia; 15(1); 5-5","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100001&lang=pt" 
"S1809-98232012000100013-scl","Risco de fragilização e uso de medicamentos em idosos residentes em uma localidade do sul de Santa Catarina","Araújo, Patrícia Luiz de, Galato, Dayani","Revista Brasileira de Geriatria e Gerontologia; 15(1); 119-126","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100013&lang=pt" 
"S0100-40422012000600032-scl","Development and validation of a High Performance Liquid Chromatographic method for determination of etoposide in biodegradable polymeric implants","Solano, Ana Gabriela Reis, Silva, Gisele Rodrigues da, Fialho, Silvia Ligório, Cunha Júnior, Armando da Silva, Pianetti, Gérson Antônio","Química Nova; 35(6); 1239-1243","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600032&lang=pt" 
"S0100-40422012000600010-scl","Flavonoids and a neolignan glucoside from Guarea macrophylla (Meliaceae)","Pereira, Cristiane, Barreto Júnior, Cleber Bomfim, Kuster, Ricardo Machado, Simas, Naomi Kato, Sakuragui, Cassia Mônica, Porzel, Andrea, Wessjohann, Ludger","Química Nova; 35(6); 1123-1126","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600010&lang=pt" 
"S0100-40422012000600003-scl","Preparação, caracterização e estudos de biodegradação de blendas à base de PDLLA e PVP","Paula, Everton Luiz de, Mano, Valdir","Química Nova; 35(6); 1084-1089","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600003&lang=pt" 
"S0100-40422012000600004-scl","Biodegradação de paclobutrazol por Pseudomonas spp. em sistemas de solo saturados","Vaz, Fernanda Leitão, Maciel Netto, André, Antonino, Antonio Celso Dantas, Gouveia, Ester Ribeiro, Martins, Jean Manuel Fonseca","Química Nova; 35(6); 1090-1096","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600004&lang=pt" 
"S0100-40422012000600006-scl","Actividad catalítica de metales de transición en la descomposición de peróxido de hidrógeno","Carriazo, José G., Bossa-Benavides, Luis. F., Castillo, Eliana","Química Nova; 35(6); 1101-1106","Química Nova","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600006&lang=pt" 
"S0100-40422012000600007-scl","Uso de aditivos na biodegradação de madeira pelo fungo Ceriporiopsis subvermispora: efeito na peroxidação de lipídios dependente de manganês-peroxidase","Aguiar, André, Ferraz, André","Química Nova; 35(6); 1107-1111","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600007&lang=pt" 
"S0100-40422012000600008-scl","Comparação estrutural entre amostras de materiais tipo hidrotalcita obtidas a partir de diferentes rotas de síntese","Chagas, Luciano H., Farias, Stephane B. P. de, Leitão, Alexandre A., Diniz, Renata, Chiaro, Sandra S. X., Speziali, Nivaldo L., Abreu, Heitor A. de, Mussel, Wagner N.","Química Nova; 35(6); 1112-1117","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600008&lang=pt" 
"S0100-40422012000600009-scl","Palladium-supported catalysts in methane combustion: comparison of alumina and zirconia supports","Domingos, Daniela, Rodrigues, Lílian Maria Tosta Simplício, Brandão, Soraia Teixeira, Rocha, Maria da Graça Carneiro da, Frety, Roger","Química Nova; 35(6); 1118-1122","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600009&lang=pt" 
"S0100-40422012000600011-scl","Evaluation of chitosan microparticles containing curcumin and crosslinked with sodium tripolyphosphate produced by spray drying","Parize, Alexandre Luis, Stulzer, Hellen Karine, Laranjeira, Mauro César Marghetti, Brighente, Inês Maria da Costa, Souza, Tereza Cristina Rozone de","Química Nova; 35(6); 1127-1132","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600011&lang=pt" 
"S0100-40422012000600013-scl","Flavonoids and other bioactive phenolics isolated from Cenostigma macrophyllum (Leguminosae)","Alves, Clayton Q., David, Jorge M., David, Juceni P., Villareal, Cristiane F., Soares, Milena B. P., Queiroz, Luciano P. de, Aguiar, Rosane M.","Química Nova; 35(6); 1137-1140","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600013&lang=pt" 
"S0100-40422012000600015-scl","Nanocompósitos ternários de amido termoplástico e poli(Butadieno maleatado)","Ó, Regina F., Andrade, Cristina T.","Química Nova; 35(6); 1146-1150","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600015&lang=pt" 
"S0100-40422012000600016-scl","Remoção de íons Pb2+ de solução de bateria automotiva por caulinita modificada com óxido de manganês","Monteiro, Ercila Pinto, Santana, Genilson Pereira","Química Nova; 35(6); 1151-1156","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600016&lang=pt" 
"S0100-40422012000600018-scl","Espectroscopia no infravermelho médio e análise sensorial aplicada à detecção de adulteração de café torrado por adição de cascas de café","Tavares, Katiany Mansur, Pereira, Rosemary Gualberto Fonseca Alvarenga, Nunes, Cleiton Antônio, Pinheiro, Ana Carla Marques, Rodarte, Mírian Pereira, Guerreiro, Mário César","Química Nova; 35(6); 1164-1168","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600018&lang=pt" 
"S0100-40422012000600020-scl","Biochemical characterisation of lipase from a new strain of Bacillus sp. ITP-001","Barbosa, José Murillo P., Souza, Ranyere L., Melo, Cláudia Moura de, Fricks, Alini T., Soares, Cleide Mara F., Lima, Álvaro S.","Química Nova; 35(6); 1173-1178","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600020&lang=pt" 
"S0100-40422012000600021-scl","Licanol, um novo flavanol, e outros constituintes de Licania macrophylla Benth","Medeiros, Fernando Antônio de, Medeiros, Alessandra A. N., Tavares, Josean Fechine, Barbosa Filho, José Maria, Lima, Edeltrudes de Oliveira, Silva, Marcelo Sobral da","Química Nova; 35(6); 1179-1183","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600021&lang=pt" 
"S0100-40422012000600023-scl","Antiparasitic bromotyrosine derivatives from the Caribbean marine sponge Aiolochroia crassa","Galeano, Elkin, Martínez, Alejandro, Thomas, Olivier P., Robledo, Sara, Munoz, Diana","Química Nova; 35(6); 1189-1193","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600023&lang=pt" 
"S0100-40422012000600025-scl","Utilização de detecção por espalhamento de luz evaporativo para a análise de produtos naturais","Urano, Raquel P. Morais, Rodrigues, Fabiana T., Berlinck, Roberto G. S.","Química Nova; 35(6); 1198-1208","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600025&lang=pt" 
"S0100-40422012000600030-scl","Desenvolvimento e validação de métodos analíticos para determinação de ácido glicirrízico, ácido salicílico e cafeína em nanopartículas de quitosana e alginato","Tagliari, Monika P., Granada, Andréa, Kuminek, Gislaine, Stulzer, Hellen K., Silva, Marcos A. S.","Química Nova; 35(6); 1228-1232","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600030&lang=pt" 
"S0100-40422012000600031-scl","Simvastatin assay and dissolution studies by feasible RP-HPLC in tablets","Marques-Marinho, Flávia Dias, Santos, Amanda Leão dos, Vianna-Soares, Cristina Duarte, Reis, Ilka Afonso, Zanon, José Carlos da Costa, Lima, Angélica Alves","Química Nova; 35(6); 1233-1238","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600031&lang=pt" 
"S0100-40422012000600033-scl","Determinação de deoxinivalenol e zearalenona em arroz natural e parboilizado e suas frações utilizando quEChERS e HPLC/UV-FL","Heidtmann-Bemvenuti, Renata, Hackbart, Helen Cristina dos Santos, Souza, Michele Moraes de, Badiale-Furlong, Eliana, Dors, Giniani Carla, Fagundes, Carlos Alberto","Química Nova; 35(6); 1244-1249","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600033&lang=pt" 
"S0100-40422012000600034-scl","Dos primeiros aos segundos doze princípios da Química Verde","Machado, Adélio A. S. C.","Química Nova; 35(6); 1250-1259","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600034&lang=pt" 
"S0100-40422012000600035-scl","Síntese da Epoxone a partir de D-frutose: um experimento didático em laboratório de Química Orgânica com foco nos princípios da Química Verde","Bisol, Tula Beck, Marques, Marcelo Volpatto, Rossa, Thaís Andreia, Nascimento, Maria da Graça, Sá, Marcus Mandolesi","Química Nova; 35(6); 1260-1263","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600035&lang=pt" 
"S0100-40422012000600036-scl","Análise vibracional de compostos de coordenação de niquel(II): uma abordagem ao ensino dos grupos pontuais","Kogikoski Jr., Sergio, Souza, Juliana dos Santos de, Homem-de-Mello, Paula, Martinho, Herculano, Alves, Wendel Andrade, Ando, Rômulo Augusto","Química Nova; 35(6); 1264-1270","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600036&lang=pt" 
"S0100-40422012000600037-scl","Processamento de cartuchos de impressoras de jato de tinta: um exemplo de gestão de produto pós-consumo","Moura, Felipe Pereira de, Oliveira, Rafael da Silva, Afonso, Júlio Carlos, Vianna, Cláudio Augusto, Mantovano, José Luiz","Química Nova; 35(6); 1271-1275","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600037&lang=pt" 
"S1809-98232012000100002-scl","Desempenho cognitivo em diferentes níveis de escolaridade de adultos e idosos ativos","Coelho, Flávia Gomes de Melo, Vital, Thays Martins, Novais, Iane de Paiva, Costa, Geni de Araújo, Stella, Florindo, Santos-Galduroz, Ruth Ferreira","Revista Brasileira de Geriatria e Gerontologia; 15(1); 7-15","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100002&lang=pt" 
"S1809-98232012000100003-scl","Influência do treinamento de força muscular e de flexibilidade articular sobre o equilíbrio corporal em idosas","Albino, Igna Luciara Raffaeli, Freitas, Cíntia de la Rocha, Teixeira, Adriane Ribeiro, Gonçalves, Andréa Krüger, Santos, Ana Maria Pujol Vieira dos, Bós, Ângelo José Gonçalves","Revista Brasileira de Geriatria e Gerontologia; 15(1); 17-25","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100003&lang=pt" 
"S1809-98232012000100004-scl","Mejoras cognitivas y perceptivo-motrices en personas mayores participantes en un programa de estimulación integral cognitivo-motriz","Rey Cao, Ana, Canales Lacruz, Inma","Revista Brasileira de Geriatria e Gerontologia; 15(1); 27-39","Revista Brasileira de Geriatria e Gerontologia","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100004&lang=pt" 
"S1809-98232012000100005-scl","Correlação entre sinais e sintomas de incontinência urinária e autoestima em idosas","Melo, Bruna Evellyn Souza, Freitas, Bruna Carneiro Rodrigues, Oliveira, Valéria Rodrigues Costa, Menezes, Ruth Losada de","Revista Brasileira de Geriatria e Gerontologia; 15(1); 41-50","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100005&lang=pt" 
"S1809-98232012000100006-scl","Perfil de uso de medicamentos por idosos assistidos pelo Programa de Atenção ao Idoso (P.A.I.) da UNIJUÍ","Bueno, Cristiane Schmalz, Bandeira, Vanessa Adelina Casali, Oliveira, Karla Renata de, Colet, Christiane de Fátima","Revista Brasileira de Geriatria e Gerontologia; 15(1); 51-61","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100006&lang=pt" 
"S1809-98232012000100007-scl","Envelhecimento e percepção corporal de idosos institucionalizados","Teixeira, Jéssica Sobrinho, Corrêa, Jimilly Caputo, Rafael, Carla Beatriz da Silva, Miranda, Valter Paulo Neves, Ferreira, Maria Elisa Caputo","Revista Brasileira de Geriatria e Gerontologia; 15(1); 63-68","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100007&lang=pt" 
"S1809-98232012000100008-scl","Segurança alimentar em domicílios chefiados por idosos, Brasil","Rosa, Tereza Etsuko da Costa, Mondini, Lenise, Gubert, Muriel Bauermann, Sato, Geni Satiko, Benício, Maria Helena D&#039;Aquino","Revista Brasileira de Geriatria e Gerontologia; 15(1); 69-77","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100008&lang=pt" 
"S1809-98232012000100009-scl","Aptidão física funcional de idosos praticantes de hidroginástica","Elias, Rui Gonçalves Marques, Gonçalves, Eliane Cristina de Andrade, Moraes, Augusto César Ferreira de, Moreira, Cibelly Formaggio, Fernandes, Carlos Alexandre Molena","Revista Brasileira de Geriatria e Gerontologia; 15(1); 79-86","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100009&lang=pt" 
"S1809-98232012000100010-scl","Importância atribuída ao sexo por idosos do município de Porto Alegre e associação com a autopercepção de saúde e o sentimento de felicidade","Bastos, Carina Corrêa, Closs, Vera Elizabeth, Pereira, Adriane Miró Vianna Benke, Batista, Caroline, Idalêncio, Fábio Armani, De Carli, Geraldo Attilio, Gomes, Irênio, Schneider, Rodolfo Herberto","Revista Brasileira de Geriatria e Gerontologia; 15(1); 87-95","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100010&lang=pt" 
"S1809-98232012000100011-scl","Percepções de um grupo de idosos frente ao fato de não consultarem regularmente o cirurgião-dentista","Bulgarelli, Alexandre Fávero, Mestriner, Soraya Fernandes, Pinto, Ione Carvalho","Revista Brasileira de Geriatria e Gerontologia; 15(1); 97-107","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100011&lang=pt" 
"S1809-98232012000100012-scl","Acompanhamento farmacoterapêutico em idosos hipertensos residentes em um lar geriátrico, localizado na Região do Vale dos Sinos, Rio Grande do Sul, Brasil","Reinhardt, Fernanda, Ziulkoski, Ana Luiza, Andrighetti, Letícia Hoerbe, Perassolo, Magda Susana","Revista Brasileira de Geriatria e Gerontologia; 15(1); 109-117","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100012&lang=pt" 
"S1809-98232012000100014-scl","Percepção de idosos sobre o papel do psicólogo em instituições de longa permanência","Corrêa, Jimilly Caputo, Ferreira, Maria Elisa Caputo, Ferreira, Vanessa Nolasco, Banhato, Eliane Ferreira Carvalho","Revista Brasileira de Geriatria e Gerontologia; 15(1); 127-136","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100014&lang=pt" 
"S1809-98232012000100015-scl","Fatores associados a quedas em idosos residentes em um bairro de Fortaleza, Ceará","Cavalcante, André Luiz Pimentel, Aguiar, Jaina Bezerra de, Gurgel, Luilma Albuquerque","Revista Brasileira de Geriatria e Gerontologia; 15(1); 137-146","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100015&lang=pt" 
"S1809-98232012000100016-scl","Compreendendo a história de vida de idosos institucionalizados","Marin, Maria José Sanches, Miranda, Fabiana Accioli, Fabbri, Daniele, Tinelli, Laura Privatto, Storniolo, Luana Vergian","Revista Brasileira de Geriatria e Gerontologia; 15(1); 147-154","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100016&lang=pt" 
"S1809-98232012000100017-scl","Estudos sobre envelhecimento no Brasil: revisão bibliográfica","Bezerra, Fernanda Carvalho, Almeida, Maria Irismar de, Nóbrega-Therrien, Sílvia Maria","Revista Brasileira de Geriatria e Gerontologia; 15(1); 155-167","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100017&lang=pt" 
"S1809-98232012000100018-scl","Instituições de longa permanência para idosos no Brasil: sumário da legislação","Pinto, Silvia Patricia Lima de Castro, Simson, Olga Rodrigues de Moraes Von","Revista Brasileira de Geriatria e Gerontologia; 15(1); 169-174","Revista Brasileira de Geriatria e Gerontologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-98232012000100018&lang=pt" 
"S0100-40422012000600005-scl","Rotenoids from Tephrosia toxicaria with larvicidal activity against Aedes aegypti, the main vector of dengue fever","Vasconcelos, Jackson Nunes e, Santiago, Gilvandete Maria Pinheiro, Lima, Jefferson Queiroz, Mafezoli, Jair, Lemos, Telma Leda Gomes de, Silva, Francisca Renata Lopes da, Lima, Mary Anne Sousa, Pimenta, Antônia Torres Ávila, Braz-Filho, Raimundo, Arriaga, Angela Martha Campos, Cesarin-Sobrinho, Dari","Química Nova; 35(6); 1097-1100","Química Nova","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600005&lang=pt" 
"S0100-40422012000600014-scl","Caracterização por ressonância magnética nuclear de sucos de maçã obtidos por preparações enzimáticas","Prestes, Rosilene A., Almeida, Denise Milléo, Barison, Andersson, Pinheiro, Luís Antonio, Wosiacki, Gilvan","Química Nova; 35(6); 1141-1145","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600014&lang=pt" 
"S0100-40422012000600002-scl","Composição química da precipitação úmida da região metropolitana de Porto Alegre, Brasil, 2005- 2007","Migliavacca, Daniela Montanari, Teixeira, Elba Calesso, Rodriguez, Maria Teresa Raya","Química Nova; 35(6); 1075-1083","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600002&lang=pt" 
"S0100-40422012000600012-scl","Determinação de Mn e Zn em arroz empregando espectrometria de fluorescência de raios x de energia dispersiva","Teixeira, Alete Paixão, Quintella, Cristina M., Korn, Maria das Graças Andrade, Fernandes, Andrea P., Castro, Martha T. P. O.","Química Nova; 35(6); 1133-1136","Química Nova","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422012000600012&lang=pt" 
"S0102-79722012000200005-scl","Autorregulação e consumo de substâncias na adolescência","García del Castillo, José A., Dias, Paulo C., Castelar-Perim, Paulo","Psicologia: Reflexão e Crítica; 25(2); 238-247","Psicologia: Reflexão e Crítica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722012000200005&lang=pt" 
