"S0042-96862006000400023-spa","Composite index of anthropometric failure (CIAF) classification: is it more useful?","Bhattacharyya, Amiya Kumar","Bulletin of the World Health Organization; 84(4); 335-335","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400023&lang=pt" 
"S0042-96862006000400007-spa","Tough measures in Russian prisons slow spread of TB","Shukshin, Andrei","Bulletin of the World Health Organization; 84(4); 265-266","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400007&lang=pt" 
"S0042-96862006000400006-spa","New fund-raising scheme fuses profit with philanthropy","Dyer, Owen","Bulletin of the World Health Organization; 84(4); 263-264","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400006&lang=pt" 
"S0042-96862006000400017-spa","Supervision, monitoring and evaluation of nationwide scale-up of antiretroviral therapy in Malawi","Libamba, Edwin, Makombe, Simon, Mhango, Eustice, Teck, Olga de Ascurra, Limbambala, Eddie, Schouten, Erik J, Harries, Anthony D","Bulletin of the World Health Organization; 84(4); 320-326","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400017&lang=pt" 
"S0042-96862006000400013-spa","A comparison of cluster and systematic sampling methods for measuring crude mortality","Rose, Angela MC, Grais, Rebecca F, Coulombier, Denis, Ritter, Helga","Bulletin of the World Health Organization; 84(4); 290-296","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400013&lang=pt" 
"S0042-96862006000400012-spa","Maternal mortality in St. Petersburg, Russian Federation","Gurina, Natalia A, Vangen, Siri, Forsén, Lisa, Sundby, Johanne","Bulletin of the World Health Organization; 84(4); 283-289","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400012&lang=pt" 
"S0042-96862006000400019-spa","Collaboration and coordination: progress on implementation of recommendations from the World health report 2005","Mason, Elizabeth","Bulletin of the World Health Organization; 84(4); 331-332","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400019&lang=pt" 
"S0042-96862006000400026-spa","Corrigendum","","Bulletin of the World Health Organization; 84(4); 336-336","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400026&lang=pt" 
"S0042-96862006000400021-spa","Reducing the stigma of mental illness: a report from a global programme of the World Psychiatric Association","Weiss, Mitchell G","Bulletin of the World Health Organization; 84(4); 333-334","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400021&lang=pt" 
"S0042-96862006000400020-spa","Challenges in producing the World health report","Prentice, Thomson","Bulletin of the World Health Organization; 84(4); 332-332","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400020&lang=pt" 
"S0042-96862006000400024-spa","Clinical trial registry initiative","Hirsch, Laurence J","Bulletin of the World Health Organization; 84(4); 336-336","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400024&lang=pt" 
"S0042-96862006000400022-spa","Obesity prevention and public health","Beaglehole, Robert","Bulletin of the World Health Organization; 84(4); 334-334","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400022&lang=pt" 
"S0042-96862006000400001-spa","In this month&#039;s bulletin","","Bulletin of the World Health Organization; 84(4); 257-257","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400001&lang=pt" 
"S0042-96862006000400004-spa","Suicide, suicide attempts and pesticides: a major hidden public health problem","Bertolote, José M, Fleischmann, Alexandra, Butchart, Alexander, Besbelli, Nida","Bulletin of the World Health Organization; 84(4); 260-260","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400004&lang=pt" 
"S0042-96862006000400005-spa","China&#039;s pragmatic approach to AIDS","Parry, Jane","Bulletin of the World Health Organization; 84(4); 261-262","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400005&lang=pt" 
"S0042-96862006000400008-spa","Tackling social factors to improve health","","Bulletin of the World Health Organization; 84(4); 267-268","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400008&lang=pt" 
"S0042-96862006000400009-spa","Recent news from WHO","","Bulletin of the World Health Organization; 84(4); 268-268","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400009&lang=pt" 
"S0042-96862006000400025-spa","Dual job holding by public-sector health professionals may be beneficial to patients","Muula, Adamson S","Bulletin of the World Health Organization; 84(4); 336-336","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400025&lang=pt" 
"S0042-96862006000400011-spa","Patterns of hospital transfer for self-poisoned patients in rural Sri Lanka: implications for estimating the incidence of self-poisoning in the developing world","Eddleston, Michael, Sudarshan, K, Senthilkumaran, M, Reginald, K, Karalliedde, Lakshman, Senarathna, Lalith, Silva, Dhammika de, Rezvi Sheriff, MH, Buckley, Nick A, Gunnell, David","Bulletin of the World Health Organization; 84(4); 276-282","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000400011&lang=pt" 
"S0100-40422006000200008-scl","Estudo do efeito do tratamento superficial por moagem sobre as propriedades das partículas de uma liga de hidreto metálico","Souza, Elki Cristina, Ticianelli, Edson A.","Química Nova; 29(2); 216-222","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200008&lang=pt" 
"S0100-40422006000200009-scl","Cu and Co exchanged ZSM-5 zeolites: activity towards no reduction and hydrocarbon oxidation","Martins, Leandro, Peguin, Robson Pablo Sobradiel, Urquiet-González, Ernesto Antonio","Química Nova; 29(2); 223-229","Química Nova","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200009&lang=pt" 
"S0100-40422006000200010-scl","Espectrofotometria derivativa: uma estratégia simples para a determinação simultânea de corantes em alimentos","Vidotti, Eliane Cristina, Rollemberg, Maria do Carmo E.","Química Nova; 29(2); 230-233","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200010&lang=pt" 
"S0100-40422006000200011-scl","Preparação de amostra de fígado bovino e estudo de micro homogeneidade para a determinação de Cd E Pb por espectrometria de absorção atômica com atomização eletrotérmica e amostragem direta de sólido","Nomura, Cassiana Seimi, Oliveira, Pedro Vitoriano","Química Nova; 29(2); 234-239","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200011&lang=pt" 
"S0100-40422006000200012-scl","Stability-indicating methods for quantitative determination of zidovudine and stavudine in capsules","Santoro, Maria Inês R. M., Taborianski, Andréia M., Singh, Anil Kumar, Kedor-Hackmann, Erika R. M.","Química Nova; 29(2); 240-244","Química Nova","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200012&lang=pt" 
"S0100-40422006000200016-scl","Variabilidade espacial e sazonal da concentração de elementos-traço em sedimentos do sistema estuarino de Santos-Cubatão (SP)","Luiz-Silva, Wanilson, Matos, Rosa Helena Ribeiro, Kristosch, Giane Chaves, Machado, Wilson","Química Nova; 29(2); 256-263","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200016&lang=pt" 
"S0100-40422006000200018-scl","Construção de campo de força empírico para estudo de complexos de Fe(III) com interesse bioinorgânico","Herrer, Juan Omar M., Paes, Lílian Coelho, Benites, Anna Maria Canavarro, Marchiori, Roberto, Machado, Sérgio P., Machado, Bianca C.","Química Nova; 29(2); 269-276","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200018&lang=pt" 
"S0100-40422006000200020-scl","Espectrometria de massas com ionização por &quot;electrospray&quot;: processos químicos envolvidos na formação de íons de substâncias orgânicas de baixo peso molecular","Crotti, Antônio Eduardo Miller, Vessecchi, Ricardo, Lopes, João Luis Callegari, Lopes, Norberto Peporine","Química Nova; 29(2); 287-292","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200020&lang=pt" 
"S0100-40422006000200021-scl","Metodologias analíticas para determinação das fumonisinas em milho e alimentos à base de milho","Lino, Celeste M., Silva, Liliana J. G., Pena, Angelina S.","Química Nova; 29(2); 293-299","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200021&lang=pt" 
"S0100-40422006000200022-scl","Fases estacionárias monolíticas para separações cromatográficas","Faria, Anízio M., Bottoli, Carla B. G., Jardim, Isabel C. S. F., Collins, Carol H.","Química Nova; 29(2); 300-309","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200022&lang=pt" 
"S0100-40422006000200023-scl","Trends and strategies of ozone application in environmental problems","Silva, Leonardo M. da, Jardim, Wilson F.","Química Nova; 29(2); 310-317","Química Nova","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200023&lang=pt" 
"S0100-40422006000200024-scl","Aspectos terapêuticos de compostos da planta Cannabis sativa","Honório, Káthia Maria, Arroio, Agnaldo, Silva, Albérico Borges Ferreira da","Química Nova; 29(2); 318-325","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200024&lang=pt" 
"S0100-40422006000200025-scl","Os produtos naturais e a química medicinal moderna","Viegas Jr, Cláudio, Bolzani, Vanderlan da Silva, Barreiro, Eliezer J.","Química Nova; 29(2); 326-337","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200025&lang=pt" 
"S0100-40422006000200027-scl","Análise quiral por espectrometria de massas através da utilização do método cinético","Augusti, Daniella Vasconcellos, Augusti, Rodinei","Química Nova; 29(2); 351-357","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200027&lang=pt" 
"S0100-40422006000200028-scl","Aplicação catalítica de peneiras moleculares básicas micro e mesoporosas","Martins, Leandro, Cardoso, Dilson","Química Nova; 29(2); 358-364","Química Nova","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422006000200028&lang=pt" 
"S0103-84782006000200042-scl","Níveis de organoclorados em queijos produzidos no Estado do Rio Grande do Sul","Santos, Joice Sifuentes dos, Xavier, Ana Augusta Odorissi, Ries, Edi Franciele, Costabeber, Ijoni Hilda, Emanuelli, Tatiana","Ciência Rural; 36(2); 630-635","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200042&lang=pt" 
"S0103-84782006000200034-scl","Efeito de fatores ambientais sobre escores de avaliação visual à desmama e estimativa de parâmetros genéticos, para bezerros da raça charolês","Kippert, Carlos Junior, Rorato, Paulo Roberto Nogara, Campos, Leonardo Talavera, Boligon, Arione Augusti, Weber, Tomas, Gheller, Diego Ghedini, Lopes, Jader Silva","Ciência Rural; 36(2); 579-585","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200034&lang=pt" 
"S0103-84782006000200030-scl","Estudo retrospectivo de 761 tumores cutâneos em cães","Souza, Tatiana Mello de, Fighera, Rafael Almeida, Irigoyen, Luiz Francisco, Barros, Claudio Severo Lombardo de","Ciência Rural; 36(2); 555-560","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200030&lang=pt" 
"S0103-84782006000200038-scl","Comportamento ingestivo de cordeiros alimentados com dietas contendo diferentes níveis de fibra em detergente neutro","Cardoso, Adriano Ramos, Carvalho, Sérgio, Galvani, Diego Barcelos, Pires, Cléber Cassol, Gasperin, Bernardo Garziera, Garcia, Renata Porto Alegre","Ciência Rural; 36(2); 604-609","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200038&lang=pt" 
"S0103-84782006000200043-scl","Tocoferois do músculo dorsal e cavidade ocular do matrinxã (Brycon cephalus) proveniente da Bacia Amazônica em diferentes épocas sazonais","Almeida, Neiva Maria de, Moura, Juliana Maria Leite Nóbrega de, Moreira, Rosana Cavaletti Nogueira, Franco, Maria Regina Bueno","Ciência Rural; 36(2); 636-640","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200043&lang=pt" 
"S0103-84782006000200025-scl","Indicadores do ambiente ruminal e suas relações com a composição do leite e células somáticas em diferentes períodos da primeira fase da lactação em vacas de alta produção","Campos, Rómulo, González, Félix, Coldebella, Arlei, Cardoso, Felipe","Ciência Rural; 36(2); 525-530","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200025&lang=pt" 
"S0103-84782006000200026-scl","Perfil eletroforético de proteínas séricas do sangue do cordão umbilical de cães","Godoy, Aline Vieira, Santana, Aureo Evangelista, Nakage, Ana Paula Massae, Cápua, Maria Luísa Buffo de, Almeida, Tiago Ladeiro de","Ciência Rural; 36(2); 531-535","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200026&lang=pt" 
"S0103-84782006000200029-scl","Bloqueio do nervo alveolar mandibular com ropivacaína a 0,5 % em gatos","Milken, Vanessa Martins Fayad, Freitas, Patrícia Maria Coletto, Eurides, Duvaldo, Silva, Frederico Ozanam Carneiro e, Mota, Francisco Cláudio Dantas, Naves, Elisete de Araújo, Rezende, Renata Junqueira, Prieto, Leandro Arévalo, Melo, Mariana da Silva, Goulart, Michele Rodrigues","Ciência Rural; 36(2); 550-554","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200029&lang=pt" 
"S0103-84782006000200015-scl","Viabilidade da irrigação do meloeiro com águas salinas em diferentes fases fenológicas","Porto Filho, Francisco de Queiroz, Medeiros, José Francismar de, Sousa Neto, Eduardo Rodrigues de, Gheyi, Hans Raj, Matos, José de Arimatea de","Ciência Rural; 36(2); 453-459","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200015&lang=pt" 
"S0103-84782006000200031-scl","Macroscopia, histopatologia e bacteriologia de fígados de frangos (Gallus gallus) condenados no abate","Barcelos, Aleverson da Silva, Flôres, Maristela Lovato, Kommers, Glaucia Denise, Nascimento, Vladimir Pinheiro do, Segabinazi, Stefanie Dickel, Antoniazzi, Taiane, Bassan, Joana Darc Lopes","Ciência Rural; 36(2); 561-567","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200031&lang=pt" 
"S0103-84782006000200016-scl","Alterações em atributos do solo decorrentes da aplicação de nitrogênio e palha em sistema semeadura direta na cultura do milho","Lange, Anderson, Carvalho, João Luis Nunes de, Damin, Virgínia, Cruz, José Carlos, Marques, João José","Ciência Rural; 36(2); 460-467","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000200016&lang=pt" 
"S0037-86822006000200021-scl","Schistosomiasis mansoni of the prostate","Lambertucci, José Roberto, Voieta, Izabela, Barbosa, Alfredo José Afonso","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 233-234","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200021&lang=pt" 
"S0037-86822006000200010-scl","Identificação do sangue ingerido por Lutzomyia (Lutzomyia) longipalpis (Lutz &amp; Neiva, 1912) e Lutzomyia (Lutzomyia) almerioi (Galati &amp; Nunes, 1999) pela técnica imunoenzimática do ELISA de captura, no sistema avidina-biotina","Marassá, Ana Maria, Consales, Cleide Aschenbrenner, Galati, Eunice Aparecida Bianchi, Nunes, Vânia Lúcia Brandão","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 183-186","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200010&lang=pt" 
"S0037-86822006000200002-scl","Neurological disease in HIV-infected patients in the era of highly active antiretroviral treatment: a Brazilian experience","Oliveira, Jacqueline Ferreira de, Greco, Dirceu Bartolomeu, Oliveira, Guilherme Correa, Christo, Paulo Pereira, Guimarães, Mark Drew Crosland, Oliveira, Rodrigo Corrêa","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 146-151","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200002&lang=pt" 
"S0037-86822006000200003-scl","Estudo radiológico do esôfago de chagásicos, em 25 anos do Projeto Mambaí","Peñaranda-Carrillo, Rosaura, Castro, Cleudson, Rezende, Jofre, Prata, Aluízio, Macêdo, Vanize","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 152-155","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200003&lang=pt" 
"S0037-86822006000200005-scl","Digoxigenin-labeled probe for rabies virus nucleoprotein gene detection","Carnieli Junior, Pedro, Ventura, Armando Moraes, Durigon, Edison Luiz","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 159-162","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200005&lang=pt" 
"S0037-86822006000200007-scl","Clonagem e expressão da glicoproteína transmembrana do retrovírus HTLV-1 em células de mamíferos","Penteado, Flora Cristina Lobo, Medeiros, Luciene, Orellana, Maristela Delgado, Palma, Patricia, Fontes, Aparecida Maria, Takayanagui, Osvaldo Massaiti, Covas, Dimas Tadeu","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 169-173","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200007&lang=pt" 
"S0037-86822006000200018-scl","Análise da cadeia de produção de verduras em Ribeirão Preto, SP","Takayanagui, Osvaldo M., Capuano, Divani M., Oliveira, Carlos A.D., Bergamini, Alzira M.M., Okino, Madalena H.T., Castro e Silva, Ana A.M.C., Oliveira, Maria A., Ribeiro, Eliana G.A., Takayanagui, Angela M.M.","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 224-226","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200018&lang=pt" 
"S0037-86822006000200017-scl","Padrões radiológicos da tuberculose pulmonar em indígenas Suruí de Rondônia, Amazônia","Basta, Paulo Cesar, Alves, Luiz Carlos Corrêa, Coimbra Júnior, Carlos E.A.","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 221-223","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200017&lang=pt" 
"S0037-86822006000200016-scl","Envolvimento de Aeromonas em surto de doença diarréica aguda em São Bento do Una, Pernambuco","Hofer, Ernesto, Reis, Cristhiane Moura Falavina dos, Theophilo, Grace Nazareth Diogo, Cavalcanti, Valdelúcia Oliveira, Lima, Nancy Veloso de, Henriques, Maria de Fátima Correia de Miranda","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 217-220","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200016&lang=pt" 
"S0037-86822006000200006-scl","Perfil epidemiológico de puérperas e prevalência de anticorpos para infecção pelo HIV e vírus da hepatite C em Cuiabá, Mato Grosso","Orione, Maria Angélica de Macedo, Assis, Sandra Breder, Souto, Francisco José Dutra","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 163-168","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200006&lang=pt" 
"S0037-86822006000200008-scl","Differentiation of Candida species obtained from nosocomial candidemia using RAPD-PCR technique","Valério, Henrique Maia, Weikert-Oliveira, Rita de Cássia Botelho, Resende, Maria Aparecida de","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 174-178","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200008&lang=pt" 
"S0037-86822006000200001-scl","Fatores associados ao insucesso do tratamento da leishmaniose cutânea com antimoniato de meglumina","Rodrigues, Alex Miranda, Hueb, Márcia, Santos, Thiago Adler Ralho Rodrigues dos, Fontes, Cor Jésus Fernandes","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 139-145","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200001&lang=pt" 
"S0037-86822006000200012-scl","Experimental ophitoxemia produced by the opisthoglyphous lora snake (Philodryas olfersii) venom","Rodríguez-Acosta, Alexis, Lemoine, Karel, Navarrete, Luis, Girón, María E., Aguilar, Irma","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 193-197","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200012&lang=pt" 
"S0037-86822006000200013-scl","Triatomíneos rupestres infectados por Trypanosomatidae, coletados em Quaraí, Rio Grande do Sul, 2003","Martins, Luciamáre Perinetti Alves, Castanho, Roberto Esteves Pires, Casanova, Cláudio, Caravelas, David Tibiriçá, Frias, Guilherme Tardim, Ruas-Neto, Antônio Leite, Rosa, João Aristeu da","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 198-202","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200013&lang=pt" 
"S0037-86822006000200014-scl","Febres hemorrágicas por vírus no Brasil","Figueiredo, Luiz Tadeu Moraes","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 203-210","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200014&lang=pt" 
"S0037-86822006000200015-scl","Cardiopatia chagásica crônica no Rio Negro, Estado do Amazonas. Relato de três novos casos autóctones, comprovados por exames sorológicos, clínicos, radiográficos do tórax, eletro e ecocardiográficos","Xavier, Sérgio Salles, Sousa, Andréa Silvestre, Viñas, Pedro Albajar, Junqueira, Angela C.V., Bóia, Márcio Neves, Coura, José Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 211-216","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200015&lang=pt" 
"S0037-86822006000200011-scl","Comportamento epidemiológico da malária no Estado de Mato Grosso, 1980-2003","Atanaka-Santos, Marina, Czeresnia, Dina, Souza-Santos, Reinaldo, Oliveira, Rosely Magalhães","Revista da Sociedade Brasileira de Medicina Tropical; 39(2); 187-192","Revista da Sociedade Brasileira de Medicina Tropical","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822006000200011&lang=pt" 
"S0104-11692006000200019-scl","A humanização na assistência à saúde","Oliveira, Beatriz Rosana Gonçalves de, Collet, Neusa, Viera, Cláudia Silveira","Revista Latino-Americana de Enfermagem; 14(2); 277-284","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200019&lang=pt" 
"S0104-11692006000200018-scl","Mensuração da dor no idoso: uma revisão","Andrade, Francisco Alves de, Pereira, Lilian Varanda, Sousa, Fátima Aparecida Emm Faleiros","Revista Latino-Americana de Enfermagem; 14(2); 271-276","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200018&lang=pt" 
"S0104-11692006000200017-scl","Writing for international publication in nursing journals: a personal perspective (part 1)","Rassool, G. Hussein","Revista Latino-Americana de Enfermagem; 14(2); 266-270","Revista Latino-Americana de Enfermagem","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200017&lang=pt" 
"S0104-11692006000200006-scl","Mudanças nos papéis sociais: uma conseqüência do trauma crânio-encefálico para o cuidador familiar","Serna, Edilene Curvelo Hora, Sousa, Regina Márcia Cardoso de","Revista Latino-Americana de Enfermagem; 14(2); 183-189","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200006&lang=pt" 
"S0104-11692006000200004-scl","Perfil de mulheres de 40 a 49 anos cadastradas em um núcleo de saúde da família, quanto à realização do exame preventivo de Papanicolaou","Ramos, Aline da Silveira, Palha, Pedro Fredemir, Costa Júnior, Moacyr Lobo da, Sant&#039;Anna, Sônia Camila, Lenza, Nariman de Felicio Bortucan","Revista Latino-Americana de Enfermagem; 14(2); 170-174","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200004&lang=pt" 
"S0104-11692006000200022-scl","Errata","","Revista Latino-Americana de Enfermagem; 14(2); 294-294","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200022&lang=pt" 
"S0104-11692006000200001-scl","O investimento em pesquisas na área da saúde: termos de referência para o desenvolvimento científico e técnológico brasileiro","Marziale, Maria Helena Palucci, Mendes, Isabel Amélia Costa","Revista Latino-Americana de Enfermagem; 14(2); 149-150","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200001&lang=pt" 
"S0104-11692006000200021-scl","Resenha bibliográfica: a banalização da injustiça social","Martins, Júlia Trevisan, Domansky, Rita de Cássia, Ciampone, Maria Helena Trench","Revista Latino-Americana de Enfermagem; 14(2); 292-293","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200021&lang=pt" 
"S0104-11692006000200014-scl","Exame físico de enfermagem do recém-nascido a termo: software auto-instrucional","Fernandes, Maria das Graças de Oliveira, Barbosa, Vera Lucia, Naganuma, Masuco","Revista Latino-Americana de Enfermagem; 14(2); 243-250","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200014&lang=pt" 
"S0104-11692006000200011-scl","Adolescentes portadores de deficiência visual: percepções sobre sexualidade","Moura, Giovana Raquel de, Pedro, Eva Néri Rubim","Revista Latino-Americana de Enfermagem; 14(2); 220-226","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000200011&lang=pt" 
