"S0717-75262010000300013-chl","Vitaminas C y E para la prevención de las complicaciones de la hipertensión en el embarazo","Vergara R, Angie, Carvajal C., Jorge, Vera PG, Claudio","Revista chilena de obstetricia y ginecología; 75(3); 213-215","Revista chilena de obstetricia y ginecología","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75262010000300013&lang=pt" 
"S0100-40422010000500004-scl","Uma análise do coeficiente de remoção de poluentes em função do espectro de gotas de chuva em diferentes localidades no Brasil e Alemanha","Gonçalves, Fábio Luiz Teixeira, Massambani, Oswaldo","Química Nova; 33(5); 1027-1033","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500004&lang=pt" 
"S0100-40422010000500006-scl","Tratamento de banhos de tingimento têxtil por processos foto-Fenton e avaliação da potencialidade de reuso","Zanella, Geovani, Scharf, Mauro, Vieira, Giovana Aparecida, Peralta-Zamora, Patricio","Química Nova; 33(5); 1039-1043","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500006&lang=pt" 
"S0100-40422010000500007-scl","Austin, dehydroaustin and other metabolites from Penicillium brasilianum","Schürmann, Betânia T. M., Sallum, William S. T., Takahashi, Jacqueline A.","Química Nova; 33(5); 1044-1046","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500007&lang=pt" 
"S0100-40422010000500008-scl","Comparação entre um trocador aniônico de sal de amônio quaternário de quitosana e um trocador comercial na extração de fósforo disponível em solos","Gonçalves Junior, Affonso Celso, Nacke, Herbert, Fávere, Valfredo Tadeu de, Gomes, Gilmar Divino","Química Nova; 33(5); 1047-1052","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500008&lang=pt" 
"S0100-40422010000500012-scl","Análise cristalográfica da solução sólida com estrutura tipo Tungstênio Bronze de niobato de potássio e estrôncio dopado com ferro","Lanfredi, Silvania, Nobre, Marcos A. L., Lima, Alan R. F.","Química Nova; 33(5); 1071-1076","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500012&lang=pt" 
"S0100-40422010000500013-scl","Preparação e propriedades de zeólitas faujasita contendo cátions amônio","Almeida, Karina Arruda, Cardoso, Leandro Martins e Dilson","Química Nova; 33(5); 1077-1081","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500013&lang=pt" 
"S0100-40422010000500014-scl","Uso de CLAE no controle de qualidade em produtos comerciais de Nim: reprodutibilidade da ação inseticida","Forim, Moacir Rossi, Matos, Andréia Pereira, Silva, Maria Fátima das Graças Fernandes da, Cass, Quézia Bezerra, Vieira, Paulo Cezar, Fernandes, João Batista","Química Nova; 33(5); 1082-1087","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500014&lang=pt" 
"S0100-40422010000500015-scl","Degradação eletroquímica do cloranfenicol em reator de fluxo","Rezende, Luis Gustavo P., Prado, Vânia M. do, Rocha, Robson S., Beati, André A. G. F., Sotomayor, Maria Del Pilar T., Lanza, Marcos R. V.","Química Nova; 33(5); 1088-1092","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500015&lang=pt" 
"S0100-40422010000500016-scl","Discrimination of native wood charcoal by infrared spectroscopy","Davrieux, Fabrice, Rousset, Patrick Louis Albert, Pastore, Tereza Cristina Monteiro, Macedo, Lucélia Alves de, Quirino, Waldir Ferreira","Química Nova; 33(5); 1093-1097","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500016&lang=pt" 
"S0100-40422010000500017-scl","Um método verde, rápido e simples para determinar o valor energético de farinhas e cereais matinais","Terra, Juliana, Antunes, Alexandre Martinez, Bueno, Maria Izabel Maretti Silveira, Prado, Marcelo Alexandre","Química Nova; 33(5); 1098-1103","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500017&lang=pt" 
"S0100-40422010000500018-scl","Crescimento de cristais de rubi e safira pelo método do fluxo","Ribeiro, Gislene da Silva, Prado, Rogério Junqueira","Química Nova; 33(5); 1104-1108","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500018&lang=pt" 
"S0100-40422010000500019-scl","Cobalt electrodeposition onto highly oriented pyrolytic graphite (HOPG) electrode from ammonium sulfate solutions","Mendoza-Huizar, Luis Humberto, Rios-Reyes, Clara Hilda, Rivera, Margarita","Química Nova; 33(5); 1109-1113","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500019&lang=pt" 
"S0100-40422010000500020-scl","Validação de método analítico para determinar a migração de ε-caprolactama das embalagens para alimentos gordurosos","Bomfim, Marcus Vinicius Justo, Abrantes, Shirley de Mello Pereira, Zamith, Helena Pereira da Silva","Química Nova; 33(5); 1114-1118","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500020&lang=pt" 
"S0100-40422010000500023-scl","Development and validation of a LC-method for the determination of phenols in a pharmaceutical formulation containing extracts from Stryphnodendron adstringens","Isler, Ana Cristina, Lopes, Gisely Cristiny, Cardoso, Mara Lane Carvalho, Mello, João Carlos Palazzo de, Marques, Luís Carlos","Química Nova; 33(5); 1126-1129","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500023&lang=pt" 
"S0100-40422010000500024-scl","Preparo de amostras de combustíveis fósseis por piroidrólise para a determinação de flúor e cloro","Antes, Fabiane G., Duarte, Fábio A., Flores, Éder L. M., Paniz, José Neri G., Flores, Érico M. M., Dressler, Valderi L.","Química Nova; 33(5); 1130-1134","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500024&lang=pt" 
"S0100-40422010000500027-scl","Outdoor/indoor air quality in primary schools in Lisbon: a preliminary study","Pegas, Priscilla Nascimento, Evtyugina, Margarita G., Alves, Célia A., Nunes, Teresa, Cerqueira, Mário, Franchi, Mariana, Pio, Casimiro, Almeida, Susana Marta, Freitas, Maria do Carmo","Química Nova; 33(5); 1145-1149","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500027&lang=pt" 
"S0100-40422010000500028-scl","Development and validation of a dissolution test with reversed-phase liquid chromatography analysis for rupatadine in tablet dosage forms","Dalmora, Sérgio Luiz, Nogueira, Daniele Rubert, Calegari, Guilherme Zanini, Bergamo, Ana Cláudia, Stamm, Fernanda Pavani","Química Nova; 33(5); 1150-1154","Química Nova","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500028&lang=pt" 
"S0100-40422010000500029-scl","A topologia molecular QTAIM e a descrição mecânico-quântica de ligações de hidrogênio e ligações de di-hidrogênio","Oliveira, Boaz G., Araújo, Regiane C. M. U., Ramos, Mozart N.","Química Nova; 33(5); 1155-1162","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500029&lang=pt" 
"S0100-40422010000500031-scl","Evolução biomolecular homoquiral: a origem e a amplificação da quiralidade nas moléculas da vida","Rodrigues, José Augusto R.","Química Nova; 33(5); 1175-1185","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500031&lang=pt" 
"S0100-40422010000500037-scl","A Química Quântica na compreensão de teorias de Química Orgânica","Leal, Régis Casimiro, Moita Neto, José Machado, Lima, Francisco das Chagas Alves, Feitosa, Chistiane Mendes","Química Nova; 33(5); 1211-1215","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500037&lang=pt" 
"S0100-40422010000500039-scl","Johann Andreas Cramer e o &quot;ensaio químico mineral&quot; no século XVIII","Bortolotto, Andréa, Ferraz, Márcia Helena Mendes","Química Nova; 33(5); 1220-1224","Química Nova","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422010000500039&lang=pt" 
"S1519-70772010000100002-scl","Determinantes do grau de evidenciação de risco de crédito pelos bancos brasileiros","Dantas, José Alves, Rodrigues, Fernanda Fernandes, Rodrigues, Jomar Miranda, Capelletto, Lucio Rodrigues","Revista Contabilidade &amp; Finanças; 21(52); 1-27","Revista Contabilidade &amp; Finanças","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772010000100002&lang=pt" 
"S1519-70772010000100003-scl","O uso de quartis para a aplicação dos filtros de Graham na Bovespa (1998-2009)","Artuso, Alysson Ramos, Chaves Neto, Anselmo","Revista Contabilidade &amp; Finanças; 21(52); 1-20","Revista Contabilidade &amp; Finanças","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772010000100003&lang=pt" 
"S1519-70772010000100004-scl","O impacto da Lei Sarbanes-Oxley (SOX) na qualidade do lucro das empresas brasileiras que emitiram ADRs","Mendonça, Mark Miranda de, Costa, Fábio Moraes da, Galdi, Fernando Caio, Funchal, Bruno","Revista Contabilidade &amp; Finanças; 21(52); 1-24","Revista Contabilidade &amp; Finanças","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772010000100004&lang=pt" 
"S1519-70772010000100005-scl","Goodwill: uma análise dos conceitos utilizados em trabalhos científicos","Martins, Eliseu, Almeida, Diana Lúcia de, Martins, Eric Aversari, Costa, Patrícia de Souza","Revista Contabilidade &amp; Finanças; 21(52); 1-25","Revista Contabilidade &amp; Finanças","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772010000100005&lang=pt" 
"S1516-80342010000200008-scl","Early Listening Function (ELF): adaptação para a língua portuguesa","Oshima, Marluci, Moret, Adriane Lima Mortari, Amorim, Raquel Beltrão, Alvarenga, Kátia de Freitas, Bevilacqua, Maria Cecília, Lauris, José Roberto Pereira, Jacob, Regina Tangerino de Souza","Revista da Sociedade Brasileira de Fonoaudiologia; 15(2); 191-196","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000200008&lang=pt" 
"S1516-80342010000200017-scl","Correlação entre fechamento velofaríngeo e dimensões nasofaríngeas após cirurgia de retalho faríngeo avaliados por meio da técnica fluxo-pressão","Lanziani, Flávia Fernandes, Yamashita, Renata Paciello, Fukushiro, Ana Paula, Trindade, Inge Elly Kiemle","Revista da Sociedade Brasileira de Fonoaudiologia; 15(2); 250-255","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000200017&lang=pt" 
"S1516-80342010000200010-scl","Relação entre níveis de compreensão e estratégias de leitura utilizadas por surdos sinalizadores em um programa terapêutico","Cárnio, Maria Sílvia, Csipai, Eleonora Silva, Couto, Maria Inês Vieira","Revista da Sociedade Brasileira de Fonoaudiologia; 15(2); 206-212","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000200010&lang=pt" 
"S1516-31802010000200004-scl","Correlations between radiographic, magnetic resonance and histological examinations on the degeneration of human lumbar intervertebral discs","Martins, Delio Eulalio, Oliveira, Valdeci Manoel de, Alves, Maria Teresa de Seixas, Wajchenberg, Marcelo, Landim, Élcio, Belloti, João Carlos, Puertas, Eduardo Barros, Ishida, Akira","Sao Paulo Medical Journal; 128(2); 63-68","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200004&lang=pt" 
"S1516-31802010000200005-scl","Prevalence of scoliosis among school students in a town in southern Brazil","Nery, Lenice Sberse, Halpern, Ricardo, Nery, Paulo César, Nehme, Karin Passos, Tetelbom Stein, Aírton","Sao Paulo Medical Journal; 128(2); 69-73","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200005&lang=pt" 
"S1516-31802010000200007-scl","Incidence trend for breast cancer among young women in Goiânia, Brazil","Freitas-Junior, Ruffo, Freitas, Nilceana Maya Aires, Curado, Maria Paula, Martins, Edesio, Silva, Carleane Maciel Bandeira, Rahal, Rosemar Macedo Sousa, Queiroz, Geraldo Silva","Sao Paulo Medical Journal; 128(2); 81-84","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200007&lang=pt" 
"S1516-31802010000200009-scl","Diagnostic accuracy of sonography for pleural effusion: systematic review","Grimberg, Alexandre, Shigueoka, David Carlos, Atallah, Álvaro Nagib, Ajzen, Sergio, Iared, Wagner","Sao Paulo Medical Journal; 128(2); 90-95","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200009&lang=pt" 
"S1516-31802010000200006-scl","The experience of infectologists faced with death and dying among their patients over the course of the AIDS epidemic in the city of São Paulo: qualitative study","Shimma, Emi, Nogueira-Martins, Maria Cezira Fantini, Nogueira-Martins, Luiz Antonio","Sao Paulo Medical Journal; 128(2); 74-80","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200006&lang=pt" 
"S1677-04202010000100006-scl","Ecophysiological adaptation and metal accumulation in water hyacinth from two tropical rivers","Vitória, Angela P., Lage-Pinto, Frederico, Campaneli, Leonardo B., Almeida, Marcelo G., Souza, Cristina M. M., Rezende, Carlos E., Azevedo, Ricardo A., Oliveira, Jurandi G.","Brazilian Journal of Plant Physiology; 22(1); 49-59","Brazilian Journal of Plant Physiology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-04202010000100006&lang=pt" 
"S0102-44502010000100003-scl","O diminutivo e suas demandas","Bisol, Leda","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 26(1); 58-85","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502010000100003&lang=pt" 
"S1516-31802010000200008-scl","Methodological adequacy of articles published in two open-access Brazilian cardiology periodicals","Macedo, Cristiane Rufino, Silva, Davi Leite da, Puga, Maria Eduarda","Sao Paulo Medical Journal; 128(2); 85-89","Sao Paulo Medical Journal","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802010000200008&lang=pt" 
"S1405-33222010000100001-mex","Prefacio","Proenza, Joaquín A., Melgarejo, Joan-Carles","Boletín de la Sociedad Geológica Mexicana; 62(1); I-III","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100001&lang=pt" 
"S1405-33222010000100010-mex","Platinum group minerals in chromitite bodies of the Santa Elena Nappe, Costa Rica: mineralogical characterization by electron microprobe and Raman-spectroscopy","Zaccarini, Federica, Bakker, Ronald J., Garuti, Giorgio, Aiglsperger, Thomas, Thalhammer, Oskar A. R., Campos, Lolita, Proenza, Joaquin A., Lewis, John F.","Boletín de la Sociedad Geológica Mexicana; 62(1); 167-171","Boletín de la Sociedad Geológica Mexicana","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100010&lang=pt" 
"S1405-33222010000100011-mex","Las cromititas del Complejo Ofiolítico de Camagüey, Cuba: un ejemplo de cromitas ricas en Al","Henares, Saturnina, González-Jiménez, José María, Gervilla, Fernando, Proenza, Joaquín A., Chang Rodríguez, Alfonso, González-Pontón, Rubén B.","Boletín de la Sociedad Geológica Mexicana; 62(1); 173-185","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100011&lang=pt" 
"S1405-33222010000100012-mex","La pequeña minería del oro en Cuba: historia, metalogenia y perspectiva","Díaz Martínez, Roberto","Boletín de la Sociedad Geológica Mexicana; 62(1); 187-198","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100012&lang=pt" 
"S1405-33222010000100013-mex","Jadeitite jade occurrence from the Sierra del Convento mélange (eastern Cuba)","Cárdenas-Párraga, Juan, García-Casco, Antonio, Núñez-Cambra, Kenya, Rodríguez-Vega, Antonio, Blanco-Quintero, Idael Francisco, Harlow, George E., Lázaro, Concepción","Boletín de la Sociedad Geológica Mexicana; 62(1); 199-205","Boletín de la Sociedad Geológica Mexicana","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100013&lang=pt" 
"S1405-33222010000100002-mex","Técnicas de caracterización mineral y su aplicación en exploración y explotación minera","Melgarejo, Joan Carles, Proenza, Joaquín A., Galí, Salvador, Llovet, Xavier","Boletín de la Sociedad Geológica Mexicana; 62(1); 1-23","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100002&lang=pt" 
"S1405-33222010000100003-mex","Criterios para la exploración minera mediante microtermometría de inclusiones fluidas","Camprubí, Antoni","Boletín de la Sociedad Geológica Mexicana; 62(1); 25-42","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100003&lang=pt" 
"S1405-33222010000100004-mex","Estudio comparativo de la peligrosidad de jales en dos zonas mineras localizadas en el sur y centro de México","Romero, Francisco Martín, Gutiérrez Ruíz, Margarita","Boletín de la Sociedad Geológica Mexicana; 62(1); 43-53","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100004&lang=pt" 
"S1405-33222010000100005-mex","Los minerales de colección como recurso económico en países en vías de desarrollo","Melgarejo, Joan Carles, Campeny, Marc, Sanz, Joaquim, Curto, Carles, Viñals, Joan","Boletín de la Sociedad Geológica Mexicana; 62(1); 55-100","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100005&lang=pt" 
"S1405-33222010000100006-mex","La pequeña minería en México","González-Sánchez, Francisco, Camprubí, Antoni","Boletín de la Sociedad Geológica Mexicana; 62(1); 100-108","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100006&lang=pt" 
"S1405-33222010000100007-mex","Cooperación en el campo de la pequeña minería en Sudamérica: El papel de las ONGs","Mesa, Claudia, Alfonso, Pura, Monterde, Eva, Costa, Marc","Boletín de la Sociedad Geológica Mexicana; 62(1); 109-122","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100007&lang=pt" 
"S1405-33222010000100008-mex","The gemstone deposits of Brazil: occurrences, production and economic impact","de Brito Barreto, Sandra, Bretas Bittar, Sheila Maria","Boletín de la Sociedad Geológica Mexicana; 62(1); 123-140","Boletín de la Sociedad Geológica Mexicana","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100008&lang=pt" 
"S1405-33222010000100009-mex","Metalogenia del depósito de manganeso Santa Rosa, Baja California Sur, México","Rodríguez-Díaz, Augusto Antonio, Blanco-Florido, David, Canet, Carles, Gervilla-Linares, Fernando, González-Partida, Eduardo, Prol-Ledesma, Rosa María, Morales-Ruano, Salvador, García-Vallès, Maite","Boletín de la Sociedad Geológica Mexicana; 62(1); 141-159","Boletín de la Sociedad Geológica Mexicana","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-33222010000100009&lang=pt" 
"S0104-530X2010000200005-scl","Pontos passíveis de melhoria no método de projeto de produto de Pahl e Beitz","Borges, Fábio Morais, Rodrigues, Celso Luiz Pereira","Gestão &amp; Produção; 17(2); 271-281","Gestão &amp; Produção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2010000200005&lang=pt" 
"S1646-107X2010000100001-prt","Publicar em revistas lusófonas: Uma meta para uma academia consolidada","Vasconcelos-Raposo, J., Teixeira, C.M.","Motricidade; 6(1); 1-4","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100001&lang=pt" 
"S1646-107X2010000100003-prt","Nível de atividade física, estresse e saúde em bancários","Viana, M.S., Andrade, A., Back, A.R., Vasconcellos, D.I.C.","Motricidade; 6(1); 19-32","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100003&lang=pt" 
"S1646-107X2010000100004-prt","Validação preliminar de um questionário para avaliar as necessidades psicológicas básicas em Educação Física","Pires, A., Cid, L., Borrego, C., Alves, J., Silva, C.","Motricidade; 6(1); 33-51","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100004&lang=pt" 
"S1646-107X2010000100005-prt","Comportamento preferido de liderança e sua influência no desempenho dos atletas","Brandão, M.R.F., Carchan, D.","Motricidade; 6(1); 53-69","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100005&lang=pt" 
"S1646-107X2010000100006-prt","Valores de impacto no corpo do judoca ao ser projetado pela técnica Ippon-Seoi-Nage","Piucco, T., Santos, S.G.","Motricidade; 6(1); 71-83","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100006&lang=pt" 
"S1646-107X2010000100007-prt","Processamento da informação em gestores de alto desempenho","Garcia-Santos, S.C., Almeida, L.S., Werlang, B.S.G., Veloso, A.L.M.","Motricidade; 6(1); 85-102","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100007&lang=pt" 
"S1646-107X2010000100002-prt","Padrões de atividade física em diferentes domínios e ausência de diabetes em adultos","Pitanga, F.J.G., Almeida, L.A.B., Freitas, M.M., Pitanga, C.P.S., Beck, C.C.","Motricidade; 6(1); 5-17","Motricidade","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2010000100002&lang=pt" 
"S0004-27302010000500005-scl","Consumo de adoçantes e produtos dietéticos por indivíduos com diabetes melito tipo 2, atendidos pelo Sistema Único de Saúde em Ribeirão Preto, SP","Oliveira, Paula Barbosa de, Franco, Laércio Joel","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 54(5); 455-462","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302010000500005&lang=pt" 
"S0103-64402010010500001-scl","Penetração bacteriana através da interface implante-pilar de sistemas de conexão cônica","Del Bel Cury, Altair Antoninha","Brazilian Dental Journal; 21(2); -","Brazilian Dental Journal","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-64402010010500001&lang=pt" 
"S0103-50532010000700001-scl","Editorial","Batista, Alzir Azevedo","Journal of the Brazilian Chemical Society; 21(7); -","Journal of the Brazilian Chemical Society","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000700001&lang=pt" 
"S0104-42302010000300008-scl","","Moreira, Ana Isabel Duarte, Leite, Inês, Guedes, Rita, Baptista, Armando, Ferreira, Eduarda Osório","Revista da Associação Médica Brasileira; 56(3); 269-270","Revista da Associação Médica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300008&lang=pt" 
"S0104-42302010000300005-scl","Plasma rico em plaquetas em lesões de joelho","Soares, Romulo Paris, Aires, Felipe Toyama, Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 56(3); 263-263","Revista da Associação Médica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300005&lang=pt" 
"S0104-42302010000300004-scl","Quem fuma tem mais chance de apresentar hérnia inguinal?","Leme, Pedro Luiz SquiLacci, Turatti, Rodrigo Carvalho","Revista da Associação Médica Brasileira; 56(3); 262-263","Revista da Associação Médica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300004&lang=pt" 
"S0104-42302010000300003-scl","NAVA: Utilização de um novo modo de ventilação pulmonar mecânica empediatria","Mekitarian Filho, Eduardo, Carvalho, Werther Brunow de","Revista da Associação Médica Brasileira; 56(3); 261-261","Revista da Associação Médica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300003&lang=pt" 
"S0104-42302010000300007-scl","Atualização no tratamento do tabagismo","Mirra, Antônio Pedro, Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 56(3); 268-268","Revista da Associação Médica Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300007&lang=pt" 
"S0104-42302010000300011-scl","Trombose de seios venosos cerebrais: Estudo de 15 casos e revisão de literatura","Christo, Paulo Pereira, Carvalho, Gustavo Martins de, Gomes Neto, Antonio Pereira","Revista da Associação Médica Brasileira; 56(3); 288-292","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300011&lang=pt" 
"S0104-42302010000300014-scl","Tendência secular do crescimento em estatura em Blumenau-Brasil e sua associação com o Índice de Desenvolvimento Humano (IDH)","Vargas, Deisi Maria, Arena, Luiz Fernando Garcia Lopes, Soncini, Ana Silveira","Revista da Associação Médica Brasileira; 56(3); 304-308","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300014&lang=pt" 
"S0104-42302010000300016-scl","Experience with The ABC Foundation School of Medicine Undergraduate Meeting","Fede, Angelo Bezerra, Miranda, Michele da Costa, Lera, Andrea T, Ueda, Aline, Antonangelo, Daniela Veiga, Schaffhausser, Henrique de Lazari, Del Giglio, Auro","Revista da Associação Médica Brasileira; 56(3); 313-317","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300016&lang=pt" 
"S0104-42302010000300022-scl","&quot;Sling&quot; retropúbico e transobturatório no tratamento da incontinênca urinária de esforço","Tanuri, Andrea Lopes Salzedas, Feldner Jr, Paulo Cezar, Bella, Zsuzsanna I.K. Jarmy-Di, Castro, Rodrigo Aquino, Sartori, Marair Gracio Ferreira, Girão, Manoel João Batista Castello","Revista da Associação Médica Brasileira; 56(3); 348-354","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300022&lang=pt" 
"S0104-42302010000300024-scl","Princípios gerais do tratamento da artrite reumatoide inicial","Mota, Licia Maria Henrique da, Laurindo, Ieda Maria Magalhães, Santos Neto, Leopoldo Luiz dos","Revista da Associação Médica Brasileira; 56(3); 360-362","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300024&lang=pt" 
"S0104-42302010000300001-scl","&quot;Pólipos da vesícula biliar: e quando tratar?&quot;","Ilias, Elias Jirjoss","Revista da Associação Médica Brasileira; 56(3); 258-259","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000300001&lang=pt" 
