"S0212-71992002000900019-esp","Los artículos de revisión deberían tener más en cuenta las publicaciones españolas","Botella de Maglia, J., Belenguer Tarín, J. E.","Anales de Medicina Interna; 19(9); 69-70","Anales de Medicina Interna","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992002000900019&lang=pt" 
"S0034-70942002000500005-scl","Analgesia pós-toracotomia com associação de morfina por via peridural e venosa","Fonseca, Neuber Martins, Mandim, Beatriz Lemos da S., Amorim, Célio Gomes de","Revista Brasileira de Anestesiologia; 52(5); 549-561","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500005&lang=pt" 
"S0034-70942002000500011-scl","Análise do eletrocardiograma pelo anestesiologista","Oliveira, Maurício, Machado, Sheila Braga, Mendes, Florentino Fernandes","Revista Brasileira de Anestesiologia; 52(5); 601-605","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500011&lang=pt" 
"S0034-70942002000500008-scl","Identificação tomográfica da bainha epineural dos nervos poplíteos durante anestesia regional intermitente do pé: relato de caso","Geier, Karl Otto","Revista Brasileira de Anestesiologia; 52(5); 581-587","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500008&lang=pt" 
"S0034-70942002000500013-scl","Síndrome dolorosa complexa regional: epidemiologia, fisiopatologia, manifestações clínicas, testes diagnósticos e propostas terapêuticas","Cordon, Francisco Carlos Obata, Lemonica, Lino","Revista Brasileira de Anestesiologia; 52(5); 618-627","Revista Brasileira de Anestesiologia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942002000500013&lang=pt" 
"S1517-83822002000300018-scl","Construction and characterization of a glycoprotein E deletion mutant of bovine herpesvirus type 1.2 strain isolated in Brazil","Franco, Ana C., Rijsewijk, Frans A.M., Flores, Eduardo F., Weiblen, Rudi, Roehe, Paulo M.","Brazilian Journal of Microbiology; 33(3); 274-278","Brazilian Journal of Microbiology","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822002000300018&lang=pt" 
"S0100-19652002000300008-scl","A formação profissional no século XXI: desafios e dilemas","Silva, Edna Lúcia da, Cunha, Miriam Vieira da","Ciência da Informação; 31(3); 77-82","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300008&lang=pt" 
"S0100-19652002000300007-scl","Ferramentas alternativas para monitoramento e mapeamento automatizado do conhecimento","Ortiz, Lúcia Cunha, Ortiz, Wilson Aires, Silva, Sergio Luis da","Ciência da Informação; 31(3); 66-76","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300007&lang=pt" 
"S0100-19652002000300004-scl","Um sistema difuso inteligente para avaliar informações de usuários na Internet","Guimarães, Antonio Cesar Ferreira","Ciência da Informação; 31(3); 37-41","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300004&lang=pt" 
"S0100-19652002000300002-scl","Periódicos eletrônicos: considerações relativas à aceitação deste recurso pelos usuários","Dias, Guilherme Ataíde","Ciência da Informação; 31(3); 18-25","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300002&lang=pt" 
"S0100-19652002000300006-scl","Visibilidad internacional de la producción científica iberoamericana en biblioteconomía y documentación (1991-2000)","Moya-Anegón, Félix de, Herrero-Solana, Víctor","Ciência da Informação; 31(3); 54-65","Ciência da Informação","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300006&lang=pt" 
"S0100-19652002000300011-scl","Estudos de usuários: o padrão que une três abordagens","Freire, Isa Maria, Nathanhson, Bruno Macedo, Tavares, Carla, Espírito Santo, Carmelita do","Ciência da Informação; 31(3); 103-107","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300011&lang=pt" 
"S0100-19652002000300003-scl","Alguns aspectos do uso da informação na economia da informação","Cohen, Max F.","Ciência da Informação; 31(3); 26-36","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300003&lang=pt" 
"S0100-19652002000300009-scl","A acessibilidade à informação no espaço digital","Torres, Elisabeth Fátima, Mazzoni, Alberto Angel, Alves, João Bosco da Mota","Ciência da Informação; 31(3); 83-91","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300009&lang=pt" 
"S0100-19652002000300010-scl","Informação em ciência e tecnologia: políticas, programas e ações governamentais - uma revisão de literatura","Valentim, Marta Lígia Pomim","Ciência da Informação; 31(3); 92-102","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300010&lang=pt" 
"S0100-19652002000300005-scl","Documentos digitais e novas formas de cooperação entre sistemas de informação em c&amp;t","Marcondes, Carlos Henrique, Sayão, Luis Fernando","Ciência da Informação; 31(3); 42-54","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300005&lang=pt" 
"S0100-19652002000300012-scl","Inteligência organizacional e competitiva","Tarapanoff, Kira, Gregolin, José Angelo R.","Ciência da Informação; 31(3); 108-109","Ciência da Informação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652002000300012&lang=pt" 
"S0873-65292002000300001-prt","Editorial","Guerreiro, Maria das Dores","Sociologia, Problemas e Práticas; (40); 05-06","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300001&lang=pt" 
"S0873-65292002000300002-prt","A responsabilidade e a cidadania na Administração Pública","Mozzicafreddo, Juan","Sociologia, Problemas e Práticas; (40); 9-22","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300002&lang=pt" 
"S0873-65292002000300003-prt","Presentes e desconhecidos: reflexões socioantropológicas acerca do recente fluxo imigratório no concelho de Loures","Baptista, Luís Vicente, Cordeiro, Graça Índias","Sociologia, Problemas e Práticas; (40); 23-43","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300003&lang=pt" 
"S0873-65292002000300004-prt","Liberdades condicionais: o conceito de papel sexual revisitado","Oliveira, João Manuel de, Amâncio, Lígia","Sociologia, Problemas e Práticas; (40); 45-61","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300004&lang=pt" 
"S0873-65292002000300005-prt","Risco cultivado no consumo de novas drogas","Henriques, Susana","Sociologia, Problemas e Práticas; (40); 63-85","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300005&lang=pt" 
"S0873-65292002000300006-prt","Artistas em rede ou artistas sem rede? reflexões sobre o teatro em Portugal","Borges, Vera","Sociologia, Problemas e Práticas; (40); 87-106","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300006&lang=pt" 
"S0873-65292002000300007-prt","Identidades em rede: construção identitária e movimento associativo","Pereira, Inês","Sociologia, Problemas e Práticas; (40); 87-106","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300007&lang=pt" 
"S0873-65292002000300008-prt","Estudar as transformações sociais","Castles, Stephen","Sociologia, Problemas e Práticas; (40); 123-148","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300008&lang=pt" 
"S0873-65292002000300009-prt","O crescimento do emprego qualificado em Portugal","Rodrigues, Maria de Lurdes","Sociologia, Problemas e Práticas; (40); 151-153","Sociologia, Problemas e Práticas","Português","2002","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65292002000300009&lang=pt" 
"S0080-62342002000300009-scl","Fatores que apoiam e não apoiam a permanência de mães acompanhantes em unidade de pediatria hospitalar","Siqueira, Liamara da Silva, Sigaud, Cecilia Helena de Siqueira, Rezende, Magda Andrade","Revista da Escola de Enfermagem da USP; 36(3); 270-275","Revista da Escola de Enfermagem da USP","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342002000300009&lang=pt" 
"S0080-62342002000300007-scl","O uso das pastilhas de paraformaldeído por instituições de saúde do Brasil: parte II","Graziano, Kazuko Uchikawa","Revista da Escola de Enfermagem da USP; 36(3); 253-261","Revista da Escola de Enfermagem da USP","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342002000300007&lang=pt" 
"S0080-62342002000300008-scl","Cuidados maternos a crianças de baixo peso ao nascer","Mello, Débora Falleiros de, Rocha, Semiramis Melani Melo, Martins, Danielle Cristine, Chiozi, Susana Zanardo","Revista da Escola de Enfermagem da USP; 36(3); 262-269","Revista da Escola de Enfermagem da USP","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342002000300008&lang=pt" 
"S0864-21412002000300001-cub","La información al paciente grave y en estado terminal en la educación médica","Lugones Botell, Miguel","Educación Médica Superior; 16(3); 189-195","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300001&lang=pt" 
"S0864-21412002000300002-cub","La enseñanza integrada: necesidad histórica de la educación en las Ciencias Médicas","Rosell Puig, Washington, Más García, Martha, Domínguez Hernández, Liliam","Educación Médica Superior; 16(3); 13-19","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300002&lang=pt" 
"S0864-21412002000300003-cub","Vinculación de los fundamentos filosóficos del método de simulación con la modelación como método científico general de investigación","Corona Martínez, Luis A, Fonseca hernández, Mercedes, Figueiras Ramos, Benigno, Hernández Rodríguez, Yoel","Educación Médica Superior; 16(3); 204-310","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300003&lang=pt" 
"S0864-21412002000300004-cub","La ética en la formación del Master en Salud Pública","Pérez Cárdenas, Marcelino","Educación Médica Superior; 16(3); 211-220","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300004&lang=pt" 
"S0864-21412002000300005-cub","Resultados diferenciales de la prueba diagnóstica sobre gráficos según procedencia de educación media superior","Damiani Cavero, Sonia","Educación Médica Superior; 16(3); 221-230","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300005&lang=pt" 
"S0864-21412002000300006-cub","El pensamiento de Fidel Castro Ruz sobre el modelo del especialista en Medicina General Integral","Alemañy Pérez, Eduardo J, Otero Iglesias, Jacinta, Borroto Cruz, Radamés, Díaz-Perera Fernández, Georgia M","Educación Médica Superior; 16(3); 231-248","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300006&lang=pt" 
"S0864-21412002000300007-cub","Requisitos uniformes de los manuscritos enviados a Revistas Biomédicas (Mayo 2000)","","Educación Médica Superior; 16(3); 249-250","Educación Médica Superior","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412002000300007&lang=pt" 
"S0034-74502002000300005-col","Nuevos antiepilépticos, ¿nuevas alternativas terapéuticas?","Navarro Barrios, Juan Carlos, Morales Andueza, Raquel, Cañábate Prados, Anselmo","Revista Colombiana de Psiquiatría; 31(3); 237-246","Revista Colombiana de Psiquiatría","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502002000300005&lang=pt" 
"S0034-74502002000300004-col","La interconsulta psiquiátrica y psicológica en pacientes con cáncer","Sala, Viviana","Revista Colombiana de Psiquiatría; 31(3); 225-236","Revista Colombiana de Psiquiatría","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502002000300004&lang=pt" 
"S0034-74502002000300001-col","Una vez más: psiquiatría y salud mental","Felizzola, Carlos, Santacruz, Hernán","Revista Colombiana de Psiquiatría; 31(3); 191-192","Revista Colombiana de Psiquiatría","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502002000300001&lang=pt" 
"S0034-74502002000300003-col","Medicación antigotosa para agresión refractaria en pacientes autistas","Ortiz Tobón, Juan Felipe","Revista Colombiana de Psiquiatría; 31(3); 219-224","Revista Colombiana de Psiquiatría","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502002000300003&lang=pt" 
"S0034-74502002000300002-col","Sistema glutamatérgico, primera parte: Sinaptología, homeostasis y muerte celular","Medina Marín, Adriana, Escobar, Martha","Revista Colombiana de Psiquiatría; 31(3); 193-218","Revista Colombiana de Psiquiatría","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502002000300002&lang=pt" 
"S0370-44672002000300011-scl","O problema de amostragem manual na indústria mineral","Grigorieff, Alexandre, Costa, Joao Felipe C.L., Koppe, Jair","Rem: Revista Escola de Minas; 55(3); 229-233","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300011&lang=pt" 
"S0370-44672002000300010-scl","Políticas ambientais nas empresas brasileiras: análise de conteúdo","Amaral, José Alexandre Gurgel do, Barros, Angela Maria Abreu de","Rem: Revista Escola de Minas; 55(3); 223-227","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300010&lang=pt" 
"S0370-44672002000300009-scl","Seleção de solos para a imobilização de arsênio","Ladeira, Ana Cláudia Q., Ciminelli, Virgínia Sampaio T., Nepomuceno, Alessandro L.","Rem: Revista Escola de Minas; 55(3); 215-221","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300009&lang=pt" 
"S0370-44672002000300008-scl","Estudo da influência da microestrutura do clínquer sobre a moagem na fabricação de cimento: microscopia eletrônica de varredura","Souza, Vládia Cristina Gonçalves, Sampaio, Carlos Hoffmann, Tavares, Luis Marcelo Marques","Rem: Revista Escola de Minas; 55(3); 209-213","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300008&lang=pt" 
"S0370-44672002000300007-scl","Microestruturas de pelotas feitas com mistura de redutor e finos de minério","Martins, Jader, Ferreira, Cesar Mendonça, Silva, Neymayer Pereira da","Rem: Revista Escola de Minas; 55(3); 203-207","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300007&lang=pt" 
"S0370-44672002000300004-scl","Modelagem física do sistema de alimentação do processo Twin Roll para lingotamento contínuo de tiras de aço inoxidável","Spinelli, José Eduardo, Santos, Carlos Alexandre dos, Garcia, Amauri, Spim Junior, Jaime Alvares","Rem: Revista Escola de Minas; 55(3); 179-184","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300004&lang=pt" 
"S0370-44672002000300003-scl","Fadiga em plataformas offshore fixas com modelos em elementos finitos","Taier, Roberto, Araújo, Ernani Carlos de, Godefroid, Leonardo Barbosa","Rem: Revista Escola de Minas; 55(3); 173-178","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300003&lang=pt" 
"S0370-44672002000300002-scl","Notícias da Rem","","Rem: Revista Escola de Minas; 55(3); 159-172","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300002&lang=pt" 
"S0370-44672002000300001-scl","Carta do Editor","","Rem: Revista Escola de Minas; 55(3); 155-155","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300001&lang=pt" 
"S0370-44672002000300012-scl","Errata","","Rem: Revista Escola de Minas; 55(3); 153-153","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300012&lang=pt" 
"S0370-44672002000300005-scl","A geoquímica analítica em Minas Gerais: de Gorceix ao Geolab: a contribuição do ITI","Dutra, Cláudio V.","Rem: Revista Escola de Minas; 55(3); 185-192","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300005&lang=pt" 
"S0370-44672002000300006-scl","Quantificação de riscos na avaliação estéril/minério","Stangler, Roger Luis, Costa, João Felipe C. L., Koppe, Jair Carlos","Rem: Revista Escola de Minas; 55(3); 193-201","Rem: Revista Escola de Minas","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672002000300006&lang=pt" 
"S0123-59232002000300007-col","REXOL","GUTIÉRREZ DELGADO, ÁLVARO, REYES RODRÍGUEZ, CAROLINA MA, LÓPEZ ROJAS, CAROLINA FANNERY","Estudios Gerenciales; 18(84); 127-138","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300007&lang=pt" 
"S0123-59232002000300006-col","TEORÍA INSTITUCIONAL Y PROCESO DE INTERNACIONALIZACIÓN DE LAS EMPRESAS COLOMBIANAS","RESTREPO, MARÍA CAROLINA, ROSERO, XIOMARA XIMENA","Estudios Gerenciales; 18(84); 103-123","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300006&lang=pt" 
"S0123-59232002000300005-col","¿CUANDO LOS PAÍSES AUMENTAN SUS EXPORTACIONES LES VA MEJOR?","CONCHA VELÁSQUEZ, JOSÉ ROBERTO","Estudios Gerenciales; 18(84); 89-101","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300005&lang=pt" 
"S0123-59232002000300004-col","ANÁLISIS DE LA CRÍTICA SOCIAL AL MARKETING","PRADA DAZA, RAYMOND","Estudios Gerenciales; 18(84); 79-88","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300004&lang=pt" 
"S0123-59232002000300003-col","COLOMBIA FRENTE A LA COYUNTURA FINANCIERA INTERNACIONAL","SUESCÚN M., FERNANDO E.","Estudios Gerenciales; 18(84); 61-78","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300003&lang=pt" 
"S0123-59232002000300001-col","MODELO DE BENCHMARKING* DE LA CADENA DE ABASTECIMIENTO PARA PYMES MANUFACTURERAS","BELTRÁN AMADOR, ALFREDO, BURBANO COLLAZOS, ANGÉLICA","Estudios Gerenciales; 18(84); 13-30","Estudios Gerenciales","Espanhol","2002","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232002000300001&lang=pt" 
"S0002-192X2002000300004-ven","Efecto de la radiación gamma sobre la diferenciación de plantas de caña de azúcar a partir de callos¹","Fuchs, Morela, González, Ventura, Castroni, Sonia, Díaz, Ezequiel, Castro, Luís","Agronomía Tropical; 52(3); 311-324","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300004&lang=pt" 
"S0002-192X2002000300005-ven","Efecto del mezclado de granos de dos tipos de cacaos sobre algunas características químicas durante la fermentación","Graziani de Fariñas, Lucía, Ortiz de Bertorelli*, Ligia, Lemus, Marjorie, Parra, Pablo","Agronomía Tropical; 52(3); 325-342","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300005&lang=pt" 
"S0002-192X2002000300006-ven","Características físicas del fruto de cacaos tipos criollo, forastero y trinitario de la localidad de cumboto, venezuela","Graziani de Fariñas, Lucía, Ortiz de Bertorelli, Ligia, Angulo, Johanna, Parra, Pablo","Agronomía Tropical; 52(3); 343-362","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300006&lang=pt" 
"S0002-192X2002000300007-ven","Evaluación física y química de siete pastas de tomate para la obtención de salsa tipo ketchup","Echarrys, Krys J., Ramírez M.**, Alejandra O.","Agronomía Tropical; 52(3); 363-374","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300007&lang=pt" 
"S0002-192X2002000300001-ven","Evaluación de la estabilidad del rendimiento de variedades de maíz en siete localidades de venezuela","Medina, Sol, Marín R, Carlos, Segovia, Víctor, Bejarano, Arnoldo, Venero, Zulay, Ascanio, Rafael, Meléndez, Elsa","Agronomía Tropical; 52(3); 255-276","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300001&lang=pt" 
"S0002-192X2002000300002-ven","Caracterización de los tipos de cacaos criollo, trinitario y forastero de cumboto, aragua, mediante patrones electroforéticos de isoenzimas","Parra, Pablo, González, Merly, Ortiz de Bertorelli, Ligia, Graziani de Fariñas, Lucía, Figueroa Ruiz, Rosana","Agronomía Tropical; 52(3); 277-298","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300002&lang=pt" 
"S0002-192X2002000300003-ven","Calidad de la naranja valencia sometida a temperaturas altas previo a su almacenamiento en frío","Zambrano, Judith, Materano, William, Quintero, Ibis, Gil, Raiza","Agronomía Tropical; 52(3); 299-310","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300003&lang=pt" 
"S0002-192X2002000300008-ven","Evaluación de la reacción al virus del mosaico en plantas de caña de azúcar provenientes de callos irradiados ¹","Fuchs, Morela, González, Ventura, Castroni, Sonia, Díaz, Ezequiel, Castro, Luis","Agronomía Tropical; 52(3); 375-390","Agronomía Tropical","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0002-192X2002000300008&lang=pt" 
"S0535-51332002000300007-ven","Complicaciones crónicas del síndrome de ovarios poliquísticos. Revisión","Velásquez, Elsy","Investigación Clínica; 43(3); 205-213","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300007&lang=pt" 
"S0535-51332002000300006-ven","Aspectos básicos y determinación de las vitaminas antioxidantes E","Márquez, Mercedes, Yépez, Carmen E, Sútil-Naranjo, Rosalía, Rincón, Manuel","Investigación Clínica; 43(3); 191-204","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300006&lang=pt" 
"S0535-51332002000300005-ven","Mucormicosis: Reporte de tres casos","Tristano, Antonio, Chollet, María Eugenia, Willson, María, Troccoli, Marcos","Investigación Clínica; 43(3); 183-190","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300005&lang=pt" 
"S0535-51332002000300004-ven","Enterobiasis en escolares de una población rural del Estado Falcón, Venezuela y su relación con el nivel socio-económico","Acosta, María, Cazorla, Dalmiro, Garvett, María","Investigación Clínica; 43(3); 173-182","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300004&lang=pt" 
"S0535-51332002000300003-ven","Alteraciones cromosómicas en linfocitos humanos inducidas por rayos X","Bellorín-Fernández, Monika, Fernández-D´Pool, Janice","Investigación Clínica; 43(3); 157-172","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300003&lang=pt" 
"S0535-51332002000300002-ven","Flora bacteriana orofaríngea en pacientes asmáticos de la ciudad de Maracaibo, Venezuela","Arocha-Sandoval, Francisco, Parra-Quevedo, Katynna","Investigación Clínica; 43(3); 145-156","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300002&lang=pt" 
"S0535-51332002000300001-ven","","","Investigación Clínica; 43(3); 141-144","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000300001&lang=pt" 
"S1516-35982002000800004-scl","Respostas morfogênicas e estruturais de Panicum maximum cv. Mombaça sob diferentes níveis de adubação nitrogenada e alturas de corte","Garcez Neto, Américo Fróes, Nascimento Junior, Domicio do, Regazzi, Adair José, Fonseca, Dilermando Miranda da, Mosquim, Paulo Roberto, Gobbi, Kátia Fernanda","Revista Brasileira de Zootecnia; 31(5); 1890-1900","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800004&lang=pt" 
"S1516-35982002000800005-scl","Distribuição horizontal e taxas de crescimento, senescência e desfolhação de azevém perene e festuca, puros e em associação","Groff, Andréa Machado, Soussana, Jean-François, Louault, Frédérique, Moraes, Anibal de, Groff, Edson Cristiano","Revista Brasileira de Zootecnia; 31(5); 1901-1911","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800005&lang=pt" 
"S1516-35982002000800006-scl","Intervalo e intensidade de desfolhação nas taxas de crescimento, senescência e desfolhação e no equilíbrio de gramíneas em associação","Groff, Andréa Machado, Moraes, Anibal de, Soussana, Jean-François, Carvalho, Paulo César de Faccio, Louault, Frédérique","Revista Brasileira de Zootecnia; 31(5); 1912-1913","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800006&lang=pt" 
"S1516-35982002000800009-scl","Efeito da mistura da planta de girassol (Helianthus annuus L.), durante a ensilagem do capim-elefante (Pennisetum purpureum Schum.) no valor nutritivo da silagem","Rezende, Adauton Vilela, Evangelista, Antônio Ricardo, Barcelos, Adauto Ferreira, Siqueira, Gustavo Rezende, Santos, Roberto Valadares, Mazo, Michele de Sá","Revista Brasileira de Zootecnia; 31(5); 1938-1943","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800009&lang=pt" 
"S1516-35982002000800010-scl","Análise do desempenho produtivo de diversos grupos genéticos Holandês x Gir no Brasil","Facó, Olivardo, Lôbo, Raimundo Nonato Braga, Martins Filho, Raimundo, Moura, Arlindo de Alencar Araripe","Revista Brasileira de Zootecnia; 31(5); 1944-1952","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800010&lang=pt" 
"S1516-35982002000800011-scl","Estimativa de parâmetros genéticos, fenotípicos e ambientes para as produções de leite no dia do controle e em 305 dias de lactação de vacas da raça Gir","Ledic, Ivan Luz, Tonhati, Humberto, Verneque, Rui da Silva, El Faro, Lenira, Martinez, Mário Luiz, Costa, Cláudio Nápolis, Pereira, Jonas Carlos Campos, Fernandes, Leonardo de Oliveira, Albuquerque, Lúcia Galvão de","Revista Brasileira de Zootecnia; 31(5); 1953-1963","Revista Brasileira de Zootecnia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982002000800011&lang=pt" 
